key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
D major	[0.0, 0.963, 0.963, 0.037, 0.778, 0.0, 0.926, 1.0, 0.148, 0.889, 0.0, 0.481]	0.0	19.75	19.75	0	10	10
G major	[0.583, 0.0, 1.0, 0.0, 0.167, 0.0, 0.5, 0.5, 0.0, 0.75, 0.0, 0.5]	19.75	23.75	0.5	10	12	2
D major	[0.0, 0.22, 1.0, 0.0, 0.293, 0.0, 0.329, 0.402, 0.0, 0.634, 0.0, 0.415]	23.75	43.25	0.5	12	22	10
