mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
23	23	1/8	1/8	3/8	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
24	24	0	0	3/8	2	1	I(7)}	G	I		I(7)		I			7			}	M	0	0	0, 4, 1	5	0	0
24	24	1/8	1/8	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
25	25	0	0	3/8	2	1	I[V7/IV{	G	I	I	V7/IV		V		7		IV		{	Mm7	0	0	0, 4, 1, -2		0	0
26	26	0	0	3/8	2	1	IV6	G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
27	27	0	0	3/8	2	1	viio6	G	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
28	28	0	0	3/8	2	1	I	G	I	I	I		I							M	0	0	0, 4, 1		0	0
29	29	0	0	3/8	2	1	V7/IV	G	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
30	30	0	0	3/8	2	1	IV6	G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
31	31	0	0	3/8	2	1	viio6	G	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
32	32	0	0	3/8	2	1	I]	G	I	I	I		I							M	0	0	0, 4, 1		0	0
33	33	0	0	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	33	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
34	34	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
34	34	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
35	35	0	0	3/8	2	1	ii65(2)	G	I		ii65(2)		ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
35	35	1/8	1/8	3/8	2	1	ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
35	35	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
36	36	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
36	36	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
37	37	0	0	3/8	2	1	ii65(2)	G	I		ii65(2)		ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
37	37	1/8	1/8	3/8	2	1	ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
37	37	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
38	38	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
38	38	1/4	1/4	3/8	2	1	vii%7/V	G	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
39	39	0	0	3/8	2	1	V}	G	I		V		V						}	M	0	0	1, 5, 2		1	1
41	41	0	0	3/8	2	1	{	G	I										{		0	0				
43	43	0	0	3/8	2	1	V.V[I6	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
43	43	1/8	1/8	3/8	2	1	V	G	V	V	V		V							M	0	0	1, 5, 2		1	1
43	43	1/4	1/4	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	0	0	3/8	2	1	I6	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
44	44	1/8	1/8	3/8	2	1	V	G	V	V	V		V							M	0	0	1, 5, 2		1	1
44	44	1/4	1/4	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	0	0	3/8	2	1	I6	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
45	45	1/4	1/4	3/8	2	1	I	G	V	V	I		I							M	0	0	0, 4, 1		0	0
46	46	0	0	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	0	0	3/8	2	1	I6]	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
47	47	1/4	1/4	3/8	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
48	48	0	0	3/8	2	1	V65	G	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
51	51	0	0	3/8	2	1	V[V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	1/8	1/8	3/8	2	1	IV64	G	V	V	IV64		IV		64					M	0	0	0, -1, 3		-1	0
52	52	0	0	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	1/8	1/8	3/8	2	1	IV64	G	V	V	IV64		IV		64					M	0	0	0, -1, 3		-1	0
53	53	0	0	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	0	0	3/8	2	1	I6	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
54	54	1/4	1/4	3/8	2	1	I	G	V	V	I		I							M	0	0	0, 4, 1		0	0
55	55	0	0	3/8	2	1	V]	G	V	V	V		V							M	0	0	1, 5, 2		1	1
55	55	1/4	1/4	3/8	2	1	V65	G	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
56	56	0	0	3/8	2	1	I}	G	V		I		I						}	M	0	0	0, 4, 1		0	0
56	56	1/8	1/8	3/8	2	1	{	G	V										{		0	0				
56	56	1/4	1/4	3/8	2	1	ii	G	V		ii		ii							m	0	0	2, -1, 3		2	2
57	57	0	0	3/8	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
58	58	1/8	1/8	3/8	2	1	vi	G	V		vi		vi							m	0	0	3, 0, 4		3	3
58	58	1/4	1/4	3/8	2	1	iio/vi	G	V		iio/vi		ii	o			vi			o	0	0	5, 2, -1		5	5
59	59	0	0	3/8	2	1	vi6	G	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
60	60	1/8	1/8	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
60	60	1/4	1/4	3/8	2	1	ii/IV	G	V		ii/IV		ii				IV			m	0	0	1, -2, 2		1	1
61	61	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
62	62	1/8	1/8	3/8	2	1	ii	G	V		ii		ii							m	0	0	2, -1, 3		2	2
62	62	1/4	1/4	3/8	2	1	iio/ii	G	V		iio/ii		ii	o			ii			o	0	0	4, 1, -2		4	4
63	63	0	0	3/8	2	1	ii6	G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
65	65	0	0	3/8	2	1	V65	G	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
69	69	0	0	3/8	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
70	70	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
71	71	0	0	3/8	2	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	72	0	0	3/8	2	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	0	0	3/8	2	1	I}	G	V		I		I						}	M	0	0	0, 4, 1		0	0
73	73	1/4	1/4	3/8	2	1	{	G	V										{		0	0				
74	74	0	0	3/8	2	1	V65/vi	G	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
75	75	0	0	3/8	2	1	vi	G	V		vi		vi							m	0	0	3, 0, 4		3	3
76	76	0	0	3/8	2	1	V65/ii	G	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
77	77	0	0	3/8	2	1	viio64/V	G	V		viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
77	77	1/4	1/4	3/8	2	1	viio	G	V		viio		vii	o						o	0	0	5, 2, -1		5	5
78	78	0	0	3/8	2	1	viio64/IV	G	V		viio64/IV		vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
78	78	1/4	1/4	3/8	2	1	IV6	G	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
79	79	0	0	3/8	2	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	1/4	1/4	3/8	2	1	vi	G	V		vi		vi							m	0	0	3, 0, 4		3	3
80	80	0	0	3/8	2	1	ii65	G	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
80	80	1/8	1/8	3/8	2	1	ii7	G	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
80	80	1/4	1/4	3/8	2	1	V	G	V		V		V							M	0	0	1, 5, 2		1	1
81	81	0	0	3/8	2	1	I}	G	V		I		I						}	M	0	0	0, 4, 1		0	0
81	81	1/4	1/4	3/8	2	1	{	G	V										{		0	0				
82	82	0	0	3/8	2	1	It6/vi	G	V		It6/vi	It	vii	o	6	b3	V/vi			It	0	0	-1, 3, 9		9	-1
83	83	0	0	3/8	2	1	V/vi	G	V		V/vi		V				vi			M	0	0	4, 8, 5		4	4
84	84	0	0	3/8	2	1	It6/ii	G	V		It6/ii	It	vii	o	6	b3	V/ii			It	0	0	-2, 2, 8		8	-2
85	85	0	0	3/8	2	1	V/ii	G	V		V/ii		V				ii			M	0	0	3, 7, 4		3	3
85	85	1/4	1/4	3/8	2	1	V7/V	G	V		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
86	86	0	0	3/8	2	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	86	1/4	1/4	3/8	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
87	87	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
88	88	0	0	3/8	2	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	89	0	0	3/8	2	1	I6	G	V		I6		I		6					M	0	0	4, 1, 0		0	4
90	90	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
91	91	0	0	3/8	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
92	92	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
93	93	0	0	3/8	2	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
95	95	0	0	3/8	2	1	viio64	G	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
95	95	1/4	1/4	3/8	2	1	viio6	G	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
96	96	0	0	3/8	2	1	viio	G	V		viio		vii	o						o	0	0	5, 2, -1		5	5
96	96	1/4	1/4	3/8	2	1	V	G	V		V		V							M	0	0	1, 5, 2		1	1
97	97	0	0	3/8	2	1	I}	G	V		I		I						}	M	0	0	0, 4, 1		0	0
97	97	1/4	1/4	3/8	2	1	I6{	G	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
98	98	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
99	99	1/4	1/4	3/8	2	1	viio/V	G	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
100	100	0	0	3/8	2	1	V	G	V		V		V							M	0	0	1, 5, 2		1	1
101	101	0	0	3/8	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
101	101	1/4	1/4	3/8	2	1	V	G	V		V		V							M	0	0	1, 5, 2		1	1
102	102	0	0	3/8	2	1	I}	G	V		I		I						}	M	0	0	0, 4, 1		0	0
103	103	0	0	3/8	2	1	i{	G	V		i		i						{	m	0	0	0, -3, 1		0	0
107	107	0	0	3/8	2	1	#viio43/v	G	V		#viio43/v		#vii	o	43		v			o7	0	0	0, -3, 6, 3		6	0
111	111	0	0	3/8	2	1	v6	G	V		v6		v		6					m	0	0	-2, 2, 1		1	-2
115	115	0	0	3/8	2	1	vi.#viio7	G	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
117	117	0	0	3/8	2	1	i	G	vi		i		i							m	0	1	0, -3, 1		0	0
119	119	0	0	3/8	2	1	Ger6	G	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
123	123	0	0	3/8	2	1	V[V}{	G	vi	V	V		V						}{	M	0	1	1, 5, 2		1	1
124	124	0	0	3/8	2	1	VI6	G	vi	V	VI6		VI		6					M	0	1	0, -3, -4		-4	0
124	124	1/4	1/4	3/8	2	1	#viio/v	G	vi	V	#viio/v		#vii	o			v			o	0	1	6, 3, 0		6	6
125	125	0	0	3/8	2	1	v	G	vi	V	v		v							m	0	1	1, -2, 2		1	1
125	125	1/4	1/4	3/8	2	1	V7	G	vi	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
126	126	0	0	3/8	2	1	i6	G	vi	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
126	126	1/4	1/4	3/8	2	1	i	G	vi	V	i		i							m	0	1	0, -3, 1		0	0
127	127	0	0	3/8	2	1	V	G	vi	V	V		V							M	0	1	1, 5, 2		1	1
128	128	0	0	3/8	2	1	VI6	G	vi	V	VI6		VI		6					M	0	1	0, -3, -4		-4	0
128	128	5/16	5/16	3/8	2	1	#viio64/v	G	vi	V	#viio64/v		#vii	o	64		v			o	0	1	0, 6, 3		6	0
129	129	0	0	3/8	2	1	v	G	vi	V	v		v							m	0	1	1, -2, 2		1	1
129	129	1/4	1/4	3/8	2	1	V	G	vi	V	V		V							M	0	1	1, 5, 2		1	1
130	130	0	0	3/8	2	1	i6	G	vi	V	i6		i		6					m	0	1	-3, 1, 0		0	-3
130	130	1/4	1/4	3/8	2	1	i	G	vi	V	i		i							m	0	1	0, -3, 1		0	0
131	131	0	0	3/8	2	1	V]}	G	vi	V	V		V						}	M	0	1	1, 5, 2		1	1
132	132	0	0	3/8	2	1	#viio65{	G	vi		#viio65		#vii	o	65				{	o7	0	1	2, -1, -4, 5		5	2
134	134	0	0	3/8	2	1	Ger6	G	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
136	136	0	0	3/8	2	1	V(64)	G	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
137	137	0	0	3/8	2	1	V7	G	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
138	138	0	0	3/8	2	1	i}	G	vi		i		i						}	m	0	1	0, -3, 1		0	0
138	138	1/4	1/4	3/8	2	1	i6{	G	vi		i6		i		6				{	m	0	1	-3, 1, 0		0	-3
139	139	1/8	1/8	3/8	2	1	iv	G	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
140	140	1/4	1/4	3/8	2	1	viio/V	G	vi		viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
141	141	0	0	3/8	2	1	V	G	vi		V		V							M	0	1	1, 5, 2		1	1
142	142	0	0	3/8	2	1	i}	G	vi		i		i						}	m	0	1	0, -3, 1		0	0
142	142	1/4	1/4	3/8	2	1	V7{	G	vi		V7		V		7				{	Mm7	0	1	1, 5, 2, -1		1	1
143	143	0	0	3/8	2	1	i	G	vi		i		i							m	0	1	0, -3, 1		0	0
143	143	1/4	1/4	3/8	2	1	v.V	G	v		V		V							M	0	1	1, 5, 2		1	1
144	144	0	0	3/8	2	1	i	G	v		i		i							m	0	1	0, -3, 1		0	0
144	144	1/4	1/4	3/8	2	1	V7	G	v		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
145	145	0	0	3/8	2	1	i	G	v		i		i							m	0	1	0, -3, 1		0	0
145	145	1/4	1/4	3/8	2	1	IV.V	G	IV		V		V							M	0	0	1, 5, 2		1	1
146	146	0	0	3/8	2	1	I	G	IV		I		I							M	0	0	0, 4, 1		0	0
146	146	1/4	1/4	3/8	2	1	V7	G	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
147	147	0	0	3/8	2	1	I	G	IV		I		I							M	0	0	0, 4, 1		0	0
148	148	0	0	3/8	2	1	I.ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
150	150	0	0	3/8	2	1	V7(4)	G	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
151	151	0	0	3/8	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
151	151	1/4	1/4	3/8	2	1	V65/vi	G	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
152	152	0	0	3/8	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
154	154	0	0	3/8	2	1	V6(6)	G	I		V6(6)		V		6	6				M	0	0	5, 4, 1		1	5
155	155	0	0	3/8	2	1	V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
156	156	0	0	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
157	157	0	0	3/8	2	1	V6/vi	G	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
157	157	1/8	1/8	3/8	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
158	158	0	0	3/8	2	1	vi2	G	I		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3	1
158	158	1/4	1/4	3/8	2	1	#viio43/ii	G	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
159	159	0	0	3/8	2	1	V6/V	G	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
159	159	1/4	1/4	3/8	2	1	viio7/V	G	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
160	160	0	0	3/8	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
163	163	0	0	3/8	2	1	V(b64)	G	I		V(b64)		V			b64				M	0	0	1, 0, -3		1	1
164	164	0	0	3/8	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
166	166	0	0	3/8	2	1	bVI	G	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
167	167	0	0	3/8	2	1	It6	G	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
168	168	0	0	3/8	2	1	V}	G	I		V		V						}	M	0	0	1, 5, 2		1	1
172	172	0	0	3/8	2	1	I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
174	174	0	0	3/8	2	1	I(6)	G	I		I(6)		I			6				M	0	0	0, 4, 3		0	0
174	174	1/4	1/4	3/8	2	1	I(+7)	G	I		I(+7)		I			+7				M	0	0	0, 4, 1	5	0	0
175	175	0	0	3/8	2	1	I(64)	G	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
175	175	1/4	1/4	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
178	178	0	0	3/8	2	1	I(64)	G	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
178	178	1/4	1/4	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
179	179	0	0	3/8	2	1	I(94)	G	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
179	179	1/4	1/4	3/8	2	1	I}	G	I		I		I						}	M	0	0	0, 4, 1		0	0
180	180	0	0	3/8	2	1	I6{	G	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
181	181	0	0	3/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
182	182	0	0	3/8	2	1	iii6	G	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
183	183	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
184	184	0	0	3/8	2	1	V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
184	184	1/4	1/4	3/8	2	1	V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
185	185	0	0	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
186	186	0	0	3/8	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
187	187	0	0	3/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
188	188	0	0	3/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
189	189	1/8	1/8	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
190	190	0	0	3/8	2	1	V(9)	G	I		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
190	190	1/8	1/8	3/8	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
191	191	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
191	191	1/8	1/8	3/8	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
192	192	0	0	3/8	2	1	ii6(2)	G	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
192	192	1/8	1/8	3/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
193	193	0	0	3/8	2	1	V(13)	G	I		V(13)		V			13				M	0	0	1, 5, 2	4	1	1
193	193	1/8	1/8	3/8	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
194	194	0	0	3/8	2	1	V(4)	G	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
194	194	1/8	1/8	3/8	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
195	195	0	0	3/8	2	1	I[I(7)}	G	I	I	I(7)		I			7			}	M	0	0	0, 4, 1	5	0	0
195	195	1/8	1/8	3/8	2	1	I	G	I	I	I		I							M	0	0	0, 4, 1		0	0
196	196	0	0	3/8	2	1	V7/IV{	G	I	I	V7/IV		V		7		IV		{	Mm7	0	0	0, 4, 1, -2		0	0
197	197	0	0	3/8	2	1	IV6	G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
198	198	0	0	3/8	2	1	viio6	G	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
199	199	0	0	3/8	2	1	I	G	I	I	I		I							M	0	0	0, 4, 1		0	0
200	200	0	0	3/8	2	1	V7/IV	G	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
201	201	0	0	3/8	2	1	IV6	G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
202	202	0	0	3/8	2	1	viio6	G	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
203	203	0	0	3/8	2	1	I]	G	I	I	I		I							M	0	0	0, 4, 1		0	0
204	204	0	0	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
204	204	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
205	205	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
205	205	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
206	206	0	0	3/8	2	1	ii65(2)	G	I		ii65(2)		ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
206	206	1/8	1/8	3/8	2	1	ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
206	206	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
207	207	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
207	207	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
208	208	0	0	3/8	2	1	ii65(2)	G	I		ii65(2)		ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
208	208	1/8	1/8	3/8	2	1	ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
208	208	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
209	209	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
209	209	1/4	1/4	3/8	2	1	vii%7/V	G	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
210	210	0	0	3/8	2	1	V[V}	G	I	V	V		V						}	M	0	0	1, 5, 2		1	1
212	212	0	0	3/8	2	1	{	G	I	V									{		0	0				
214	214	0	0	3/8	2	1	I6	G	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
214	214	1/8	1/8	3/8	2	1	V	G	I	V	V		V							M	0	0	1, 5, 2		1	1
214	214	1/4	1/4	3/8	2	1	V7	G	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
