mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
47	46	1/4	1/4	3/8	4	1		V	C	II		V	V							M	0	0	1, 5, 2		1	1
47	46	5/16	5/16	3/8	4	1		V43/V	C	II		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
48	47	0	0	3/8	4	1		V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
48	47	1/8	1/8	3/8	4	1		IV6(2)	C	II		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
48	47	1/4	1/4	3/8	4	1		viio	C	II		viio	vii	o						o	0	0	5, 2, -1		5	5
49	48	0	0	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
49	48	1/8	1/8	3/8	4	1		viio6(+4)	C	II		viio6(+4)	vii	o	6	+4				o	0	0	2, -1, 5	4	5	2
49	48	1/4	1/4	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
50	49	0	0	3/8	4	1		V	C	II		V	V							M	0	0	1, 5, 2		1	1
50	49	1/8	1/8	3/8	4	1		vi7	C	II		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
50	49	1/4	1/4	3/8	4	1		viio	C	II		viio	vii	o						o	0	0	5, 2, -1		5	5
51	50	0	0	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
51	50	1/8	1/8	3/8	4	1		V43	C	II		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
51	50	1/4	1/4	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
52	51	0	0	3/8	4	1		IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
52	51	5/16	5/16	3/8	4	1		ii6	C	II		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
53	52	0	0	3/8	4	1		V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	0	0	3/8	4	1		V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	54	5/16	5/16	3/8	4	1		vii%43	C	II		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
56	55	1/8	1/8	3/8	4	1		vii%7/V	C	II		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
56	55	1/4	1/4	3/8	4	1		V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
57	56	1/8	1/8	3/8	4	1		V43	C	II		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
57	56	1/4	1/4	3/8	4	1		I(94)	C	II		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
57	56	9/32	9/32	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
57	56	5/16	5/16	3/8	4	1		V	C	II		V	V							M	0	0	1, 5, 2		1	1
57	56	11/32	11/32	3/8	4	1		V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
58	57	0	0	3/8	4	1		V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	57	1/8	1/8	3/8	4	1		vi7	C	II		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
58	57	1/4	1/4	3/8	4	1		viio	C	II		viio	vii	o						o	0	0	5, 2, -1		5	5
59	58	0	0	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
59	58	1/8	1/8	3/8	4	1		viio6	C	II		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
59	58	1/4	1/4	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
60	59	0	0	3/8	4	1		V	C	II		V	V							M	0	0	1, 5, 2		1	1
60	59	1/8	1/8	3/8	4	1		V(94)	C	II		V(94)	V			94				M	0	0	1, 0, 2	3	1	1
60	59	1/4	1/4	3/8	4	1		V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	60	0	0	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
61	60	1/8	1/8	3/8	4	1		viio6	C	II		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
61	60	3/16	3/16	3/8	4	1		V43	C	II		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	60	1/4	1/4	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
62	61	0	0	3/8	4	1		IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
62	61	1/4	1/4	3/8	4	1		ii6	C	II		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
63	62	0	0	3/8	4	1		V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
64	63	0	0	3/8	4	1		V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
65	64	5/16	5/16	3/8	4	1		vii%43	C	II		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
66	65	1/8	1/8	3/8	4	1		vii%7/V	C	II		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
66	65	1/4	1/4	3/8	4	1		V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
67	66	1/8	1/8	3/8	4	1		V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
67	66	1/4	1/4	3/8	4	1		I(94)	C	II		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
67	66	9/32	9/32	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
67	66	5/16	5/16	3/8	4	1		I(9+74)	C	II		I(9+74)	I			9+74				M	0	0	0, -1, 1	2, 5	0	0
67	66	11/32	11/32	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
68	67	0	0	3/8	4	1		V2/IV	C	II		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
68	67	1/8	1/8	3/8	4	1		IV6	C	II		IV6	IV		6					M	0	0	3, 0, -1		-1	3
68	67	1/4	1/4	3/8	4	1		V2/IV	C	II		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
69	68	0	0	3/8	4	1		IV6	C	II		IV6	IV		6					M	0	0	3, 0, -1		-1	3
70	69	0	0	3/8	4	1		vi	C	II		vi	vi							m	0	0	3, 0, 4		3	3
70	69	1/8	1/8	3/8	4	1		I64	C	II		I64	I		64					M	0	0	1, 0, 4		0	1
71	70	0	0	3/8	4	1		IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
72	71	1/8	1/8	3/8	4	1		I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
72	71	1/4	1/4	3/8	4	1		I[viio6/IV	C	II	I	viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
73	72	0	0	3/8	4	1		IV6(4)	C	II	I	IV6(4)	IV		6	4				M	0	0	5, 0, -1		-1	5
73	72	1/8	1/8	3/8	4	1		IV6	C	II	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
74	73	1/8	1/8	3/8	4	1		viio6/IV	C	II	I	viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
74	73	3/16	3/16	3/8	4	1		V64/vi	C	II	I	V64/vi	V		64		vi			M	0	0	5, 4, 8		4	5
74	73	1/4	1/4	3/8	4	1		vi6	C	II	I	vi6	vi		6					m	0	0	0, 4, 3		3	0
75	74	0	0	3/8	4	1		vi64	C	II	I	vi64	vi		64					m	0	0	4, 3, 0		3	4
75	74	1/8	1/8	3/8	4	1		IV	C	II	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
75	74	1/4	1/4	3/8	4	1		vi6	C	II	I	vi6	vi		6					m	0	0	0, 4, 3		3	0
75	74	5/16	5/16	3/8	4	1		IV	C	II	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
76	75	1/16	1/16	3/8	4	1		I6]	C	II	I	I6	I		6					M	0	0	4, 1, 0		0	4
76	75	1/8	1/8	3/8	4	1		I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
76	75	3/16	3/16	3/8	4	1		I+	C	II		I+	I	+						+	0	0	0, 4, 8		0	0
76	75	1/4	1/4	3/8	4	1		vii%7(4)/V	C	II		vii%7(4)/V	vii	%	7	4	V			%7	0	0	6, 5, 0, 4		6	6
76	75	5/16	5/16	3/8	4	1		vii%7/V	C	II		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
77	76	0	0	3/8	4	1		V(64+2)	C	II		V(64+2)	V			64+2				M	0	0	1, 0, 4	3	1	1
77	76	1/8	1/8	3/8	4	1		V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
77	76	1/4	1/4	3/8	4	1		V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	77	0	0	3/8	4	1		V(964)	C	II		V(964)	V			964				M	0	0	1, 0, 4	3	1	1
78	77	1/8	1/8	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
78	77	1/4	1/4	3/8	4	1		viio6	C	II		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
79	78	0	0	3/8	4	1		I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
79	78	1/8	1/8	3/8	4	1		viio7/V	C	II		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
79	78	1/4	1/4	3/8	4	1		V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	79	0	0	3/8	4	1		I\\	C	II		I	I						\\	M	0	0	0, 4, 1		0	0
80	79	1/8	1/8	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
80	79	3/16	3/16	3/8	4	1		V2/IV	C	II		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
80	79	1/4	1/4	3/8	4	1		IV6	C	II		IV6	IV		6					M	0	0	3, 0, -1		-1	3
81	80	0	0	3/8	4	1		V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
81	80	1/8	1/8	3/8	4	1		viio7/V	C	II		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
81	80	1/4	1/4	3/8	4	1		viio6	C	II		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
82	81	0	0	3/8	4	1		I(9+7)	C	II		I(9+7)	I			9+7				M	0	0	0, 4, 1	2, 5	0	0
82	81	1/16	1/16	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
83	82	1/4	1/4	3/8	4	1		I.I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
84	83	1/4	1/4	3/8	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
86	85	0	0	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
86	85	1/4	1/4	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
86	85	1/2	1/2	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
86	85	3/4	3/4	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
87	86	0	0	4/4	4	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
87	86	1/4	1/4	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
87	86	1/2	1/2	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
88	87	0	0	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
88	87	1/2	1/2	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
89	88	0	0	4/4	4	1		ii(4)	C	I		ii(4)	ii			4				m	0	0	2, 1, 3		2	2
89	88	1/4	1/4	4/4	4	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
89	88	1/2	1/2	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
90	89	0	0	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
90	89	1/2	1/2	4/4	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	3/4	3/4	4/4	4	1		I\\	C	I		I	I						\\	M	0	0	0, 4, 1		0	0
91	90	0	0	4/4	4	1		ii(9)	C	I		ii(9)	ii			9				m	0	0	2, -1, 3	4	2	2
91	90	1/4	1/4	4/4	4	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
91	90	3/4	3/4	4/4	4	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
92	91	0	0	4/4	4	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
92	91	1/4	1/4	4/4	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	91	1/2	1/2	4/4	4	1		V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
92	91	3/4	3/4	4/4	4	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
93	92	0	0	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
93	92	1/4	1/4	4/4	4	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
93	92	1/2	1/2	4/4	4	1		I(9)	C	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
93	92	3/4	3/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
94	93	0	0	4/4	4	1		vi65	C	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
94	93	1/4	1/4	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
94	93	1/2	1/2	4/4	4	1		I6(4)	C	I		I6(4)	I		6	4				M	0	0	-1, 1, 0		0	-1
94	93	3/4	3/4	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
95	94	0	0	4/4	4	1		IV(9)	C	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
95	94	1/4	1/4	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
95	94	1/2	1/2	4/4	4	1		I64(4)	C	I		I64(4)	I		64	4				M	0	0	1, 0, -1		0	1
95	94	3/4	3/4	4/4	4	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
96	95	0	0	4/4	4	1		ii43(2)	C	I		ii43(2)	ii		43	2				mm7	0	0	3, 0, 4, -1		2	3
96	95	1/4	1/4	4/4	4	1		ii43	C	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
96	95	1/2	1/2	4/4	4	1		V7(4)	C	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
96	95	3/4	3/4	4/4	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	96	0	0	4/4	4	1		I6(7)	C	I		I6(7)	I		6	7				M	0	0	4, 1, 5		0	4
97	96	1/4	1/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
97	96	1/2	1/2	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
97	96	3/4	3/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
98	97	0	0	4/4	4	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
98	97	1/4	1/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
98	97	3/4	3/4	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
99	98	1/2	1/2	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
99	98	5/8	5/8	4/4	4	1		vi(42)	C	I		vi(42)	vi			42				m	0	0	5, 2, 4		3	5
99	98	3/4	3/4	4/4	4	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
100	99	1/2	1/2	4/4	4	1		iii(4)	C	I		iii(4)	iii			4				m	0	0	4, 3, 5		4	4
100	99	3/4	3/4	4/4	4	1		iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
101	100	0	0	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
101	100	1/2	1/2	4/4	4	1		IV64(2)	C	I		IV64(2)	IV		64	2				M	0	0	0, 1, 3		-1	0
101	100	3/4	3/4	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
102	101	0	0	4/4	4	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
102	101	1/2	1/2	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
102	101	3/4	3/4	4/4	4	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
103	102	0	0	4/4	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
103	102	1/2	1/2	4/4	4	1		V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
103	102	3/4	3/4	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
104	103	0	0	4/4	4	1		V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
104	103	1/8	1/8	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
104	103	3/8	3/8	4/4	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
104	103	5/8	5/8	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
