mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
39	39	0	0	2/4	2	1	V(64)		D	V	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
39	39	1/4	1/4	2/4	2	1	V		D	V	V	V		V							M	0	0	1, 5, 2		1	1
39	39	3/8	3/8	2/4	2	1	#viio64/ii		D	V	V	#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
40	40	0	0	2/4	2	1	V7]}		D	V	V	V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
42	42	0	0	2/4	2	1	viio6{		D	V		viio6		vii	o	6				{	o	0	0	2, -1, 5		5	2
42	42	1/8	1/8	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
42	42	1/4	1/4	2/4	2	1	V6		D	V		V6		V		6					M	0	0	5, 2, 1		1	5
42	42	3/8	3/8	2/4	2	1	IV6		D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
43	43	0	0	2/4	2	1	V	iii6	D	V		V		V							M	0	0	1, 5, 2		1	1
43	43	1/8	1/8	2/4	2	1	ii6		D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
43	43	1/4	1/4	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
43	43	3/8	3/8	2/4	2	1	viio6		D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
44	44	0	0	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
44	44	1/4	1/4	2/4	2	1	V2		D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
45	45	0	0	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
45	45	1/4	1/4	2/4	2	1	V2		D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
46	46	0	0	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
46	46	1/8	1/8	2/4	2	1	viio/IV		D	V		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
46	46	1/4	1/4	2/4	2	1	V65/ii		D	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
46	46	3/8	3/8	2/4	2	1	ii		D	V		ii		ii							m	0	0	2, -1, 3		2	2
47	47	0	0	2/4	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	47	1/8	1/8	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
47	47	1/4	1/4	2/4	2	1	IVM7		D	V		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
47	47	3/8	3/8	2/4	2	1	viio		D	V		viio		vii	o						o	0	0	5, 2, -1		5	5
48	48	0	0	2/4	2	1	V65/vi		D	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
48	48	1/8	1/8	2/4	2	1	vi		D	V		vi		vi							m	0	0	3, 0, 4		3	3
48	48	1/4	1/4	2/4	2	1	V65/V		D	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
48	48	3/8	3/8	2/4	2	1	V2		D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	49	0	0	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
49	49	1/8	1/8	2/4	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
49	49	1/4	1/4	2/4	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
49	49	3/8	3/8	2/4	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	0	0	2/4	2	1	I}		D	V		I		I						}	M	0	0	0, 4, 1		0	0
50	50	1/4	1/4	2/4	2	1	{		D	V										{		0	0				
50	50	3/8	3/8	2/4	2	1	#viio6/vi		D	V		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
51	51	0	0	2/4	2	1	vi		D	V		vi		vi							m	0	0	3, 0, 4		3	3
51	51	1/8	1/8	2/4	2	1	iii6		D	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
51	51	1/4	1/4	2/4	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
51	51	3/8	3/8	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
52	52	0	0	2/4	2	1	V43		D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
52	52	1/8	1/8	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
52	52	3/8	3/8	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
53	53	0	0	2/4	2	1	IV6		D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
53	53	1/8	1/8	2/4	2	1	iii6		D	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
53	53	1/4	1/4	2/4	2	1	ii6		D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
53	53	3/8	3/8	2/4	2	1	viio/V		D	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
54	54	0	0	2/4	2	1	V(64)}		D	V		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
54	54	1/8	1/8	2/4	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
54	54	1/4	1/4	2/4	2	1	I{		D	V		I		I						{	M	0	0	0, 4, 1		0	0
54	54	3/8	3/8	2/4	2	1	V6		D	V		V6		V		6					M	0	0	5, 2, 1		1	5
55	55	0	0	2/4	2	1	vi		D	V		vi		vi							m	0	0	3, 0, 4		3	3
55	55	1/8	1/8	2/4	2	1	iii6		D	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
55	55	1/4	1/4	2/4	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
55	55	3/8	3/8	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
56	56	0	0	2/4	2	1	V43		D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
56	56	1/8	1/8	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
56	56	3/8	3/8	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
57	57	0	0	2/4	2	1	ii65		D	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
57	57	1/4	1/4	2/4	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
57	57	3/8	3/8	2/4	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
58	58	0	0	2/4	2	1	I[I}{		D	V	I	I		I						}{	M	0	0	0, 4, 1		0	0
59	59	0	0	2/4	2	1	V2		D	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
60	60	0	0	2/4	2	1	I		D	V	I	I		I							M	0	0	0, 4, 1		0	0
60	60	1/4	1/4	2/4	2	1	I.V7		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	61	0	0	2/4	2	1	I		D	I	V	I		I							M	0	0	0, 4, 1		0	0
62	62	0	0	2/4	2	1	V}		D	I	V	V		V						}	M	0	0	1, 5, 2		1	1
62	62	1/4	1/4	2/4	2	1	V7]		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	0	0	2/4	2	1	I6{		D	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
66	66	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
67	67	0	0	2/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
68	68	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
69	69	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
69	69	1/8	1/8	2/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
69	69	1/4	1/4	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
70	70	0	0	2/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
70	70	1/8	1/8	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
70	70	1/4	1/4	2/4	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
71	71	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
71	71	1/4	1/4	2/4	2	1	V(64)/V		D	I		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
72	72	0	0	2/4	2	1	V7/V		D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
72	72	1/4	1/4	2/4	2	1	I/V}		D	I		I/V		I				V		}	M	0	0	1, 5, 2		1	1
73	73	0	0	2/4	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
73	73	1/4	1/4	2/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
74	74	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
74	74	1/4	1/4	2/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
75	75	0	0	2/4	2	1	viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
75	75	1/4	1/4	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
76	76	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
77	77	0	0	2/4	2	1	V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
77	77	1/4	1/4	2/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
78	78	0	0	2/4	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
78	78	1/4	1/4	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
79	79	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
79	79	1/4	1/4	2/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
79	79	3/8	3/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	80	0	0	2/4	2	1	I[I}{		D	I	I	I		I						}{	M	0	0	0, 4, 1		0	0
81	81	0	0	2/4	2	1	V43		D	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
82	82	0	0	2/4	2	1	i		D	I	I	i		i							m	0	0	0, -3, 1		0	0
83	83	0	0	2/4	2	1	V43		D	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
84	84	0	0	2/4	2	1	i		D	I	I	i		i							m	0	0	0, -3, 1		0	0
84	84	1/8	1/8	2/4	2	1	viio		D	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
84	84	1/4	1/4	2/4	2	1	i]		D	I	I	i		i							m	0	0	0, -3, 1		0	0
84	84	3/8	3/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	85	0	0	2/4	2	1	i[i		D	I	i	i		i							m	0	0	0, -3, 1		0	0
85	85	1/8	1/8	2/4	2	1	viio		D	I	i	viio		vii	o						o	0	0	5, 2, -1		5	5
85	85	1/4	1/4	2/4	2	1	i]		D	I	i	i		i							m	0	0	0, -3, 1		0	0
85	85	3/8	3/8	2/4	2	1	bIII.V7		D	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	86	0	0	2/4	2	1	I[I		D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
86	86	1/8	1/8	2/4	2	1	viio		D	bIII	I	viio		vii	o						o	0	0	5, 2, -1		5	5
86	86	1/4	1/4	2/4	2	1	I]		D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
86	86	3/8	3/8	2/4	2	1	V7		D	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	0	0	2/4	2	1	I[I		D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
87	87	1/8	1/8	2/4	2	1	viio		D	bIII	I	viio		vii	o						o	0	0	5, 2, -1		5	5
87	87	1/4	1/4	2/4	2	1	I]		D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
87	87	3/8	3/8	2/4	2	1	V7/iii		D	bIII		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
88	88	0	0	2/4	2	1	iii		D	bIII		iii		iii							m	0	0	4, 1, 5		4	4
88	88	1/8	1/8	2/4	2	1	#viio(+2)/iii		D	bIII		#viio(+2)/iii		#vii	o		+2	iii			o	0	0	9, 6, 3	4	9	9
88	88	1/4	1/4	2/4	2	1	iii		D	bIII		iii		iii							m	0	0	4, 1, 5		4	4
88	88	3/8	3/8	2/4	2	1	#viio7/iii		D	bIII		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
89	89	0	0	2/4	2	1	III		D	bIII		III		III							M	0	0	4, 8, 5		4	4
89	89	1/8	1/8	2/4	2	1	#viio7/ii		D	bIII		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
89	89	1/4	1/4	2/4	2	1	II		D	bIII		II		II							M	0	0	2, 6, 3		2	2
89	89	3/8	3/8	2/4	2	1	viio7		D	bIII		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
90	90	0	0	2/4	2	1	I		D	bIII		I		I							M	0	0	0, 4, 1		0	0
90	90	1/8	1/8	2/4	2	1	#viio7/vi		D	bIII		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
90	90	1/4	1/4	2/4	2	1	vi		D	bIII		vi		vi							m	0	0	3, 0, 4		3	3
90	90	3/8	3/8	2/4	2	1	#viio65/ii		D	bIII		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
91	91	0	0	2/4	2	1	ii6		D	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
91	91	3/8	3/8	2/4	2	1	vii%7/V		D	bIII		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
92	92	0	0	2/4	2	1	V}		D	bIII		V		V						}	M	0	0	1, 5, 2		1	1
92	92	1/4	1/4	2/4	2	1	I		D	bIII		I		I							M	0	0	0, 4, 1		0	0
93	93	0	0	2/4	2	1	V		D	bIII		V		V							M	0	0	1, 5, 2		1	1
93	93	1/4	1/4	2/4	2	1	V(64)		D	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
94	94	0	0	2/4	2	1	V		D	bIII		V		V							M	0	0	1, 5, 2		1	1
95	95	0	0	2/4	2	1	I{		D	bIII		I		I						{	M	0	0	0, 4, 1		0	0
96	96	0	0	2/4	2	1	ii64		D	bIII		ii64		ii		64					m	0	0	3, 2, -1		2	3
96	96	1/4	1/4	2/4	2	1	viio		D	bIII		viio		vii	o						o	0	0	5, 2, -1		5	5
98	98	0	0	2/4	2	1	iii64		D	bIII		iii64		iii		64					m	0	0	5, 4, 1		4	5
98	98	1/4	1/4	2/4	2	1	#viio/ii		D	bIII		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
99	99	0	0	2/4	2	1	ii		D	bIII		ii		ii							m	0	0	2, -1, 3		2	2
100	100	0	0	2/4	2	1	viio/IV		D	bIII		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
101	101	0	0	2/4	2	1	V65/IV		D	bIII		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
102	102	0	0	2/4	2	1	v.#viio6		D	v		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
103	103	0	0	2/4	2	1	i		D	v		i		i							m	0	1	0, -3, 1		0	0
104	104	0	0	2/4	2	1	ii6		D	v		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
104	104	1/4	1/4	2/4	2	1	ii65		D	v		ii65		ii		65					mm7	0	1	-1, 3, 0, 2		2	-1
105	105	0	0	2/4	2	1	V65/V		D	v		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
105	105	1/8	1/8	2/4	2	1	V		D	v		V		V							M	0	1	1, 5, 2		1	1
106	106	0	0	2/4	2	1	I.ii6/vi		D	I		ii6/vi		ii		6		vi			m	0	0	2, 6, 5		5	2
106	106	1/4	1/4	2/4	2	1	ii65/vi		D	I		ii65/vi		ii		65		vi			mm7	0	0	2, 6, 3, 5		5	2
107	107	0	0	2/4	2	1	V65/V/vi		D	I		V65/V/vi		V		65		V/vi			Mm7	0	0	9, 6, 3, 5		5	9
107	107	1/8	1/8	2/4	2	1	V/vi		D	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
108	108	0	0	2/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
109	109	0	0	2/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
110	110	0	0	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
111	111	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
112	112	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
113	113	3/8	3/8	2/4	2	1	vii%7/V		D	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
114	114	0	0	2/4	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
114	114	1/4	1/4	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
115	115	0	0	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
115	115	1/4	1/4	2/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
116	116	0	0	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
117	117	0	0	2/4	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
118	118	0	0	2/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
118	118	1/4	1/4	2/4	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
120	120	0	0	2/4	2	1	iii		D	I		iii		iii							m	0	0	4, 1, 5		4	4
120	120	1/4	1/4	2/4	2	1	#viio/ii		D	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
121	121	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
121	121	1/4	1/4	2/4	2	1	#viio6/ii		D	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
121	121	3/8	3/8	2/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
122	122	0	0	2/4	2	1	V65/ii		D	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
122	122	1/4	1/4	2/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
123	123	0	0	2/4	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
123	123	1/4	1/4	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
124	124	0	0	2/4	2	1	vi(4)		D	I		vi(4)		vi			4				m	0	0	3, 2, 4		3	3
124	124	1/8	1/8	2/4	2	1	vio		D	I		vio		vi	o						o	0	0	3, 0, -3		3	3
124	124	1/4	1/4	2/4	2	1	It6		D	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
125	125	0	0	2/4	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
126	126	0	0	2/4	2	1	V[viio/V		D	I	V	viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
127	127	0	0	2/4	2	1	V7		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
128	128	0	0	2/4	2	1	V(64)		D	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
129	129	0	0	2/4	2	1	V		D	I	V	V		V							M	0	0	1, 5, 2		1	1
130	130	0	0	2/4	2	1	V(64)		D	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
130	130	3/8	3/8	2/4	2	1	#viio64/ii		D	I	V	#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
131	131	0	0	2/4	2	1	V7]}		D	I	V	V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
133	133	0	0	2/4	2	1	viio6{		D	I		viio6		vii	o	6				{	o	0	0	2, -1, 5		5	2
133	133	1/8	1/8	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
