Figure	MajorContext	MinorContext
bio963	['E--', 'G--', 'C-', 'F-']	['C-', 'E--', 'A-', 'D-']
bi963	['E--', 'G-', 'C-', 'F-']	['C-', 'E-', 'A-', 'D-']
bI963	['E-', 'G-', 'C-', 'F-']	['C', 'E-', 'A-', 'D-']
bI+963	['E-', 'G', 'C-', 'F-']	['C', 'E', 'A-', 'D-']
biio963	['F-', 'A--', 'D-', 'G-']	['D-', 'F-', 'B-', 'E-']
bii963	['F-', 'A-', 'D-', 'G-']	['D-', 'F', 'B-', 'E-']
bII963	['F', 'A-', 'D-', 'G-']	['D', 'F', 'B-', 'E-']
bII+963	['F', 'A', 'D-', 'G-']	['D', 'F#', 'B-', 'E-']
biiio963	['G-', 'B--', 'E-', 'A-']	['E--', 'G--', 'C-', 'F-']
biii963	['G-', 'B-', 'E-', 'A-']	['E--', 'G-', 'C-', 'F-']
bIII963	['G', 'B-', 'E-', 'A-']	['E-', 'G-', 'C-', 'F-']
bIII+963	['G', 'B', 'E-', 'A-']	['E-', 'G', 'C-', 'F-']
bivo963	['A--', 'C--', 'F-', 'B-']	['F-', 'A--', 'D-', 'G-']
biv963	['A--', 'C-', 'F-', 'B-']	['F-', 'A-', 'D-', 'G-']
bIV963	['A-', 'C-', 'F-', 'B-']	['F', 'A-', 'D-', 'G-']
bIV+963	['A-', 'C', 'F-', 'B-']	['F', 'A', 'D-', 'G-']
bvo963	['B--', 'D--', 'G-', 'C-']	['G-', 'B--', 'E-', 'A-']
bv963	['B--', 'D-', 'G-', 'C-']	['G-', 'B-', 'E-', 'A-']
bV963	['B-', 'D-', 'G-', 'C-']	['G', 'B-', 'E-', 'A-']
bV+963	['B-', 'D', 'G-', 'C-']	['G', 'B', 'E-', 'A-']
bvio963	['C-', 'E--', 'A-', 'D-']	['A-', 'C-', 'F', 'B']
bvi963	['C-', 'E-', 'A-', 'D-']	['A-', 'C', 'F', 'B']
bVI963	['C', 'E-', 'A-', 'D-']	['A-', 'C-', 'F-', 'B-']
bVI+963	['C', 'E', 'A-', 'D-']	['A-', 'C', 'F-', 'B-']
bviio963	['D-', 'F-', 'B-', 'E-']	['B-', 'D-', 'G', 'C']
bvii963	['D-', 'F', 'B-', 'E-']	['B-', 'D', 'G', 'C']
bVII963	['D', 'F', 'B-', 'E-']	['B-', 'D-', 'G-', 'C-']
bVII+963	['D', 'F#', 'B-', 'E-']	['B-', 'D', 'G-', 'C-']
io963	['E-', 'G-', 'C', 'F']	['C', 'E-', 'A', 'D']
i963	['E-', 'G', 'C', 'F']	['C', 'E', 'A', 'D']
I963	['E', 'G', 'C', 'F']	['C#', 'E', 'A', 'D']
I+963	['E', 'G#', 'C', 'F']	['C#', 'E#', 'A', 'D']
iio963	['F', 'A-', 'D', 'G']	['D', 'F', 'B', 'E']
ii963	['F', 'A', 'D', 'G']	['D', 'F#', 'B', 'E']
II963	['F#', 'A', 'D', 'G']	['D#', 'F#', 'B', 'E']
II+963	['F#', 'A#', 'D', 'G']	['D#', 'F##', 'B', 'E']
iiio963	['G', 'B-', 'E', 'A']	['E-', 'G-', 'C', 'F']
iii963	['G', 'B', 'E', 'A']	['E-', 'G', 'C', 'F']
III963	['G#', 'B', 'E', 'A']	['E', 'G', 'C', 'F']
III+963	['G#', 'B#', 'E', 'A']	['E', 'G#', 'C', 'F']
ivo963	['A-', 'C-', 'F', 'B']	['F', 'A-', 'D', 'G']
