Figure	MajorContext	MinorContext
bio98643	['B---', 'D-', 'E--', 'G--', 'B-', 'C-']	['G--', 'B-', 'C-', 'E--', 'G-', 'A-']
bi98643	['B-', 'D-', 'E--', 'G-', 'B-', 'C-']	['G-', 'B-', 'C-', 'E-', 'G-', 'A-']
bI98643	['B-', 'D-', 'E-', 'G-', 'B-', 'C-']	['G-', 'B-', 'C', 'E-', 'G-', 'A-']
bI+98643	['B-', 'D-', 'E-', 'G', 'B-', 'C-']	['G-', 'B-', 'C', 'E', 'G-', 'A-']
biio98643	['C--', 'E-', 'F-', 'A--', 'C-', 'D-']	['A--', 'C-', 'D-', 'F-', 'A-', 'B-']
bii98643	['C-', 'E-', 'F-', 'A-', 'C-', 'D-']	['A-', 'C-', 'D-', 'F', 'A-', 'B-']
bII98643	['C-', 'E-', 'F', 'A-', 'C-', 'D-']	['A-', 'C-', 'D', 'F', 'A-', 'B-']
bII+98643	['C-', 'E-', 'F', 'A', 'C-', 'D-']	['A-', 'C-', 'D', 'F#', 'A-', 'B-']
biiio98643	['D--', 'F-', 'G-', 'B--', 'D-', 'E-']	['B---', 'D-', 'E--', 'G--', 'B-', 'C-']
biii98643	['D-', 'F-', 'G-', 'B-', 'D-', 'E-']	['B-', 'D-', 'E--', 'G-', 'B-', 'C-']
bIII98643	['D-', 'F-', 'G', 'B-', 'D-', 'E-']	['B-', 'D-', 'E-', 'G-', 'B-', 'C-']
bIII+98643	['D-', 'F-', 'G', 'B', 'D-', 'E-']	['B-', 'D-', 'E-', 'G', 'B-', 'C-']
bivo98643	['E---', 'G-', 'A--', 'C--', 'E-', 'F-']	['C--', 'E-', 'F-', 'A--', 'C-', 'D-']
biv98643	['E-', 'G-', 'A--', 'C-', 'E-', 'F-']	['C-', 'E-', 'F-', 'A-', 'C-', 'D-']
bIV98643	['E-', 'G-', 'A-', 'C-', 'E-', 'F-']	['C-', 'E-', 'F', 'A-', 'C-', 'D-']
bIV+98643	['E-', 'G-', 'A-', 'C', 'E-', 'F-']	['C-', 'E-', 'F', 'A', 'C-', 'D-']
bvo98643	['F--', 'A-', 'B--', 'D--', 'F-', 'G-']	['D--', 'F-', 'G-', 'B--', 'D-', 'E-']
bv98643	['F-', 'A-', 'B--', 'D-', 'F-', 'G-']	['D-', 'F-', 'G-', 'B-', 'D-', 'E-']
bV98643	['F-', 'A-', 'B-', 'D-', 'F-', 'G-']	['D-', 'F-', 'G', 'B-', 'D-', 'E-']
bV+98643	['F-', 'A-', 'B-', 'D', 'F-', 'G-']	['D-', 'F-', 'G', 'B', 'D-', 'E-']
bvio98643	['G--', 'B-', 'C-', 'E--', 'G-', 'A-']	['E--', 'G', 'A-', 'C-', 'E', 'F']
bvi98643	['G-', 'B-', 'C-', 'E-', 'G-', 'A-']	['E', 'G', 'A-', 'C', 'E', 'F']
bVI98643	['G-', 'B-', 'C', 'E-', 'G-', 'A-']	['E-', 'G-', 'A-', 'C-', 'E-', 'F-']
bVI+98643	['G-', 'B-', 'C', 'E', 'G-', 'A-']	['E-', 'G-', 'A-', 'C', 'E-', 'F-']
bviio98643	['A--', 'C-', 'D-', 'F-', 'A-', 'B-']	['F-', 'A', 'B-', 'D-', 'F', 'G']
bvii98643	['A-', 'C-', 'D-', 'F', 'A-', 'B-']	['F', 'A', 'B-', 'D', 'F', 'G']
bVII98643	['A-', 'C-', 'D', 'F', 'A-', 'B-']	['F-', 'A-', 'B-', 'D-', 'F-', 'G-']
bVII+98643	['A-', 'C-', 'D', 'F#', 'A-', 'B-']	['F-', 'A-', 'B-', 'D', 'F-', 'G-']
