Figure	MajorContext	MinorContext
bio7654	['G--', 'C-', 'D-', 'E--', 'F-']	['E--', 'A-', 'B-', 'C-', 'D-']
bi7654	['G-', 'C-', 'D-', 'E--', 'F-']	['E-', 'A-', 'B-', 'C-', 'D-']
bI7654	['G-', 'C-', 'D-', 'E-', 'F-']	['E-', 'A-', 'B-', 'C', 'D-']
bI+7654	['G', 'C-', 'D-', 'E-', 'F-']	['E', 'A-', 'B-', 'C', 'D-']
biio7654	['A--', 'D-', 'E-', 'F-', 'G-']	['F-', 'B-', 'C-', 'D-', 'E-']
bii7654	['A-', 'D-', 'E-', 'F-', 'G-']	['F', 'B-', 'C-', 'D-', 'E-']
bII7654	['A-', 'D-', 'E-', 'F', 'G-']	['F', 'B-', 'C-', 'D', 'E-']
bII+7654	['A', 'D-', 'E-', 'F', 'G-']	['F#', 'B-', 'C-', 'D', 'E-']
biiio7654	['B--', 'E-', 'F-', 'G-', 'A-']	['G--', 'C-', 'D-', 'E--', 'F-']
biii7654	['B-', 'E-', 'F-', 'G-', 'A-']	['G-', 'C-', 'D-', 'E--', 'F-']
bIII7654	['B-', 'E-', 'F-', 'G', 'A-']	['G-', 'C-', 'D-', 'E-', 'F-']
bIII+7654	['B', 'E-', 'F-', 'G', 'A-']	['G', 'C-', 'D-', 'E-', 'F-']
bivo7654	['C--', 'F-', 'G-', 'A--', 'B-']	['A--', 'D-', 'E-', 'F-', 'G-']
biv7654	['C-', 'F-', 'G-', 'A--', 'B-']	['A-', 'D-', 'E-', 'F-', 'G-']
bIV7654	['C-', 'F-', 'G-', 'A-', 'B-']	['A-', 'D-', 'E-', 'F', 'G-']
bIV+7654	['C', 'F-', 'G-', 'A-', 'B-']	['A', 'D-', 'E-', 'F', 'G-']
bvo7654	['D--', 'G-', 'A-', 'B--', 'C-']	['B--', 'E-', 'F-', 'G-', 'A-']
bv7654	['D-', 'G-', 'A-', 'B--', 'C-']	['B-', 'E-', 'F-', 'G-', 'A-']
bV7654	['D-', 'G-', 'A-', 'B-', 'C-']	['B-', 'E-', 'F-', 'G', 'A-']
bV+7654	['D', 'G-', 'A-', 'B-', 'C-']	['B', 'E-', 'F-', 'G', 'A-']
bvio7654	['E--', 'A-', 'B-', 'C-', 'D-']	['C-', 'F', 'G', 'A-', 'B']
bvi7654	['E-', 'A-', 'B-', 'C-', 'D-']	['C', 'F', 'G', 'A-', 'B']
bVI7654	['E-', 'A-', 'B-', 'C', 'D-']	['C-', 'F-', 'G-', 'A-', 'B-']
bVI+7654	['E', 'A-', 'B-', 'C', 'D-']	['C', 'F-', 'G-', 'A-', 'B-']
bviio7654	['F-', 'B-', 'C-', 'D-', 'E-']	['D-', 'G', 'A', 'B-', 'C']
bvii7654	['F', 'B-', 'C-', 'D-', 'E-']	['D', 'G', 'A', 'B-', 'C']
bVII7654	['F', 'B-', 'C-', 'D', 'E-']	['D-', 'G-', 'A-', 'B-', 'C-']
bVII+7654	['F#', 'B-', 'C-', 'D', 'E-']	['D', 'G-', 'A-', 'B-', 'C-']
io7654	['G-', 'C', 'D', 'E-', 'F']	['E-', 'A', 'B', 'C', 'D']
i7654	['G', 'C', 'D', 'E-', 'F']	['E', 'A', 'B', 'C', 'D']
I7654	['G', 'C', 'D', 'E', 'F']	['E', 'A', 'B', 'C#', 'D']
I+7654	['G#', 'C', 'D', 'E', 'F']	['E#', 'A', 'B', 'C#', 'D']
iio7654	['A-', 'D', 'E', 'F', 'G']	['F', 'B', 'C', 'D', 'E']
ii7654	['A', 'D', 'E', 'F', 'G']	['F#', 'B', 'C', 'D', 'E']
II7654	['A', 'D', 'E', 'F#', 'G']	['F#', 'B', 'C', 'D#', 'E']
II+7654	['A#', 'D', 'E', 'F#', 'G']	['F##', 'B', 'C', 'D#', 'E']
iiio7654	['B-', 'E', 'F', 'G', 'A']	['G-', 'C', 'D', 'E-', 'F']
iii7654	['B', 'E', 'F', 'G', 'A']	['G', 'C', 'D', 'E-', 'F']
III7654	['B', 'E', 'F', 'G#', 'A']	['G', 'C', 'D', 'E', 'F']
III+7654	['B#', 'E', 'F', 'G#', 'A']	['G#', 'C', 'D', 'E', 'F']
ivo7654	['C-', 'F', 'G', 'A-', 'B']	['A-', 'D', 'E', 'F', 'G']
iv7654	['C', 'F', 'G', 'A-', 'B']	['A', 'D', 'E', 'F', 'G']
IV7654	['C', 'F', 'G', 'A', 'B']	['A', 'D', 'E', 'F#', 'G']
IV+7654	['C#', 'F', 'G', 'A', 'B']	['A#', 'D', 'E', 'F#', 'G']
vo7654	['D-', 'G', 'A', 'B-', 'C']	['B-', 'E', 'F', 'G', 'A']
v7654	['D', 'G', 'A', 'B-', 'C']	['B', 'E', 'F', 'G', 'A']
V7654	['D', 'G', 'A', 'B', 'C']	['B', 'E', 'F', 'G#', 'A']
V+7654	['D#', 'G', 'A', 'B', 'C']	['B#', 'E', 'F', 'G#', 'A']
vio7654	['E-', 'A', 'B', 'C', 'D']	['C', 'F#', 'G#', 'A', 'B#']
vi7654	['E', 'A', 'B', 'C', 'D']	['C#', 'F#', 'G#', 'A', 'B#']
VI7654	['E', 'A', 'B', 'C#', 'D']	['C', 'F', 'G', 'A', 'B']
VI+7654	['E#', 'A', 'B', 'C#', 'D']	['C#', 'F', 'G', 'A', 'B']
viio7654	['F', 'B', 'C', 'D', 'E']	['D', 'G#', 'A#', 'B', 'C#']
vii7654	['F#', 'B', 'C', 'D', 'E']	['D#', 'G#', 'A#', 'B', 'C#']
VII7654	['F#', 'B', 'C', 'D#', 'E']	['D', 'G', 'A', 'B', 'C']
VII+7654	['F##', 'B', 'C', 'D#', 'E']	['D#', 'G', 'A', 'B', 'C']
#io7654	['G', 'C#', 'D#', 'E', 'F#']	['E', 'A#', 'B#', 'C#', 'D#']
#i7654	['G#', 'C#', 'D#', 'E', 'F#']	['E#', 'A#', 'B#', 'C#', 'D#']
#I7654	['G#', 'C#', 'D#', 'E#', 'F#']	['E#', 'A#', 'B#', 'C##', 'D#']
#I+7654	['G##', 'C#', 'D#', 'E#', 'F#']	['E##', 'A#', 'B#', 'C##', 'D#']
#iio7654	['A', 'D#', 'E#', 'F#', 'G#']	['F#', 'B#', 'C#', 'D#', 'E#']
#ii7654	['A#', 'D#', 'E#', 'F#', 'G#']	['F##', 'B#', 'C#', 'D#', 'E#']
#II7654	['A#', 'D#', 'E#', 'F##', 'G#']	['F##', 'B#', 'C#', 'D##', 'E#']
#II+7654	['A##', 'D#', 'E#', 'F##', 'G#']	['F###', 'B#', 'C#', 'D##', 'E#']
#iiio7654	['B', 'E#', 'F#', 'G#', 'A#']	['G', 'C#', 'D#', 'E', 'F#']
#iii7654	['B#', 'E#', 'F#', 'G#', 'A#']	['G#', 'C#', 'D#', 'E', 'F#']
#III7654	['B#', 'E#', 'F#', 'G##', 'A#']	['G#', 'C#', 'D#', 'E#', 'F#']
#III+7654	['B##', 'E#', 'F#', 'G##', 'A#']	['G##', 'C#', 'D#', 'E#', 'F#']
#ivo7654	['C', 'F#', 'G#', 'A', 'B#']	['A', 'D#', 'E#', 'F#', 'G#']
#iv7654	['C#', 'F#', 'G#', 'A', 'B#']	['A#', 'D#', 'E#', 'F#', 'G#']
#IV7654	['C#', 'F#', 'G#', 'A#', 'B#']	['A#', 'D#', 'E#', 'F##', 'G#']
#IV+7654	['C##', 'F#', 'G#', 'A#', 'B#']	['A##', 'D#', 'E#', 'F##', 'G#']
#vo7654	['D', 'G#', 'A#', 'B', 'C#']	['B', 'E#', 'F#', 'G#', 'A#']
#v7654	['D#', 'G#', 'A#', 'B', 'C#']	['B#', 'E#', 'F#', 'G#', 'A#']
#V7654	['D#', 'G#', 'A#', 'B#', 'C#']	['B#', 'E#', 'F#', 'G##', 'A#']
#V+7654	['D##', 'G#', 'A#', 'B#', 'C#']	['B##', 'E#', 'F#', 'G##', 'A#']
#vio7654	['E', 'A#', 'B#', 'C#', 'D#']	['C#', 'F##', 'G##', 'A#', 'B##']
#vi7654	['E#', 'A#', 'B#', 'C#', 'D#']	['C##', 'F##', 'G##', 'A#', 'B##']
#VI7654	['E#', 'A#', 'B#', 'C##', 'D#']	['C#', 'F#', 'G#', 'A#', 'B#']
#VI+7654	['E##', 'A#', 'B#', 'C##', 'D#']	['C##', 'F#', 'G#', 'A#', 'B#']
#viio7654	['F#', 'B#', 'C#', 'D#', 'E#']	['D#', 'G##', 'A##', 'B#', 'C##']
