Figure	MajorContext	MinorContext
bio97432	['D-', 'E--', 'F-', 'G--', 'C-', 'E-']	['B-', 'C-', 'D-', 'E--', 'A-', 'C-']
bi97432	['D-', 'E--', 'F-', 'G-', 'C-', 'E-']	['B-', 'C-', 'D-', 'E-', 'A-', 'C-']
bI97432	['D-', 'E-', 'F-', 'G-', 'C-', 'E-']	['B-', 'C', 'D-', 'E-', 'A-', 'C-']
bI+97432	['D-', 'E-', 'F-', 'G', 'C-', 'E-']	['B-', 'C', 'D-', 'E', 'A-', 'C-']
biio97432	['E-', 'F-', 'G-', 'A--', 'D-', 'F-']	['C-', 'D-', 'E-', 'F-', 'B-', 'D-']
bii97432	['E-', 'F-', 'G-', 'A-', 'D-', 'F-']	['C-', 'D-', 'E-', 'F', 'B-', 'D-']
bII97432	['E-', 'F', 'G-', 'A-', 'D-', 'F-']	['C-', 'D', 'E-', 'F', 'B-', 'D-']
bII+97432	['E-', 'F', 'G-', 'A', 'D-', 'F-']	['C-', 'D', 'E-', 'F#', 'B-', 'D-']
biiio97432	['F-', 'G-', 'A-', 'B--', 'E-', 'G-']	['D-', 'E--', 'F-', 'G--', 'C-', 'E-']
biii97432	['F-', 'G-', 'A-', 'B-', 'E-', 'G-']	['D-', 'E--', 'F-', 'G-', 'C-', 'E-']
bIII97432	['F-', 'G', 'A-', 'B-', 'E-', 'G-']	['D-', 'E-', 'F-', 'G-', 'C-', 'E-']
bIII+97432	['F-', 'G', 'A-', 'B', 'E-', 'G-']	['D-', 'E-', 'F-', 'G', 'C-', 'E-']
bivo97432	['G-', 'A--', 'B-', 'C--', 'F-', 'A-']	['E-', 'F-', 'G-', 'A--', 'D-', 'F-']
biv97432	['G-', 'A--', 'B-', 'C-', 'F-', 'A-']	['E-', 'F-', 'G-', 'A-', 'D-', 'F-']
bIV97432	['G-', 'A-', 'B-', 'C-', 'F-', 'A-']	['E-', 'F', 'G-', 'A-', 'D-', 'F-']
bIV+97432	['G-', 'A-', 'B-', 'C', 'F-', 'A-']	['E-', 'F', 'G-', 'A', 'D-', 'F-']
bvo97432	['A-', 'B--', 'C-', 'D--', 'G-', 'B-']	['F-', 'G-', 'A-', 'B--', 'E-', 'G-']
bv97432	['A-', 'B--', 'C-', 'D-', 'G-', 'B-']	['F-', 'G-', 'A-', 'B-', 'E-', 'G-']
bV97432	['A-', 'B-', 'C-', 'D-', 'G-', 'B-']	['F-', 'G', 'A-', 'B-', 'E-', 'G-']
bV+97432	['A-', 'B-', 'C-', 'D', 'G-', 'B-']	['F-', 'G', 'A-', 'B', 'E-', 'G-']
bvio97432	['B-', 'C-', 'D-', 'E--', 'A-', 'C-']	['G', 'A-', 'B', 'C-', 'F', 'A']
bvi97432	['B-', 'C-', 'D-', 'E-', 'A-', 'C-']	['G', 'A-', 'B', 'C', 'F', 'A']
