Figure	MajorContext	MinorContext
bio986	['B---', 'G--', 'B-', 'C-']	['G--', 'E--', 'G-', 'A-']
bi986	['B-', 'G-', 'B-', 'C-']	['G-', 'E-', 'G-', 'A-']
bI986	['B-', 'G-', 'B-', 'C-']	['G-', 'E-', 'G-', 'A-']
bI+986	['B-', 'G', 'B-', 'C-']	['G-', 'E', 'G-', 'A-']
biio986	['C--', 'A--', 'C-', 'D-']	['A--', 'F-', 'A-', 'B-']
bii986	['C-', 'A-', 'C-', 'D-']	['A-', 'F', 'A-', 'B-']
bII986	['C-', 'A-', 'C-', 'D-']	['A-', 'F', 'A-', 'B-']
bII+986	['C-', 'A', 'C-', 'D-']	['A-', 'F#', 'A-', 'B-']
biiio986	['D--', 'B--', 'D-', 'E-']	['B---', 'G--', 'B-', 'C-']
biii986	['D-', 'B-', 'D-', 'E-']	['B-', 'G-', 'B-', 'C-']
bIII986	['D-', 'B-', 'D-', 'E-']	['B-', 'G-', 'B-', 'C-']
bIII+986	['D-', 'B', 'D-', 'E-']	['B-', 'G', 'B-', 'C-']
bivo986	['E---', 'C--', 'E-', 'F-']	['C--', 'A--', 'C-', 'D-']
biv986	['E-', 'C-', 'E-', 'F-']	['C-', 'A-', 'C-', 'D-']
bIV986	['E-', 'C-', 'E-', 'F-']	['C-', 'A-', 'C-', 'D-']
bIV+986	['E-', 'C', 'E-', 'F-']	['C-', 'A', 'C-', 'D-']
bvo986	['F--', 'D--', 'F-', 'G-']	['D--', 'B--', 'D-', 'E-']
bv986	['F-', 'D-', 'F-', 'G-']	['D-', 'B-', 'D-', 'E-']
bV986	['F-', 'D-', 'F-', 'G-']	['D-', 'B-', 'D-', 'E-']
bV+986	['F-', 'D', 'F-', 'G-']	['D-', 'B', 'D-', 'E-']
bvio986	['G--', 'E--', 'G-', 'A-']	['E--', 'C-', 'E', 'F']
bvi986	['G-', 'E-', 'G-', 'A-']	['E', 'C', 'E', 'F']
bVI986	['G-', 'E-', 'G-', 'A-']	['E-', 'C-', 'E-', 'F-']
bVI+986	['G-', 'E', 'G-', 'A-']	['E-', 'C', 'E-', 'F-']
bviio986	['A--', 'F-', 'A-', 'B-']	['F-', 'D-', 'F', 'G']
bvii986	['A-', 'F', 'A-', 'B-']	['F', 'D', 'F', 'G']
bVII986	['A-', 'F', 'A-', 'B-']	['F-', 'D-', 'F-', 'G-']
