Figure	MajorContext	MinorContext
bio87642	['D-', 'E--', 'G--', 'B---', 'C-', 'D-']	['B-', 'C-', 'E--', 'G--', 'A-', 'B-']
bi87642	['D-', 'E--', 'G-', 'B-', 'C-', 'D-']	['B-', 'C-', 'E-', 'G-', 'A-', 'B-']
bI87642	['D-', 'E-', 'G-', 'B-', 'C-', 'D-']	['B-', 'C', 'E-', 'G-', 'A-', 'B-']
bI+87642	['D-', 'E-', 'G', 'B-', 'C-', 'D-']	['B-', 'C', 'E', 'G-', 'A-', 'B-']
biio87642	['E-', 'F-', 'A--', 'C--', 'D-', 'E-']	['C-', 'D-', 'F-', 'A--', 'B-', 'C-']
bii87642	['E-', 'F-', 'A-', 'C-', 'D-', 'E-']	['C-', 'D-', 'F', 'A-', 'B-', 'C-']
bII87642	['E-', 'F', 'A-', 'C-', 'D-', 'E-']	['C-', 'D', 'F', 'A-', 'B-', 'C-']
bII+87642	['E-', 'F', 'A', 'C-', 'D-', 'E-']	['C-', 'D', 'F#', 'A-', 'B-', 'C-']
biiio87642	['F-', 'G-', 'B--', 'D--', 'E-', 'F-']	['D-', 'E--', 'G--', 'B---', 'C-', 'D-']
biii87642	['F-', 'G-', 'B-', 'D-', 'E-', 'F-']	['D-', 'E--', 'G-', 'B-', 'C-', 'D-']
bIII87642	['F-', 'G', 'B-', 'D-', 'E-', 'F-']	['D-', 'E-', 'G-', 'B-', 'C-', 'D-']
bIII+87642	['F-', 'G', 'B', 'D-', 'E-', 'F-']	['D-', 'E-', 'G', 'B-', 'C-', 'D-']
bivo87642	['G-', 'A--', 'C--', 'E---', 'F-', 'G-']	['E-', 'F-', 'A--', 'C--', 'D-', 'E-']
biv87642	['G-', 'A--', 'C-', 'E-', 'F-', 'G-']	['E-', 'F-', 'A-', 'C-', 'D-', 'E-']
bIV87642	['G-', 'A-', 'C-', 'E-', 'F-', 'G-']	['E-', 'F', 'A-', 'C-', 'D-', 'E-']
bIV+87642	['G-', 'A-', 'C', 'E-', 'F-', 'G-']	['E-', 'F', 'A', 'C-', 'D-', 'E-']
bvo87642	['A-', 'B--', 'D--', 'F--', 'G-', 'A-']	['F-', 'G-', 'B--', 'D--', 'E-', 'F-']
bv87642	['A-', 'B--', 'D-', 'F-', 'G-', 'A-']	['F-', 'G-', 'B-', 'D-', 'E-', 'F-']
bV87642	['A-', 'B-', 'D-', 'F-', 'G-', 'A-']	['F-', 'G', 'B-', 'D-', 'E-', 'F-']
bV+87642	['A-', 'B-', 'D', 'F-', 'G-', 'A-']	['F-', 'G', 'B', 'D-', 'E-', 'F-']
bvio87642	['B-', 'C-', 'E--', 'G--', 'A-', 'B-']	['G', 'A-', 'C-', 'E--', 'F', 'G']
bvi87642	['B-', 'C-', 'E-', 'G-', 'A-', 'B-']	['G', 'A-', 'C', 'E', 'F', 'G']
bVI87642	['B-', 'C', 'E-', 'G-', 'A-', 'B-']	['G-', 'A-', 'C-', 'E-', 'F-', 'G-']
bVI+87642	['B-', 'C', 'E', 'G-', 'A-', 'B-']	['G-', 'A-', 'C', 'E-', 'F-', 'G-']
bviio87642	['C-', 'D-', 'F-', 'A--', 'B-', 'C-']	['A', 'B-', 'D-', 'F-', 'G', 'A']
bvii87642	['C-', 'D-', 'F', 'A-', 'B-', 'C-']	['A', 'B-', 'D', 'F', 'G', 'A']
bVII87642	['C-', 'D', 'F', 'A-', 'B-', 'C-']	['A-', 'B-', 'D-', 'F-', 'G-', 'A-']
bVII+87642	['C-', 'D', 'F#', 'A-', 'B-', 'C-']	['A-', 'B-', 'D', 'F-', 'G-', 'A-']
io87642	['D', 'E-', 'G-', 'B--', 'C', 'D']	['B', 'C', 'E-', 'G-', 'A', 'B']
i87642	['D', 'E-', 'G', 'B', 'C', 'D']	['B', 'C', 'E', 'G', 'A', 'B']
I87642	['D', 'E', 'G', 'B', 'C', 'D']	['B', 'C#', 'E', 'G', 'A', 'B']
I+87642	['D', 'E', 'G#', 'B', 'C', 'D']	['B', 'C#', 'E#', 'G', 'A', 'B']
iio87642	['E', 'F', 'A-', 'C-', 'D', 'E']	['C', 'D', 'F', 'A-', 'B', 'C']
