Figure	MajorContext	MinorContext
bio65	['E--', 'G--', 'B---', 'C-']	['C-', 'E--', 'G--', 'A-']
bi65	['E--', 'G-', 'B-', 'C-']	['C-', 'E-', 'G-', 'A-']
bI65	['E-', 'G-', 'B-', 'C-']	['C', 'E-', 'G-', 'A-']
bI+65	['E-', 'G', 'B-', 'C-']	['C', 'E', 'G-', 'A-']
biio65	['F-', 'A--', 'C--', 'D-']	['D-', 'F-', 'A--', 'B-']
bii65	['F-', 'A-', 'C-', 'D-']	['D-', 'F', 'A-', 'B-']
bII65	['F', 'A-', 'C-', 'D-']	['D', 'F', 'A-', 'B-']
bII+65	['F', 'A', 'C-', 'D-']	['D', 'F#', 'A-', 'B-']
biiio65	['G-', 'B--', 'D--', 'E-']	['E--', 'G--', 'B---', 'C-']
biii65	['G-', 'B-', 'D-', 'E-']	['E--', 'G-', 'B-', 'C-']
bIII65	['G', 'B-', 'D-', 'E-']	['E-', 'G-', 'B-', 'C-']
bIII+65	['G', 'B', 'D-', 'E-']	['E-', 'G', 'B-', 'C-']
bivo65	['A--', 'C--', 'E---', 'F-']	['F-', 'A--', 'C--', 'D-']
biv65	['A--', 'C-', 'E-', 'F-']	['F-', 'A-', 'C-', 'D-']
bIV65	['A-', 'C-', 'E-', 'F-']	['F', 'A-', 'C-', 'D-']
bIV+65	['A-', 'C', 'E-', 'F-']	['F', 'A', 'C-', 'D-']
bvo65	['B--', 'D--', 'F--', 'G-']	['G-', 'B--', 'D--', 'E-']
bv65	['B--', 'D-', 'F-', 'G-']	['G-', 'B-', 'D-', 'E-']
bV65	['B-', 'D-', 'F-', 'G-']	['G', 'B-', 'D-', 'E-']
bV+65	['B-', 'D', 'F-', 'G-']	['G', 'B', 'D-', 'E-']
bvio65	['C-', 'E--', 'G--', 'A-']	['A-', 'C-', 'E--', 'F']
bvi65	['C-', 'E-', 'G-', 'A-']	['A-', 'C', 'E', 'F']
bVI65	['C', 'E-', 'G-', 'A-']	['A-', 'C-', 'E-', 'F-']
bVI+65	['C', 'E', 'G-', 'A-']	['A-', 'C', 'E-', 'F-']
bviio65	['D-', 'F-', 'A--', 'B-']	['B-', 'D-', 'F-', 'G']
bvii65	['D-', 'F', 'A-', 'B-']	['B-', 'D', 'F', 'G']
bVII65	['D', 'F', 'A-', 'B-']	['B-', 'D-', 'F-', 'G-']
