Figure	MajorContext	MinorContext
bio752	['F-', 'G--', 'C-', 'E--']	['D-', 'E--', 'A-', 'C-']
bi752	['F-', 'G-', 'C-', 'E--']	['D-', 'E-', 'A-', 'C-']
bI752	['F-', 'G-', 'C-', 'E-']	['D-', 'E-', 'A-', 'C']
bI+752	['F-', 'G', 'C-', 'E-']	['D-', 'E', 'A-', 'C']
biio752	['G-', 'A--', 'D-', 'F-']	['E-', 'F-', 'B-', 'D-']
bii752	['G-', 'A-', 'D-', 'F-']	['E-', 'F', 'B-', 'D-']
bII752	['G-', 'A-', 'D-', 'F']	['E-', 'F', 'B-', 'D']
bII+752	['G-', 'A', 'D-', 'F']	['E-', 'F#', 'B-', 'D']
biiio752	['A-', 'B--', 'E-', 'G-']	['F-', 'G--', 'C-', 'E--']
biii752	['A-', 'B-', 'E-', 'G-']	['F-', 'G-', 'C-', 'E--']
bIII752	['A-', 'B-', 'E-', 'G']	['F-', 'G-', 'C-', 'E-']
bIII+752	['A-', 'B', 'E-', 'G']	['F-', 'G', 'C-', 'E-']
bivo752	['B-', 'C--', 'F-', 'A--']	['G-', 'A--', 'D-', 'F-']
biv752	['B-', 'C-', 'F-', 'A--']	['G-', 'A-', 'D-', 'F-']
bIV752	['B-', 'C-', 'F-', 'A-']	['G-', 'A-', 'D-', 'F']
bIV+752	['B-', 'C', 'F-', 'A-']	['G-', 'A', 'D-', 'F']
bvo752	['C-', 'D--', 'G-', 'B--']	['A-', 'B--', 'E-', 'G-']
bv752	['C-', 'D-', 'G-', 'B--']	['A-', 'B-', 'E-', 'G-']
bV752	['C-', 'D-', 'G-', 'B-']	['A-', 'B-', 'E-', 'G']
bV+752	['C-', 'D', 'G-', 'B-']	['A-', 'B', 'E-', 'G']
bvio752	['D-', 'E--', 'A-', 'C-']	['B', 'C-', 'F', 'A-']
bvi752	['D-', 'E-', 'A-', 'C-']	['B', 'C', 'F', 'A-']
bVI752	['D-', 'E-', 'A-', 'C']	['B-', 'C-', 'F-', 'A-']
bVI+752	['D-', 'E', 'A-', 'C']	['B-', 'C', 'F-', 'A-']
bviio752	['E-', 'F-', 'B-', 'D-']	['C', 'D-', 'G', 'B-']
bvii752	['E-', 'F', 'B-', 'D-']	['C', 'D', 'G', 'B-']
bVII752	['E-', 'F', 'B-', 'D']	['C-', 'D-', 'G-', 'B-']
bVII+752	['E-', 'F#', 'B-', 'D']	['C-', 'D', 'G-', 'B-']
io752	['F', 'G-', 'C', 'E-']	['D', 'E-', 'A', 'C']
i752	['F', 'G', 'C', 'E-']	['D', 'E', 'A', 'C']
I752	['F', 'G', 'C', 'E']	['D', 'E', 'A', 'C#']
I+752	['F', 'G#', 'C', 'E']	['D', 'E#', 'A', 'C#']
iio752	['G', 'A-', 'D', 'F']	['E', 'F', 'B', 'D']
ii752	['G', 'A', 'D', 'F']	['E', 'F#', 'B', 'D']
II752	['G', 'A', 'D', 'F#']	['E', 'F#', 'B', 'D#']
II+752	['G', 'A#', 'D', 'F#']	['E', 'F##', 'B', 'D#']
iiio752	['A', 'B-', 'E', 'G']	['F', 'G-', 'C', 'E-']
iii752	['A', 'B', 'E', 'G']	['F', 'G', 'C', 'E-']
III752	['A', 'B', 'E', 'G#']	['F', 'G', 'C', 'E']
III+752	['A', 'B#', 'E', 'G#']	['F', 'G#', 'C', 'E']
ivo752	['B', 'C-', 'F', 'A-']	['G', 'A-', 'D', 'F']
iv752	['B', 'C', 'F', 'A-']	['G', 'A', 'D', 'F']
IV752	['B', 'C', 'F', 'A']	['G', 'A', 'D', 'F#']
IV+752	['B', 'C#', 'F', 'A']	['G', 'A#', 'D', 'F#']
vo752	['C', 'D-', 'G', 'B-']	['A', 'B-', 'E', 'G']
v752	['C', 'D', 'G', 'B-']	['A', 'B', 'E', 'G']
V752	['C', 'D', 'G', 'B']	['A', 'B', 'E', 'G#']
V+752	['C', 'D#', 'G', 'B']	['A', 'B#', 'E', 'G#']
vio752	['D', 'E-', 'A', 'C']	['B#', 'C', 'F#', 'A']
vi752	['D', 'E', 'A', 'C']	['B#', 'C#', 'F#', 'A']
VI752	['D', 'E', 'A', 'C#']	['B', 'C', 'F', 'A']
VI+752	['D', 'E#', 'A', 'C#']	['B', 'C#', 'F', 'A']
viio752	['E', 'F', 'B', 'D']	['C#', 'D', 'G#', 'B']
vii752	['E', 'F#', 'B', 'D']	['C#', 'D#', 'G#', 'B']
VII752	['E', 'F#', 'B', 'D#']	['C', 'D', 'G', 'B']
VII+752	['E', 'F##', 'B', 'D#']	['C', 'D#', 'G', 'B']
#io752	['F#', 'G', 'C#', 'E']	['D#', 'E', 'A#', 'C#']
#i752	['F#', 'G#', 'C#', 'E']	['D#', 'E#', 'A#', 'C#']
#I752	['F#', 'G#', 'C#', 'E#']	['D#', 'E#', 'A#', 'C##']
#I+752	['F#', 'G##', 'C#', 'E#']	['D#', 'E##', 'A#', 'C##']
#iio752	['G#', 'A', 'D#', 'F#']	['E#', 'F#', 'B#', 'D#']
#ii752	['G#', 'A#', 'D#', 'F#']	['E#', 'F##', 'B#', 'D#']
#II752	['G#', 'A#', 'D#', 'F##']	['E#', 'F##', 'B#', 'D##']
#II+752	['G#', 'A##', 'D#', 'F##']	['E#', 'F###', 'B#', 'D##']
#iiio752	['A#', 'B', 'E#', 'G#']	['F#', 'G', 'C#', 'E']
#iii752	['A#', 'B#', 'E#', 'G#']	['F#', 'G#', 'C#', 'E']
#III752	['A#', 'B#', 'E#', 'G##']	['F#', 'G#', 'C#', 'E#']
#III+752	['A#', 'B##', 'E#', 'G##']	['F#', 'G##', 'C#', 'E#']
