Figure	MajorContext	MinorContext
bio9865	['E--', 'B---', 'C-', 'E-', 'F-']	['C-', 'G--', 'A-', 'C-', 'D-']
bi9865	['E--', 'B-', 'C-', 'E-', 'F-']	['C-', 'G-', 'A-', 'C-', 'D-']
bI9865	['E-', 'B-', 'C-', 'E-', 'F-']	['C', 'G-', 'A-', 'C-', 'D-']
bI+9865	['E-', 'B-', 'C-', 'E-', 'F-']	['C', 'G-', 'A-', 'C-', 'D-']
biio9865	['F-', 'C--', 'D-', 'F-', 'G-']	['D-', 'A--', 'B-', 'D-', 'E-']
bii9865	['F-', 'C-', 'D-', 'F-', 'G-']	['D-', 'A-', 'B-', 'D-', 'E-']
bII9865	['F', 'C-', 'D-', 'F-', 'G-']	['D', 'A-', 'B-', 'D-', 'E-']
bII+9865	['F', 'C-', 'D-', 'F-', 'G-']	['D', 'A-', 'B-', 'D-', 'E-']
biiio9865	['G-', 'D--', 'E-', 'G-', 'A-']	['E--', 'B---', 'C-', 'E-', 'F-']
biii9865	['G-', 'D-', 'E-', 'G-', 'A-']	['E--', 'B-', 'C-', 'E-', 'F-']
bIII9865	['G', 'D-', 'E-', 'G-', 'A-']	['E-', 'B-', 'C-', 'E-', 'F-']
bIII+9865	['G', 'D-', 'E-', 'G-', 'A-']	['E-', 'B-', 'C-', 'E-', 'F-']
bivo9865	['A--', 'E---', 'F-', 'A-', 'B-']	['F-', 'C--', 'D-', 'F-', 'G-']
biv9865	['A--', 'E-', 'F-', 'A-', 'B-']	['F-', 'C-', 'D-', 'F-', 'G-']
bIV9865	['A-', 'E-', 'F-', 'A-', 'B-']	['F', 'C-', 'D-', 'F-', 'G-']
bIV+9865	['A-', 'E-', 'F-', 'A-', 'B-']	['F', 'C-', 'D-', 'F-', 'G-']
bvo9865	['B--', 'F--', 'G-', 'B-', 'C-']	['G-', 'D--', 'E-', 'G-', 'A-']
bv9865	['B--', 'F-', 'G-', 'B-', 'C-']	['G-', 'D-', 'E-', 'G-', 'A-']
bV9865	['B-', 'F-', 'G-', 'B-', 'C-']	['G', 'D-', 'E-', 'G-', 'A-']
bV+9865	['B-', 'F-', 'G-', 'B-', 'C-']	['G', 'D-', 'E-', 'G-', 'A-']
bvio9865	['C-', 'G--', 'A-', 'C-', 'D-']	['A-', 'E--', 'F', 'A', 'B']
bvi9865	['C-', 'G-', 'A-', 'C-', 'D-']	['A-', 'E', 'F', 'A', 'B']
bVI9865	['C', 'G-', 'A-', 'C-', 'D-']	['A-', 'E-', 'F-', 'A-', 'B-']
bVI+9865	['C', 'G-', 'A-', 'C-', 'D-']	['A-', 'E-', 'F-', 'A-', 'B-']
bviio9865	['D-', 'A--', 'B-', 'D-', 'E-']	['B-', 'F-', 'G', 'B', 'C']
bvii9865	['D-', 'A-', 'B-', 'D-', 'E-']	['B-', 'F', 'G', 'B', 'C']
bVII9865	['D', 'A-', 'B-', 'D-', 'E-']	['B-', 'F-', 'G-', 'B-', 'C-']
bVII+9865	['D', 'A-', 'B-', 'D-', 'E-']	['B-', 'F-', 'G-', 'B-', 'C-']
io9865	['E-', 'B--', 'C', 'E', 'F']	['C', 'G-', 'A', 'C', 'D']
i9865	['E-', 'B', 'C', 'E', 'F']	['C', 'G', 'A', 'C', 'D']
I9865	['E', 'B', 'C', 'E', 'F']	['C#', 'G', 'A', 'C', 'D']
I+9865	['E', 'B', 'C', 'E', 'F']	['C#', 'G', 'A', 'C', 'D']
iio9865	['F', 'C-', 'D', 'F', 'G']	['D', 'A-', 'B', 'D', 'E']
