Figure	MajorContext	MinorContext
bio875	['C-', 'G--', 'B---', 'C-']	['A-', 'E--', 'G--', 'A-']
bi875	['C-', 'G-', 'B-', 'C-']	['A-', 'E-', 'G-', 'A-']
bI875	['C-', 'G-', 'B-', 'C-']	['A-', 'E-', 'G-', 'A-']
bI+875	['C-', 'G', 'B-', 'C-']	['A-', 'E', 'G-', 'A-']
biio875	['D-', 'A--', 'C--', 'D-']	['B-', 'F-', 'A--', 'B-']
bii875	['D-', 'A-', 'C-', 'D-']	['B-', 'F', 'A-', 'B-']
bII875	['D-', 'A-', 'C-', 'D-']	['B-', 'F', 'A-', 'B-']
bII+875	['D-', 'A', 'C-', 'D-']	['B-', 'F#', 'A-', 'B-']
biiio875	['E-', 'B--', 'D--', 'E-']	['C-', 'G--', 'B---', 'C-']
biii875	['E-', 'B-', 'D-', 'E-']	['C-', 'G-', 'B-', 'C-']
bIII875	['E-', 'B-', 'D-', 'E-']	['C-', 'G-', 'B-', 'C-']
bIII+875	['E-', 'B', 'D-', 'E-']	['C-', 'G', 'B-', 'C-']
bivo875	['F-', 'C--', 'E---', 'F-']	['D-', 'A--', 'C--', 'D-']
biv875	['F-', 'C-', 'E-', 'F-']	['D-', 'A-', 'C-', 'D-']
bIV875	['F-', 'C-', 'E-', 'F-']	['D-', 'A-', 'C-', 'D-']
bIV+875	['F-', 'C', 'E-', 'F-']	['D-', 'A', 'C-', 'D-']
bvo875	['G-', 'D--', 'F--', 'G-']	['E-', 'B--', 'D--', 'E-']
bv875	['G-', 'D-', 'F-', 'G-']	['E-', 'B-', 'D-', 'E-']
bV875	['G-', 'D-', 'F-', 'G-']	['E-', 'B-', 'D-', 'E-']
bV+875	['G-', 'D', 'F-', 'G-']	['E-', 'B', 'D-', 'E-']
bvio875	['A-', 'E--', 'G--', 'A-']	['F', 'C-', 'E--', 'F']
bvi875	['A-', 'E-', 'G-', 'A-']	['F', 'C', 'E', 'F']
bVI875	['A-', 'E-', 'G-', 'A-']	['F-', 'C-', 'E-', 'F-']
bVI+875	['A-', 'E', 'G-', 'A-']	['F-', 'C', 'E-', 'F-']
bviio875	['B-', 'F-', 'A--', 'B-']	['G', 'D-', 'F-', 'G']
bvii875	['B-', 'F', 'A-', 'B-']	['G', 'D', 'F', 'G']
bVII875	['B-', 'F', 'A-', 'B-']	['G-', 'D-', 'F-', 'G-']
bVII+875	['B-', 'F#', 'A-', 'B-']	['G-', 'D', 'F-', 'G-']
io875	['C', 'G-', 'B--', 'C']	['A', 'E-', 'G-', 'A']
i875	['C', 'G', 'B', 'C']	['A', 'E', 'G', 'A']
I875	['C', 'G', 'B', 'C']	['A', 'E', 'G', 'A']
I+875	['C', 'G#', 'B', 'C']	['A', 'E#', 'G', 'A']
iio875	['D', 'A-', 'C-', 'D']	['B', 'F', 'A-', 'B']
ii875	['D', 'A', 'C', 'D']	['B', 'F#', 'A', 'B']
II875	['D', 'A', 'C', 'D']	['B', 'F#', 'A', 'B']
