Figure	MajorContext	MinorContext
bio9754	['F-', 'B---', 'C-', 'E--', 'G--']	['D-', 'G--', 'A-', 'C-', 'E--']
bi9754	['F-', 'B-', 'C-', 'E--', 'G-']	['D-', 'G-', 'A-', 'C-', 'E-']
bI9754	['F-', 'B-', 'C-', 'E-', 'G-']	['D-', 'G-', 'A-', 'C', 'E-']
bI+9754	['F-', 'B-', 'C-', 'E-', 'G']	['D-', 'G-', 'A-', 'C', 'E']
biio9754	['G-', 'C--', 'D-', 'F-', 'A--']	['E-', 'A--', 'B-', 'D-', 'F-']
bii9754	['G-', 'C-', 'D-', 'F-', 'A-']	['E-', 'A-', 'B-', 'D-', 'F']
bII9754	['G-', 'C-', 'D-', 'F', 'A-']	['E-', 'A-', 'B-', 'D', 'F']
bII+9754	['G-', 'C-', 'D-', 'F', 'A']	['E-', 'A-', 'B-', 'D', 'F#']
biiio9754	['A-', 'D--', 'E-', 'G-', 'B--']	['F-', 'B---', 'C-', 'E--', 'G--']
biii9754	['A-', 'D-', 'E-', 'G-', 'B-']	['F-', 'B-', 'C-', 'E--', 'G-']
bIII9754	['A-', 'D-', 'E-', 'G', 'B-']	['F-', 'B-', 'C-', 'E-', 'G-']
bIII+9754	['A-', 'D-', 'E-', 'G', 'B']	['F-', 'B-', 'C-', 'E-', 'G']
bivo9754	['B-', 'E---', 'F-', 'A--', 'C--']	['G-', 'C--', 'D-', 'F-', 'A--']
biv9754	['B-', 'E-', 'F-', 'A--', 'C-']	['G-', 'C-', 'D-', 'F-', 'A-']
bIV9754	['B-', 'E-', 'F-', 'A-', 'C-']	['G-', 'C-', 'D-', 'F', 'A-']
bIV+9754	['B-', 'E-', 'F-', 'A-', 'C']	['G-', 'C-', 'D-', 'F', 'A']
bvo9754	['C-', 'F--', 'G-', 'B--', 'D--']	['A-', 'D--', 'E-', 'G-', 'B--']
bv9754	['C-', 'F-', 'G-', 'B--', 'D-']	['A-', 'D-', 'E-', 'G-', 'B-']
bV9754	['C-', 'F-', 'G-', 'B-', 'D-']	['A-', 'D-', 'E-', 'G', 'B-']
bV+9754	['C-', 'F-', 'G-', 'B-', 'D']	['A-', 'D-', 'E-', 'G', 'B']
bvio9754	['D-', 'G--', 'A-', 'C-', 'E--']	['B', 'E--', 'F', 'A-', 'C-']
bvi9754	['D-', 'G-', 'A-', 'C-', 'E-']	['B', 'E', 'F', 'A-', 'C']
bVI9754	['D-', 'G-', 'A-', 'C', 'E-']	['B-', 'E-', 'F-', 'A-', 'C-']
bVI+9754	['D-', 'G-', 'A-', 'C', 'E']	['B-', 'E-', 'F-', 'A-', 'C']
bviio9754	['E-', 'A--', 'B-', 'D-', 'F-']	['C', 'F-', 'G', 'B-', 'D-']
bvii9754	['E-', 'A-', 'B-', 'D-', 'F']	['C', 'F', 'G', 'B-', 'D']
bVII9754	['E-', 'A-', 'B-', 'D', 'F']	['C-', 'F-', 'G-', 'B-', 'D-']
bVII+9754	['E-', 'A-', 'B-', 'D', 'F#']	['C-', 'F-', 'G-', 'B-', 'D']
