Figure	MajorContext	MinorContext
bio8762	['D-', 'E--', 'B---', 'C-', 'D-']	['B-', 'C-', 'G--', 'A-', 'B-']
bi8762	['D-', 'E--', 'B-', 'C-', 'D-']	['B-', 'C-', 'G-', 'A-', 'B-']
bI8762	['D-', 'E-', 'B-', 'C-', 'D-']	['B-', 'C', 'G-', 'A-', 'B-']
bI+8762	['D-', 'E-', 'B-', 'C-', 'D-']	['B-', 'C', 'G-', 'A-', 'B-']
biio8762	['E-', 'F-', 'C--', 'D-', 'E-']	['C-', 'D-', 'A--', 'B-', 'C-']
bii8762	['E-', 'F-', 'C-', 'D-', 'E-']	['C-', 'D-', 'A-', 'B-', 'C-']
bII8762	['E-', 'F', 'C-', 'D-', 'E-']	['C-', 'D', 'A-', 'B-', 'C-']
bII+8762	['E-', 'F', 'C-', 'D-', 'E-']	['C-', 'D', 'A-', 'B-', 'C-']
biiio8762	['F-', 'G-', 'D--', 'E-', 'F-']	['D-', 'E--', 'B---', 'C-', 'D-']
biii8762	['F-', 'G-', 'D-', 'E-', 'F-']	['D-', 'E--', 'B-', 'C-', 'D-']
bIII8762	['F-', 'G', 'D-', 'E-', 'F-']	['D-', 'E-', 'B-', 'C-', 'D-']
bIII+8762	['F-', 'G', 'D-', 'E-', 'F-']	['D-', 'E-', 'B-', 'C-', 'D-']
bivo8762	['G-', 'A--', 'E---', 'F-', 'G-']	['E-', 'F-', 'C--', 'D-', 'E-']
biv8762	['G-', 'A--', 'E-', 'F-', 'G-']	['E-', 'F-', 'C-', 'D-', 'E-']
bIV8762	['G-', 'A-', 'E-', 'F-', 'G-']	['E-', 'F', 'C-', 'D-', 'E-']
bIV+8762	['G-', 'A-', 'E-', 'F-', 'G-']	['E-', 'F', 'C-', 'D-', 'E-']
bvo8762	['A-', 'B--', 'F--', 'G-', 'A-']	['F-', 'G-', 'D--', 'E-', 'F-']
bv8762	['A-', 'B--', 'F-', 'G-', 'A-']	['F-', 'G-', 'D-', 'E-', 'F-']
bV8762	['A-', 'B-', 'F-', 'G-', 'A-']	['F-', 'G', 'D-', 'E-', 'F-']
bV+8762	['A-', 'B-', 'F-', 'G-', 'A-']	['F-', 'G', 'D-', 'E-', 'F-']
bvio8762	['B-', 'C-', 'G--', 'A-', 'B-']	['G', 'A-', 'E--', 'F', 'G']
bvi8762	['B-', 'C-', 'G-', 'A-', 'B-']	['G', 'A-', 'E', 'F', 'G']
bVI8762	['B-', 'C', 'G-', 'A-', 'B-']	['G-', 'A-', 'E-', 'F-', 'G-']
bVI+8762	['B-', 'C', 'G-', 'A-', 'B-']	['G-', 'A-', 'E-', 'F-', 'G-']
bviio8762	['C-', 'D-', 'A--', 'B-', 'C-']	['A', 'B-', 'F-', 'G', 'A']
bvii8762	['C-', 'D-', 'A-', 'B-', 'C-']	['A', 'B-', 'F', 'G', 'A']
bVII8762	['C-', 'D', 'A-', 'B-', 'C-']	['A-', 'B-', 'F-', 'G-', 'A-']
bVII+8762	['C-', 'D', 'A-', 'B-', 'C-']	['A-', 'B-', 'F-', 'G-', 'A-']
io8762	['D', 'E-', 'B--', 'C', 'D']	['B', 'C', 'G-', 'A', 'B']
i8762	['D', 'E-', 'B', 'C', 'D']	['B', 'C', 'G', 'A', 'B']
I8762	['D', 'E', 'B', 'C', 'D']	['B', 'C#', 'G', 'A', 'B']
