Figure	MajorContext	MinorContext
bio987654	['F-', 'B---', 'C-', 'D-', 'E--', 'F-', 'G--']	['D-', 'G--', 'A-', 'B-', 'C-', 'D-', 'E--']
bi987654	['F-', 'B-', 'C-', 'D-', 'E--', 'F-', 'G-']	['D-', 'G-', 'A-', 'B-', 'C-', 'D-', 'E-']
bI987654	['F-', 'B-', 'C-', 'D-', 'E-', 'F-', 'G-']	['D-', 'G-', 'A-', 'B-', 'C', 'D-', 'E-']
bI+987654	['F-', 'B-', 'C-', 'D-', 'E-', 'F-', 'G']	['D-', 'G-', 'A-', 'B-', 'C', 'D-', 'E']
biio987654	['G-', 'C--', 'D-', 'E-', 'F-', 'G-', 'A--']	['E-', 'A--', 'B-', 'C-', 'D-', 'E-', 'F-']
bii987654	['G-', 'C-', 'D-', 'E-', 'F-', 'G-', 'A-']	['E-', 'A-', 'B-', 'C-', 'D-', 'E-', 'F']
bII987654	['G-', 'C-', 'D-', 'E-', 'F', 'G-', 'A-']	['E-', 'A-', 'B-', 'C-', 'D', 'E-', 'F']
bII+987654	['G-', 'C-', 'D-', 'E-', 'F', 'G-', 'A']	['E-', 'A-', 'B-', 'C-', 'D', 'E-', 'F#']
biiio987654	['A-', 'D--', 'E-', 'F-', 'G-', 'A-', 'B--']	['F-', 'B---', 'C-', 'D-', 'E--', 'F-', 'G--']
biii987654	['A-', 'D-', 'E-', 'F-', 'G-', 'A-', 'B-']	['F-', 'B-', 'C-', 'D-', 'E--', 'F-', 'G-']
bIII987654	['A-', 'D-', 'E-', 'F-', 'G', 'A-', 'B-']	['F-', 'B-', 'C-', 'D-', 'E-', 'F-', 'G-']
bIII+987654	['A-', 'D-', 'E-', 'F-', 'G', 'A-', 'B']	['F-', 'B-', 'C-', 'D-', 'E-', 'F-', 'G']
bivo987654	['B-', 'E---', 'F-', 'G-', 'A--', 'B-', 'C--']	['G-', 'C--', 'D-', 'E-', 'F-', 'G-', 'A--']
biv987654	['B-', 'E-', 'F-', 'G-', 'A--', 'B-', 'C-']	['G-', 'C-', 'D-', 'E-', 'F-', 'G-', 'A-']
bIV987654	['B-', 'E-', 'F-', 'G-', 'A-', 'B-', 'C-']	['G-', 'C-', 'D-', 'E-', 'F', 'G-', 'A-']
bIV+987654	['B-', 'E-', 'F-', 'G-', 'A-', 'B-', 'C']	['G-', 'C-', 'D-', 'E-', 'F', 'G-', 'A']
bvo987654	['C-', 'F--', 'G-', 'A-', 'B--', 'C-', 'D--']	['A-', 'D--', 'E-', 'F-', 'G-', 'A-', 'B--']
bv987654	['C-', 'F-', 'G-', 'A-', 'B--', 'C-', 'D-']	['A-', 'D-', 'E-', 'F-', 'G-', 'A-', 'B-']
bV987654	['C-', 'F-', 'G-', 'A-', 'B-', 'C-', 'D-']	['A-', 'D-', 'E-', 'F-', 'G', 'A-', 'B-']
bV+987654	['C-', 'F-', 'G-', 'A-', 'B-', 'C-', 'D']	['A-', 'D-', 'E-', 'F-', 'G', 'A-', 'B']
bvio987654	['D-', 'G--', 'A-', 'B-', 'C-', 'D-', 'E--']	['B', 'E--', 'F', 'G', 'A-', 'B', 'C-']
bvi987654	['D-', 'G-', 'A-', 'B-', 'C-', 'D-', 'E-']	['B', 'E', 'F', 'G', 'A-', 'B', 'C']
bVI987654	['D-', 'G-', 'A-', 'B-', 'C', 'D-', 'E-']	['B-', 'E-', 'F-', 'G-', 'A-', 'B-', 'C-']
bVI+987654	['D-', 'G-', 'A-', 'B-', 'C', 'D-', 'E']	['B-', 'E-', 'F-', 'G-', 'A-', 'B-', 'C']
