Figure	MajorContext	MinorContext
bio76542	['F-', 'G--', 'B---', 'C-', 'D-', 'E--']	['D-', 'E--', 'G--', 'A-', 'B-', 'C-']
bi76542	['F-', 'G-', 'B-', 'C-', 'D-', 'E--']	['D-', 'E-', 'G-', 'A-', 'B-', 'C-']
bI76542	['F-', 'G-', 'B-', 'C-', 'D-', 'E-']	['D-', 'E-', 'G-', 'A-', 'B-', 'C']
bI+76542	['F-', 'G', 'B-', 'C-', 'D-', 'E-']	['D-', 'E', 'G-', 'A-', 'B-', 'C']
biio76542	['G-', 'A--', 'C--', 'D-', 'E-', 'F-']	['E-', 'F-', 'A--', 'B-', 'C-', 'D-']
bii76542	['G-', 'A-', 'C-', 'D-', 'E-', 'F-']	['E-', 'F', 'A-', 'B-', 'C-', 'D-']
bII76542	['G-', 'A-', 'C-', 'D-', 'E-', 'F']	['E-', 'F', 'A-', 'B-', 'C-', 'D']
bII+76542	['G-', 'A', 'C-', 'D-', 'E-', 'F']	['E-', 'F#', 'A-', 'B-', 'C-', 'D']
biiio76542	['A-', 'B--', 'D--', 'E-', 'F-', 'G-']	['F-', 'G--', 'B---', 'C-', 'D-', 'E--']
biii76542	['A-', 'B-', 'D-', 'E-', 'F-', 'G-']	['F-', 'G-', 'B-', 'C-', 'D-', 'E--']
bIII76542	['A-', 'B-', 'D-', 'E-', 'F-', 'G']	['F-', 'G-', 'B-', 'C-', 'D-', 'E-']
bIII+76542	['A-', 'B', 'D-', 'E-', 'F-', 'G']	['F-', 'G', 'B-', 'C-', 'D-', 'E-']
bivo76542	['B-', 'C--', 'E---', 'F-', 'G-', 'A--']	['G-', 'A--', 'C--', 'D-', 'E-', 'F-']
biv76542	['B-', 'C-', 'E-', 'F-', 'G-', 'A--']	['G-', 'A-', 'C-', 'D-', 'E-', 'F-']
bIV76542	['B-', 'C-', 'E-', 'F-', 'G-', 'A-']	['G-', 'A-', 'C-', 'D-', 'E-', 'F']
bIV+76542	['B-', 'C', 'E-', 'F-', 'G-', 'A-']	['G-', 'A', 'C-', 'D-', 'E-', 'F']
bvo76542	['C-', 'D--', 'F--', 'G-', 'A-', 'B--']	['A-', 'B--', 'D--', 'E-', 'F-', 'G-']
bv76542	['C-', 'D-', 'F-', 'G-', 'A-', 'B--']	['A-', 'B-', 'D-', 'E-', 'F-', 'G-']
bV76542	['C-', 'D-', 'F-', 'G-', 'A-', 'B-']	['A-', 'B-', 'D-', 'E-', 'F-', 'G']
bV+76542	['C-', 'D', 'F-', 'G-', 'A-', 'B-']	['A-', 'B', 'D-', 'E-', 'F-', 'G']
bvio76542	['D-', 'E--', 'G--', 'A-', 'B-', 'C-']	['B', 'C-', 'E--', 'F', 'G', 'A-']
bvi76542	['D-', 'E-', 'G-', 'A-', 'B-', 'C-']	['B', 'C', 'E', 'F', 'G', 'A-']
bVI76542	['D-', 'E-', 'G-', 'A-', 'B-', 'C']	['B-', 'C-', 'E-', 'F-', 'G-', 'A-']
bVI+76542	['D-', 'E', 'G-', 'A-', 'B-', 'C']	['B-', 'C', 'E-', 'F-', 'G-', 'A-']
