Figure	MajorContext	MinorContext
bio983	['C-', 'E--', 'C-', 'D-']	['A-', 'C-', 'A-', 'B-']
bi983	['C-', 'E--', 'C-', 'D-']	['A-', 'C-', 'A-', 'B-']
bI983	['C-', 'E-', 'C-', 'D-']	['A-', 'C', 'A-', 'B-']
bI+983	['C-', 'E-', 'C-', 'D-']	['A-', 'C', 'A-', 'B-']
biio983	['D-', 'F-', 'D-', 'E-']	['B-', 'D-', 'B-', 'C-']
bii983	['D-', 'F-', 'D-', 'E-']	['B-', 'D-', 'B-', 'C-']
bII983	['D-', 'F', 'D-', 'E-']	['B-', 'D', 'B-', 'C-']
bII+983	['D-', 'F', 'D-', 'E-']	['B-', 'D', 'B-', 'C-']
biiio983	['E-', 'G-', 'E-', 'F-']	['C-', 'E--', 'C-', 'D-']
biii983	['E-', 'G-', 'E-', 'F-']	['C-', 'E--', 'C-', 'D-']
bIII983	['E-', 'G', 'E-', 'F-']	['C-', 'E-', 'C-', 'D-']
bIII+983	['E-', 'G', 'E-', 'F-']	['C-', 'E-', 'C-', 'D-']
bivo983	['F-', 'A--', 'F-', 'G-']	['D-', 'F-', 'D-', 'E-']
biv983	['F-', 'A--', 'F-', 'G-']	['D-', 'F-', 'D-', 'E-']
bIV983	['F-', 'A-', 'F-', 'G-']	['D-', 'F', 'D-', 'E-']
bIV+983	['F-', 'A-', 'F-', 'G-']	['D-', 'F', 'D-', 'E-']
bvo983	['G-', 'B--', 'G-', 'A-']	['E-', 'G-', 'E-', 'F-']
bv983	['G-', 'B--', 'G-', 'A-']	['E-', 'G-', 'E-', 'F-']
bV983	['G-', 'B-', 'G-', 'A-']	['E-', 'G', 'E-', 'F-']
bV+983	['G-', 'B-', 'G-', 'A-']	['E-', 'G', 'E-', 'F-']
bvio983	['A-', 'C-', 'A-', 'B-']	['F', 'A-', 'F', 'G']
bvi983	['A-', 'C-', 'A-', 'B-']	['F', 'A-', 'F', 'G']
bVI983	['A-', 'C', 'A-', 'B-']	['F-', 'A-', 'F-', 'G-']
bVI+983	['A-', 'C', 'A-', 'B-']	['F-', 'A-', 'F-', 'G-']
bviio983	['B-', 'D-', 'B-', 'C-']	['G', 'B-', 'G', 'A']
bvii983	['B-', 'D-', 'B-', 'C-']	['G', 'B-', 'G', 'A']
bVII983	['B-', 'D', 'B-', 'C-']	['G-', 'B-', 'G-', 'A-']
bVII+983	['B-', 'D', 'B-', 'C-']	['G-', 'B-', 'G-', 'A-']
io983	['C', 'E-', 'C', 'D']	['A', 'C', 'A', 'B']
i983	['C', 'E-', 'C', 'D']	['A', 'C', 'A', 'B']
I983	['C', 'E', 'C', 'D']	['A', 'C#', 'A', 'B']
I+983	['C', 'E', 'C', 'D']	['A', 'C#', 'A', 'B']
iio983	['D', 'F', 'D', 'E']	['B', 'D', 'B', 'C']
ii983	['D', 'F', 'D', 'E']	['B', 'D', 'B', 'C']
II983	['D', 'F#', 'D', 'E']	['B', 'D#', 'B', 'C']
II+983	['D', 'F#', 'D', 'E']	['B', 'D#', 'B', 'C']
iiio983	['E', 'G', 'E', 'F']	['C', 'E-', 'C', 'D']
iii983	['E', 'G', 'E', 'F']	['C', 'E-', 'C', 'D']
III983	['E', 'G#', 'E', 'F']	['C', 'E', 'C', 'D']
III+983	['E', 'G#', 'E', 'F']	['C', 'E', 'C', 'D']
ivo983	['F', 'A-', 'F', 'G']	['D', 'F', 'D', 'E']
iv983	['F', 'A-', 'F', 'G']	['D', 'F', 'D', 'E']
IV983	['F', 'A', 'F', 'G']	['D', 'F#', 'D', 'E']
IV+983	['F', 'A', 'F', 'G']	['D', 'F#', 'D', 'E']
vo983	['G', 'B-', 'G', 'A']	['E', 'G', 'E', 'F']
v983	['G', 'B-', 'G', 'A']	['E', 'G', 'E', 'F']
V983	['G', 'B', 'G', 'A']	['E', 'G#', 'E', 'F']
V+983	['G', 'B', 'G', 'A']	['E', 'G#', 'E', 'F']
vio983	['A', 'C', 'A', 'B']	['F#', 'A', 'F#', 'G#']
vi983	['A', 'C', 'A', 'B']	['F#', 'A', 'F#', 'G#']
VI983	['A', 'C#', 'A', 'B']	['F', 'A', 'F', 'G']
