Figure	MajorContext	MinorContext
bio76	['E--', 'C-', 'D-']	['C-', 'A-', 'B-']
bi76	['E--', 'C-', 'D-']	['C-', 'A-', 'B-']
bI76	['E-', 'C-', 'D-']	['C', 'A-', 'B-']
bI+76	['E-', 'C-', 'D-']	['C', 'A-', 'B-']
biio76	['F-', 'D-', 'E-']	['D-', 'B-', 'C-']
bii76	['F-', 'D-', 'E-']	['D-', 'B-', 'C-']
bII76	['F', 'D-', 'E-']	['D', 'B-', 'C-']
bII+76	['F', 'D-', 'E-']	['D', 'B-', 'C-']
biiio76	['G-', 'E-', 'F-']	['E--', 'C-', 'D-']
biii76	['G-', 'E-', 'F-']	['E--', 'C-', 'D-']
bIII76	['G', 'E-', 'F-']	['E-', 'C-', 'D-']
bIII+76	['G', 'E-', 'F-']	['E-', 'C-', 'D-']
bivo76	['A--', 'F-', 'G-']	['F-', 'D-', 'E-']
biv76	['A--', 'F-', 'G-']	['F-', 'D-', 'E-']
bIV76	['A-', 'F-', 'G-']	['F', 'D-', 'E-']
bIV+76	['A-', 'F-', 'G-']	['F', 'D-', 'E-']
bvo76	['B--', 'G-', 'A-']	['G-', 'E-', 'F-']
bv76	['B--', 'G-', 'A-']	['G-', 'E-', 'F-']
bV76	['B-', 'G-', 'A-']	['G', 'E-', 'F-']
bV+76	['B-', 'G-', 'A-']	['G', 'E-', 'F-']
bvio76	['C-', 'A-', 'B-']	['A-', 'F', 'G']
bvi76	['C-', 'A-', 'B-']	['A-', 'F', 'G']
bVI76	['C', 'A-', 'B-']	['A-', 'F-', 'G-']
bVI+76	['C', 'A-', 'B-']	['A-', 'F-', 'G-']
bviio76	['D-', 'B-', 'C-']	['B-', 'G', 'A']
bvii76	['D-', 'B-', 'C-']	['B-', 'G', 'A']
bVII76	['D', 'B-', 'C-']	['B-', 'G-', 'A-']
bVII+76	['D', 'B-', 'C-']	['B-', 'G-', 'A-']
io76	['E-', 'C', 'D']	['C', 'A', 'B']
i76	['E-', 'C', 'D']	['C', 'A', 'B']
I76	['E', 'C', 'D']	['C#', 'A', 'B']
I+76	['E', 'C', 'D']	['C#', 'A', 'B']
iio76	['F', 'D', 'E']	['D', 'B', 'C']
ii76	['F', 'D', 'E']	['D', 'B', 'C']
II76	['F#', 'D', 'E']	['D#', 'B', 'C']
II+76	['F#', 'D', 'E']	['D#', 'B', 'C']
iiio76	['G', 'E', 'F']	['E-', 'C', 'D']
iii76	['G', 'E', 'F']	['E-', 'C', 'D']
III76	['G#', 'E', 'F']	['E', 'C', 'D']
III+76	['G#', 'E', 'F']	['E', 'C', 'D']
ivo76	['A-', 'F', 'G']	['F', 'D', 'E']
iv76	['A-', 'F', 'G']	['F', 'D', 'E']
IV76	['A', 'F', 'G']	['F#', 'D', 'E']
IV+76	['A', 'F', 'G']	['F#', 'D', 'E']
vo76	['B-', 'G', 'A']	['G', 'E', 'F']
v76	['B-', 'G', 'A']	['G', 'E', 'F']
V76	['B', 'G', 'A']	['G#', 'E', 'F']
V+76	['B', 'G', 'A']	['G#', 'E', 'F']
vio76	['C', 'A', 'B']	['A', 'F#', 'G#']
vi76	['C', 'A', 'B']	['A', 'F#', 'G#']
VI76	['C#', 'A', 'B']	['A', 'F', 'G']
VI+76	['C#', 'A', 'B']	['A', 'F', 'G']
viio76	['D', 'B', 'C']	['B', 'G#', 'A#']
vii76	['D', 'B', 'C']	['B', 'G#', 'A#']
VII76	['D#', 'B', 'C']	['B', 'G', 'A']
VII+76	['D#', 'B', 'C']	['B', 'G', 'A']
#io76	['E', 'C#', 'D#']	['C#', 'A#', 'B#']
#i76	['E', 'C#', 'D#']	['C#', 'A#', 'B#']
#I76	['E#', 'C#', 'D#']	['C##', 'A#', 'B#']
#I+76	['E#', 'C#', 'D#']	['C##', 'A#', 'B#']
#iio76	['F#', 'D#', 'E#']	['D#', 'B#', 'C#']
#ii76	['F#', 'D#', 'E#']	['D#', 'B#', 'C#']
#II76	['F##', 'D#', 'E#']	['D##', 'B#', 'C#']
#II+76	['F##', 'D#', 'E#']	['D##', 'B#', 'C#']
#iiio76	['G#', 'E#', 'F#']	['E', 'C#', 'D#']
#iii76	['G#', 'E#', 'F#']	['E', 'C#', 'D#']
#III76	['G##', 'E#', 'F#']	['E#', 'C#', 'D#']
#III+76	['G##', 'E#', 'F#']	['E#', 'C#', 'D#']
#ivo76	['A', 'F#', 'G#']	['F#', 'D#', 'E#']
#iv76	['A', 'F#', 'G#']	['F#', 'D#', 'E#']
#IV76	['A#', 'F#', 'G#']	['F##', 'D#', 'E#']
#IV+76	['A#', 'F#', 'G#']	['F##', 'D#', 'E#']
#vo76	['B', 'G#', 'A#']	['G#', 'E#', 'F#']
#v76	['B', 'G#', 'A#']	['G#', 'E#', 'F#']
#V76	['B#', 'G#', 'A#']	['G##', 'E#', 'F#']
#V+76	['B#', 'G#', 'A#']	['G##', 'E#', 'F#']
#vio76	['C#', 'A#', 'B#']	['A#', 'F##', 'G##']
#vi76	['C#', 'A#', 'B#']	['A#', 'F##', 'G##']
#VI76	['C##', 'A#', 'B#']	['A#', 'F#', 'G#']
#VI+76	['C##', 'A#', 'B#']	['A#', 'F#', 'G#']
#viio76	['D#', 'B#', 'C#']	['B#', 'G##', 'A##']
#vii76	['D#', 'B#', 'C#']	['B#', 'G##', 'A##']
#VII76	['D##', 'B#', 'C#']	['B#', 'G#', 'A#']
#VII+76	['D##', 'B#', 'C#']	['B#', 'G#', 'A#']
