Figure	MajorContext	MinorContext
bio86	['E--', 'C-', 'E-']	['C-', 'A-', 'C-']
bi86	['E--', 'C-', 'E-']	['C-', 'A-', 'C-']
bI86	['E-', 'C-', 'E-']	['C', 'A-', 'C-']
bI+86	['E-', 'C-', 'E-']	['C', 'A-', 'C-']
biio86	['F-', 'D-', 'F-']	['D-', 'B-', 'D-']
bii86	['F-', 'D-', 'F-']	['D-', 'B-', 'D-']
bII86	['F', 'D-', 'F-']	['D', 'B-', 'D-']
bII+86	['F', 'D-', 'F-']	['D', 'B-', 'D-']
biiio86	['G-', 'E-', 'G-']	['E--', 'C-', 'E-']
biii86	['G-', 'E-', 'G-']	['E--', 'C-', 'E-']
bIII86	['G', 'E-', 'G-']	['E-', 'C-', 'E-']
bIII+86	['G', 'E-', 'G-']	['E-', 'C-', 'E-']
bivo86	['A--', 'F-', 'A-']	['F-', 'D-', 'F-']
biv86	['A--', 'F-', 'A-']	['F-', 'D-', 'F-']
bIV86	['A-', 'F-', 'A-']	['F', 'D-', 'F-']
bIV+86	['A-', 'F-', 'A-']	['F', 'D-', 'F-']
bvo86	['B--', 'G-', 'B-']	['G-', 'E-', 'G-']
bv86	['B--', 'G-', 'B-']	['G-', 'E-', 'G-']
bV86	['B-', 'G-', 'B-']	['G', 'E-', 'G-']
bV+86	['B-', 'G-', 'B-']	['G', 'E-', 'G-']
bvio86	['C-', 'A-', 'C-']	['A-', 'F', 'A']
bvi86	['C-', 'A-', 'C-']	['A-', 'F', 'A']
bVI86	['C', 'A-', 'C-']	['A-', 'F-', 'A-']
bVI+86	['C', 'A-', 'C-']	['A-', 'F-', 'A-']
bviio86	['D-', 'B-', 'D-']	['B-', 'G', 'B']
bvii86	['D-', 'B-', 'D-']	['B-', 'G', 'B']
bVII86	['D', 'B-', 'D-']	['B-', 'G-', 'B-']
bVII+86	['D', 'B-', 'D-']	['B-', 'G-', 'B-']
io86	['E-', 'C', 'E']	['C', 'A', 'C']
i86	['E-', 'C', 'E']	['C', 'A', 'C']
I86	['E', 'C', 'E']	['C#', 'A', 'C']
I+86	['E', 'C', 'E']	['C#', 'A', 'C']
iio86	['F', 'D', 'F']	['D', 'B', 'D']
ii86	['F', 'D', 'F']	['D', 'B', 'D']
II86	['F#', 'D', 'F']	['D#', 'B', 'D']
II+86	['F#', 'D', 'F']	['D#', 'B', 'D']
iiio86	['G', 'E', 'G']	['E-', 'C', 'E']
iii86	['G', 'E', 'G']	['E-', 'C', 'E']
III86	['G#', 'E', 'G']	['E', 'C', 'E']
III+86	['G#', 'E', 'G']	['E', 'C', 'E']
ivo86	['A-', 'F', 'A']	['F', 'D', 'F']
iv86	['A-', 'F', 'A']	['F', 'D', 'F']
IV86	['A', 'F', 'A']	['F#', 'D', 'F']
IV+86	['A', 'F', 'A']	['F#', 'D', 'F']
vo86	['B-', 'G', 'B']	['G', 'E', 'G']
v86	['B-', 'G', 'B']	['G', 'E', 'G']
V86	['B', 'G', 'B']	['G#', 'E', 'G']
V+86	['B', 'G', 'B']	['G#', 'E', 'G']
vio86	['C', 'A', 'C']	['A', 'F#', 'A#']
vi86	['C', 'A', 'C']	['A', 'F#', 'A#']
VI86	['C#', 'A', 'C']	['A', 'F', 'A']
VI+86	['C#', 'A', 'C']	['A', 'F', 'A']
viio86	['D', 'B', 'D']	['B', 'G#', 'B#']
vii86	['D', 'B', 'D']	['B', 'G#', 'B#']
VII86	['D#', 'B', 'D']	['B', 'G', 'B']
VII+86	['D#', 'B', 'D']	['B', 'G', 'B']
#io86	['E', 'C#', 'E#']	['C#', 'A#', 'C#']
#i86	['E', 'C#', 'E#']	['C#', 'A#', 'C#']
#I86	['E#', 'C#', 'E#']	['C##', 'A#', 'C#']
#I+86	['E#', 'C#', 'E#']	['C##', 'A#', 'C#']
#iio86	['F#', 'D#', 'F#']	['D#', 'B#', 'D#']
#ii86	['F#', 'D#', 'F#']	['D#', 'B#', 'D#']
#II86	['F##', 'D#', 'F#']	['D##', 'B#', 'D#']
#II+86	['F##', 'D#', 'F#']	['D##', 'B#', 'D#']
#iiio86	['G#', 'E#', 'G#']	['E', 'C#', 'E#']
#iii86	['G#', 'E#', 'G#']	['E', 'C#', 'E#']
#III86	['G##', 'E#', 'G#']	['E#', 'C#', 'E#']
#III+86	['G##', 'E#', 'G#']	['E#', 'C#', 'E#']
#ivo86	['A', 'F#', 'A#']	['F#', 'D#', 'F#']
#iv86	['A', 'F#', 'A#']	['F#', 'D#', 'F#']
#IV86	['A#', 'F#', 'A#']	['F##', 'D#', 'F#']
#IV+86	['A#', 'F#', 'A#']	['F##', 'D#', 'F#']
#vo86	['B', 'G#', 'B#']	['G#', 'E#', 'G#']
#v86	['B', 'G#', 'B#']	['G#', 'E#', 'G#']
#V86	['B#', 'G#', 'B#']	['G##', 'E#', 'G#']
#V+86	['B#', 'G#', 'B#']	['G##', 'E#', 'G#']
#vio86	['C#', 'A#', 'C#']	['A#', 'F##', 'A##']
#vi86	['C#', 'A#', 'C#']	['A#', 'F##', 'A##']
#VI86	['C##', 'A#', 'C#']	['A#', 'F#', 'A#']
#VI+86	['C##', 'A#', 'C#']	['A#', 'F#', 'A#']
#viio86	['D#', 'B#', 'D#']	['B#', 'G##', 'B##']
#vii86	['D#', 'B#', 'D#']	['B#', 'G##', 'B##']
#VII86	['D##', 'B#', 'D#']	['B#', 'G#', 'B#']
#VII+86	['D##', 'B#', 'D#']	['B#', 'G#', 'B#']
