Figure	MajorContext	MinorContext
bio43	['G--', 'B---', 'C-', 'E--']	['E--', 'G--', 'A-', 'C-']
bi43	['G-', 'B-', 'C-', 'E--']	['E-', 'G-', 'A-', 'C-']
bI43	['G-', 'B-', 'C-', 'E-']	['E-', 'G-', 'A-', 'C']
bI+43	['G', 'B-', 'C-', 'E-']	['E', 'G-', 'A-', 'C']
biio43	['A--', 'C--', 'D-', 'F-']	['F-', 'A--', 'B-', 'D-']
bii43	['A-', 'C-', 'D-', 'F-']	['F', 'A-', 'B-', 'D-']
bII43	['A-', 'C-', 'D-', 'F']	['F', 'A-', 'B-', 'D']
bII+43	['A', 'C-', 'D-', 'F']	['F#', 'A-', 'B-', 'D']
biiio43	['B--', 'D--', 'E-', 'G-']	['G--', 'B---', 'C-', 'E--']
biii43	['B-', 'D-', 'E-', 'G-']	['G-', 'B-', 'C-', 'E--']
bIII43	['B-', 'D-', 'E-', 'G']	['G-', 'B-', 'C-', 'E-']
bIII+43	['B', 'D-', 'E-', 'G']	['G', 'B-', 'C-', 'E-']
bivo43	['C--', 'E---', 'F-', 'A--']	['A--', 'C--', 'D-', 'F-']
biv43	['C-', 'E-', 'F-', 'A--']	['A-', 'C-', 'D-', 'F-']
bIV43	['C-', 'E-', 'F-', 'A-']	['A-', 'C-', 'D-', 'F']
bIV+43	['C', 'E-', 'F-', 'A-']	['A', 'C-', 'D-', 'F']
bvo43	['D--', 'F--', 'G-', 'B--']	['B--', 'D--', 'E-', 'G-']
bv43	['D-', 'F-', 'G-', 'B--']	['B-', 'D-', 'E-', 'G-']
bV43	['D-', 'F-', 'G-', 'B-']	['B-', 'D-', 'E-', 'G']
bV+43	['D', 'F-', 'G-', 'B-']	['B', 'D-', 'E-', 'G']
bvio43	['E--', 'G--', 'A-', 'C-']	['C-', 'E--', 'F', 'A-']
bvi43	['E-', 'G-', 'A-', 'C-']	['C', 'E', 'F', 'A-']
bVI43	['E-', 'G-', 'A-', 'C']	['C-', 'E-', 'F-', 'A-']
bVI+43	['E', 'G-', 'A-', 'C']	['C', 'E-', 'F-', 'A-']
bviio43	['F-', 'A--', 'B-', 'D-']	['D-', 'F-', 'G', 'B-']
bvii43	['F', 'A-', 'B-', 'D-']	['D', 'F', 'G', 'B-']
bVII43	['F', 'A-', 'B-', 'D']	['D-', 'F-', 'G-', 'B-']
bVII+43	['F#', 'A-', 'B-', 'D']	['D', 'F-', 'G-', 'B-']
io43	['G-', 'B--', 'C', 'E-']	['E-', 'G-', 'A', 'C']
i43	['G', 'B', 'C', 'E-']	['E', 'G', 'A', 'C']
I43	['G', 'B', 'C', 'E']	['E', 'G', 'A', 'C#']
I+43	['G#', 'B', 'C', 'E']	['E#', 'G', 'A', 'C#']
iio43	['A-', 'C-', 'D', 'F']	['F', 'A-', 'B', 'D']
ii43	['A', 'C', 'D', 'F']	['F#', 'A', 'B', 'D']
II43	['A', 'C', 'D', 'F#']	['F#', 'A', 'B', 'D#']
II+43	['A#', 'C', 'D', 'F#']	['F##', 'A', 'B', 'D#']
iiio43	['B-', 'D-', 'E', 'G']	['G-', 'B--', 'C', 'E-']
iii43	['B', 'D', 'E', 'G']	['G', 'B', 'C', 'E-']
III43	['B', 'D', 'E', 'G#']	['G', 'B', 'C', 'E']
III+43	['B#', 'D', 'E', 'G#']	['G#', 'B', 'C', 'E']
ivo43	['C-', 'E--', 'F', 'A-']	['A-', 'C-', 'D', 'F']
iv43	['C', 'E', 'F', 'A-']	['A', 'C', 'D', 'F']
IV43	['C', 'E', 'F', 'A']	['A', 'C', 'D', 'F#']
IV+43	['C#', 'E', 'F', 'A']	['A#', 'C', 'D', 'F#']
vo43	['D-', 'F-', 'G', 'B-']	['B-', 'D-', 'E', 'G']
v43	['D', 'F', 'G', 'B-']	['B', 'D', 'E', 'G']
V43	['D', 'F', 'G', 'B']	['B', 'D', 'E', 'G#']
V+43	['D#', 'F', 'G', 'B']	['B#', 'D', 'E', 'G#']
vio43	['E-', 'G-', 'A', 'C']	['C', 'E-', 'F#', 'A']
vi43	['E', 'G', 'A', 'C']	['C#', 'E#', 'F#', 'A']
VI43	['E', 'G', 'A', 'C#']	['C', 'E', 'F', 'A']
VI+43	['E#', 'G', 'A', 'C#']	['C#', 'E', 'F', 'A']
viio43	['F', 'A-', 'B', 'D']	['D', 'F', 'G#', 'B']
vii43	['F#', 'A', 'B', 'D']	['D#', 'F#', 'G#', 'B']
VII43	['F#', 'A', 'B', 'D#']	['D', 'F', 'G', 'B']
VII+43	['F##', 'A', 'B', 'D#']	['D#', 'F', 'G', 'B']
#io43	['G', 'B-', 'C#', 'E']	['E', 'G', 'A#', 'C#']
#i43	['G#', 'B#', 'C#', 'E']	['E#', 'G#', 'A#', 'C#']
#I43	['G#', 'B#', 'C#', 'E#']	['E#', 'G#', 'A#', 'C##']
#I+43	['G##', 'B#', 'C#', 'E#']	['E##', 'G#', 'A#', 'C##']
#iio43	['A', 'C', 'D#', 'F#']	['F#', 'A', 'B#', 'D#']
#ii43	['A#', 'C#', 'D#', 'F#']	['F##', 'A#', 'B#', 'D#']
#II43	['A#', 'C#', 'D#', 'F##']	['F##', 'A#', 'B#', 'D##']
#II+43	['A##', 'C#', 'D#', 'F##']	['F###', 'A#', 'B#', 'D##']
#iiio43	['B', 'D', 'E#', 'G#']	['G', 'B-', 'C#', 'E']
#iii43	['B#', 'D#', 'E#', 'G#']	['G#', 'B#', 'C#', 'E']
#III43	['B#', 'D#', 'E#', 'G##']	['G#', 'B#', 'C#', 'E#']
#III+43	['B##', 'D#', 'E#', 'G##']	['G##', 'B#', 'C#', 'E#']
#ivo43	['C', 'E-', 'F#', 'A']	['A', 'C', 'D#', 'F#']
#iv43	['C#', 'E#', 'F#', 'A']	['A#', 'C#', 'D#', 'F#']
#IV43	['C#', 'E#', 'F#', 'A#']	['A#', 'C#', 'D#', 'F##']
#IV+43	['C##', 'E#', 'F#', 'A#']	['A##', 'C#', 'D#', 'F##']
#vo43	['D', 'F', 'G#', 'B']	['B', 'D', 'E#', 'G#']
#v43	['D#', 'F#', 'G#', 'B']	['B#', 'D#', 'E#', 'G#']
#V43	['D#', 'F#', 'G#', 'B#']	['B#', 'D#', 'E#', 'G##']
#V+43	['D##', 'F#', 'G#', 'B#']	['B##', 'D#', 'E#', 'G##']
