Figure	MajorContext	MinorContext
bio53	['C-', 'E--', 'G--']	['A-', 'C-', 'E--']
bi53	['C-', 'E--', 'G-']	['A-', 'C-', 'E-']
bI53	['C-', 'E-', 'G-']	['A-', 'C', 'E-']
bI+53	['C-', 'E-', 'G']	['A-', 'C', 'E']
biio53	['D-', 'F-', 'A--']	['B-', 'D-', 'F-']
bii53	['D-', 'F-', 'A-']	['B-', 'D-', 'F']
bII53	['D-', 'F', 'A-']	['B-', 'D', 'F']
bII+53	['D-', 'F', 'A']	['B-', 'D', 'F#']
biiio53	['E-', 'G-', 'B--']	['C-', 'E--', 'G--']
biii53	['E-', 'G-', 'B-']	['C-', 'E--', 'G-']
bIII53	['E-', 'G', 'B-']	['C-', 'E-', 'G-']
bIII+53	['E-', 'G', 'B']	['C-', 'E-', 'G']
bivo53	['F-', 'A--', 'C--']	['D-', 'F-', 'A--']
biv53	['F-', 'A--', 'C-']	['D-', 'F-', 'A-']
bIV53	['F-', 'A-', 'C-']	['D-', 'F', 'A-']
bIV+53	['F-', 'A-', 'C']	['D-', 'F', 'A']
bvo53	['G-', 'B--', 'D--']	['E-', 'G-', 'B--']
bv53	['G-', 'B--', 'D-']	['E-', 'G-', 'B-']
bV53	['G-', 'B-', 'D-']	['E-', 'G', 'B-']
bV+53	['G-', 'B-', 'D']	['E-', 'G', 'B']
bvio53	['A-', 'C-', 'E--']	['F', 'A-', 'C-']
bvi53	['A-', 'C-', 'E-']	['F', 'A-', 'C']
bVI53	['A-', 'C', 'E-']	['F-', 'A-', 'C-']
bVI+53	['A-', 'C', 'E']	['F-', 'A-', 'C']
bviio53	['B-', 'D-', 'F-']	['G', 'B-', 'D-']
bvii53	['B-', 'D-', 'F']	['G', 'B-', 'D']
bVII53	['B-', 'D', 'F']	['G-', 'B-', 'D-']
bVII+53	['B-', 'D', 'F#']	['G-', 'B-', 'D']
io53	['C', 'E-', 'G-']	['A', 'C', 'E-']
i53	['C', 'E-', 'G']	['A', 'C', 'E']
I53	['C', 'E', 'G']	['A', 'C#', 'E']
I+53	['C', 'E', 'G#']	['A', 'C#', 'E#']
iio53	['D', 'F', 'A-']	['B', 'D', 'F']
ii53	['D', 'F', 'A']	['B', 'D', 'F#']
II53	['D', 'F#', 'A']	['B', 'D#', 'F#']
II+53	['D', 'F#', 'A#']	['B', 'D#', 'F##']
iiio53	['E', 'G', 'B-']	['C', 'E-', 'G-']
iii53	['E', 'G', 'B']	['C', 'E-', 'G']
III53	['E', 'G#', 'B']	['C', 'E', 'G']
III+53	['E', 'G#', 'B#']	['C', 'E', 'G#']
ivo53	['F', 'A-', 'C-']	['D', 'F', 'A-']
iv53	['F', 'A-', 'C']	['D', 'F', 'A']
IV53	['F', 'A', 'C']	['D', 'F#', 'A']
IV+53	['F', 'A', 'C#']	['D', 'F#', 'A#']
vo53	['G', 'B-', 'D-']	['E', 'G', 'B-']
v53	['G', 'B-', 'D']	['E', 'G', 'B']
V53	['G', 'B', 'D']	['E', 'G#', 'B']
V+53	['G', 'B', 'D#']	['E', 'G#', 'B#']
vio53	['A', 'C', 'E-']	['F#', 'A', 'C']
vi53	['A', 'C', 'E']	['F#', 'A', 'C#']
VI53	['A', 'C#', 'E']	['F', 'A', 'C']
VI+53	['A', 'C#', 'E#']	['F', 'A', 'C#']
viio53	['B', 'D', 'F']	['G#', 'B', 'D']
vii53	['B', 'D', 'F#']	['G#', 'B', 'D#']
VII53	['B', 'D#', 'F#']	['G', 'B', 'D']
VII+53	['B', 'D#', 'F##']	['G', 'B', 'D#']
#io53	['C#', 'E', 'G']	['A#', 'C#', 'E']
#i53	['C#', 'E', 'G#']	['A#', 'C#', 'E#']
#I53	['C#', 'E#', 'G#']	['A#', 'C##', 'E#']
#I+53	['C#', 'E#', 'G##']	['A#', 'C##', 'E##']
#iio53	['D#', 'F#', 'A']	['B#', 'D#', 'F#']
#ii53	['D#', 'F#', 'A#']	['B#', 'D#', 'F##']
#II53	['D#', 'F##', 'A#']	['B#', 'D##', 'F##']
#II+53	['D#', 'F##', 'A##']	['B#', 'D##', 'F###']
#iiio53	['E#', 'G#', 'B']	['C#', 'E', 'G']
#iii53	['E#', 'G#', 'B#']	['C#', 'E', 'G#']
#III53	['E#', 'G##', 'B#']	['C#', 'E#', 'G#']
#III+53	['E#', 'G##', 'B##']	['C#', 'E#', 'G##']
#ivo53	['F#', 'A', 'C']	['D#', 'F#', 'A']
#iv53	['F#', 'A', 'C#']	['D#', 'F#', 'A#']
#IV53	['F#', 'A#', 'C#']	['D#', 'F##', 'A#']
#IV+53	['F#', 'A#', 'C##']	['D#', 'F##', 'A##']
#vo53	['G#', 'B', 'D']	['E#', 'G#', 'B']
#v53	['G#', 'B', 'D#']	['E#', 'G#', 'B#']
#V53	['G#', 'B#', 'D#']	['E#', 'G##', 'B#']
#V+53	['G#', 'B#', 'D##']	['E#', 'G##', 'B##']
#vio53	['A#', 'C#', 'E']	['F##', 'A#', 'C#']
#vi53	['A#', 'C#', 'E#']	['F##', 'A#', 'C##']
#VI53	['A#', 'C##', 'E#']	['F#', 'A#', 'C#']
#VI+53	['A#', 'C##', 'E##']	['F#', 'A#', 'C##']
#viio53	['B#', 'D#', 'F#']	['G##', 'B#', 'D#']
#vii53	['B#', 'D#', 'F##']	['G##', 'B#', 'D##']
#VII53	['B#', 'D##', 'F##']	['G#', 'B#', 'D#']
#VII+53	['B#', 'D##', 'F###']	['G#', 'B#', 'D##']
