Figure	MajorContext	MinorContext
bio954	['B---', 'E--', 'F-', 'C-']	['G--', 'C-', 'D-', 'A-']
bi954	['B-', 'E--', 'F-', 'C-']	['G-', 'C-', 'D-', 'A-']
bI954	['B-', 'E-', 'F-', 'C-']	['G-', 'C', 'D-', 'A-']
bI+954	['B-', 'E-', 'F-', 'C-']	['G-', 'C', 'D-', 'A-']
biio954	['C--', 'F-', 'G-', 'D-']	['A--', 'D-', 'E-', 'B-']
bii954	['C-', 'F-', 'G-', 'D-']	['A-', 'D-', 'E-', 'B-']
bII954	['C-', 'F', 'G-', 'D-']	['A-', 'D', 'E-', 'B-']
bII+954	['C-', 'F', 'G-', 'D-']	['A-', 'D', 'E-', 'B-']
biiio954	['D--', 'G-', 'A-', 'E-']	['B---', 'E--', 'F-', 'C-']
biii954	['D-', 'G-', 'A-', 'E-']	['B-', 'E--', 'F-', 'C-']
bIII954	['D-', 'G', 'A-', 'E-']	['B-', 'E-', 'F-', 'C-']
bIII+954	['D-', 'G', 'A-', 'E-']	['B-', 'E-', 'F-', 'C-']
bivo954	['E---', 'A--', 'B-', 'F-']	['C--', 'F-', 'G-', 'D-']
biv954	['E-', 'A--', 'B-', 'F-']	['C-', 'F-', 'G-', 'D-']
bIV954	['E-', 'A-', 'B-', 'F-']	['C-', 'F', 'G-', 'D-']
bIV+954	['E-', 'A-', 'B-', 'F-']	['C-', 'F', 'G-', 'D-']
bvo954	['F--', 'B--', 'C-', 'G-']	['D--', 'G-', 'A-', 'E-']
bv954	['F-', 'B--', 'C-', 'G-']	['D-', 'G-', 'A-', 'E-']
bV954	['F-', 'B-', 'C-', 'G-']	['D-', 'G', 'A-', 'E-']
bV+954	['F-', 'B-', 'C-', 'G-']	['D-', 'G', 'A-', 'E-']
bvio954	['G--', 'C-', 'D-', 'A-']	['E--', 'A-', 'B', 'F']
bvi954	['G-', 'C-', 'D-', 'A-']	['E', 'A-', 'B', 'F']
bVI954	['G-', 'C', 'D-', 'A-']	['E-', 'A-', 'B-', 'F-']
bVI+954	['G-', 'C', 'D-', 'A-']	['E-', 'A-', 'B-', 'F-']
bviio954	['A--', 'D-', 'E-', 'B-']	['F-', 'B-', 'C', 'G']
bvii954	['A-', 'D-', 'E-', 'B-']	['F', 'B-', 'C', 'G']
bVII954	['A-', 'D', 'E-', 'B-']	['F-', 'B-', 'C-', 'G-']
bVII+954	['A-', 'D', 'E-', 'B-']	['F-', 'B-', 'C-', 'G-']
io954	['B--', 'E-', 'F', 'C']	['G-', 'C', 'D', 'A']
i954	['B', 'E-', 'F', 'C']	['G', 'C', 'D', 'A']
I954	['B', 'E', 'F', 'C']	['G', 'C#', 'D', 'A']
I+954	['B', 'E', 'F', 'C']	['G', 'C#', 'D', 'A']
iio954	['C-', 'F', 'G', 'D']	['A-', 'D', 'E', 'B']
ii954	['C', 'F', 'G', 'D']	['A', 'D', 'E', 'B']
II954	['C', 'F#', 'G', 'D']	['A', 'D#', 'E', 'B']
II+954	['C', 'F#', 'G', 'D']	['A', 'D#', 'E', 'B']
iiio954	['D-', 'G', 'A', 'E']	['B--', 'E-', 'F', 'C']
iii954	['D', 'G', 'A', 'E']	['B', 'E-', 'F', 'C']
III954	['D', 'G#', 'A', 'E']	['B', 'E', 'F', 'C']
III+954	['D', 'G#', 'A', 'E']	['B', 'E', 'F', 'C']
ivo954	['E--', 'A-', 'B', 'F']	['C-', 'F', 'G', 'D']
iv954	['E', 'A-', 'B', 'F']	['C', 'F', 'G', 'D']
IV954	['E', 'A', 'B', 'F']	['C', 'F#', 'G', 'D']
IV+954	['E', 'A', 'B', 'F']	['C', 'F#', 'G', 'D']
vo954	['F-', 'B-', 'C', 'G']	['D-', 'G', 'A', 'E']
v954	['F', 'B-', 'C', 'G']	['D', 'G', 'A', 'E']
V954	['F', 'B', 'C', 'G']	['D', 'G#', 'A', 'E']
V+954	['F', 'B', 'C', 'G']	['D', 'G#', 'A', 'E']
vio954	['G-', 'C', 'D', 'A']	['E-', 'A', 'B#', 'F#']
vi954	['G', 'C', 'D', 'A']	['E#', 'A', 'B#', 'F#']
VI954	['G', 'C#', 'D', 'A']	['E', 'A', 'B', 'F']
VI+954	['G', 'C#', 'D', 'A']	['E', 'A', 'B', 'F']
viio954	['A-', 'D', 'E', 'B']	['F', 'B', 'C#', 'G#']
vii954	['A', 'D', 'E', 'B']	['F#', 'B', 'C#', 'G#']
VII954	['A', 'D#', 'E', 'B']	['F', 'B', 'C', 'G']
VII+954	['A', 'D#', 'E', 'B']	['F', 'B', 'C', 'G']
#io954	['B-', 'E', 'F#', 'C#']	['G', 'C#', 'D#', 'A#']
#i954	['B#', 'E', 'F#', 'C#']	['G#', 'C#', 'D#', 'A#']
