Figure	MajorContext	MinorContext
bio98752	['F-', 'G--', 'C-', 'E--', 'F-', 'G-']	['D-', 'E--', 'A-', 'C-', 'D-', 'E-']
bi98752	['F-', 'G-', 'C-', 'E--', 'F-', 'G-']	['D-', 'E-', 'A-', 'C-', 'D-', 'E-']
bI98752	['F-', 'G-', 'C-', 'E-', 'F-', 'G-']	['D-', 'E-', 'A-', 'C', 'D-', 'E-']
bI+98752	['F-', 'G', 'C-', 'E-', 'F-', 'G-']	['D-', 'E', 'A-', 'C', 'D-', 'E-']
biio98752	['G-', 'A--', 'D-', 'F-', 'G-', 'A-']	['E-', 'F-', 'B-', 'D-', 'E-', 'F-']
bii98752	['G-', 'A-', 'D-', 'F-', 'G-', 'A-']	['E-', 'F', 'B-', 'D-', 'E-', 'F-']
bII98752	['G-', 'A-', 'D-', 'F', 'G-', 'A-']	['E-', 'F', 'B-', 'D', 'E-', 'F-']
bII+98752	['G-', 'A', 'D-', 'F', 'G-', 'A-']	['E-', 'F#', 'B-', 'D', 'E-', 'F-']
biiio98752	['A-', 'B--', 'E-', 'G-', 'A-', 'B-']	['F-', 'G--', 'C-', 'E--', 'F-', 'G-']
biii98752	['A-', 'B-', 'E-', 'G-', 'A-', 'B-']	['F-', 'G-', 'C-', 'E--', 'F-', 'G-']
bIII98752	['A-', 'B-', 'E-', 'G', 'A-', 'B-']	['F-', 'G-', 'C-', 'E-', 'F-', 'G-']
bIII+98752	['A-', 'B', 'E-', 'G', 'A-', 'B-']	['F-', 'G', 'C-', 'E-', 'F-', 'G-']
bivo98752	['B-', 'C--', 'F-', 'A--', 'B-', 'C-']	['G-', 'A--', 'D-', 'F-', 'G-', 'A-']
biv98752	['B-', 'C-', 'F-', 'A--', 'B-', 'C-']	['G-', 'A-', 'D-', 'F-', 'G-', 'A-']
bIV98752	['B-', 'C-', 'F-', 'A-', 'B-', 'C-']	['G-', 'A-', 'D-', 'F', 'G-', 'A-']
bIV+98752	['B-', 'C', 'F-', 'A-', 'B-', 'C-']	['G-', 'A', 'D-', 'F', 'G-', 'A-']
bvo98752	['C-', 'D--', 'G-', 'B--', 'C-', 'D-']	['A-', 'B--', 'E-', 'G-', 'A-', 'B-']
