Figure	MajorContext	MinorContext
bio9752	['F-', 'G--', 'C-', 'E--', 'G-']	['D-', 'E--', 'A-', 'C-', 'E-']
bi9752	['F-', 'G-', 'C-', 'E--', 'G-']	['D-', 'E-', 'A-', 'C-', 'E-']
bI9752	['F-', 'G-', 'C-', 'E-', 'G-']	['D-', 'E-', 'A-', 'C', 'E-']
bI+9752	['F-', 'G', 'C-', 'E-', 'G-']	['D-', 'E', 'A-', 'C', 'E-']
biio9752	['G-', 'A--', 'D-', 'F-', 'A-']	['E-', 'F-', 'B-', 'D-', 'F-']
bii9752	['G-', 'A-', 'D-', 'F-', 'A-']	['E-', 'F', 'B-', 'D-', 'F-']
bII9752	['G-', 'A-', 'D-', 'F', 'A-']	['E-', 'F', 'B-', 'D', 'F-']
bII+9752	['G-', 'A', 'D-', 'F', 'A-']	['E-', 'F#', 'B-', 'D', 'F-']
biiio9752	['A-', 'B--', 'E-', 'G-', 'B-']	['F-', 'G--', 'C-', 'E--', 'G-']
biii9752	['A-', 'B-', 'E-', 'G-', 'B-']	['F-', 'G-', 'C-', 'E--', 'G-']
bIII9752	['A-', 'B-', 'E-', 'G', 'B-']	['F-', 'G-', 'C-', 'E-', 'G-']
bIII+9752	['A-', 'B', 'E-', 'G', 'B-']	['F-', 'G', 'C-', 'E-', 'G-']
bivo9752	['B-', 'C--', 'F-', 'A--', 'C-']	['G-', 'A--', 'D-', 'F-', 'A-']
biv9752	['B-', 'C-', 'F-', 'A--', 'C-']	['G-', 'A-', 'D-', 'F-', 'A-']
bIV9752	['B-', 'C-', 'F-', 'A-', 'C-']	['G-', 'A-', 'D-', 'F', 'A-']
bIV+9752	['B-', 'C', 'F-', 'A-', 'C-']	['G-', 'A', 'D-', 'F', 'A-']
bvo9752	['C-', 'D--', 'G-', 'B--', 'D-']	['A-', 'B--', 'E-', 'G-', 'B-']
bv9752	['C-', 'D-', 'G-', 'B--', 'D-']	['A-', 'B-', 'E-', 'G-', 'B-']
bV9752	['C-', 'D-', 'G-', 'B-', 'D-']	['A-', 'B-', 'E-', 'G', 'B-']
bV+9752	['C-', 'D', 'G-', 'B-', 'D-']	['A-', 'B', 'E-', 'G', 'B-']
bvio9752	['D-', 'E--', 'A-', 'C-', 'E-']	['B', 'C-', 'F', 'A-', 'C']
bvi9752	['D-', 'E-', 'A-', 'C-', 'E-']	['B', 'C', 'F', 'A-', 'C']
bVI9752	['D-', 'E-', 'A-', 'C', 'E-']	['B-', 'C-', 'F-', 'A-', 'C-']
