Figure	MajorContext	MinorContext
bio9743	['D-', 'F-', 'G--', 'C-', 'E--']	['B-', 'D-', 'E--', 'A-', 'C-']
bi9743	['D-', 'F-', 'G-', 'C-', 'E--']	['B-', 'D-', 'E-', 'A-', 'C-']
bI9743	['D-', 'F-', 'G-', 'C-', 'E-']	['B-', 'D-', 'E-', 'A-', 'C']
bI+9743	['D-', 'F-', 'G', 'C-', 'E-']	['B-', 'D-', 'E', 'A-', 'C']
biio9743	['E-', 'G-', 'A--', 'D-', 'F-']	['C-', 'E-', 'F-', 'B-', 'D-']
bii9743	['E-', 'G-', 'A-', 'D-', 'F-']	['C-', 'E-', 'F', 'B-', 'D-']
bII9743	['E-', 'G-', 'A-', 'D-', 'F']	['C-', 'E-', 'F', 'B-', 'D']
bII+9743	['E-', 'G-', 'A', 'D-', 'F']	['C-', 'E-', 'F#', 'B-', 'D']
biiio9743	['F-', 'A-', 'B--', 'E-', 'G-']	['D-', 'F-', 'G--', 'C-', 'E--']
biii9743	['F-', 'A-', 'B-', 'E-', 'G-']	['D-', 'F-', 'G-', 'C-', 'E--']
bIII9743	['F-', 'A-', 'B-', 'E-', 'G']	['D-', 'F-', 'G-', 'C-', 'E-']
bIII+9743	['F-', 'A-', 'B', 'E-', 'G']	['D-', 'F-', 'G', 'C-', 'E-']
bivo9743	['G-', 'B-', 'C--', 'F-', 'A--']	['E-', 'G-', 'A--', 'D-', 'F-']
biv9743	['G-', 'B-', 'C-', 'F-', 'A--']	['E-', 'G-', 'A-', 'D-', 'F-']
bIV9743	['G-', 'B-', 'C-', 'F-', 'A-']	['E-', 'G-', 'A-', 'D-', 'F']
bIV+9743	['G-', 'B-', 'C', 'F-', 'A-']	['E-', 'G-', 'A', 'D-', 'F']
bvo9743	['A-', 'C-', 'D--', 'G-', 'B--']	['F-', 'A-', 'B--', 'E-', 'G-']
bv9743	['A-', 'C-', 'D-', 'G-', 'B--']	['F-', 'A-', 'B-', 'E-', 'G-']
bV9743	['A-', 'C-', 'D-', 'G-', 'B-']	['F-', 'A-', 'B-', 'E-', 'G']
bV+9743	['A-', 'C-', 'D', 'G-', 'B-']	['F-', 'A-', 'B', 'E-', 'G']
bvio9743	['B-', 'D-', 'E--', 'A-', 'C-']	['G', 'B', 'C-', 'F', 'A-']
bvi9743	['B-', 'D-', 'E-', 'A-', 'C-']	['G', 'B', 'C', 'F', 'A-']
bVI9743	['B-', 'D-', 'E-', 'A-', 'C']	['G-', 'B-', 'C-', 'F-', 'A-']
bVI+9743	['B-', 'D-', 'E', 'A-', 'C']	['G-', 'B-', 'C', 'F-', 'A-']
bviio9743	['C-', 'E-', 'F-', 'B-', 'D-']	['A', 'C', 'D-', 'G', 'B-']
bvii9743	['C-', 'E-', 'F', 'B-', 'D-']	['A', 'C', 'D', 'G', 'B-']
bVII9743	['C-', 'E-', 'F', 'B-', 'D']	['A-', 'C-', 'D-', 'G-', 'B-']
bVII+9743	['C-', 'E-', 'F#', 'B-', 'D']	['A-', 'C-', 'D', 'G-', 'B-']
io9743	['D', 'F', 'G-', 'C', 'E-']	['B', 'D', 'E-', 'A', 'C']
i9743	['D', 'F', 'G', 'C', 'E-']	['B', 'D', 'E', 'A', 'C']
I9743	['D', 'F', 'G', 'C', 'E']	['B', 'D', 'E', 'A', 'C#']
I+9743	['D', 'F', 'G#', 'C', 'E']	['B', 'D', 'E#', 'A', 'C#']
iio9743	['E', 'G', 'A-', 'D', 'F']	['C', 'E', 'F', 'B', 'D']
ii9743	['E', 'G', 'A', 'D', 'F']	['C', 'E', 'F#', 'B', 'D']
II9743	['E', 'G', 'A', 'D', 'F#']	['C', 'E', 'F#', 'B', 'D#']
II+9743	['E', 'G', 'A#', 'D', 'F#']	['C', 'E', 'F##', 'B', 'D#']
iiio9743	['F', 'A', 'B-', 'E', 'G']	['D', 'F', 'G-', 'C', 'E-']
iii9743	['F', 'A', 'B', 'E', 'G']	['D', 'F', 'G', 'C', 'E-']
III9743	['F', 'A', 'B', 'E', 'G#']	['D', 'F', 'G', 'C', 'E']
III+9743	['F', 'A', 'B#', 'E', 'G#']	['D', 'F', 'G#', 'C', 'E']
ivo9743	['G', 'B', 'C-', 'F', 'A-']	['E', 'G', 'A-', 'D', 'F']
iv9743	['G', 'B', 'C', 'F', 'A-']	['E', 'G', 'A', 'D', 'F']
IV9743	['G', 'B', 'C', 'F', 'A']	['E', 'G', 'A', 'D', 'F#']
IV+9743	['G', 'B', 'C#', 'F', 'A']	['E', 'G', 'A#', 'D', 'F#']
