Figure	MajorContext	MinorContext
bio853	['C-', 'E--', 'G--', 'C-']	['A-', 'C-', 'E--', 'A-']
bi853	['C-', 'E--', 'G-', 'C-']	['A-', 'C-', 'E-', 'A-']
bI853	['C-', 'E-', 'G-', 'C-']	['A-', 'C', 'E-', 'A-']
bI+853	['C-', 'E-', 'G', 'C-']	['A-', 'C', 'E', 'A-']
biio853	['D-', 'F-', 'A--', 'D-']	['B-', 'D-', 'F-', 'B-']
bii853	['D-', 'F-', 'A-', 'D-']	['B-', 'D-', 'F', 'B-']
bII853	['D-', 'F', 'A-', 'D-']	['B-', 'D', 'F', 'B-']
bII+853	['D-', 'F', 'A', 'D-']	['B-', 'D', 'F#', 'B-']
biiio853	['E-', 'G-', 'B--', 'E-']	['C-', 'E--', 'G--', 'C-']
biii853	['E-', 'G-', 'B-', 'E-']	['C-', 'E--', 'G-', 'C-']
bIII853	['E-', 'G', 'B-', 'E-']	['C-', 'E-', 'G-', 'C-']
bIII+853	['E-', 'G', 'B', 'E-']	['C-', 'E-', 'G', 'C-']
bivo853	['F-', 'A--', 'C--', 'F-']	['D-', 'F-', 'A--', 'D-']
biv853	['F-', 'A--', 'C-', 'F-']	['D-', 'F-', 'A-', 'D-']
bIV853	['F-', 'A-', 'C-', 'F-']	['D-', 'F', 'A-', 'D-']
bIV+853	['F-', 'A-', 'C', 'F-']	['D-', 'F', 'A', 'D-']
bvo853	['G-', 'B--', 'D--', 'G-']	['E-', 'G-', 'B--', 'E-']
bv853	['G-', 'B--', 'D-', 'G-']	['E-', 'G-', 'B-', 'E-']
bV853	['G-', 'B-', 'D-', 'G-']	['E-', 'G', 'B-', 'E-']
bV+853	['G-', 'B-', 'D', 'G-']	['E-', 'G', 'B', 'E-']
bvio853	['A-', 'C-', 'E--', 'A-']	['F', 'A-', 'C-', 'F']
bvi853	['A-', 'C-', 'E-', 'A-']	['F', 'A-', 'C', 'F']
bVI853	['A-', 'C', 'E-', 'A-']	['F-', 'A-', 'C-', 'F-']
bVI+853	['A-', 'C', 'E', 'A-']	['F-', 'A-', 'C', 'F-']
bviio853	['B-', 'D-', 'F-', 'B-']	['G', 'B-', 'D-', 'G']
bvii853	['B-', 'D-', 'F', 'B-']	['G', 'B-', 'D', 'G']
bVII853	['B-', 'D', 'F', 'B-']	['G-', 'B-', 'D-', 'G-']
bVII+853	['B-', 'D', 'F#', 'B-']	['G-', 'B-', 'D', 'G-']
io853	['C', 'E-', 'G-', 'C']	['A', 'C', 'E-', 'A']
i853	['C', 'E-', 'G', 'C']	['A', 'C', 'E', 'A']
I853	['C', 'E', 'G', 'C']	['A', 'C#', 'E', 'A']
I+853	['C', 'E', 'G#', 'C']	['A', 'C#', 'E#', 'A']
iio853	['D', 'F', 'A-', 'D']	['B', 'D', 'F', 'B']
