Figure	MajorContext	MinorContext
bio8732	['C-', 'D-', 'E--', 'B---', 'C-']	['A-', 'B-', 'C-', 'G--', 'A-']
bi8732	['C-', 'D-', 'E--', 'B-', 'C-']	['A-', 'B-', 'C-', 'G-', 'A-']
bI8732	['C-', 'D-', 'E-', 'B-', 'C-']	['A-', 'B-', 'C', 'G-', 'A-']
bI+8732	['C-', 'D-', 'E-', 'B-', 'C-']	['A-', 'B-', 'C', 'G-', 'A-']
biio8732	['D-', 'E-', 'F-', 'C--', 'D-']	['B-', 'C-', 'D-', 'A--', 'B-']
bii8732	['D-', 'E-', 'F-', 'C-', 'D-']	['B-', 'C-', 'D-', 'A-', 'B-']
bII8732	['D-', 'E-', 'F', 'C-', 'D-']	['B-', 'C-', 'D', 'A-', 'B-']
bII+8732	['D-', 'E-', 'F', 'C-', 'D-']	['B-', 'C-', 'D', 'A-', 'B-']
biiio8732	['E-', 'F-', 'G-', 'D--', 'E-']	['C-', 'D-', 'E--', 'B---', 'C-']
biii8732	['E-', 'F-', 'G-', 'D-', 'E-']	['C-', 'D-', 'E--', 'B-', 'C-']
bIII8732	['E-', 'F-', 'G', 'D-', 'E-']	['C-', 'D-', 'E-', 'B-', 'C-']
bIII+8732	['E-', 'F-', 'G', 'D-', 'E-']	['C-', 'D-', 'E-', 'B-', 'C-']
bivo8732	['F-', 'G-', 'A--', 'E---', 'F-']	['D-', 'E-', 'F-', 'C--', 'D-']
biv8732	['F-', 'G-', 'A--', 'E-', 'F-']	['D-', 'E-', 'F-', 'C-', 'D-']
bIV8732	['F-', 'G-', 'A-', 'E-', 'F-']	['D-', 'E-', 'F', 'C-', 'D-']
bIV+8732	['F-', 'G-', 'A-', 'E-', 'F-']	['D-', 'E-', 'F', 'C-', 'D-']
bvo8732	['G-', 'A-', 'B--', 'F--', 'G-']	['E-', 'F-', 'G-', 'D--', 'E-']
bv8732	['G-', 'A-', 'B--', 'F-', 'G-']	['E-', 'F-', 'G-', 'D-', 'E-']
bV8732	['G-', 'A-', 'B-', 'F-', 'G-']	['E-', 'F-', 'G', 'D-', 'E-']
bV+8732	['G-', 'A-', 'B-', 'F-', 'G-']	['E-', 'F-', 'G', 'D-', 'E-']
bvio8732	['A-', 'B-', 'C-', 'G--', 'A-']	['F', 'G', 'A-', 'E--', 'F']
bvi8732	['A-', 'B-', 'C-', 'G-', 'A-']	['F', 'G', 'A-', 'E', 'F']
bVI8732	['A-', 'B-', 'C', 'G-', 'A-']	['F-', 'G-', 'A-', 'E-', 'F-']
bVI+8732	['A-', 'B-', 'C', 'G-', 'A-']	['F-', 'G-', 'A-', 'E-', 'F-']
bviio8732	['B-', 'C-', 'D-', 'A--', 'B-']	['G', 'A', 'B-', 'F-', 'G']
bvii8732	['B-', 'C-', 'D-', 'A-', 'B-']	['G', 'A', 'B-', 'F', 'G']
bVII8732	['B-', 'C-', 'D', 'A-', 'B-']	['G-', 'A-', 'B-', 'F-', 'G-']
bVII+8732	['B-', 'C-', 'D', 'A-', 'B-']	['G-', 'A-', 'B-', 'F-', 'G-']
io8732	['C', 'D', 'E-', 'B--', 'C']	['A', 'B', 'C', 'G-', 'A']
i8732	['C', 'D', 'E-', 'B', 'C']	['A', 'B', 'C', 'G', 'A']
I8732	['C', 'D', 'E', 'B', 'C']	['A', 'B', 'C#', 'G', 'A']
I+8732	['C', 'D', 'E', 'B', 'C']	['A', 'B', 'C#', 'G', 'A']
iio8732	['D', 'E', 'F', 'C-', 'D']	['B', 'C', 'D', 'A-', 'B']
ii8732	['D', 'E', 'F', 'C', 'D']	['B', 'C', 'D', 'A', 'B']
II8732	['D', 'E', 'F#', 'C', 'D']	['B', 'C', 'D#', 'A', 'B']
II+8732	['D', 'E', 'F#', 'C', 'D']	['B', 'C', 'D#', 'A', 'B']
iiio8732	['E', 'F', 'G', 'D-', 'E']	['C', 'D', 'E-', 'B--', 'C']
iii8732	['E', 'F', 'G', 'D', 'E']	['C', 'D', 'E-', 'B', 'C']
III8732	['E', 'F', 'G#', 'D', 'E']	['C', 'D', 'E', 'B', 'C']
III+8732	['E', 'F', 'G#', 'D', 'E']	['C', 'D', 'E', 'B', 'C']
ivo8732	['F', 'G', 'A-', 'E--', 'F']	['D', 'E', 'F', 'C-', 'D']
iv8732	['F', 'G', 'A-', 'E', 'F']	['D', 'E', 'F', 'C', 'D']
IV8732	['F', 'G', 'A', 'E', 'F']	['D', 'E', 'F#', 'C', 'D']
IV+8732	['F', 'G', 'A', 'E', 'F']	['D', 'E', 'F#', 'C', 'D']
vo8732	['G', 'A', 'B-', 'F-', 'G']	['E', 'F', 'G', 'D-', 'E']
v8732	['G', 'A', 'B-', 'F', 'G']	['E', 'F', 'G', 'D', 'E']
V8732	['G', 'A', 'B', 'F', 'G']	['E', 'F', 'G#', 'D', 'E']
V+8732	['G', 'A', 'B', 'F', 'G']	['E', 'F', 'G#', 'D', 'E']
vio8732	['A', 'B', 'C', 'G-', 'A']	['F#', 'G#', 'A', 'E-', 'F#']
vi8732	['A', 'B', 'C', 'G', 'A']	['F#', 'G#', 'A', 'E#', 'F#']
VI8732	['A', 'B', 'C#', 'G', 'A']	['F', 'G', 'A', 'E', 'F']
VI+8732	['A', 'B', 'C#', 'G', 'A']	['F', 'G', 'A', 'E', 'F']
viio8732	['B', 'C', 'D', 'A-', 'B']	['G#', 'A#', 'B', 'F', 'G#']
vii8732	['B', 'C', 'D', 'A', 'B']	['G#', 'A#', 'B', 'F#', 'G#']
VII8732	['B', 'C', 'D#', 'A', 'B']	['G', 'A', 'B', 'F', 'G']
VII+8732	['B', 'C', 'D#', 'A', 'B']	['G', 'A', 'B', 'F', 'G']
#io8732	['C#', 'D#', 'E', 'B-', 'C#']	['A#', 'B#', 'C#', 'G', 'A#']
#i8732	['C#', 'D#', 'E', 'B#', 'C#']	['A#', 'B#', 'C#', 'G#', 'A#']
#I8732	['C#', 'D#', 'E#', 'B#', 'C#']	['A#', 'B#', 'C##', 'G#', 'A#']
#I+8732	['C#', 'D#', 'E#', 'B#', 'C#']	['A#', 'B#', 'C##', 'G#', 'A#']
#iio8732	['D#', 'E#', 'F#', 'C', 'D#']	['B#', 'C#', 'D#', 'A', 'B#']
#ii8732	['D#', 'E#', 'F#', 'C#', 'D#']	['B#', 'C#', 'D#', 'A#', 'B#']
#II8732	['D#', 'E#', 'F##', 'C#', 'D#']	['B#', 'C#', 'D##', 'A#', 'B#']
#II+8732	['D#', 'E#', 'F##', 'C#', 'D#']	['B#', 'C#', 'D##', 'A#', 'B#']
#iiio8732	['E#', 'F#', 'G#', 'D', 'E#']	['C#', 'D#', 'E', 'B-', 'C#']
#iii8732	['E#', 'F#', 'G#', 'D#', 'E#']	['C#', 'D#', 'E', 'B#', 'C#']
#III8732	['E#', 'F#', 'G##', 'D#', 'E#']	['C#', 'D#', 'E#', 'B#', 'C#']
#III+8732	['E#', 'F#', 'G##', 'D#', 'E#']	['C#', 'D#', 'E#', 'B#', 'C#']
#ivo8732	['F#', 'G#', 'A', 'E-', 'F#']	['D#', 'E#', 'F#', 'C', 'D#']
#iv8732	['F#', 'G#', 'A', 'E#', 'F#']	['D#', 'E#', 'F#', 'C#', 'D#']
#IV8732	['F#', 'G#', 'A#', 'E#', 'F#']	['D#', 'E#', 'F##', 'C#', 'D#']
#IV+8732	['F#', 'G#', 'A#', 'E#', 'F#']	['D#', 'E#', 'F##', 'C#', 'D#']
#vo8732	['G#', 'A#', 'B', 'F', 'G#']	['E#', 'F#', 'G#', 'D', 'E#']
#v8732	['G#', 'A#', 'B', 'F#', 'G#']	['E#', 'F#', 'G#', 'D#', 'E#']
#V8732	['G#', 'A#', 'B#', 'F#', 'G#']	['E#', 'F#', 'G##', 'D#', 'E#']
#V+8732	['G#', 'A#', 'B#', 'F#', 'G#']	['E#', 'F#', 'G##', 'D#', 'E#']
#vio8732	['A#', 'B#', 'C#', 'G', 'A#']	['F##', 'G##', 'A#', 'E', 'F##']
#vi8732	['A#', 'B#', 'C#', 'G#', 'A#']	['F##', 'G##', 'A#', 'E##', 'F##']
#VI8732	['A#', 'B#', 'C##', 'G#', 'A#']	['F#', 'G#', 'A#', 'E#', 'F#']
#VI+8732	['A#', 'B#', 'C##', 'G#', 'A#']	['F#', 'G#', 'A#', 'E#', 'F#']
#viio8732	['B#', 'C#', 'D#', 'A', 'B#']	['G##', 'A##', 'B#', 'F#', 'G##']
#vii8732	['B#', 'C#', 'D#', 'A#', 'B#']	['G##', 'A##', 'B#', 'F##', 'G##']
#VII8732	['B#', 'C#', 'D##', 'A#', 'B#']	['G#', 'A#', 'B#', 'F#', 'G#']
#VII+8732	['B#', 'C#', 'D##', 'A#', 'B#']	['G#', 'A#', 'B#', 'F#', 'G#']
