Figure	MajorContext	MinorContext
bio9432	['B---', 'C-', 'D-', 'E--', 'C-']	['G--', 'A-', 'B-', 'C-', 'A-']
bi9432	['B-', 'C-', 'D-', 'E--', 'C-']	['G-', 'A-', 'B-', 'C-', 'A-']
bI9432	['B-', 'C-', 'D-', 'E-', 'C-']	['G-', 'A-', 'B-', 'C', 'A-']
bI+9432	['B-', 'C-', 'D-', 'E-', 'C-']	['G-', 'A-', 'B-', 'C', 'A-']
biio9432	['C--', 'D-', 'E-', 'F-', 'D-']	['A--', 'B-', 'C-', 'D-', 'B-']
bii9432	['C-', 'D-', 'E-', 'F-', 'D-']	['A-', 'B-', 'C-', 'D-', 'B-']
bII9432	['C-', 'D-', 'E-', 'F', 'D-']	['A-', 'B-', 'C-', 'D', 'B-']
bII+9432	['C-', 'D-', 'E-', 'F', 'D-']	['A-', 'B-', 'C-', 'D', 'B-']
biiio9432	['D--', 'E-', 'F-', 'G-', 'E-']	['B---', 'C-', 'D-', 'E--', 'C-']
biii9432	['D-', 'E-', 'F-', 'G-', 'E-']	['B-', 'C-', 'D-', 'E--', 'C-']
bIII9432	['D-', 'E-', 'F-', 'G', 'E-']	['B-', 'C-', 'D-', 'E-', 'C-']
bIII+9432	['D-', 'E-', 'F-', 'G', 'E-']	['B-', 'C-', 'D-', 'E-', 'C-']
bivo9432	['E---', 'F-', 'G-', 'A--', 'F-']	['C--', 'D-', 'E-', 'F-', 'D-']
biv9432	['E-', 'F-', 'G-', 'A--', 'F-']	['C-', 'D-', 'E-', 'F-', 'D-']
bIV9432	['E-', 'F-', 'G-', 'A-', 'F-']	['C-', 'D-', 'E-', 'F', 'D-']
bIV+9432	['E-', 'F-', 'G-', 'A-', 'F-']	['C-', 'D-', 'E-', 'F', 'D-']
bvo9432	['F--', 'G-', 'A-', 'B--', 'G-']	['D--', 'E-', 'F-', 'G-', 'E-']
bv9432	['F-', 'G-', 'A-', 'B--', 'G-']	['D-', 'E-', 'F-', 'G-', 'E-']
bV9432	['F-', 'G-', 'A-', 'B-', 'G-']	['D-', 'E-', 'F-', 'G', 'E-']
bV+9432	['F-', 'G-', 'A-', 'B-', 'G-']	['D-', 'E-', 'F-', 'G', 'E-']
bvio9432	['G--', 'A-', 'B-', 'C-', 'A-']	['E--', 'F', 'G', 'A-', 'F']
bvi9432	['G-', 'A-', 'B-', 'C-', 'A-']	['E', 'F', 'G', 'A-', 'F']
bVI9432	['G-', 'A-', 'B-', 'C', 'A-']	['E-', 'F-', 'G-', 'A-', 'F-']
bVI+9432	['G-', 'A-', 'B-', 'C', 'A-']	['E-', 'F-', 'G-', 'A-', 'F-']
bviio9432	['A--', 'B-', 'C-', 'D-', 'B-']	['F-', 'G', 'A', 'B-', 'G']
bvii9432	['A-', 'B-', 'C-', 'D-', 'B-']	['F', 'G', 'A', 'B-', 'G']
bVII9432	['A-', 'B-', 'C-', 'D', 'B-']	['F-', 'G-', 'A-', 'B-', 'G-']
bVII+9432	['A-', 'B-', 'C-', 'D', 'B-']	['F-', 'G-', 'A-', 'B-', 'G-']
io9432	['B--', 'C', 'D', 'E-', 'C']	['G-', 'A', 'B', 'C', 'A']
i9432	['B', 'C', 'D', 'E-', 'C']	['G', 'A', 'B', 'C', 'A']
