Figure	MajorContext	MinorContext
bio985	['C-', 'G--', 'C-', 'D-']	['A-', 'E--', 'A-', 'B-']
bi985	['C-', 'G-', 'C-', 'D-']	['A-', 'E-', 'A-', 'B-']
bI985	['C-', 'G-', 'C-', 'D-']	['A-', 'E-', 'A-', 'B-']
bI+985	['C-', 'G', 'C-', 'D-']	['A-', 'E', 'A-', 'B-']
biio985	['D-', 'A--', 'D-', 'E-']	['B-', 'F-', 'B-', 'C-']
bii985	['D-', 'A-', 'D-', 'E-']	['B-', 'F', 'B-', 'C-']
bII985	['D-', 'A-', 'D-', 'E-']	['B-', 'F', 'B-', 'C-']
bII+985	['D-', 'A', 'D-', 'E-']	['B-', 'F#', 'B-', 'C-']
biiio985	['E-', 'B--', 'E-', 'F-']	['C-', 'G--', 'C-', 'D-']
biii985	['E-', 'B-', 'E-', 'F-']	['C-', 'G-', 'C-', 'D-']
bIII985	['E-', 'B-', 'E-', 'F-']	['C-', 'G-', 'C-', 'D-']
bIII+985	['E-', 'B', 'E-', 'F-']	['C-', 'G', 'C-', 'D-']
bivo985	['F-', 'C--', 'F-', 'G-']	['D-', 'A--', 'D-', 'E-']
biv985	['F-', 'C-', 'F-', 'G-']	['D-', 'A-', 'D-', 'E-']
bIV985	['F-', 'C-', 'F-', 'G-']	['D-', 'A-', 'D-', 'E-']
bIV+985	['F-', 'C', 'F-', 'G-']	['D-', 'A', 'D-', 'E-']
bvo985	['G-', 'D--', 'G-', 'A-']	['E-', 'B--', 'E-', 'F-']
bv985	['G-', 'D-', 'G-', 'A-']	['E-', 'B-', 'E-', 'F-']
bV985	['G-', 'D-', 'G-', 'A-']	['E-', 'B-', 'E-', 'F-']
bV+985	['G-', 'D', 'G-', 'A-']	['E-', 'B', 'E-', 'F-']
bvio985	['A-', 'E--', 'A-', 'B-']	['F', 'C-', 'F', 'G']
bvi985	['A-', 'E-', 'A-', 'B-']	['F', 'C', 'F', 'G']
bVI985	['A-', 'E-', 'A-', 'B-']	['F-', 'C-', 'F-', 'G-']
bVI+985	['A-', 'E', 'A-', 'B-']	['F-', 'C', 'F-', 'G-']
bviio985	['B-', 'F-', 'B-', 'C-']	['G', 'D-', 'G', 'A']
bvii985	['B-', 'F', 'B-', 'C-']	['G', 'D', 'G', 'A']
bVII985	['B-', 'F', 'B-', 'C-']	['G-', 'D-', 'G-', 'A-']
bVII+985	['B-', 'F#', 'B-', 'C-']	['G-', 'D', 'G-', 'A-']
io985	['C', 'G-', 'C', 'D']	['A', 'E-', 'A', 'B']
i985	['C', 'G', 'C', 'D']	['A', 'E', 'A', 'B']
I985	['C', 'G', 'C', 'D']	['A', 'E', 'A', 'B']
I+985	['C', 'G#', 'C', 'D']	['A', 'E#', 'A', 'B']
iio985	['D', 'A-', 'D', 'E']	['B', 'F', 'B', 'C']
ii985	['D', 'A', 'D', 'E']	['B', 'F#', 'B', 'C']
II985	['D', 'A', 'D', 'E']	['B', 'F#', 'B', 'C']
II+985	['D', 'A#', 'D', 'E']	['B', 'F##', 'B', 'C']
iiio985	['E', 'B-', 'E', 'F']	['C', 'G-', 'C', 'D']
iii985	['E', 'B', 'E', 'F']	['C', 'G', 'C', 'D']
III985	['E', 'B', 'E', 'F']	['C', 'G', 'C', 'D']
III+985	['E', 'B#', 'E', 'F']	['C', 'G#', 'C', 'D']
ivo985	['F', 'C-', 'F', 'G']	['D', 'A-', 'D', 'E']
iv985	['F', 'C', 'F', 'G']	['D', 'A', 'D', 'E']
IV985	['F', 'C', 'F', 'G']	['D', 'A', 'D', 'E']
IV+985	['F', 'C#', 'F', 'G']	['D', 'A#', 'D', 'E']
vo985	['G', 'D-', 'G', 'A']	['E', 'B-', 'E', 'F']
v985	['G', 'D', 'G', 'A']	['E', 'B', 'E', 'F']
V985	['G', 'D', 'G', 'A']	['E', 'B', 'E', 'F']
V+985	['G', 'D#', 'G', 'A']	['E', 'B#', 'E', 'F']
vio985	['A', 'E-', 'A', 'B']	['F#', 'C', 'F#', 'G#']
vi985	['A', 'E', 'A', 'B']	['F#', 'C#', 'F#', 'G#']
VI985	['A', 'E', 'A', 'B']	['F', 'C', 'F', 'G']
VI+985	['A', 'E#', 'A', 'B']	['F', 'C#', 'F', 'G']
viio985	['B', 'F', 'B', 'C']	['G#', 'D', 'G#', 'A#']
vii985	['B', 'F#', 'B', 'C']	['G#', 'D#', 'G#', 'A#']
VII985	['B', 'F#', 'B', 'C']	['G', 'D', 'G', 'A']
VII+985	['B', 'F##', 'B', 'C']	['G', 'D#', 'G', 'A']
#io985	['C#', 'G', 'C#', 'D#']	['A#', 'E', 'A#', 'B#']
#i985	['C#', 'G#', 'C#', 'D#']	['A#', 'E#', 'A#', 'B#']
#I985	['C#', 'G#', 'C#', 'D#']	['A#', 'E#', 'A#', 'B#']
#I+985	['C#', 'G##', 'C#', 'D#']	['A#', 'E##', 'A#', 'B#']
#iio985	['D#', 'A', 'D#', 'E#']	['B#', 'F#', 'B#', 'C#']
#ii985	['D#', 'A#', 'D#', 'E#']	['B#', 'F##', 'B#', 'C#']
#II985	['D#', 'A#', 'D#', 'E#']	['B#', 'F##', 'B#', 'C#']
#II+985	['D#', 'A##', 'D#', 'E#']	['B#', 'F###', 'B#', 'C#']
#iiio985	['E#', 'B', 'E#', 'F#']	['C#', 'G', 'C#', 'D#']
#iii985	['E#', 'B#', 'E#', 'F#']	['C#', 'G#', 'C#', 'D#']
#III985	['E#', 'B#', 'E#', 'F#']	['C#', 'G#', 'C#', 'D#']
#III+985	['E#', 'B##', 'E#', 'F#']	['C#', 'G##', 'C#', 'D#']
#ivo985	['F#', 'C', 'F#', 'G#']	['D#', 'A', 'D#', 'E#']
#iv985	['F#', 'C#', 'F#', 'G#']	['D#', 'A#', 'D#', 'E#']
#IV985	['F#', 'C#', 'F#', 'G#']	['D#', 'A#', 'D#', 'E#']
#IV+985	['F#', 'C##', 'F#', 'G#']	['D#', 'A##', 'D#', 'E#']
#vo985	['G#', 'D', 'G#', 'A#']	['E#', 'B', 'E#', 'F#']
#v985	['G#', 'D#', 'G#', 'A#']	['E#', 'B#', 'E#', 'F#']
#V985	['G#', 'D#', 'G#', 'A#']	['E#', 'B#', 'E#', 'F#']
#V+985	['G#', 'D##', 'G#', 'A#']	['E#', 'B##', 'E#', 'F#']
#vio985	['A#', 'E', 'A#', 'B#']	['F##', 'C#', 'F##', 'G##']
#vi985	['A#', 'E#', 'A#', 'B#']	['F##', 'C##', 'F##', 'G##']
#VI985	['A#', 'E#', 'A#', 'B#']	['F#', 'C#', 'F#', 'G#']
#VI+985	['A#', 'E##', 'A#', 'B#']	['F#', 'C##', 'F#', 'G#']
#viio985	['B#', 'F#', 'B#', 'C#']	['G##', 'D#', 'G##', 'A##']
#vii985	['B#', 'F##', 'B#', 'C#']	['G##', 'D##', 'G##', 'A##']
#VII985	['B#', 'F##', 'B#', 'C#']	['G#', 'D#', 'G#', 'A#']
#VII+985	['B#', 'F###', 'B#', 'C#']	['G#', 'D##', 'G#', 'A#']
