Figure	MajorContext	MinorContext
bvo87632	['B--', 'C-', 'D--', 'G-', 'A-', 'B-']	['G-', 'A-', 'B--', 'E-', 'F-', 'G-']
bv87632	['B--', 'C-', 'D-', 'G-', 'A-', 'B-']	['G-', 'A-', 'B-', 'E-', 'F-', 'G-']
bV87632	['B-', 'C-', 'D-', 'G-', 'A-', 'B-']	['G', 'A-', 'B-', 'E-', 'F-', 'G-']
bV+87632	['B-', 'C-', 'D', 'G-', 'A-', 'B-']	['G', 'A-', 'B', 'E-', 'F-', 'G-']
bvio87632	['C-', 'D-', 'E--', 'A-', 'B-', 'C-']	['A-', 'B', 'C-', 'F', 'G', 'A']
bvi87632	['C-', 'D-', 'E-', 'A-', 'B-', 'C-']	['A-', 'B', 'C', 'F', 'G', 'A']
bVI87632	['C', 'D-', 'E-', 'A-', 'B-', 'C-']	['A-', 'B-', 'C-', 'F-', 'G-', 'A-']
bVI+87632	['C', 'D-', 'E', 'A-', 'B-', 'C-']	['A-', 'B-', 'C', 'F-', 'G-', 'A-']
bviio87632	['D-', 'E-', 'F-', 'B-', 'C-', 'D-']	['B-', 'C', 'D-', 'G', 'A', 'B']
bvii87632	['D-', 'E-', 'F', 'B-', 'C-', 'D-']	['B-', 'C', 'D', 'G', 'A', 'B']
bVII87632	['D', 'E-', 'F', 'B-', 'C-', 'D-']	['B-', 'C-', 'D-', 'G-', 'A-', 'B-']
bVII+87632	['D', 'E-', 'F#', 'B-', 'C-', 'D-']	['B-', 'C-', 'D', 'G-', 'A-', 'B-']
io87632	['E-', 'F', 'G-', 'C', 'D', 'E']	['C', 'D', 'E-', 'A', 'B', 'C']
i87632	['E-', 'F', 'G', 'C', 'D', 'E']	['C', 'D', 'E', 'A', 'B', 'C']
I87632	['E', 'F', 'G', 'C', 'D', 'E']	['C#', 'D', 'E', 'A', 'B', 'C']
I+87632	['E', 'F', 'G#', 'C', 'D', 'E']	['C#', 'D', 'E#', 'A', 'B', 'C']
iio87632	['F', 'G', 'A-', 'D', 'E', 'F']	['D', 'E', 'F', 'B', 'C', 'D']
ii87632	['F', 'G', 'A', 'D', 'E', 'F']	['D', 'E', 'F#', 'B', 'C', 'D']
II87632	['F#', 'G', 'A', 'D', 'E', 'F']	['D#', 'E', 'F#', 'B', 'C', 'D']
II+87632	['F#', 'G', 'A#', 'D', 'E', 'F']	['D#', 'E', 'F##', 'B', 'C', 'D']
iiio87632	['G', 'A', 'B-', 'E', 'F', 'G']	['E-', 'F', 'G-', 'C', 'D', 'E']
iii87632	['G', 'A', 'B', 'E', 'F', 'G']	['E-', 'F', 'G', 'C', 'D', 'E']
III87632	['G#', 'A', 'B', 'E', 'F', 'G']	['E', 'F', 'G', 'C', 'D', 'E']
III+87632	['G#', 'A', 'B#', 'E', 'F', 'G']	['E', 'F', 'G#', 'C', 'D', 'E']
ivo87632	['A-', 'B', 'C-', 'F', 'G', 'A']	['F', 'G', 'A-', 'D', 'E', 'F']
iv87632	['A-', 'B', 'C', 'F', 'G', 'A']	['F', 'G', 'A', 'D', 'E', 'F']
IV87632	['A', 'B', 'C', 'F', 'G', 'A']	['F#', 'G', 'A', 'D', 'E', 'F']
IV+87632	['A', 'B', 'C#', 'F', 'G', 'A']	['F#', 'G', 'A#', 'D', 'E', 'F']
vo87632	['B-', 'C', 'D-', 'G', 'A', 'B']	['G', 'A', 'B-', 'E', 'F', 'G']
v87632	['B-', 'C', 'D', 'G', 'A', 'B']	['G', 'A', 'B', 'E', 'F', 'G']
V87632	['B', 'C', 'D', 'G', 'A', 'B']	['G#', 'A', 'B', 'E', 'F', 'G']
V+87632	['B', 'C', 'D#', 'G', 'A', 'B']	['G#', 'A', 'B#', 'E', 'F', 'G']
vio87632	['C', 'D', 'E-', 'A', 'B', 'C']	['A', 'B#', 'C', 'F#', 'G#', 'A#']
vi87632	['C', 'D', 'E', 'A', 'B', 'C']	['A', 'B#', 'C#', 'F#', 'G#', 'A#']
VI87632	['C#', 'D', 'E', 'A', 'B', 'C']	['A', 'B', 'C', 'F', 'G', 'A']
VI+87632	['C#', 'D', 'E#', 'A', 'B', 'C']	['A', 'B', 'C#', 'F', 'G', 'A']
viio87632	['D', 'E', 'F', 'B', 'C', 'D']	['B', 'C#', 'D', 'G#', 'A#', 'B#']
vii87632	['D', 'E', 'F#', 'B', 'C', 'D']	['B', 'C#', 'D#', 'G#', 'A#', 'B#']
VII87632	['D#', 'E', 'F#', 'B', 'C', 'D']	['B', 'C', 'D', 'G', 'A', 'B']
VII+87632	['D#', 'E', 'F##', 'B', 'C', 'D']	['B', 'C', 'D#', 'G', 'A', 'B']
#io87632	['E', 'F#', 'G', 'C#', 'D#', 'E#']	['C#', 'D#', 'E', 'A#', 'B#', 'C#']
#i87632	['E', 'F#', 'G#', 'C#', 'D#', 'E#']	['C#', 'D#', 'E#', 'A#', 'B#', 'C#']
#I87632	['E#', 'F#', 'G#', 'C#', 'D#', 'E#']	['C##', 'D#', 'E#', 'A#', 'B#', 'C#']
#I+87632	['E#', 'F#', 'G##', 'C#', 'D#', 'E#']	['C##', 'D#', 'E##', 'A#', 'B#', 'C#']
#iio87632	['F#', 'G#', 'A', 'D#', 'E#', 'F#']	['D#', 'E#', 'F#', 'B#', 'C#', 'D#']
#ii87632	['F#', 'G#', 'A#', 'D#', 'E#', 'F#']	['D#', 'E#', 'F##', 'B#', 'C#', 'D#']
#II87632	['F##', 'G#', 'A#', 'D#', 'E#', 'F#']	['D##', 'E#', 'F##', 'B#', 'C#', 'D#']
#II+87632	['F##', 'G#', 'A##', 'D#', 'E#', 'F#']	['D##', 'E#', 'F###', 'B#', 'C#', 'D#']
#iiio87632	['G#', 'A#', 'B', 'E#', 'F#', 'G#']	['E', 'F#', 'G', 'C#', 'D#', 'E#']
#iii87632	['G#', 'A#', 'B#', 'E#', 'F#', 'G#']	['E', 'F#', 'G#', 'C#', 'D#', 'E#']
#III87632	['G##', 'A#', 'B#', 'E#', 'F#', 'G#']	['E#', 'F#', 'G#', 'C#', 'D#', 'E#']
#III+87632	['G##', 'A#', 'B##', 'E#', 'F#', 'G#']	['E#', 'F#', 'G##', 'C#', 'D#', 'E#']
#ivo87632	['A', 'B#', 'C', 'F#', 'G#', 'A#']	['F#', 'G#', 'A', 'D#', 'E#', 'F#']
#iv87632	['A', 'B#', 'C#', 'F#', 'G#', 'A#']	['F#', 'G#', 'A#', 'D#', 'E#', 'F#']
#IV87632	['A#', 'B#', 'C#', 'F#', 'G#', 'A#']	['F##', 'G#', 'A#', 'D#', 'E#', 'F#']
#IV+87632	['A#', 'B#', 'C##', 'F#', 'G#', 'A#']	['F##', 'G#', 'A##', 'D#', 'E#', 'F#']
#vo87632	['B', 'C#', 'D', 'G#', 'A#', 'B#']	['G#', 'A#', 'B', 'E#', 'F#', 'G#']
#v87632	['B', 'C#', 'D#', 'G#', 'A#', 'B#']	['G#', 'A#', 'B#', 'E#', 'F#', 'G#']
#V87632	['B#', 'C#', 'D#', 'G#', 'A#', 'B#']	['G##', 'A#', 'B#', 'E#', 'F#', 'G#']
#V+87632	['B#', 'C#', 'D##', 'G#', 'A#', 'B#']	['G##', 'A#', 'B##', 'E#', 'F#', 'G#']
#vio87632	['C#', 'D#', 'E', 'A#', 'B#', 'C#']	['A#', 'B##', 'C#', 'F##', 'G##', 'A##']
#vi87632	['C#', 'D#', 'E#', 'A#', 'B#', 'C#']	['A#', 'B##', 'C##', 'F##', 'G##', 'A##']
#VI87632	['C##', 'D#', 'E#', 'A#', 'B#', 'C#']	['A#', 'B#', 'C#', 'F#', 'G#', 'A#']
#VI+87632	['C##', 'D#', 'E##', 'A#', 'B#', 'C#']	['A#', 'B#', 'C##', 'F#', 'G#', 'A#']
#viio87632	['D#', 'E#', 'F#', 'B#', 'C#', 'D#']	['B#', 'C##', 'D#', 'G##', 'A##', 'B##']
#vii87632	['D#', 'E#', 'F##', 'B#', 'C#', 'D#']	['B#', 'C##', 'D##', 'G##', 'A##', 'B##']
#VII87632	['D##', 'E#', 'F##', 'B#', 'C#', 'D#']	['B#', 'C#', 'D#', 'G#', 'A#', 'B#']
#VII+87632	['D##', 'E#', 'F###', 'B#', 'C#', 'D#']	['B#', 'C#', 'D##', 'G#', 'A#', 'B#']
