Figure	MajorContext	MinorContext
bio875432	['C-', 'D-', 'E--', 'F-', 'G--', 'B---', 'C-']	['A-', 'B-', 'C-', 'D-', 'E--', 'G--', 'A-']
bi875432	['C-', 'D-', 'E--', 'F-', 'G-', 'B-', 'C-']	['A-', 'B-', 'C-', 'D-', 'E-', 'G-', 'A-']
bI875432	['C-', 'D-', 'E-', 'F-', 'G-', 'B-', 'C-']	['A-', 'B-', 'C', 'D-', 'E-', 'G-', 'A-']
bI+875432	['C-', 'D-', 'E-', 'F-', 'G', 'B-', 'C-']	['A-', 'B-', 'C', 'D-', 'E', 'G-', 'A-']
biio875432	['D-', 'E-', 'F-', 'G-', 'A--', 'C--', 'D-']	['B-', 'C-', 'D-', 'E-', 'F-', 'A--', 'B-']
bii875432	['D-', 'E-', 'F-', 'G-', 'A-', 'C-', 'D-']	['B-', 'C-', 'D-', 'E-', 'F', 'A-', 'B-']
bII875432	['D-', 'E-', 'F', 'G-', 'A-', 'C-', 'D-']	['B-', 'C-', 'D', 'E-', 'F', 'A-', 'B-']
bII+875432	['D-', 'E-', 'F', 'G-', 'A', 'C-', 'D-']	['B-', 'C-', 'D', 'E-', 'F#', 'A-', 'B-']
biiio875432	['E-', 'F-', 'G-', 'A-', 'B--', 'D--', 'E-']	['C-', 'D-', 'E--', 'F-', 'G--', 'B---', 'C-']
biii875432	['E-', 'F-', 'G-', 'A-', 'B-', 'D-', 'E-']	['C-', 'D-', 'E--', 'F-', 'G-', 'B-', 'C-']
bIII875432	['E-', 'F-', 'G', 'A-', 'B-', 'D-', 'E-']	['C-', 'D-', 'E-', 'F-', 'G-', 'B-', 'C-']
bIII+875432	['E-', 'F-', 'G', 'A-', 'B', 'D-', 'E-']	['C-', 'D-', 'E-', 'F-', 'G', 'B-', 'C-']
bivo875432	['F-', 'G-', 'A--', 'B-', 'C--', 'E---', 'F-']	['D-', 'E-', 'F-', 'G-', 'A--', 'C--', 'D-']
biv875432	['F-', 'G-', 'A--', 'B-', 'C-', 'E-', 'F-']	['D-', 'E-', 'F-', 'G-', 'A-', 'C-', 'D-']
bIV875432	['F-', 'G-', 'A-', 'B-', 'C-', 'E-', 'F-']	['D-', 'E-', 'F', 'G-', 'A-', 'C-', 'D-']
