Figure	MajorContext	MinorContext
bio8532	['C-', 'D-', 'E--', 'G--', 'C-']	['A-', 'B-', 'C-', 'E--', 'A-']
bi8532	['C-', 'D-', 'E--', 'G-', 'C-']	['A-', 'B-', 'C-', 'E-', 'A-']
bI8532	['C-', 'D-', 'E-', 'G-', 'C-']	['A-', 'B-', 'C', 'E-', 'A-']
bI+8532	['C-', 'D-', 'E-', 'G', 'C-']	['A-', 'B-', 'C', 'E', 'A-']
biio8532	['D-', 'E-', 'F-', 'A--', 'D-']	['B-', 'C-', 'D-', 'F-', 'B-']
bii8532	['D-', 'E-', 'F-', 'A-', 'D-']	['B-', 'C-', 'D-', 'F', 'B-']
bII8532	['D-', 'E-', 'F', 'A-', 'D-']	['B-', 'C-', 'D', 'F', 'B-']
bII+8532	['D-', 'E-', 'F', 'A', 'D-']	['B-', 'C-', 'D', 'F#', 'B-']
biiio8532	['E-', 'F-', 'G-', 'B--', 'E-']	['C-', 'D-', 'E--', 'G--', 'C-']
biii8532	['E-', 'F-', 'G-', 'B-', 'E-']	['C-', 'D-', 'E--', 'G-', 'C-']
bIII8532	['E-', 'F-', 'G', 'B-', 'E-']	['C-', 'D-', 'E-', 'G-', 'C-']
bIII+8532	['E-', 'F-', 'G', 'B', 'E-']	['C-', 'D-', 'E-', 'G', 'C-']
bivo8532	['F-', 'G-', 'A--', 'C--', 'F-']	['D-', 'E-', 'F-', 'A--', 'D-']
biv8532	['F-', 'G-', 'A--', 'C-', 'F-']	['D-', 'E-', 'F-', 'A-', 'D-']
bIV8532	['F-', 'G-', 'A-', 'C-', 'F-']	['D-', 'E-', 'F', 'A-', 'D-']
bIV+8532	['F-', 'G-', 'A-', 'C', 'F-']	['D-', 'E-', 'F', 'A', 'D-']
bvo8532	['G-', 'A-', 'B--', 'D--', 'G-']	['E-', 'F-', 'G-', 'B--', 'E-']
bv8532	['G-', 'A-', 'B--', 'D-', 'G-']	['E-', 'F-', 'G-', 'B-', 'E-']
bV8532	['G-', 'A-', 'B-', 'D-', 'G-']	['E-', 'F-', 'G', 'B-', 'E-']
bV+8532	['G-', 'A-', 'B-', 'D', 'G-']	['E-', 'F-', 'G', 'B', 'E-']
bvio8532	['A-', 'B-', 'C-', 'E--', 'A-']	['F', 'G', 'A-', 'C-', 'F']
bvi8532	['A-', 'B-', 'C-', 'E-', 'A-']	['F', 'G', 'A-', 'C', 'F']
bVI8532	['A-', 'B-', 'C', 'E-', 'A-']	['F-', 'G-', 'A-', 'C-', 'F-']
bVI+8532	['A-', 'B-', 'C', 'E', 'A-']	['F-', 'G-', 'A-', 'C', 'F-']
bviio8532	['B-', 'C-', 'D-', 'F-', 'B-']	['G', 'A', 'B-', 'D-', 'G']
bvii8532	['B-', 'C-', 'D-', 'F', 'B-']	['G', 'A', 'B-', 'D', 'G']
bVII8532	['B-', 'C-', 'D', 'F', 'B-']	['G-', 'A-', 'B-', 'D-', 'G-']
bVII+8532	['B-', 'C-', 'D', 'F#', 'B-']	['G-', 'A-', 'B-', 'D', 'G-']
io8532	['C', 'D', 'E-', 'G-', 'C']	['A', 'B', 'C', 'E-', 'A']
i8532	['C', 'D', 'E-', 'G', 'C']	['A', 'B', 'C', 'E', 'A']
I8532	['C', 'D', 'E', 'G', 'C']	['A', 'B', 'C#', 'E', 'A']
I+8532	['C', 'D', 'E', 'G#', 'C']	['A', 'B', 'C#', 'E#', 'A']
iio8532	['D', 'E', 'F', 'A-', 'D']	['B', 'C', 'D', 'F', 'B']
ii8532	['D', 'E', 'F', 'A', 'D']	['B', 'C', 'D', 'F#', 'B']
II8532	['D', 'E', 'F#', 'A', 'D']	['B', 'C', 'D#', 'F#', 'B']
II+8532	['D', 'E', 'F#', 'A#', 'D']	['B', 'C', 'D#', 'F##', 'B']
iiio8532	['E', 'F', 'G', 'B-', 'E']	['C', 'D', 'E-', 'G-', 'C']
iii8532	['E', 'F', 'G', 'B', 'E']	['C', 'D', 'E-', 'G', 'C']
III8532	['E', 'F', 'G#', 'B', 'E']	['C', 'D', 'E', 'G', 'C']
III+8532	['E', 'F', 'G#', 'B#', 'E']	['C', 'D', 'E', 'G#', 'C']
ivo8532	['F', 'G', 'A-', 'C-', 'F']	['D', 'E', 'F', 'A-', 'D']
iv8532	['F', 'G', 'A-', 'C', 'F']	['D', 'E', 'F', 'A', 'D']
IV8532	['F', 'G', 'A', 'C', 'F']	['D', 'E', 'F#', 'A', 'D']
IV+8532	['F', 'G', 'A', 'C#', 'F']	['D', 'E', 'F#', 'A#', 'D']
vo8532	['G', 'A', 'B-', 'D-', 'G']	['E', 'F', 'G', 'B-', 'E']
v8532	['G', 'A', 'B-', 'D', 'G']	['E', 'F', 'G', 'B', 'E']
V8532	['G', 'A', 'B', 'D', 'G']	['E', 'F', 'G#', 'B', 'E']
V+8532	['G', 'A', 'B', 'D#', 'G']	['E', 'F', 'G#', 'B#', 'E']
