Figure	MajorContext	MinorContext
bio8652	['E--', 'F-', 'B---', 'C-', 'E-']	['C-', 'D-', 'G--', 'A-', 'C-']
bi8652	['E--', 'F-', 'B-', 'C-', 'E-']	['C-', 'D-', 'G-', 'A-', 'C-']
bI8652	['E-', 'F-', 'B-', 'C-', 'E-']	['C', 'D-', 'G-', 'A-', 'C-']
bI+8652	['E-', 'F-', 'B-', 'C-', 'E-']	['C', 'D-', 'G-', 'A-', 'C-']
biio8652	['F-', 'G-', 'C--', 'D-', 'F-']	['D-', 'E-', 'A--', 'B-', 'D-']
bii8652	['F-', 'G-', 'C-', 'D-', 'F-']	['D-', 'E-', 'A-', 'B-', 'D-']
bII8652	['F', 'G-', 'C-', 'D-', 'F-']	['D', 'E-', 'A-', 'B-', 'D-']
bII+8652	['F', 'G-', 'C-', 'D-', 'F-']	['D', 'E-', 'A-', 'B-', 'D-']
biiio8652	['G-', 'A-', 'D--', 'E-', 'G-']	['E--', 'F-', 'B---', 'C-', 'E-']
biii8652	['G-', 'A-', 'D-', 'E-', 'G-']	['E--', 'F-', 'B-', 'C-', 'E-']
bIII8652	['G', 'A-', 'D-', 'E-', 'G-']	['E-', 'F-', 'B-', 'C-', 'E-']
bIII+8652	['G', 'A-', 'D-', 'E-', 'G-']	['E-', 'F-', 'B-', 'C-', 'E-']
bivo8652	['A--', 'B-', 'E---', 'F-', 'A-']	['F-', 'G-', 'C--', 'D-', 'F-']
biv8652	['A--', 'B-', 'E-', 'F-', 'A-']	['F-', 'G-', 'C-', 'D-', 'F-']
bIV8652	['A-', 'B-', 'E-', 'F-', 'A-']	['F', 'G-', 'C-', 'D-', 'F-']
bIV+8652	['A-', 'B-', 'E-', 'F-', 'A-']	['F', 'G-', 'C-', 'D-', 'F-']
bvo8652	['B--', 'C-', 'F--', 'G-', 'B-']	['G-', 'A-', 'D--', 'E-', 'G-']
bv8652	['B--', 'C-', 'F-', 'G-', 'B-']	['G-', 'A-', 'D-', 'E-', 'G-']
bV8652	['B-', 'C-', 'F-', 'G-', 'B-']	['G', 'A-', 'D-', 'E-', 'G-']
bV+8652	['B-', 'C-', 'F-', 'G-', 'B-']	['G', 'A-', 'D-', 'E-', 'G-']
bvio8652	['C-', 'D-', 'G--', 'A-', 'C-']	['A-', 'B', 'E--', 'F', 'A']
bvi8652	['C-', 'D-', 'G-', 'A-', 'C-']	['A-', 'B', 'E', 'F', 'A']
bVI8652	['C', 'D-', 'G-', 'A-', 'C-']	['A-', 'B-', 'E-', 'F-', 'A-']
bVI+8652	['C', 'D-', 'G-', 'A-', 'C-']	['A-', 'B-', 'E-', 'F-', 'A-']
bviio8652	['D-', 'E-', 'A--', 'B-', 'D-']	['B-', 'C', 'F-', 'G', 'B']
bvii8652	['D-', 'E-', 'A-', 'B-', 'D-']	['B-', 'C', 'F', 'G', 'B']
bVII8652	['D', 'E-', 'A-', 'B-', 'D-']	['B-', 'C-', 'F-', 'G-', 'B-']
bVII+8652	['D', 'E-', 'A-', 'B-', 'D-']	['B-', 'C-', 'F-', 'G-', 'B-']
io8652	['E-', 'F', 'B--', 'C', 'E']	['C', 'D', 'G-', 'A', 'C']
i8652	['E-', 'F', 'B', 'C', 'E']	['C', 'D', 'G', 'A', 'C']
I8652	['E', 'F', 'B', 'C', 'E']	['C#', 'D', 'G', 'A', 'C']
I+8652	['E', 'F', 'B', 'C', 'E']	['C#', 'D', 'G', 'A', 'C']
iio8652	['F', 'G', 'C-', 'D', 'F']	['D', 'E', 'A-', 'B', 'D']
