Figure	MajorContext	MinorContext
bio8432	['B---', 'C-', 'D-', 'E--', 'B-']	['G--', 'A-', 'B-', 'C-', 'G-']
bi8432	['B-', 'C-', 'D-', 'E--', 'B-']	['G-', 'A-', 'B-', 'C-', 'G-']
bI8432	['B-', 'C-', 'D-', 'E-', 'B-']	['G-', 'A-', 'B-', 'C', 'G-']
bI+8432	['B-', 'C-', 'D-', 'E-', 'B-']	['G-', 'A-', 'B-', 'C', 'G-']
biio8432	['C--', 'D-', 'E-', 'F-', 'C-']	['A--', 'B-', 'C-', 'D-', 'A-']
bii8432	['C-', 'D-', 'E-', 'F-', 'C-']	['A-', 'B-', 'C-', 'D-', 'A-']
bII8432	['C-', 'D-', 'E-', 'F', 'C-']	['A-', 'B-', 'C-', 'D', 'A-']
bII+8432	['C-', 'D-', 'E-', 'F', 'C-']	['A-', 'B-', 'C-', 'D', 'A-']
biiio8432	['D--', 'E-', 'F-', 'G-', 'D-']	['B---', 'C-', 'D-', 'E--', 'B-']
biii8432	['D-', 'E-', 'F-', 'G-', 'D-']	['B-', 'C-', 'D-', 'E--', 'B-']
bIII8432	['D-', 'E-', 'F-', 'G', 'D-']	['B-', 'C-', 'D-', 'E-', 'B-']
bIII+8432	['D-', 'E-', 'F-', 'G', 'D-']	['B-', 'C-', 'D-', 'E-', 'B-']
bivo8432	['E---', 'F-', 'G-', 'A--', 'E-']	['C--', 'D-', 'E-', 'F-', 'C-']
biv8432	['E-', 'F-', 'G-', 'A--', 'E-']	['C-', 'D-', 'E-', 'F-', 'C-']
bIV8432	['E-', 'F-', 'G-', 'A-', 'E-']	['C-', 'D-', 'E-', 'F', 'C-']
bIV+8432	['E-', 'F-', 'G-', 'A-', 'E-']	['C-', 'D-', 'E-', 'F', 'C-']
bvo8432	['F--', 'G-', 'A-', 'B--', 'F-']	['D--', 'E-', 'F-', 'G-', 'D-']
bv8432	['F-', 'G-', 'A-', 'B--', 'F-']	['D-', 'E-', 'F-', 'G-', 'D-']
bV8432	['F-', 'G-', 'A-', 'B-', 'F-']	['D-', 'E-', 'F-', 'G', 'D-']
bV+8432	['F-', 'G-', 'A-', 'B-', 'F-']	['D-', 'E-', 'F-', 'G', 'D-']
bvio8432	['G--', 'A-', 'B-', 'C-', 'G-']	['E--', 'F', 'G', 'A-', 'E']
bvi8432	['G-', 'A-', 'B-', 'C-', 'G-']	['E', 'F', 'G', 'A-', 'E']
bVI8432	['G-', 'A-', 'B-', 'C', 'G-']	['E-', 'F-', 'G-', 'A-', 'E-']
bVI+8432	['G-', 'A-', 'B-', 'C', 'G-']	['E-', 'F-', 'G-', 'A-', 'E-']
bviio8432	['A--', 'B-', 'C-', 'D-', 'A-']	['F-', 'G', 'A', 'B-', 'F']
bvii8432	['A-', 'B-', 'C-', 'D-', 'A-']	['F', 'G', 'A', 'B-', 'F']
bVII8432	['A-', 'B-', 'C-', 'D', 'A-']	['F-', 'G-', 'A-', 'B-', 'F-']
bVII+8432	['A-', 'B-', 'C-', 'D', 'A-']	['F-', 'G-', 'A-', 'B-', 'F-']
io8432	['B--', 'C', 'D', 'E-', 'B']	['G-', 'A', 'B', 'C', 'G']
i8432	['B', 'C', 'D', 'E-', 'B']	['G', 'A', 'B', 'C', 'G']
I8432	['B', 'C', 'D', 'E', 'B']	['G', 'A', 'B', 'C#', 'G']
I+8432	['B', 'C', 'D', 'E', 'B']	['G', 'A', 'B', 'C#', 'G']
iio8432	['C-', 'D', 'E', 'F', 'C']	['A-', 'B', 'C', 'D', 'A']
ii8432	['C', 'D', 'E', 'F', 'C']	['A', 'B', 'C', 'D', 'A']
II8432	['C', 'D', 'E', 'F#', 'C']	['A', 'B', 'C', 'D#', 'A']
II+8432	['C', 'D', 'E', 'F#', 'C']	['A', 'B', 'C', 'D#', 'A']
iiio8432	['D-', 'E', 'F', 'G', 'D']	['B--', 'C', 'D', 'E-', 'B']
iii8432	['D', 'E', 'F', 'G', 'D']	['B', 'C', 'D', 'E-', 'B']
III8432	['D', 'E', 'F', 'G#', 'D']	['B', 'C', 'D', 'E', 'B']
III+8432	['D', 'E', 'F', 'G#', 'D']	['B', 'C', 'D', 'E', 'B']
ivo8432	['E--', 'F', 'G', 'A-', 'E']	['C-', 'D', 'E', 'F', 'C']
iv8432	['E', 'F', 'G', 'A-', 'E']	['C', 'D', 'E', 'F', 'C']
IV8432	['E', 'F', 'G', 'A', 'E']	['C', 'D', 'E', 'F#', 'C']
IV+8432	['E', 'F', 'G', 'A', 'E']	['C', 'D', 'E', 'F#', 'C']
vo8432	['F-', 'G', 'A', 'B-', 'F']	['D-', 'E', 'F', 'G', 'D']
v8432	['F', 'G', 'A', 'B-', 'F']	['D', 'E', 'F', 'G', 'D']
V8432	['F', 'G', 'A', 'B', 'F']	['D', 'E', 'F', 'G#', 'D']
V+8432	['F', 'G', 'A', 'B', 'F']	['D', 'E', 'F', 'G#', 'D']
vio8432	['G-', 'A', 'B', 'C', 'G']	['E-', 'F#', 'G#', 'A', 'E#']
vi8432	['G', 'A', 'B', 'C', 'G']	['E#', 'F#', 'G#', 'A', 'E#']
VI8432	['G', 'A', 'B', 'C#', 'G']	['E', 'F', 'G', 'A', 'E']
VI+8432	['G', 'A', 'B', 'C#', 'G']	['E', 'F', 'G', 'A', 'E']
viio8432	['A-', 'B', 'C', 'D', 'A']	['F', 'G#', 'A#', 'B', 'F#']
vii8432	['A', 'B', 'C', 'D', 'A']	['F#', 'G#', 'A#', 'B', 'F#']
VII8432	['A', 'B', 'C', 'D#', 'A']	['F', 'G', 'A', 'B', 'F']
VII+8432	['A', 'B', 'C', 'D#', 'A']	['F', 'G', 'A', 'B', 'F']
#io8432	['B-', 'C#', 'D#', 'E', 'B#']	['G', 'A#', 'B#', 'C#', 'G#']
#i8432	['B#', 'C#', 'D#', 'E', 'B#']	['G#', 'A#', 'B#', 'C#', 'G#']
#I8432	['B#', 'C#', 'D#', 'E#', 'B#']	['G#', 'A#', 'B#', 'C##', 'G#']
#I+8432	['B#', 'C#', 'D#', 'E#', 'B#']	['G#', 'A#', 'B#', 'C##', 'G#']
#iio8432	['C', 'D#', 'E#', 'F#', 'C#']	['A', 'B#', 'C#', 'D#', 'A#']
#ii8432	['C#', 'D#', 'E#', 'F#', 'C#']	['A#', 'B#', 'C#', 'D#', 'A#']
