Figure	MajorContext	MinorContext
bio96532	['E--', 'F-', 'G--', 'B---', 'C-', 'F-']	['C-', 'D-', 'E--', 'G--', 'A-', 'D-']
bi96532	['E--', 'F-', 'G-', 'B-', 'C-', 'F-']	['C-', 'D-', 'E-', 'G-', 'A-', 'D-']
bI96532	['E-', 'F-', 'G-', 'B-', 'C-', 'F-']	['C', 'D-', 'E-', 'G-', 'A-', 'D-']
bI+96532	['E-', 'F-', 'G', 'B-', 'C-', 'F-']	['C', 'D-', 'E', 'G-', 'A-', 'D-']
biio96532	['F-', 'G-', 'A--', 'C--', 'D-', 'G-']	['D-', 'E-', 'F-', 'A--', 'B-', 'E-']
bii96532	['F-', 'G-', 'A-', 'C-', 'D-', 'G-']	['D-', 'E-', 'F', 'A-', 'B-', 'E-']
bII96532	['F', 'G-', 'A-', 'C-', 'D-', 'G-']	['D', 'E-', 'F', 'A-', 'B-', 'E-']
bII+96532	['F', 'G-', 'A', 'C-', 'D-', 'G-']	['D', 'E-', 'F#', 'A-', 'B-', 'E-']
biiio96532	['G-', 'A-', 'B--', 'D--', 'E-', 'A-']	['E--', 'F-', 'G--', 'B---', 'C-', 'F-']
biii96532	['G-', 'A-', 'B-', 'D-', 'E-', 'A-']	['E--', 'F-', 'G-', 'B-', 'C-', 'F-']
bIII96532	['G', 'A-', 'B-', 'D-', 'E-', 'A-']	['E-', 'F-', 'G-', 'B-', 'C-', 'F-']
bIII+96532	['G', 'A-', 'B', 'D-', 'E-', 'A-']	['E-', 'F-', 'G', 'B-', 'C-', 'F-']
bivo96532	['A--', 'B-', 'C--', 'E---', 'F-', 'B-']	['F-', 'G-', 'A--', 'C--', 'D-', 'G-']
biv96532	['A--', 'B-', 'C-', 'E-', 'F-', 'B-']	['F-', 'G-', 'A-', 'C-', 'D-', 'G-']
bIV96532	['A-', 'B-', 'C-', 'E-', 'F-', 'B-']	['F', 'G-', 'A-', 'C-', 'D-', 'G-']
bIV+96532	['A-', 'B-', 'C', 'E-', 'F-', 'B-']	['F', 'G-', 'A', 'C-', 'D-', 'G-']
bvo96532	['B--', 'C-', 'D--', 'F--', 'G-', 'C-']	['G-', 'A-', 'B--', 'D--', 'E-', 'A-']
bv96532	['B--', 'C-', 'D-', 'F-', 'G-', 'C-']	['G-', 'A-', 'B-', 'D-', 'E-', 'A-']
bV96532	['B-', 'C-', 'D-', 'F-', 'G-', 'C-']	['G', 'A-', 'B-', 'D-', 'E-', 'A-']
bV+96532	['B-', 'C-', 'D', 'F-', 'G-', 'C-']	['G', 'A-', 'B', 'D-', 'E-', 'A-']
bvio96532	['C-', 'D-', 'E--', 'G--', 'A-', 'D-']	['A-', 'B', 'C-', 'E--', 'F', 'B']
bvi96532	['C-', 'D-', 'E-', 'G-', 'A-', 'D-']	['A-', 'B', 'C', 'E', 'F', 'B']
bVI96532	['C', 'D-', 'E-', 'G-', 'A-', 'D-']	['A-', 'B-', 'C-', 'E-', 'F-', 'B-']
bVI+96532	['C', 'D-', 'E', 'G-', 'A-', 'D-']	['A-', 'B-', 'C', 'E-', 'F-', 'B-']
bviio96532	['D-', 'E-', 'F-', 'A--', 'B-', 'E-']	['B-', 'C', 'D-', 'F-', 'G', 'C']
bvii96532	['D-', 'E-', 'F', 'A-', 'B-', 'E-']	['B-', 'C', 'D', 'F', 'G', 'C']
bVII96532	['D', 'E-', 'F', 'A-', 'B-', 'E-']	['B-', 'C-', 'D-', 'F-', 'G-', 'C-']
bVII+96532	['D', 'E-', 'F#', 'A-', 'B-', 'E-']	['B-', 'C-', 'D', 'F-', 'G-', 'C-']
io96532	['E-', 'F', 'G-', 'B--', 'C', 'F']	['C', 'D', 'E-', 'G-', 'A', 'D']
i96532	['E-', 'F', 'G', 'B', 'C', 'F']	['C', 'D', 'E', 'G', 'A', 'D']
I96532	['E', 'F', 'G', 'B', 'C', 'F']	['C#', 'D', 'E', 'G', 'A', 'D']
I+96532	['E', 'F', 'G#', 'B', 'C', 'F']	['C#', 'D', 'E#', 'G', 'A', 'D']
iio96532	['F', 'G', 'A-', 'C-', 'D', 'G']	['D', 'E', 'F', 'A-', 'B', 'E']
ii96532	['F', 'G', 'A', 'C', 'D', 'G']	['D', 'E', 'F#', 'A', 'B', 'E']
II96532	['F#', 'G', 'A', 'C', 'D', 'G']	['D#', 'E', 'F#', 'A', 'B', 'E']
II+96532	['F#', 'G', 'A#', 'C', 'D', 'G']	['D#', 'E', 'F##', 'A', 'B', 'E']
iiio96532	['G', 'A', 'B-', 'D-', 'E', 'A']	['E-', 'F', 'G-', 'B--', 'C', 'F']
iii96532	['G', 'A', 'B', 'D', 'E', 'A']	['E-', 'F', 'G', 'B', 'C', 'F']
III96532	['G#', 'A', 'B', 'D', 'E', 'A']	['E', 'F', 'G', 'B', 'C', 'F']
III+96532	['G#', 'A', 'B#', 'D', 'E', 'A']	['E', 'F', 'G#', 'B', 'C', 'F']
ivo96532	['A-', 'B', 'C-', 'E--', 'F', 'B']	['F', 'G', 'A-', 'C-', 'D', 'G']
iv96532	['A-', 'B', 'C', 'E', 'F', 'B']	['F', 'G', 'A', 'C', 'D', 'G']
IV96532	['A', 'B', 'C', 'E', 'F', 'B']	['F#', 'G', 'A', 'C', 'D', 'G']
IV+96532	['A', 'B', 'C#', 'E', 'F', 'B']	['F#', 'G', 'A#', 'C', 'D', 'G']
vo96532	['B-', 'C', 'D-', 'F-', 'G', 'C']	['G', 'A', 'B-', 'D-', 'E', 'A']
