Figure	MajorContext	MinorContext
bio97653	['E--', 'G--', 'B---', 'C-', 'D-', 'F-']	['C-', 'E--', 'G--', 'A-', 'B-', 'D-']
bi97653	['E--', 'G-', 'B-', 'C-', 'D-', 'F-']	['C-', 'E-', 'G-', 'A-', 'B-', 'D-']
bI97653	['E-', 'G-', 'B-', 'C-', 'D-', 'F-']	['C', 'E-', 'G-', 'A-', 'B-', 'D-']
bI+97653	['E-', 'G', 'B-', 'C-', 'D-', 'F-']	['C', 'E', 'G-', 'A-', 'B-', 'D-']
biio97653	['F-', 'A--', 'C--', 'D-', 'E-', 'G-']	['D-', 'F-', 'A--', 'B-', 'C-', 'E-']
bii97653	['F-', 'A-', 'C-', 'D-', 'E-', 'G-']	['D-', 'F', 'A-', 'B-', 'C-', 'E-']
bII97653	['F', 'A-', 'C-', 'D-', 'E-', 'G-']	['D', 'F', 'A-', 'B-', 'C-', 'E-']
bII+97653	['F', 'A', 'C-', 'D-', 'E-', 'G-']	['D', 'F#', 'A-', 'B-', 'C-', 'E-']
biiio97653	['G-', 'B--', 'D--', 'E-', 'F-', 'A-']	['E--', 'G--', 'B---', 'C-', 'D-', 'F-']
biii97653	['G-', 'B-', 'D-', 'E-', 'F-', 'A-']	['E--', 'G-', 'B-', 'C-', 'D-', 'F-']
bIII97653	['G', 'B-', 'D-', 'E-', 'F-', 'A-']	['E-', 'G-', 'B-', 'C-', 'D-', 'F-']
bIII+97653	['G', 'B', 'D-', 'E-', 'F-', 'A-']	['E-', 'G', 'B-', 'C-', 'D-', 'F-']
bivo97653	['A--', 'C--', 'E---', 'F-', 'G-', 'B-']	['F-', 'A--', 'C--', 'D-', 'E-', 'G-']
biv97653	['A--', 'C-', 'E-', 'F-', 'G-', 'B-']	['F-', 'A-', 'C-', 'D-', 'E-', 'G-']
bIV97653	['A-', 'C-', 'E-', 'F-', 'G-', 'B-']	['F', 'A-', 'C-', 'D-', 'E-', 'G-']
bIV+97653	['A-', 'C', 'E-', 'F-', 'G-', 'B-']	['F', 'A', 'C-', 'D-', 'E-', 'G-']
bvo97653	['B--', 'D--', 'F--', 'G-', 'A-', 'C-']	['G-', 'B--', 'D--', 'E-', 'F-', 'A-']
bv97653	['B--', 'D-', 'F-', 'G-', 'A-', 'C-']	['G-', 'B-', 'D-', 'E-', 'F-', 'A-']
bV97653	['B-', 'D-', 'F-', 'G-', 'A-', 'C-']	['G', 'B-', 'D-', 'E-', 'F-', 'A-']
bV+97653	['B-', 'D', 'F-', 'G-', 'A-', 'C-']	['G', 'B', 'D-', 'E-', 'F-', 'A-']
bvio97653	['C-', 'E--', 'G--', 'A-', 'B-', 'D-']	['A-', 'C-', 'E--', 'F', 'G', 'B']
bvi97653	['C-', 'E-', 'G-', 'A-', 'B-', 'D-']	['A-', 'C', 'E', 'F', 'G', 'B']
bVI97653	['C', 'E-', 'G-', 'A-', 'B-', 'D-']	['A-', 'C-', 'E-', 'F-', 'G-', 'B-']
bVI+97653	['C', 'E', 'G-', 'A-', 'B-', 'D-']	['A-', 'C', 'E-', 'F-', 'G-', 'B-']
bviio97653	['D-', 'F-', 'A--', 'B-', 'C-', 'E-']	['B-', 'D-', 'F-', 'G', 'A', 'C']
bvii97653	['D-', 'F', 'A-', 'B-', 'C-', 'E-']	['B-', 'D', 'F', 'G', 'A', 'C']
bVII97653	['D', 'F', 'A-', 'B-', 'C-', 'E-']	['B-', 'D-', 'F-', 'G-', 'A-', 'C-']
bVII+97653	['D', 'F#', 'A-', 'B-', 'C-', 'E-']	['B-', 'D', 'F-', 'G-', 'A-', 'C-']
io97653	['E-', 'G-', 'B--', 'C', 'D', 'F']	['C', 'E-', 'G-', 'A', 'B', 'D']
i97653	['E-', 'G', 'B', 'C', 'D', 'F']	['C', 'E', 'G', 'A', 'B', 'D']
I97653	['E', 'G', 'B', 'C', 'D', 'F']	['C#', 'E', 'G', 'A', 'B', 'D']
I+97653	['E', 'G#', 'B', 'C', 'D', 'F']	['C#', 'E#', 'G', 'A', 'B', 'D']
iio97653	['F', 'A-', 'C-', 'D', 'E', 'G']	['D', 'F', 'A-', 'B', 'C', 'E']
ii97653	['F', 'A', 'C', 'D', 'E', 'G']	['D', 'F#', 'A', 'B', 'C', 'E']
II97653	['F#', 'A', 'C', 'D', 'E', 'G']	['D#', 'F#', 'A', 'B', 'C', 'E']
II+97653	['F#', 'A#', 'C', 'D', 'E', 'G']	['D#', 'F##', 'A', 'B', 'C', 'E']
iiio97653	['G', 'B-', 'D-', 'E', 'F', 'A']	['E-', 'G-', 'B--', 'C', 'D', 'F']
iii97653	['G', 'B', 'D', 'E', 'F', 'A']	['E-', 'G', 'B', 'C', 'D', 'F']
III97653	['G#', 'B', 'D', 'E', 'F', 'A']	['E', 'G', 'B', 'C', 'D', 'F']
III+97653	['G#', 'B#', 'D', 'E', 'F', 'A']	['E', 'G#', 'B', 'C', 'D', 'F']
ivo97653	['A-', 'C-', 'E--', 'F', 'G', 'B']	['F', 'A-', 'C-', 'D', 'E', 'G']
iv97653	['A-', 'C', 'E', 'F', 'G', 'B']	['F', 'A', 'C', 'D', 'E', 'G']
IV97653	['A', 'C', 'E', 'F', 'G', 'B']	['F#', 'A', 'C', 'D', 'E', 'G']
IV+97653	['A', 'C#', 'E', 'F', 'G', 'B']	['F#', 'A#', 'C', 'D', 'E', 'G']
vo97653	['B-', 'D-', 'F-', 'G', 'A', 'C']	['G', 'B-', 'D-', 'E', 'F', 'A']
v97653	['B-', 'D', 'F', 'G', 'A', 'C']	['G', 'B', 'D', 'E', 'F', 'A']
V97653	['B', 'D', 'F', 'G', 'A', 'C']	['G#', 'B', 'D', 'E', 'F', 'A']
V+97653	['B', 'D#', 'F', 'G', 'A', 'C']	['G#', 'B#', 'D', 'E', 'F', 'A']
vio97653	['C', 'E-', 'G-', 'A', 'B', 'D']	['A', 'C', 'E-', 'F#', 'G#', 'B#']
