Figure	MajorContext	MinorContext
bio98542	['B---', 'C-', 'E--', 'F-', 'B-', 'C-']	['G--', 'A-', 'C-', 'D-', 'G-', 'A-']
bi98542	['B-', 'C-', 'E--', 'F-', 'B-', 'C-']	['G-', 'A-', 'C-', 'D-', 'G-', 'A-']
bI98542	['B-', 'C-', 'E-', 'F-', 'B-', 'C-']	['G-', 'A-', 'C', 'D-', 'G-', 'A-']
bI+98542	['B-', 'C-', 'E-', 'F-', 'B-', 'C-']	['G-', 'A-', 'C', 'D-', 'G-', 'A-']
biio98542	['C--', 'D-', 'F-', 'G-', 'C-', 'D-']	['A--', 'B-', 'D-', 'E-', 'A-', 'B-']
bii98542	['C-', 'D-', 'F-', 'G-', 'C-', 'D-']	['A-', 'B-', 'D-', 'E-', 'A-', 'B-']
bII98542	['C-', 'D-', 'F', 'G-', 'C-', 'D-']	['A-', 'B-', 'D', 'E-', 'A-', 'B-']
bII+98542	['C-', 'D-', 'F', 'G-', 'C-', 'D-']	['A-', 'B-', 'D', 'E-', 'A-', 'B-']
biiio98542	['D--', 'E-', 'G-', 'A-', 'D-', 'E-']	['B---', 'C-', 'E--', 'F-', 'B-', 'C-']
biii98542	['D-', 'E-', 'G-', 'A-', 'D-', 'E-']	['B-', 'C-', 'E--', 'F-', 'B-', 'C-']
bIII98542	['D-', 'E-', 'G', 'A-', 'D-', 'E-']	['B-', 'C-', 'E-', 'F-', 'B-', 'C-']
bIII+98542	['D-', 'E-', 'G', 'A-', 'D-', 'E-']	['B-', 'C-', 'E-', 'F-', 'B-', 'C-']
bivo98542	['E---', 'F-', 'A--', 'B-', 'E-', 'F-']	['C--', 'D-', 'F-', 'G-', 'C-', 'D-']
biv98542	['E-', 'F-', 'A--', 'B-', 'E-', 'F-']	['C-', 'D-', 'F-', 'G-', 'C-', 'D-']
bIV98542	['E-', 'F-', 'A-', 'B-', 'E-', 'F-']	['C-', 'D-', 'F', 'G-', 'C-', 'D-']
bIV+98542	['E-', 'F-', 'A-', 'B-', 'E-', 'F-']	['C-', 'D-', 'F', 'G-', 'C-', 'D-']
bvo98542	['F--', 'G-', 'B--', 'C-', 'F-', 'G-']	['D--', 'E-', 'G-', 'A-', 'D-', 'E-']
bv98542	['F-', 'G-', 'B--', 'C-', 'F-', 'G-']	['D-', 'E-', 'G-', 'A-', 'D-', 'E-']
