Figure	MajorContext	MinorContext
bio98432	['B---', 'C-', 'D-', 'E--', 'B-', 'C-']	['G--', 'A-', 'B-', 'C-', 'G-', 'A-']
bi98432	['B-', 'C-', 'D-', 'E--', 'B-', 'C-']	['G-', 'A-', 'B-', 'C-', 'G-', 'A-']
bI98432	['B-', 'C-', 'D-', 'E-', 'B-', 'C-']	['G-', 'A-', 'B-', 'C', 'G-', 'A-']
bI+98432	['B-', 'C-', 'D-', 'E-', 'B-', 'C-']	['G-', 'A-', 'B-', 'C', 'G-', 'A-']
biio98432	['C--', 'D-', 'E-', 'F-', 'C-', 'D-']	['A--', 'B-', 'C-', 'D-', 'A-', 'B-']
bii98432	['C-', 'D-', 'E-', 'F-', 'C-', 'D-']	['A-', 'B-', 'C-', 'D-', 'A-', 'B-']
bII98432	['C-', 'D-', 'E-', 'F', 'C-', 'D-']	['A-', 'B-', 'C-', 'D', 'A-', 'B-']
bII+98432	['C-', 'D-', 'E-', 'F', 'C-', 'D-']	['A-', 'B-', 'C-', 'D', 'A-', 'B-']
biiio98432	['D--', 'E-', 'F-', 'G-', 'D-', 'E-']	['B---', 'C-', 'D-', 'E--', 'B-', 'C-']
biii98432	['D-', 'E-', 'F-', 'G-', 'D-', 'E-']	['B-', 'C-', 'D-', 'E--', 'B-', 'C-']
bIII98432	['D-', 'E-', 'F-', 'G', 'D-', 'E-']	['B-', 'C-', 'D-', 'E-', 'B-', 'C-']
bIII+98432	['D-', 'E-', 'F-', 'G', 'D-', 'E-']	['B-', 'C-', 'D-', 'E-', 'B-', 'C-']
bivo98432	['E---', 'F-', 'G-', 'A--', 'E-', 'F-']	['C--', 'D-', 'E-', 'F-', 'C-', 'D-']
biv98432	['E-', 'F-', 'G-', 'A--', 'E-', 'F-']	['C-', 'D-', 'E-', 'F-', 'C-', 'D-']
bIV98432	['E-', 'F-', 'G-', 'A-', 'E-', 'F-']	['C-', 'D-', 'E-', 'F', 'C-', 'D-']
bIV+98432	['E-', 'F-', 'G-', 'A-', 'E-', 'F-']	['C-', 'D-', 'E-', 'F', 'C-', 'D-']
bvo98432	['F--', 'G-', 'A-', 'B--', 'F-', 'G-']	['D--', 'E-', 'F-', 'G-', 'D-', 'E-']
bv98432	['F-', 'G-', 'A-', 'B--', 'F-', 'G-']	['D-', 'E-', 'F-', 'G-', 'D-', 'E-']
bV98432	['F-', 'G-', 'A-', 'B-', 'F-', 'G-']	['D-', 'E-', 'F-', 'G', 'D-', 'E-']
bV+98432	['F-', 'G-', 'A-', 'B-', 'F-', 'G-']	['D-', 'E-', 'F-', 'G', 'D-', 'E-']
bvio98432	['G--', 'A-', 'B-', 'C-', 'G-', 'A-']	['E--', 'F', 'G', 'A-', 'E', 'F']
bvi98432	['G-', 'A-', 'B-', 'C-', 'G-', 'A-']	['E', 'F', 'G', 'A-', 'E', 'F']
bVI98432	['G-', 'A-', 'B-', 'C', 'G-', 'A-']	['E-', 'F-', 'G-', 'A-', 'E-', 'F-']
bVI+98432	['G-', 'A-', 'B-', 'C', 'G-', 'A-']	['E-', 'F-', 'G-', 'A-', 'E-', 'F-']
bviio98432	['A--', 'B-', 'C-', 'D-', 'A-', 'B-']	['F-', 'G', 'A', 'B-', 'F', 'G']
bvii98432	['A-', 'B-', 'C-', 'D-', 'A-', 'B-']	['F', 'G', 'A', 'B-', 'F', 'G']
bVII98432	['A-', 'B-', 'C-', 'D', 'A-', 'B-']	['F-', 'G-', 'A-', 'B-', 'F-', 'G-']
bVII+98432	['A-', 'B-', 'C-', 'D', 'A-', 'B-']	['F-', 'G-', 'A-', 'B-', 'F-', 'G-']
io98432	['B--', 'C', 'D', 'E-', 'B', 'C']	['G-', 'A', 'B', 'C', 'G', 'A']
i98432	['B', 'C', 'D', 'E-', 'B', 'C']	['G', 'A', 'B', 'C', 'G', 'A']
I98432	['B', 'C', 'D', 'E', 'B', 'C']	['G', 'A', 'B', 'C#', 'G', 'A']
I+98432	['B', 'C', 'D', 'E', 'B', 'C']	['G', 'A', 'B', 'C#', 'G', 'A']
iio98432	['C-', 'D', 'E', 'F', 'C', 'D']	['A-', 'B', 'C', 'D', 'A', 'B']
ii98432	['C', 'D', 'E', 'F', 'C', 'D']	['A', 'B', 'C', 'D', 'A', 'B']
II98432	['C', 'D', 'E', 'F#', 'C', 'D']	['A', 'B', 'C', 'D#', 'A', 'B']
II+98432	['C', 'D', 'E', 'F#', 'C', 'D']	['A', 'B', 'C', 'D#', 'A', 'B']
iiio98432	['D-', 'E', 'F', 'G', 'D', 'E']	['B--', 'C', 'D', 'E-', 'B', 'C']
iii98432	['D', 'E', 'F', 'G', 'D', 'E']	['B', 'C', 'D', 'E-', 'B', 'C']
III98432	['D', 'E', 'F', 'G#', 'D', 'E']	['B', 'C', 'D', 'E', 'B', 'C']
III+98432	['D', 'E', 'F', 'G#', 'D', 'E']	['B', 'C', 'D', 'E', 'B', 'C']
ivo98432	['E--', 'F', 'G', 'A-', 'E', 'F']	['C-', 'D', 'E', 'F', 'C', 'D']
iv98432	['E', 'F', 'G', 'A-', 'E', 'F']	['C', 'D', 'E', 'F', 'C', 'D']
IV98432	['E', 'F', 'G', 'A', 'E', 'F']	['C', 'D', 'E', 'F#', 'C', 'D']
IV+98432	['E', 'F', 'G', 'A', 'E', 'F']	['C', 'D', 'E', 'F#', 'C', 'D']
vo98432	['F-', 'G', 'A', 'B-', 'F', 'G']	['D-', 'E', 'F', 'G', 'D', 'E']
v98432	['F', 'G', 'A', 'B-', 'F', 'G']	['D', 'E', 'F', 'G', 'D', 'E']
