Figure	MajorContext	MinorContext
bio7532	['C-', 'D-', 'E--', 'G--', 'B---']	['A-', 'B-', 'C-', 'E--', 'G--']
bi7532	['C-', 'D-', 'E--', 'G-', 'B-']	['A-', 'B-', 'C-', 'E-', 'G-']
bI7532	['C-', 'D-', 'E-', 'G-', 'B-']	['A-', 'B-', 'C', 'E-', 'G-']
bI+7532	['C-', 'D-', 'E-', 'G', 'B-']	['A-', 'B-', 'C', 'E', 'G-']
biio7532	['D-', 'E-', 'F-', 'A--', 'C--']	['B-', 'C-', 'D-', 'F-', 'A--']
bii7532	['D-', 'E-', 'F-', 'A-', 'C-']	['B-', 'C-', 'D-', 'F', 'A-']
bII7532	['D-', 'E-', 'F', 'A-', 'C-']	['B-', 'C-', 'D', 'F', 'A-']
bII+7532	['D-', 'E-', 'F', 'A', 'C-']	['B-', 'C-', 'D', 'F#', 'A-']
biiio7532	['E-', 'F-', 'G-', 'B--', 'D--']	['C-', 'D-', 'E--', 'G--', 'B---']
biii7532	['E-', 'F-', 'G-', 'B-', 'D-']	['C-', 'D-', 'E--', 'G-', 'B-']
bIII7532	['E-', 'F-', 'G', 'B-', 'D-']	['C-', 'D-', 'E-', 'G-', 'B-']
bIII+7532	['E-', 'F-', 'G', 'B', 'D-']	['C-', 'D-', 'E-', 'G', 'B-']
bivo7532	['F-', 'G-', 'A--', 'C--', 'E---']	['D-', 'E-', 'F-', 'A--', 'C--']
biv7532	['F-', 'G-', 'A--', 'C-', 'E-']	['D-', 'E-', 'F-', 'A-', 'C-']
bIV7532	['F-', 'G-', 'A-', 'C-', 'E-']	['D-', 'E-', 'F', 'A-', 'C-']
bIV+7532	['F-', 'G-', 'A-', 'C', 'E-']	['D-', 'E-', 'F', 'A', 'C-']
bvo7532	['G-', 'A-', 'B--', 'D--', 'F--']	['E-', 'F-', 'G-', 'B--', 'D--']
bv7532	['G-', 'A-', 'B--', 'D-', 'F-']	['E-', 'F-', 'G-', 'B-', 'D-']
bV7532	['G-', 'A-', 'B-', 'D-', 'F-']	['E-', 'F-', 'G', 'B-', 'D-']
bV+7532	['G-', 'A-', 'B-', 'D', 'F-']	['E-', 'F-', 'G', 'B', 'D-']
bvio7532	['A-', 'B-', 'C-', 'E--', 'G--']	['F', 'G', 'A-', 'C-', 'E--']
bvi7532	['A-', 'B-', 'C-', 'E-', 'G-']	['F', 'G', 'A-', 'C', 'E']
bVI7532	['A-', 'B-', 'C', 'E-', 'G-']	['F-', 'G-', 'A-', 'C-', 'E-']
bVI+7532	['A-', 'B-', 'C', 'E', 'G-']	['F-', 'G-', 'A-', 'C', 'E-']
bviio7532	['B-', 'C-', 'D-', 'F-', 'A--']	['G', 'A', 'B-', 'D-', 'F-']
bvii7532	['B-', 'C-', 'D-', 'F', 'A-']	['G', 'A', 'B-', 'D', 'F']
bVII7532	['B-', 'C-', 'D', 'F', 'A-']	['G-', 'A-', 'B-', 'D-', 'F-']
bVII+7532	['B-', 'C-', 'D', 'F#', 'A-']	['G-', 'A-', 'B-', 'D', 'F-']
io7532	['C', 'D', 'E-', 'G-', 'B--']	['A', 'B', 'C', 'E-', 'G-']
i7532	['C', 'D', 'E-', 'G', 'B']	['A', 'B', 'C', 'E', 'G']
I7532	['C', 'D', 'E', 'G', 'B']	['A', 'B', 'C#', 'E', 'G']
I+7532	['C', 'D', 'E', 'G#', 'B']	['A', 'B', 'C#', 'E#', 'G']
iio7532	['D', 'E', 'F', 'A-', 'C-']	['B', 'C', 'D', 'F', 'A-']
ii7532	['D', 'E', 'F', 'A', 'C']	['B', 'C', 'D', 'F#', 'A']
II7532	['D', 'E', 'F#', 'A', 'C']	['B', 'C', 'D#', 'F#', 'A']
II+7532	['D', 'E', 'F#', 'A#', 'C']	['B', 'C', 'D#', 'F##', 'A']
iiio7532	['E', 'F', 'G', 'B-', 'D-']	['C', 'D', 'E-', 'G-', 'B--']
iii7532	['E', 'F', 'G', 'B', 'D']	['C', 'D', 'E-', 'G', 'B']
III7532	['E', 'F', 'G#', 'B', 'D']	['C', 'D', 'E', 'G', 'B']
III+7532	['E', 'F', 'G#', 'B#', 'D']	['C', 'D', 'E', 'G#', 'B']
ivo7532	['F', 'G', 'A-', 'C-', 'E--']	['D', 'E', 'F', 'A-', 'C-']
iv7532	['F', 'G', 'A-', 'C', 'E']	['D', 'E', 'F', 'A', 'C']
IV7532	['F', 'G', 'A', 'C', 'E']	['D', 'E', 'F#', 'A', 'C']
IV+7532	['F', 'G', 'A', 'C#', 'E']	['D', 'E', 'F#', 'A#', 'C']
vo7532	['G', 'A', 'B-', 'D-', 'F-']	['E', 'F', 'G', 'B-', 'D-']
v7532	['G', 'A', 'B-', 'D', 'F']	['E', 'F', 'G', 'B', 'D']
V7532	['G', 'A', 'B', 'D', 'F']	['E', 'F', 'G#', 'B', 'D']
V+7532	['G', 'A', 'B', 'D#', 'F']	['E', 'F', 'G#', 'B#', 'D']
vio7532	['A', 'B', 'C', 'E-', 'G-']	['F#', 'G#', 'A', 'C', 'E-']
vi7532	['A', 'B', 'C', 'E', 'G']	['F#', 'G#', 'A', 'C#', 'E#']
VI7532	['A', 'B', 'C#', 'E', 'G']	['F', 'G', 'A', 'C', 'E']
VI+7532	['A', 'B', 'C#', 'E#', 'G']	['F', 'G', 'A', 'C#', 'E']
viio7532	['B', 'C', 'D', 'F', 'A-']	['G#', 'A#', 'B', 'D', 'F']
vii7532	['B', 'C', 'D', 'F#', 'A']	['G#', 'A#', 'B', 'D#', 'F#']
VII7532	['B', 'C', 'D#', 'F#', 'A']	['G', 'A', 'B', 'D', 'F']
VII+7532	['B', 'C', 'D#', 'F##', 'A']	['G', 'A', 'B', 'D#', 'F']
#io7532	['C#', 'D#', 'E', 'G', 'B-']	['A#', 'B#', 'C#', 'E', 'G']
#i7532	['C#', 'D#', 'E', 'G#', 'B#']	['A#', 'B#', 'C#', 'E#', 'G#']
#I7532	['C#', 'D#', 'E#', 'G#', 'B#']	['A#', 'B#', 'C##', 'E#', 'G#']
#I+7532	['C#', 'D#', 'E#', 'G##', 'B#']	['A#', 'B#', 'C##', 'E##', 'G#']
#iio7532	['D#', 'E#', 'F#', 'A', 'C']	['B#', 'C#', 'D#', 'F#', 'A']
#ii7532	['D#', 'E#', 'F#', 'A#', 'C#']	['B#', 'C#', 'D#', 'F##', 'A#']
#II7532	['D#', 'E#', 'F##', 'A#', 'C#']	['B#', 'C#', 'D##', 'F##', 'A#']
#II+7532	['D#', 'E#', 'F##', 'A##', 'C#']	['B#', 'C#', 'D##', 'F###', 'A#']
#iiio7532	['E#', 'F#', 'G#', 'B', 'D']	['C#', 'D#', 'E', 'G', 'B-']
#iii7532	['E#', 'F#', 'G#', 'B#', 'D#']	['C#', 'D#', 'E', 'G#', 'B#']
#III7532	['E#', 'F#', 'G##', 'B#', 'D#']	['C#', 'D#', 'E#', 'G#', 'B#']
#III+7532	['E#', 'F#', 'G##', 'B##', 'D#']	['C#', 'D#', 'E#', 'G##', 'B#']
#ivo7532	['F#', 'G#', 'A', 'C', 'E-']	['D#', 'E#', 'F#', 'A', 'C']
#iv7532	['F#', 'G#', 'A', 'C#', 'E#']	['D#', 'E#', 'F#', 'A#', 'C#']
#IV7532	['F#', 'G#', 'A#', 'C#', 'E#']	['D#', 'E#', 'F##', 'A#', 'C#']
#IV+7532	['F#', 'G#', 'A#', 'C##', 'E#']	['D#', 'E#', 'F##', 'A##', 'C#']
#vo7532	['G#', 'A#', 'B', 'D', 'F']	['E#', 'F#', 'G#', 'B', 'D']
#v7532	['G#', 'A#', 'B', 'D#', 'F#']	['E#', 'F#', 'G#', 'B#', 'D#']
#V7532	['G#', 'A#', 'B#', 'D#', 'F#']	['E#', 'F#', 'G##', 'B#', 'D#']
#V+7532	['G#', 'A#', 'B#', 'D##', 'F#']	['E#', 'F#', 'G##', 'B##', 'D#']
#vio7532	['A#', 'B#', 'C#', 'E', 'G']	['F##', 'G##', 'A#', 'C#', 'E']
#vi7532	['A#', 'B#', 'C#', 'E#', 'G#']	['F##', 'G##', 'A#', 'C##', 'E##']
#VI7532	['A#', 'B#', 'C##', 'E#', 'G#']	['F#', 'G#', 'A#', 'C#', 'E#']
#VI+7532	['A#', 'B#', 'C##', 'E##', 'G#']	['F#', 'G#', 'A#', 'C##', 'E#']
#viio7532	['B#', 'C#', 'D#', 'F#', 'A']	['G##', 'A##', 'B#', 'D#', 'F#']
#vii7532	['B#', 'C#', 'D#', 'F##', 'A#']	['G##', 'A##', 'B#', 'D##', 'F##']
#VII7532	['B#', 'C#', 'D##', 'F##', 'A#']	['G#', 'A#', 'B#', 'D#', 'F#']
#VII+7532	['B#', 'C#', 'D##', 'F###', 'A#']	['G#', 'A#', 'B#', 'D##', 'F#']
