Figure	MajorContext	MinorContext
bio965432	['B---', 'C-', 'D-', 'E--', 'F-', 'G--', 'C-']	['G--', 'A-', 'B-', 'C-', 'D-', 'E--', 'A-']
bi965432	['B-', 'C-', 'D-', 'E--', 'F-', 'G-', 'C-']	['G-', 'A-', 'B-', 'C-', 'D-', 'E-', 'A-']
bI965432	['B-', 'C-', 'D-', 'E-', 'F-', 'G-', 'C-']	['G-', 'A-', 'B-', 'C', 'D-', 'E-', 'A-']
bI+965432	['B-', 'C-', 'D-', 'E-', 'F-', 'G', 'C-']	['G-', 'A-', 'B-', 'C', 'D-', 'E', 'A-']
biio965432	['C--', 'D-', 'E-', 'F-', 'G-', 'A--', 'D-']	['A--', 'B-', 'C-', 'D-', 'E-', 'F-', 'B-']
bii965432	['C-', 'D-', 'E-', 'F-', 'G-', 'A-', 'D-']	['A-', 'B-', 'C-', 'D-', 'E-', 'F', 'B-']
bII965432	['C-', 'D-', 'E-', 'F', 'G-', 'A-', 'D-']	['A-', 'B-', 'C-', 'D', 'E-', 'F', 'B-']
bII+965432	['C-', 'D-', 'E-', 'F', 'G-', 'A', 'D-']	['A-', 'B-', 'C-', 'D', 'E-', 'F#', 'B-']
biiio965432	['D--', 'E-', 'F-', 'G-', 'A-', 'B--', 'E-']	['B---', 'C-', 'D-', 'E--', 'F-', 'G--', 'C-']
biii965432	['D-', 'E-', 'F-', 'G-', 'A-', 'B-', 'E-']	['B-', 'C-', 'D-', 'E--', 'F-', 'G-', 'C-']
bIII965432	['D-', 'E-', 'F-', 'G', 'A-', 'B-', 'E-']	['B-', 'C-', 'D-', 'E-', 'F-', 'G-', 'C-']
bIII+965432	['D-', 'E-', 'F-', 'G', 'A-', 'B', 'E-']	['B-', 'C-', 'D-', 'E-', 'F-', 'G', 'C-']
bivo965432	['E---', 'F-', 'G-', 'A--', 'B-', 'C--', 'F-']	['C--', 'D-', 'E-', 'F-', 'G-', 'A--', 'D-']
biv965432	['E-', 'F-', 'G-', 'A--', 'B-', 'C-', 'F-']	['C-', 'D-', 'E-', 'F-', 'G-', 'A-', 'D-']
bIV965432	['E-', 'F-', 'G-', 'A-', 'B-', 'C-', 'F-']	['C-', 'D-', 'E-', 'F', 'G-', 'A-', 'D-']
bIV+965432	['E-', 'F-', 'G-', 'A-', 'B-', 'C', 'F-']	['C-', 'D-', 'E-', 'F', 'G-', 'A', 'D-']
bvo965432	['F--', 'G-', 'A-', 'B--', 'C-', 'D--', 'G-']	['D--', 'E-', 'F-', 'G-', 'A-', 'B--', 'E-']
bv965432	['F-', 'G-', 'A-', 'B--', 'C-', 'D-', 'G-']	['D-', 'E-', 'F-', 'G-', 'A-', 'B-', 'E-']
bV965432	['F-', 'G-', 'A-', 'B-', 'C-', 'D-', 'G-']	['D-', 'E-', 'F-', 'G', 'A-', 'B-', 'E-']
bV+965432	['F-', 'G-', 'A-', 'B-', 'C-', 'D', 'G-']	['D-', 'E-', 'F-', 'G', 'A-', 'B', 'E-']
