Figure	MajorContext	MinorContext
bio87432	['D-', 'E--', 'F-', 'G--', 'C-', 'D-']	['B-', 'C-', 'D-', 'E--', 'A-', 'B-']
bi87432	['D-', 'E--', 'F-', 'G-', 'C-', 'D-']	['B-', 'C-', 'D-', 'E-', 'A-', 'B-']
bI87432	['D-', 'E-', 'F-', 'G-', 'C-', 'D-']	['B-', 'C', 'D-', 'E-', 'A-', 'B-']
bI+87432	['D-', 'E-', 'F-', 'G', 'C-', 'D-']	['B-', 'C', 'D-', 'E', 'A-', 'B-']
biio87432	['E-', 'F-', 'G-', 'A--', 'D-', 'E-']	['C-', 'D-', 'E-', 'F-', 'B-', 'C-']
bii87432	['E-', 'F-', 'G-', 'A-', 'D-', 'E-']	['C-', 'D-', 'E-', 'F', 'B-', 'C-']
bII87432	['E-', 'F', 'G-', 'A-', 'D-', 'E-']	['C-', 'D', 'E-', 'F', 'B-', 'C-']
bII+87432	['E-', 'F', 'G-', 'A', 'D-', 'E-']	['C-', 'D', 'E-', 'F#', 'B-', 'C-']
biiio87432	['F-', 'G-', 'A-', 'B--', 'E-', 'F-']	['D-', 'E--', 'F-', 'G--', 'C-', 'D-']
biii87432	['F-', 'G-', 'A-', 'B-', 'E-', 'F-']	['D-', 'E--', 'F-', 'G-', 'C-', 'D-']
bIII87432	['F-', 'G', 'A-', 'B-', 'E-', 'F-']	['D-', 'E-', 'F-', 'G-', 'C-', 'D-']
bIII+87432	['F-', 'G', 'A-', 'B', 'E-', 'F-']	['D-', 'E-', 'F-', 'G', 'C-', 'D-']
bivo87432	['G-', 'A--', 'B-', 'C--', 'F-', 'G-']	['E-', 'F-', 'G-', 'A--', 'D-', 'E-']
biv87432	['G-', 'A--', 'B-', 'C-', 'F-', 'G-']	['E-', 'F-', 'G-', 'A-', 'D-', 'E-']
bIV87432	['G-', 'A-', 'B-', 'C-', 'F-', 'G-']	['E-', 'F', 'G-', 'A-', 'D-', 'E-']
bIV+87432	['G-', 'A-', 'B-', 'C', 'F-', 'G-']	['E-', 'F', 'G-', 'A', 'D-', 'E-']
bvo87432	['A-', 'B--', 'C-', 'D--', 'G-', 'A-']	['F-', 'G-', 'A-', 'B--', 'E-', 'F-']
bv87432	['A-', 'B--', 'C-', 'D-', 'G-', 'A-']	['F-', 'G-', 'A-', 'B-', 'E-', 'F-']
bV87432	['A-', 'B-', 'C-', 'D-', 'G-', 'A-']	['F-', 'G', 'A-', 'B-', 'E-', 'F-']
bV+87432	['A-', 'B-', 'C-', 'D', 'G-', 'A-']	['F-', 'G', 'A-', 'B', 'E-', 'F-']
bvio87432	['B-', 'C-', 'D-', 'E--', 'A-', 'B-']	['G', 'A-', 'B', 'C-', 'F', 'G']
bvi87432	['B-', 'C-', 'D-', 'E-', 'A-', 'B-']	['G', 'A-', 'B', 'C', 'F', 'G']
bVI87432	['B-', 'C', 'D-', 'E-', 'A-', 'B-']	['G-', 'A-', 'B-', 'C-', 'F-', 'G-']
bVI+87432	['B-', 'C', 'D-', 'E', 'A-', 'B-']	['G-', 'A-', 'B-', 'C', 'F-', 'G-']
bviio87432	['C-', 'D-', 'E-', 'F-', 'B-', 'C-']	['A', 'B-', 'C', 'D-', 'G', 'A']
bvii87432	['C-', 'D-', 'E-', 'F', 'B-', 'C-']	['A', 'B-', 'C', 'D', 'G', 'A']
bVII87432	['C-', 'D', 'E-', 'F', 'B-', 'C-']	['A-', 'B-', 'C-', 'D-', 'G-', 'A-']
bVII+87432	['C-', 'D', 'E-', 'F#', 'B-', 'C-']	['A-', 'B-', 'C-', 'D', 'G-', 'A-']
io87432	['D', 'E-', 'F', 'G-', 'C', 'D']	['B', 'C', 'D', 'E-', 'A', 'B']
i87432	['D', 'E-', 'F', 'G', 'C', 'D']	['B', 'C', 'D', 'E', 'A', 'B']
I87432	['D', 'E', 'F', 'G', 'C', 'D']	['B', 'C#', 'D', 'E', 'A', 'B']
I+87432	['D', 'E', 'F', 'G#', 'C', 'D']	['B', 'C#', 'D', 'E#', 'A', 'B']
iio87432	['E', 'F', 'G', 'A-', 'D', 'E']	['C', 'D', 'E', 'F', 'B', 'C']
ii87432	['E', 'F', 'G', 'A', 'D', 'E']	['C', 'D', 'E', 'F#', 'B', 'C']
II87432	['E', 'F#', 'G', 'A', 'D', 'E']	['C', 'D#', 'E', 'F#', 'B', 'C']
II+87432	['E', 'F#', 'G', 'A#', 'D', 'E']	['C', 'D#', 'E', 'F##', 'B', 'C']
iiio87432	['F', 'G', 'A', 'B-', 'E', 'F']	['D', 'E-', 'F', 'G-', 'C', 'D']
iii87432	['F', 'G', 'A', 'B', 'E', 'F']	['D', 'E-', 'F', 'G', 'C', 'D']
III87432	['F', 'G#', 'A', 'B', 'E', 'F']	['D', 'E', 'F', 'G', 'C', 'D']
III+87432	['F', 'G#', 'A', 'B#', 'E', 'F']	['D', 'E', 'F', 'G#', 'C', 'D']
ivo87432	['G', 'A-', 'B', 'C-', 'F', 'G']	['E', 'F', 'G', 'A-', 'D', 'E']
iv87432	['G', 'A-', 'B', 'C', 'F', 'G']	['E', 'F', 'G', 'A', 'D', 'E']
IV87432	['G', 'A', 'B', 'C', 'F', 'G']	['E', 'F#', 'G', 'A', 'D', 'E']
IV+87432	['G', 'A', 'B', 'C#', 'F', 'G']	['E', 'F#', 'G', 'A#', 'D', 'E']
vo87432	['A', 'B-', 'C', 'D-', 'G', 'A']	['F', 'G', 'A', 'B-', 'E', 'F']
v87432	['A', 'B-', 'C', 'D', 'G', 'A']	['F', 'G', 'A', 'B', 'E', 'F']
V87432	['A', 'B', 'C', 'D', 'G', 'A']	['F', 'G#', 'A', 'B', 'E', 'F']
V+87432	['A', 'B', 'C', 'D#', 'G', 'A']	['F', 'G#', 'A', 'B#', 'E', 'F']
vio87432	['B', 'C', 'D', 'E-', 'A', 'B']	['G#', 'A', 'B#', 'C', 'F#', 'G#']
vi87432	['B', 'C', 'D', 'E', 'A', 'B']	['G#', 'A', 'B#', 'C#', 'F#', 'G#']
VI87432	['B', 'C#', 'D', 'E', 'A', 'B']	['G', 'A', 'B', 'C', 'F', 'G']
VI+87432	['B', 'C#', 'D', 'E#', 'A', 'B']	['G', 'A', 'B', 'C#', 'F', 'G']
viio87432	['C', 'D', 'E', 'F', 'B', 'C']	['A#', 'B', 'C#', 'D', 'G#', 'A#']
vii87432	['C', 'D', 'E', 'F#', 'B', 'C']	['A#', 'B', 'C#', 'D#', 'G#', 'A#']
VII87432	['C', 'D#', 'E', 'F#', 'B', 'C']	['A', 'B', 'C', 'D', 'G', 'A']
VII+87432	['C', 'D#', 'E', 'F##', 'B', 'C']	['A', 'B', 'C', 'D#', 'G', 'A']
#io87432	['D#', 'E', 'F#', 'G', 'C#', 'D#']	['B#', 'C#', 'D#', 'E', 'A#', 'B#']
#i87432	['D#', 'E', 'F#', 'G#', 'C#', 'D#']	['B#', 'C#', 'D#', 'E#', 'A#', 'B#']
#I87432	['D#', 'E#', 'F#', 'G#', 'C#', 'D#']	['B#', 'C##', 'D#', 'E#', 'A#', 'B#']
#I+87432	['D#', 'E#', 'F#', 'G##', 'C#', 'D#']	['B#', 'C##', 'D#', 'E##', 'A#', 'B#']
#iio87432	['E#', 'F#', 'G#', 'A', 'D#', 'E#']	['C#', 'D#', 'E#', 'F#', 'B#', 'C#']
#ii87432	['E#', 'F#', 'G#', 'A#', 'D#', 'E#']	['C#', 'D#', 'E#', 'F##', 'B#', 'C#']
#II87432	['E#', 'F##', 'G#', 'A#', 'D#', 'E#']	['C#', 'D##', 'E#', 'F##', 'B#', 'C#']
#II+87432	['E#', 'F##', 'G#', 'A##', 'D#', 'E#']	['C#', 'D##', 'E#', 'F###', 'B#', 'C#']
#iiio87432	['F#', 'G#', 'A#', 'B', 'E#', 'F#']	['D#', 'E', 'F#', 'G', 'C#', 'D#']
#iii87432	['F#', 'G#', 'A#', 'B#', 'E#', 'F#']	['D#', 'E', 'F#', 'G#', 'C#', 'D#']
#III87432	['F#', 'G##', 'A#', 'B#', 'E#', 'F#']	['D#', 'E#', 'F#', 'G#', 'C#', 'D#']
#III+87432	['F#', 'G##', 'A#', 'B##', 'E#', 'F#']	['D#', 'E#', 'F#', 'G##', 'C#', 'D#']
#ivo87432	['G#', 'A', 'B#', 'C', 'F#', 'G#']	['E#', 'F#', 'G#', 'A', 'D#', 'E#']
#iv87432	['G#', 'A', 'B#', 'C#', 'F#', 'G#']	['E#', 'F#', 'G#', 'A#', 'D#', 'E#']
#IV87432	['G#', 'A#', 'B#', 'C#', 'F#', 'G#']	['E#', 'F##', 'G#', 'A#', 'D#', 'E#']
#IV+87432	['G#', 'A#', 'B#', 'C##', 'F#', 'G#']	['E#', 'F##', 'G#', 'A##', 'D#', 'E#']
#vo87432	['A#', 'B', 'C#', 'D', 'G#', 'A#']	['F#', 'G#', 'A#', 'B', 'E#', 'F#']
#v87432	['A#', 'B', 'C#', 'D#', 'G#', 'A#']	['F#', 'G#', 'A#', 'B#', 'E#', 'F#']
#V87432	['A#', 'B#', 'C#', 'D#', 'G#', 'A#']	['F#', 'G##', 'A#', 'B#', 'E#', 'F#']
#V+87432	['A#', 'B#', 'C#', 'D##', 'G#', 'A#']	['F#', 'G##', 'A#', 'B##', 'E#', 'F#']
#vio87432	['B#', 'C#', 'D#', 'E', 'A#', 'B#']	['G##', 'A#', 'B##', 'C#', 'F##', 'G##']
#vi87432	['B#', 'C#', 'D#', 'E#', 'A#', 'B#']	['G##', 'A#', 'B##', 'C##', 'F##', 'G##']
#VI87432	['B#', 'C##', 'D#', 'E#', 'A#', 'B#']	['G#', 'A#', 'B#', 'C#', 'F#', 'G#']
#VI+87432	['B#', 'C##', 'D#', 'E##', 'A#', 'B#']	['G#', 'A#', 'B#', 'C##', 'F#', 'G#']
#viio87432	['C#', 'D#', 'E#', 'F#', 'B#', 'C#']	['A##', 'B#', 'C##', 'D#', 'G##', 'A##']
#vii87432	['C#', 'D#', 'E#', 'F##', 'B#', 'C#']	['A##', 'B#', 'C##', 'D##', 'G##', 'A##']
#VII87432	['C#', 'D##', 'E#', 'F##', 'B#', 'C#']	['A#', 'B#', 'C#', 'D#', 'G#', 'A#']
#VII+87432	['C#', 'D##', 'E#', 'F###', 'B#', 'C#']	['A#', 'B#', 'C#', 'D##', 'G#', 'A#']
