Figure	MajorContext	MinorContext
bio98764	['D-', 'G--', 'B---', 'C-', 'D-', 'E--']	['B-', 'E--', 'G--', 'A-', 'B-', 'C-']
bi98764	['D-', 'G-', 'B-', 'C-', 'D-', 'E--']	['B-', 'E-', 'G-', 'A-', 'B-', 'C-']
bI98764	['D-', 'G-', 'B-', 'C-', 'D-', 'E-']	['B-', 'E-', 'G-', 'A-', 'B-', 'C']
bI+98764	['D-', 'G', 'B-', 'C-', 'D-', 'E-']	['B-', 'E', 'G-', 'A-', 'B-', 'C']
biio98764	['E-', 'A--', 'C--', 'D-', 'E-', 'F-']	['C-', 'F-', 'A--', 'B-', 'C-', 'D-']
bii98764	['E-', 'A-', 'C-', 'D-', 'E-', 'F-']	['C-', 'F', 'A-', 'B-', 'C-', 'D-']
bII98764	['E-', 'A-', 'C-', 'D-', 'E-', 'F']	['C-', 'F', 'A-', 'B-', 'C-', 'D']
bII+98764	['E-', 'A', 'C-', 'D-', 'E-', 'F']	['C-', 'F#', 'A-', 'B-', 'C-', 'D']
biiio98764	['F-', 'B--', 'D--', 'E-', 'F-', 'G-']	['D-', 'G--', 'B---', 'C-', 'D-', 'E--']
biii98764	['F-', 'B-', 'D-', 'E-', 'F-', 'G-']	['D-', 'G-', 'B-', 'C-', 'D-', 'E--']
bIII98764	['F-', 'B-', 'D-', 'E-', 'F-', 'G']	['D-', 'G-', 'B-', 'C-', 'D-', 'E-']
bIII+98764	['F-', 'B', 'D-', 'E-', 'F-', 'G']	['D-', 'G', 'B-', 'C-', 'D-', 'E-']
bivo98764	['G-', 'C--', 'E---', 'F-', 'G-', 'A--']	['E-', 'A--', 'C--', 'D-', 'E-', 'F-']
biv98764	['G-', 'C-', 'E-', 'F-', 'G-', 'A--']	['E-', 'A-', 'C-', 'D-', 'E-', 'F-']
bIV98764	['G-', 'C-', 'E-', 'F-', 'G-', 'A-']	['E-', 'A-', 'C-', 'D-', 'E-', 'F']
bIV+98764	['G-', 'C', 'E-', 'F-', 'G-', 'A-']	['E-', 'A', 'C-', 'D-', 'E-', 'F']
bvo98764	['A-', 'D--', 'F--', 'G-', 'A-', 'B--']	['F-', 'B--', 'D--', 'E-', 'F-', 'G-']
bv98764	['A-', 'D-', 'F-', 'G-', 'A-', 'B--']	['F-', 'B-', 'D-', 'E-', 'F-', 'G-']
bV98764	['A-', 'D-', 'F-', 'G-', 'A-', 'B-']	['F-', 'B-', 'D-', 'E-', 'F-', 'G']
bV+98764	['A-', 'D', 'F-', 'G-', 'A-', 'B-']	['F-', 'B', 'D-', 'E-', 'F-', 'G']
bvio98764	['B-', 'E--', 'G--', 'A-', 'B-', 'C-']	['G', 'C-', 'E--', 'F', 'G', 'A-']
bvi98764	['B-', 'E-', 'G-', 'A-', 'B-', 'C-']	['G', 'C', 'E', 'F', 'G', 'A-']
bVI98764	['B-', 'E-', 'G-', 'A-', 'B-', 'C']	['G-', 'C-', 'E-', 'F-', 'G-', 'A-']
bVI+98764	['B-', 'E', 'G-', 'A-', 'B-', 'C']	['G-', 'C', 'E-', 'F-', 'G-', 'A-']
bviio98764	['C-', 'F-', 'A--', 'B-', 'C-', 'D-']	['A', 'D-', 'F-', 'G', 'A', 'B-']
bvii98764	['C-', 'F', 'A-', 'B-', 'C-', 'D-']	['A', 'D', 'F', 'G', 'A', 'B-']
bVII98764	['C-', 'F', 'A-', 'B-', 'C-', 'D']	['A-', 'D-', 'F-', 'G-', 'A-', 'B-']
bVII+98764	['C-', 'F#', 'A-', 'B-', 'C-', 'D']	['A-', 'D', 'F-', 'G-', 'A-', 'B-']
io98764	['D', 'G-', 'B--', 'C', 'D', 'E-']	['B', 'E-', 'G-', 'A', 'B', 'C']
i98764	['D', 'G', 'B', 'C', 'D', 'E-']	['B', 'E', 'G', 'A', 'B', 'C']
I98764	['D', 'G', 'B', 'C', 'D', 'E']	['B', 'E', 'G', 'A', 'B', 'C#']
I+98764	['D', 'G#', 'B', 'C', 'D', 'E']	['B', 'E#', 'G', 'A', 'B', 'C#']
iio98764	['E', 'A-', 'C-', 'D', 'E', 'F']	['C', 'F', 'A-', 'B', 'C', 'D']
ii98764	['E', 'A', 'C', 'D', 'E', 'F']	['C', 'F#', 'A', 'B', 'C', 'D']
II98764	['E', 'A', 'C', 'D', 'E', 'F#']	['C', 'F#', 'A', 'B', 'C', 'D#']
II+98764	['E', 'A#', 'C', 'D', 'E', 'F#']	['C', 'F##', 'A', 'B', 'C', 'D#']
iiio98764	['F', 'B-', 'D-', 'E', 'F', 'G']	['D', 'G-', 'B--', 'C', 'D', 'E-']
iii98764	['F', 'B', 'D', 'E', 'F', 'G']	['D', 'G', 'B', 'C', 'D', 'E-']
III98764	['F', 'B', 'D', 'E', 'F', 'G#']	['D', 'G', 'B', 'C', 'D', 'E']
III+98764	['F', 'B#', 'D', 'E', 'F', 'G#']	['D', 'G#', 'B', 'C', 'D', 'E']
