Figure	MajorContext	MinorContext
bio8642	['B---', 'C-', 'E--', 'G--', 'B-']	['G--', 'A-', 'C-', 'E--', 'G-']
bi8642	['B-', 'C-', 'E--', 'G-', 'B-']	['G-', 'A-', 'C-', 'E-', 'G-']
bI8642	['B-', 'C-', 'E-', 'G-', 'B-']	['G-', 'A-', 'C', 'E-', 'G-']
bI+8642	['B-', 'C-', 'E-', 'G', 'B-']	['G-', 'A-', 'C', 'E', 'G-']
biio8642	['C--', 'D-', 'F-', 'A--', 'C-']	['A--', 'B-', 'D-', 'F-', 'A-']
bii8642	['C-', 'D-', 'F-', 'A-', 'C-']	['A-', 'B-', 'D-', 'F', 'A-']
bII8642	['C-', 'D-', 'F', 'A-', 'C-']	['A-', 'B-', 'D', 'F', 'A-']
bII+8642	['C-', 'D-', 'F', 'A', 'C-']	['A-', 'B-', 'D', 'F#', 'A-']
biiio8642	['D--', 'E-', 'G-', 'B--', 'D-']	['B---', 'C-', 'E--', 'G--', 'B-']
biii8642	['D-', 'E-', 'G-', 'B-', 'D-']	['B-', 'C-', 'E--', 'G-', 'B-']
bIII8642	['D-', 'E-', 'G', 'B-', 'D-']	['B-', 'C-', 'E-', 'G-', 'B-']
bIII+8642	['D-', 'E-', 'G', 'B', 'D-']	['B-', 'C-', 'E-', 'G', 'B-']
bivo8642	['E---', 'F-', 'A--', 'C--', 'E-']	['C--', 'D-', 'F-', 'A--', 'C-']
biv8642	['E-', 'F-', 'A--', 'C-', 'E-']	['C-', 'D-', 'F-', 'A-', 'C-']
bIV8642	['E-', 'F-', 'A-', 'C-', 'E-']	['C-', 'D-', 'F', 'A-', 'C-']
bIV+8642	['E-', 'F-', 'A-', 'C', 'E-']	['C-', 'D-', 'F', 'A', 'C-']
bvo8642	['F--', 'G-', 'B--', 'D--', 'F-']	['D--', 'E-', 'G-', 'B--', 'D-']
bv8642	['F-', 'G-', 'B--', 'D-', 'F-']	['D-', 'E-', 'G-', 'B-', 'D-']
bV8642	['F-', 'G-', 'B-', 'D-', 'F-']	['D-', 'E-', 'G', 'B-', 'D-']
bV+8642	['F-', 'G-', 'B-', 'D', 'F-']	['D-', 'E-', 'G', 'B', 'D-']
bvio8642	['G--', 'A-', 'C-', 'E--', 'G-']	['E--', 'F', 'A-', 'C-', 'E']
bvi8642	['G-', 'A-', 'C-', 'E-', 'G-']	['E', 'F', 'A-', 'C', 'E']
bVI8642	['G-', 'A-', 'C', 'E-', 'G-']	['E-', 'F-', 'A-', 'C-', 'E-']
bVI+8642	['G-', 'A-', 'C', 'E', 'G-']	['E-', 'F-', 'A-', 'C', 'E-']
bviio8642	['A--', 'B-', 'D-', 'F-', 'A-']	['F-', 'G', 'B-', 'D-', 'F']
bvii8642	['A-', 'B-', 'D-', 'F', 'A-']	['F', 'G', 'B-', 'D', 'F']
bVII8642	['A-', 'B-', 'D', 'F', 'A-']	['F-', 'G-', 'B-', 'D-', 'F-']
bVII+8642	['A-', 'B-', 'D', 'F#', 'A-']	['F-', 'G-', 'B-', 'D', 'F-']
io8642	['B--', 'C', 'E-', 'G-', 'B']	['G-', 'A', 'C', 'E-', 'G']
i8642	['B', 'C', 'E-', 'G', 'B']	['G', 'A', 'C', 'E', 'G']
I8642	['B', 'C', 'E', 'G', 'B']	['G', 'A', 'C#', 'E', 'G']
I+8642	['B', 'C', 'E', 'G#', 'B']	['G', 'A', 'C#', 'E#', 'G']
iio8642	['C-', 'D', 'F', 'A-', 'C']	['A-', 'B', 'D', 'F', 'A']
ii8642	['C', 'D', 'F', 'A', 'C']	['A', 'B', 'D', 'F#', 'A']
II8642	['C', 'D', 'F#', 'A', 'C']	['A', 'B', 'D#', 'F#', 'A']
II+8642	['C', 'D', 'F#', 'A#', 'C']	['A', 'B', 'D#', 'F##', 'A']
iiio8642	['D-', 'E', 'G', 'B-', 'D']	['B--', 'C', 'E-', 'G-', 'B']
iii8642	['D', 'E', 'G', 'B', 'D']	['B', 'C', 'E-', 'G', 'B']
III8642	['D', 'E', 'G#', 'B', 'D']	['B', 'C', 'E', 'G', 'B']
III+8642	['D', 'E', 'G#', 'B#', 'D']	['B', 'C', 'E', 'G#', 'B']
ivo8642	['E--', 'F', 'A-', 'C-', 'E']	['C-', 'D', 'F', 'A-', 'C']
iv8642	['E', 'F', 'A-', 'C', 'E']	['C', 'D', 'F', 'A', 'C']
IV8642	['E', 'F', 'A', 'C', 'E']	['C', 'D', 'F#', 'A', 'C']
IV+8642	['E', 'F', 'A', 'C#', 'E']	['C', 'D', 'F#', 'A#', 'C']
vo8642	['F-', 'G', 'B-', 'D-', 'F']	['D-', 'E', 'G', 'B-', 'D']
v8642	['F', 'G', 'B-', 'D', 'F']	['D', 'E', 'G', 'B', 'D']
V8642	['F', 'G', 'B', 'D', 'F']	['D', 'E', 'G#', 'B', 'D']
V+8642	['F', 'G', 'B', 'D#', 'F']	['D', 'E', 'G#', 'B#', 'D']
vio8642	['G-', 'A', 'C', 'E-', 'G']	['E-', 'F#', 'A', 'C', 'E#']
vi8642	['G', 'A', 'C', 'E', 'G']	['E#', 'F#', 'A', 'C#', 'E#']
VI8642	['G', 'A', 'C#', 'E', 'G']	['E', 'F', 'A', 'C', 'E']
VI+8642	['G', 'A', 'C#', 'E#', 'G']	['E', 'F', 'A', 'C#', 'E']
viio8642	['A-', 'B', 'D', 'F', 'A']	['F', 'G#', 'B', 'D', 'F#']
vii8642	['A', 'B', 'D', 'F#', 'A']	['F#', 'G#', 'B', 'D#', 'F#']
VII8642	['A', 'B', 'D#', 'F#', 'A']	['F', 'G', 'B', 'D', 'F']
VII+8642	['A', 'B', 'D#', 'F##', 'A']	['F', 'G', 'B', 'D#', 'F']
#io8642	['B-', 'C#', 'E', 'G', 'B#']	['G', 'A#', 'C#', 'E', 'G#']
#i8642	['B#', 'C#', 'E', 'G#', 'B#']	['G#', 'A#', 'C#', 'E#', 'G#']
#I8642	['B#', 'C#', 'E#', 'G#', 'B#']	['G#', 'A#', 'C##', 'E#', 'G#']
#I+8642	['B#', 'C#', 'E#', 'G##', 'B#']	['G#', 'A#', 'C##', 'E##', 'G#']
#iio8642	['C', 'D#', 'F#', 'A', 'C#']	['A', 'B#', 'D#', 'F#', 'A#']
#ii8642	['C#', 'D#', 'F#', 'A#', 'C#']	['A#', 'B#', 'D#', 'F##', 'A#']
#II8642	['C#', 'D#', 'F##', 'A#', 'C#']	['A#', 'B#', 'D##', 'F##', 'A#']
#II+8642	['C#', 'D#', 'F##', 'A##', 'C#']	['A#', 'B#', 'D##', 'F###', 'A#']
#iiio8642	['D', 'E#', 'G#', 'B', 'D#']	['B-', 'C#', 'E', 'G', 'B#']
#iii8642	['D#', 'E#', 'G#', 'B#', 'D#']	['B#', 'C#', 'E', 'G#', 'B#']
#III8642	['D#', 'E#', 'G##', 'B#', 'D#']	['B#', 'C#', 'E#', 'G#', 'B#']
#III+8642	['D#', 'E#', 'G##', 'B##', 'D#']	['B#', 'C#', 'E#', 'G##', 'B#']
#ivo8642	['E-', 'F#', 'A', 'C', 'E#']	['C', 'D#', 'F#', 'A', 'C#']
#iv8642	['E#', 'F#', 'A', 'C#', 'E#']	['C#', 'D#', 'F#', 'A#', 'C#']
#IV8642	['E#', 'F#', 'A#', 'C#', 'E#']	['C#', 'D#', 'F##', 'A#', 'C#']
#IV+8642	['E#', 'F#', 'A#', 'C##', 'E#']	['C#', 'D#', 'F##', 'A##', 'C#']
#vo8642	['F', 'G#', 'B', 'D', 'F#']	['D', 'E#', 'G#', 'B', 'D#']
#v8642	['F#', 'G#', 'B', 'D#', 'F#']	['D#', 'E#', 'G#', 'B#', 'D#']
#V8642	['F#', 'G#', 'B#', 'D#', 'F#']	['D#', 'E#', 'G##', 'B#', 'D#']
#V+8642	['F#', 'G#', 'B#', 'D##', 'F#']	['D#', 'E#', 'G##', 'B##', 'D#']
#vio8642	['G', 'A#', 'C#', 'E', 'G#']	['E', 'F##', 'A#', 'C#', 'E##']
#vi8642	['G#', 'A#', 'C#', 'E#', 'G#']	['E##', 'F##', 'A#', 'C##', 'E##']
#VI8642	['G#', 'A#', 'C##', 'E#', 'G#']	['E#', 'F#', 'A#', 'C#', 'E#']
#VI+8642	['G#', 'A#', 'C##', 'E##', 'G#']	['E#', 'F#', 'A#', 'C##', 'E#']
#viio8642	['A', 'B#', 'D#', 'F#', 'A#']	['F#', 'G##', 'B#', 'D#', 'F##']
#vii8642	['A#', 'B#', 'D#', 'F##', 'A#']	['F##', 'G##', 'B#', 'D##', 'F##']
#VII8642	['A#', 'B#', 'D##', 'F##', 'A#']	['F#', 'G#', 'B#', 'D#', 'F#']
#VII+8642	['A#', 'B#', 'D##', 'F###', 'A#']	['F#', 'G#', 'B#', 'D##', 'F#']
