Figure	MajorContext	MinorContext
bio97652	['F-', 'G--', 'C-', 'D-', 'E--', 'G-']	['D-', 'E--', 'A-', 'B-', 'C-', 'E-']
bi97652	['F-', 'G-', 'C-', 'D-', 'E--', 'G-']	['D-', 'E-', 'A-', 'B-', 'C-', 'E-']
bI97652	['F-', 'G-', 'C-', 'D-', 'E-', 'G-']	['D-', 'E-', 'A-', 'B-', 'C', 'E-']
bI+97652	['F-', 'G', 'C-', 'D-', 'E-', 'G-']	['D-', 'E', 'A-', 'B-', 'C', 'E-']
biio97652	['G-', 'A--', 'D-', 'E-', 'F-', 'A-']	['E-', 'F-', 'B-', 'C-', 'D-', 'F-']
bii97652	['G-', 'A-', 'D-', 'E-', 'F-', 'A-']	['E-', 'F', 'B-', 'C-', 'D-', 'F-']
bII97652	['G-', 'A-', 'D-', 'E-', 'F', 'A-']	['E-', 'F', 'B-', 'C-', 'D', 'F-']
bII+97652	['G-', 'A', 'D-', 'E-', 'F', 'A-']	['E-', 'F#', 'B-', 'C-', 'D', 'F-']
biiio97652	['A-', 'B--', 'E-', 'F-', 'G-', 'B-']	['F-', 'G--', 'C-', 'D-', 'E--', 'G-']
biii97652	['A-', 'B-', 'E-', 'F-', 'G-', 'B-']	['F-', 'G-', 'C-', 'D-', 'E--', 'G-']
bIII97652	['A-', 'B-', 'E-', 'F-', 'G', 'B-']	['F-', 'G-', 'C-', 'D-', 'E-', 'G-']
bIII+97652	['A-', 'B', 'E-', 'F-', 'G', 'B-']	['F-', 'G', 'C-', 'D-', 'E-', 'G-']
bivo97652	['B-', 'C--', 'F-', 'G-', 'A--', 'C-']	['G-', 'A--', 'D-', 'E-', 'F-', 'A-']
biv97652	['B-', 'C-', 'F-', 'G-', 'A--', 'C-']	['G-', 'A-', 'D-', 'E-', 'F-', 'A-']
bIV97652	['B-', 'C-', 'F-', 'G-', 'A-', 'C-']	['G-', 'A-', 'D-', 'E-', 'F', 'A-']
bIV+97652	['B-', 'C', 'F-', 'G-', 'A-', 'C-']	['G-', 'A', 'D-', 'E-', 'F', 'A-']
bvo97652	['C-', 'D--', 'G-', 'A-', 'B--', 'D-']	['A-', 'B--', 'E-', 'F-', 'G-', 'B-']
bv97652	['C-', 'D-', 'G-', 'A-', 'B--', 'D-']	['A-', 'B-', 'E-', 'F-', 'G-', 'B-']
bV97652	['C-', 'D-', 'G-', 'A-', 'B-', 'D-']	['A-', 'B-', 'E-', 'F-', 'G', 'B-']
bV+97652	['C-', 'D', 'G-', 'A-', 'B-', 'D-']	['A-', 'B', 'E-', 'F-', 'G', 'B-']
bvio97652	['D-', 'E--', 'A-', 'B-', 'C-', 'E-']	['B', 'C-', 'F', 'G', 'A-', 'C']
bvi97652	['D-', 'E-', 'A-', 'B-', 'C-', 'E-']	['B', 'C', 'F', 'G', 'A-', 'C']
bVI97652	['D-', 'E-', 'A-', 'B-', 'C', 'E-']	['B-', 'C-', 'F-', 'G-', 'A-', 'C-']
bVI+97652	['D-', 'E', 'A-', 'B-', 'C', 'E-']	['B-', 'C', 'F-', 'G-', 'A-', 'C-']
bviio97652	['E-', 'F-', 'B-', 'C-', 'D-', 'F-']	['C', 'D-', 'G', 'A', 'B-', 'D']
bvii97652	['E-', 'F', 'B-', 'C-', 'D-', 'F-']	['C', 'D', 'G', 'A', 'B-', 'D']
bVII97652	['E-', 'F', 'B-', 'C-', 'D', 'F-']	['C-', 'D-', 'G-', 'A-', 'B-', 'D-']
bVII+97652	['E-', 'F#', 'B-', 'C-', 'D', 'F-']	['C-', 'D', 'G-', 'A-', 'B-', 'D-']
io97652	['F', 'G-', 'C', 'D', 'E-', 'G']	['D', 'E-', 'A', 'B', 'C', 'E']
i97652	['F', 'G', 'C', 'D', 'E-', 'G']	['D', 'E', 'A', 'B', 'C', 'E']
I97652	['F', 'G', 'C', 'D', 'E', 'G']	['D', 'E', 'A', 'B', 'C#', 'E']
I+97652	['F', 'G#', 'C', 'D', 'E', 'G']	['D', 'E#', 'A', 'B', 'C#', 'E']
iio97652	['G', 'A-', 'D', 'E', 'F', 'A']	['E', 'F', 'B', 'C', 'D', 'F']
ii97652	['G', 'A', 'D', 'E', 'F', 'A']	['E', 'F#', 'B', 'C', 'D', 'F']
II97652	['G', 'A', 'D', 'E', 'F#', 'A']	['E', 'F#', 'B', 'C', 'D#', 'F']
II+97652	['G', 'A#', 'D', 'E', 'F#', 'A']	['E', 'F##', 'B', 'C', 'D#', 'F']
iiio97652	['A', 'B-', 'E', 'F', 'G', 'B']	['F', 'G-', 'C', 'D', 'E-', 'G']
iii97652	['A', 'B', 'E', 'F', 'G', 'B']	['F', 'G', 'C', 'D', 'E-', 'G']
III97652	['A', 'B', 'E', 'F', 'G#', 'B']	['F', 'G', 'C', 'D', 'E', 'G']
III+97652	['A', 'B#', 'E', 'F', 'G#', 'B']	['F', 'G#', 'C', 'D', 'E', 'G']
ivo97652	['B', 'C-', 'F', 'G', 'A-', 'C']	['G', 'A-', 'D', 'E', 'F', 'A']
iv97652	['B', 'C', 'F', 'G', 'A-', 'C']	['G', 'A', 'D', 'E', 'F', 'A']
IV97652	['B', 'C', 'F', 'G', 'A', 'C']	['G', 'A', 'D', 'E', 'F#', 'A']
IV+97652	['B', 'C#', 'F', 'G', 'A', 'C']	['G', 'A#', 'D', 'E', 'F#', 'A']
vo97652	['C', 'D-', 'G', 'A', 'B-', 'D']	['A', 'B-', 'E', 'F', 'G', 'B']
v97652	['C', 'D', 'G', 'A', 'B-', 'D']	['A', 'B', 'E', 'F', 'G', 'B']
V97652	['C', 'D', 'G', 'A', 'B', 'D']	['A', 'B', 'E', 'F', 'G#', 'B']
V+97652	['C', 'D#', 'G', 'A', 'B', 'D']	['A', 'B#', 'E', 'F', 'G#', 'B']
vio97652	['D', 'E-', 'A', 'B', 'C', 'E']	['B#', 'C', 'F#', 'G#', 'A', 'C#']
vi97652	['D', 'E', 'A', 'B', 'C', 'E']	['B#', 'C#', 'F#', 'G#', 'A', 'C#']
VI97652	['D', 'E', 'A', 'B', 'C#', 'E']	['B', 'C', 'F', 'G', 'A', 'C']
VI+97652	['D', 'E#', 'A', 'B', 'C#', 'E']	['B', 'C#', 'F', 'G', 'A', 'C']
viio97652	['E', 'F', 'B', 'C', 'D', 'F']	['C#', 'D', 'G#', 'A#', 'B', 'D#']
vii97652	['E', 'F#', 'B', 'C', 'D', 'F']	['C#', 'D#', 'G#', 'A#', 'B', 'D#']
VII97652	['E', 'F#', 'B', 'C', 'D#', 'F']	['C', 'D', 'G', 'A', 'B', 'D']
VII+97652	['E', 'F##', 'B', 'C', 'D#', 'F']	['C', 'D#', 'G', 'A', 'B', 'D']
#io97652	['F#', 'G', 'C#', 'D#', 'E', 'G#']	['D#', 'E', 'A#', 'B#', 'C#', 'E#']
#i97652	['F#', 'G#', 'C#', 'D#', 'E', 'G#']	['D#', 'E#', 'A#', 'B#', 'C#', 'E#']
#I97652	['F#', 'G#', 'C#', 'D#', 'E#', 'G#']	['D#', 'E#', 'A#', 'B#', 'C##', 'E#']
#I+97652	['F#', 'G##', 'C#', 'D#', 'E#', 'G#']	['D#', 'E##', 'A#', 'B#', 'C##', 'E#']
#iio97652	['G#', 'A', 'D#', 'E#', 'F#', 'A#']	['E#', 'F#', 'B#', 'C#', 'D#', 'F#']
#ii97652	['G#', 'A#', 'D#', 'E#', 'F#', 'A#']	['E#', 'F##', 'B#', 'C#', 'D#', 'F#']
#II97652	['G#', 'A#', 'D#', 'E#', 'F##', 'A#']	['E#', 'F##', 'B#', 'C#', 'D##', 'F#']
#II+97652	['G#', 'A##', 'D#', 'E#', 'F##', 'A#']	['E#', 'F###', 'B#', 'C#', 'D##', 'F#']
