Figure	MajorContext	MinorContext
bio98632	['E--', 'F-', 'G--', 'C-', 'E-', 'F-']	['C-', 'D-', 'E--', 'A-', 'C-', 'D-']
bi98632	['E--', 'F-', 'G-', 'C-', 'E-', 'F-']	['C-', 'D-', 'E-', 'A-', 'C-', 'D-']
bI98632	['E-', 'F-', 'G-', 'C-', 'E-', 'F-']	['C', 'D-', 'E-', 'A-', 'C-', 'D-']
bI+98632	['E-', 'F-', 'G', 'C-', 'E-', 'F-']	['C', 'D-', 'E', 'A-', 'C-', 'D-']
biio98632	['F-', 'G-', 'A--', 'D-', 'F-', 'G-']	['D-', 'E-', 'F-', 'B-', 'D-', 'E-']
bii98632	['F-', 'G-', 'A-', 'D-', 'F-', 'G-']	['D-', 'E-', 'F', 'B-', 'D-', 'E-']
bII98632	['F', 'G-', 'A-', 'D-', 'F-', 'G-']	['D', 'E-', 'F', 'B-', 'D-', 'E-']
bII+98632	['F', 'G-', 'A', 'D-', 'F-', 'G-']	['D', 'E-', 'F#', 'B-', 'D-', 'E-']
biiio98632	['G-', 'A-', 'B--', 'E-', 'G-', 'A-']	['E--', 'F-', 'G--', 'C-', 'E-', 'F-']
biii98632	['G-', 'A-', 'B-', 'E-', 'G-', 'A-']	['E--', 'F-', 'G-', 'C-', 'E-', 'F-']
bIII98632	['G', 'A-', 'B-', 'E-', 'G-', 'A-']	['E-', 'F-', 'G-', 'C-', 'E-', 'F-']
bIII+98632	['G', 'A-', 'B', 'E-', 'G-', 'A-']	['E-', 'F-', 'G', 'C-', 'E-', 'F-']
bivo98632	['A--', 'B-', 'C--', 'F-', 'A-', 'B-']	['F-', 'G-', 'A--', 'D-', 'F-', 'G-']
biv98632	['A--', 'B-', 'C-', 'F-', 'A-', 'B-']	['F-', 'G-', 'A-', 'D-', 'F-', 'G-']
bIV98632	['A-', 'B-', 'C-', 'F-', 'A-', 'B-']	['F', 'G-', 'A-', 'D-', 'F-', 'G-']
bIV+98632	['A-', 'B-', 'C', 'F-', 'A-', 'B-']	['F', 'G-', 'A', 'D-', 'F-', 'G-']
bvo98632	['B--', 'C-', 'D--', 'G-', 'B-', 'C-']	['G-', 'A-', 'B--', 'E-', 'G-', 'A-']
bv98632	['B--', 'C-', 'D-', 'G-', 'B-', 'C-']	['G-', 'A-', 'B-', 'E-', 'G-', 'A-']
bV98632	['B-', 'C-', 'D-', 'G-', 'B-', 'C-']	['G', 'A-', 'B-', 'E-', 'G-', 'A-']
bV+98632	['B-', 'C-', 'D', 'G-', 'B-', 'C-']	['G', 'A-', 'B', 'E-', 'G-', 'A-']
bvio98632	['C-', 'D-', 'E--', 'A-', 'C-', 'D-']	['A-', 'B', 'C-', 'F', 'A', 'B']
bvi98632	['C-', 'D-', 'E-', 'A-', 'C-', 'D-']	['A-', 'B', 'C', 'F', 'A', 'B']
bVI98632	['C', 'D-', 'E-', 'A-', 'C-', 'D-']	['A-', 'B-', 'C-', 'F-', 'A-', 'B-']
bVI+98632	['C', 'D-', 'E', 'A-', 'C-', 'D-']	['A-', 'B-', 'C', 'F-', 'A-', 'B-']
bviio98632	['D-', 'E-', 'F-', 'B-', 'D-', 'E-']	['B-', 'C', 'D-', 'G', 'B', 'C']
bvii98632	['D-', 'E-', 'F', 'B-', 'D-', 'E-']	['B-', 'C', 'D', 'G', 'B', 'C']
bVII98632	['D', 'E-', 'F', 'B-', 'D-', 'E-']	['B-', 'C-', 'D-', 'G-', 'B-', 'C-']
bVII+98632	['D', 'E-', 'F#', 'B-', 'D-', 'E-']	['B-', 'C-', 'D', 'G-', 'B-', 'C-']
io98632	['E-', 'F', 'G-', 'C', 'E', 'F']	['C', 'D', 'E-', 'A', 'C', 'D']
i98632	['E-', 'F', 'G', 'C', 'E', 'F']	['C', 'D', 'E', 'A', 'C', 'D']
I98632	['E', 'F', 'G', 'C', 'E', 'F']	['C#', 'D', 'E', 'A', 'C', 'D']
I+98632	['E', 'F', 'G#', 'C', 'E', 'F']	['C#', 'D', 'E#', 'A', 'C', 'D']
iio98632	['F', 'G', 'A-', 'D', 'F', 'G']	['D', 'E', 'F', 'B', 'D', 'E']
ii98632	['F', 'G', 'A', 'D', 'F', 'G']	['D', 'E', 'F#', 'B', 'D', 'E']
II98632	['F#', 'G', 'A', 'D', 'F', 'G']	['D#', 'E', 'F#', 'B', 'D', 'E']
II+98632	['F#', 'G', 'A#', 'D', 'F', 'G']	['D#', 'E', 'F##', 'B', 'D', 'E']
iiio98632	['G', 'A', 'B-', 'E', 'G', 'A']	['E-', 'F', 'G-', 'C', 'E', 'F']
iii98632	['G', 'A', 'B', 'E', 'G', 'A']	['E-', 'F', 'G', 'C', 'E', 'F']
III98632	['G#', 'A', 'B', 'E', 'G', 'A']	['E', 'F', 'G', 'C', 'E', 'F']
III+98632	['G#', 'A', 'B#', 'E', 'G', 'A']	['E', 'F', 'G#', 'C', 'E', 'F']
ivo98632	['A-', 'B', 'C-', 'F', 'A', 'B']	['F', 'G', 'A-', 'D', 'F', 'G']
iv98632	['A-', 'B', 'C', 'F', 'A', 'B']	['F', 'G', 'A', 'D', 'F', 'G']
IV98632	['A', 'B', 'C', 'F', 'A', 'B']	['F#', 'G', 'A', 'D', 'F', 'G']
IV+98632	['A', 'B', 'C#', 'F', 'A', 'B']	['F#', 'G', 'A#', 'D', 'F', 'G']
vo98632	['B-', 'C', 'D-', 'G', 'B', 'C']	['G', 'A', 'B-', 'E', 'G', 'A']
v98632	['B-', 'C', 'D', 'G', 'B', 'C']	['G', 'A', 'B', 'E', 'G', 'A']
V98632	['B', 'C', 'D', 'G', 'B', 'C']	['G#', 'A', 'B', 'E', 'G', 'A']
V+98632	['B', 'C', 'D#', 'G', 'B', 'C']	['G#', 'A', 'B#', 'E', 'G', 'A']
vio98632	['C', 'D', 'E-', 'A', 'C', 'D']	['A', 'B#', 'C', 'F#', 'A#', 'B#']
vi98632	['C', 'D', 'E', 'A', 'C', 'D']	['A', 'B#', 'C#', 'F#', 'A#', 'B#']
VI98632	['C#', 'D', 'E', 'A', 'C', 'D']	['A', 'B', 'C', 'F', 'A', 'B']
VI+98632	['C#', 'D', 'E#', 'A', 'C', 'D']	['A', 'B', 'C#', 'F', 'A', 'B']
viio98632	['D', 'E', 'F', 'B', 'D', 'E']	['B', 'C#', 'D', 'G#', 'B#', 'C#']
vii98632	['D', 'E', 'F#', 'B', 'D', 'E']	['B', 'C#', 'D#', 'G#', 'B#', 'C#']
VII98632	['D#', 'E', 'F#', 'B', 'D', 'E']	['B', 'C', 'D', 'G', 'B', 'C']
VII+98632	['D#', 'E', 'F##', 'B', 'D', 'E']	['B', 'C', 'D#', 'G', 'B', 'C']
#io98632	['E', 'F#', 'G', 'C#', 'E#', 'F#']	['C#', 'D#', 'E', 'A#', 'C#', 'D#']
#i98632	['E', 'F#', 'G#', 'C#', 'E#', 'F#']	['C#', 'D#', 'E#', 'A#', 'C#', 'D#']
#I98632	['E#', 'F#', 'G#', 'C#', 'E#', 'F#']	['C##', 'D#', 'E#', 'A#', 'C#', 'D#']
#I+98632	['E#', 'F#', 'G##', 'C#', 'E#', 'F#']	['C##', 'D#', 'E##', 'A#', 'C#', 'D#']
#iio98632	['F#', 'G#', 'A', 'D#', 'F#', 'G#']	['D#', 'E#', 'F#', 'B#', 'D#', 'E#']
#ii98632	['F#', 'G#', 'A#', 'D#', 'F#', 'G#']	['D#', 'E#', 'F##', 'B#', 'D#', 'E#']
#II98632	['F##', 'G#', 'A#', 'D#', 'F#', 'G#']	['D##', 'E#', 'F##', 'B#', 'D#', 'E#']
#II+98632	['F##', 'G#', 'A##', 'D#', 'F#', 'G#']	['D##', 'E#', 'F###', 'B#', 'D#', 'E#']
#iiio98632	['G#', 'A#', 'B', 'E#', 'G#', 'A#']	['E', 'F#', 'G', 'C#', 'E#', 'F#']
#iii98632	['G#', 'A#', 'B#', 'E#', 'G#', 'A#']	['E', 'F#', 'G#', 'C#', 'E#', 'F#']
#III98632	['G##', 'A#', 'B#', 'E#', 'G#', 'A#']	['E#', 'F#', 'G#', 'C#', 'E#', 'F#']
