Figure	MajorContext	MinorContext
bio7643	['G--', 'B---', 'C-', 'E--', 'F-']	['E--', 'G--', 'A-', 'C-', 'D-']
bi7643	['G-', 'B-', 'C-', 'E--', 'F-']	['E-', 'G-', 'A-', 'C-', 'D-']
bI7643	['G-', 'B-', 'C-', 'E-', 'F-']	['E-', 'G-', 'A-', 'C', 'D-']
bI+7643	['G', 'B-', 'C-', 'E-', 'F-']	['E', 'G-', 'A-', 'C', 'D-']
biio7643	['A--', 'C--', 'D-', 'F-', 'G-']	['F-', 'A--', 'B-', 'D-', 'E-']
bii7643	['A-', 'C-', 'D-', 'F-', 'G-']	['F', 'A-', 'B-', 'D-', 'E-']
bII7643	['A-', 'C-', 'D-', 'F', 'G-']	['F', 'A-', 'B-', 'D', 'E-']
bII+7643	['A', 'C-', 'D-', 'F', 'G-']	['F#', 'A-', 'B-', 'D', 'E-']
biiio7643	['B--', 'D--', 'E-', 'G-', 'A-']	['G--', 'B---', 'C-', 'E--', 'F-']
biii7643	['B-', 'D-', 'E-', 'G-', 'A-']	['G-', 'B-', 'C-', 'E--', 'F-']
bIII7643	['B-', 'D-', 'E-', 'G', 'A-']	['G-', 'B-', 'C-', 'E-', 'F-']
bIII+7643	['B', 'D-', 'E-', 'G', 'A-']	['G', 'B-', 'C-', 'E-', 'F-']
bivo7643	['C--', 'E---', 'F-', 'A--', 'B-']	['A--', 'C--', 'D-', 'F-', 'G-']
biv7643	['C-', 'E-', 'F-', 'A--', 'B-']	['A-', 'C-', 'D-', 'F-', 'G-']
bIV7643	['C-', 'E-', 'F-', 'A-', 'B-']	['A-', 'C-', 'D-', 'F', 'G-']
bIV+7643	['C', 'E-', 'F-', 'A-', 'B-']	['A', 'C-', 'D-', 'F', 'G-']
bvo7643	['D--', 'F--', 'G-', 'B--', 'C-']	['B--', 'D--', 'E-', 'G-', 'A-']
bv7643	['D-', 'F-', 'G-', 'B--', 'C-']	['B-', 'D-', 'E-', 'G-', 'A-']
bV7643	['D-', 'F-', 'G-', 'B-', 'C-']	['B-', 'D-', 'E-', 'G', 'A-']
bV+7643	['D', 'F-', 'G-', 'B-', 'C-']	['B', 'D-', 'E-', 'G', 'A-']
bvio7643	['E--', 'G--', 'A-', 'C-', 'D-']	['C-', 'E--', 'F', 'A-', 'B']
bvi7643	['E-', 'G-', 'A-', 'C-', 'D-']	['C', 'E', 'F', 'A-', 'B']
bVI7643	['E-', 'G-', 'A-', 'C', 'D-']	['C-', 'E-', 'F-', 'A-', 'B-']
bVI+7643	['E', 'G-', 'A-', 'C', 'D-']	['C', 'E-', 'F-', 'A-', 'B-']
bviio7643	['F-', 'A--', 'B-', 'D-', 'E-']	['D-', 'F-', 'G', 'B-', 'C']
bvii7643	['F', 'A-', 'B-', 'D-', 'E-']	['D', 'F', 'G', 'B-', 'C']
bVII7643	['F', 'A-', 'B-', 'D', 'E-']	['D-', 'F-', 'G-', 'B-', 'C-']
bVII+7643	['F#', 'A-', 'B-', 'D', 'E-']	['D', 'F-', 'G-', 'B-', 'C-']
io7643	['G-', 'B--', 'C', 'E-', 'F']	['E-', 'G-', 'A', 'C', 'D']
i7643	['G', 'B', 'C', 'E-', 'F']	['E', 'G', 'A', 'C', 'D']
I7643	['G', 'B', 'C', 'E', 'F']	['E', 'G', 'A', 'C#', 'D']
I+7643	['G#', 'B', 'C', 'E', 'F']	['E#', 'G', 'A', 'C#', 'D']
iio7643	['A-', 'C-', 'D', 'F', 'G']	['F', 'A-', 'B', 'D', 'E']
ii7643	['A', 'C', 'D', 'F', 'G']	['F#', 'A', 'B', 'D', 'E']
II7643	['A', 'C', 'D', 'F#', 'G']	['F#', 'A', 'B', 'D#', 'E']
II+7643	['A#', 'C', 'D', 'F#', 'G']	['F##', 'A', 'B', 'D#', 'E']
iiio7643	['B-', 'D-', 'E', 'G', 'A']	['G-', 'B--', 'C', 'E-', 'F']
iii7643	['B', 'D', 'E', 'G', 'A']	['G', 'B', 'C', 'E-', 'F']
III7643	['B', 'D', 'E', 'G#', 'A']	['G', 'B', 'C', 'E', 'F']
III+7643	['B#', 'D', 'E', 'G#', 'A']	['G#', 'B', 'C', 'E', 'F']
ivo7643	['C-', 'E--', 'F', 'A-', 'B']	['A-', 'C-', 'D', 'F', 'G']
iv7643	['C', 'E', 'F', 'A-', 'B']	['A', 'C', 'D', 'F', 'G']
IV7643	['C', 'E', 'F', 'A', 'B']	['A', 'C', 'D', 'F#', 'G']
IV+7643	['C#', 'E', 'F', 'A', 'B']	['A#', 'C', 'D', 'F#', 'G']
vo7643	['D-', 'F-', 'G', 'B-', 'C']	['B-', 'D-', 'E', 'G', 'A']
v7643	['D', 'F', 'G', 'B-', 'C']	['B', 'D', 'E', 'G', 'A']
V7643	['D', 'F', 'G', 'B', 'C']	['B', 'D', 'E', 'G#', 'A']
V+7643	['D#', 'F', 'G', 'B', 'C']	['B#', 'D', 'E', 'G#', 'A']
vio7643	['E-', 'G-', 'A', 'C', 'D']	['C', 'E-', 'F#', 'A', 'B#']
vi7643	['E', 'G', 'A', 'C', 'D']	['C#', 'E#', 'F#', 'A', 'B#']
VI7643	['E', 'G', 'A', 'C#', 'D']	['C', 'E', 'F', 'A', 'B']
VI+7643	['E#', 'G', 'A', 'C#', 'D']	['C#', 'E', 'F', 'A', 'B']
viio7643	['F', 'A-', 'B', 'D', 'E']	['D', 'F', 'G#', 'B', 'C#']
vii7643	['F#', 'A', 'B', 'D', 'E']	['D#', 'F#', 'G#', 'B', 'C#']
VII7643	['F#', 'A', 'B', 'D#', 'E']	['D', 'F', 'G', 'B', 'C']
VII+7643	['F##', 'A', 'B', 'D#', 'E']	['D#', 'F', 'G', 'B', 'C']
#io7643	['G', 'B-', 'C#', 'E', 'F#']	['E', 'G', 'A#', 'C#', 'D#']
#i7643	['G#', 'B#', 'C#', 'E', 'F#']	['E#', 'G#', 'A#', 'C#', 'D#']
#I7643	['G#', 'B#', 'C#', 'E#', 'F#']	['E#', 'G#', 'A#', 'C##', 'D#']
#I+7643	['G##', 'B#', 'C#', 'E#', 'F#']	['E##', 'G#', 'A#', 'C##', 'D#']
