Figure	MajorContext	MinorContext
bio9753	['C-', 'E--', 'G--', 'B---', 'D-']	['A-', 'C-', 'E--', 'G--', 'B-']
bi9753	['C-', 'E--', 'G-', 'B-', 'D-']	['A-', 'C-', 'E-', 'G-', 'B-']
bI9753	['C-', 'E-', 'G-', 'B-', 'D-']	['A-', 'C', 'E-', 'G-', 'B-']
bI+9753	['C-', 'E-', 'G', 'B-', 'D-']	['A-', 'C', 'E', 'G-', 'B-']
biio9753	['D-', 'F-', 'A--', 'C--', 'E-']	['B-', 'D-', 'F-', 'A--', 'C-']
bii9753	['D-', 'F-', 'A-', 'C-', 'E-']	['B-', 'D-', 'F', 'A-', 'C-']
bII9753	['D-', 'F', 'A-', 'C-', 'E-']	['B-', 'D', 'F', 'A-', 'C-']
bII+9753	['D-', 'F', 'A', 'C-', 'E-']	['B-', 'D', 'F#', 'A-', 'C-']
biiio9753	['E-', 'G-', 'B--', 'D--', 'F-']	['C-', 'E--', 'G--', 'B---', 'D-']
biii9753	['E-', 'G-', 'B-', 'D-', 'F-']	['C-', 'E--', 'G-', 'B-', 'D-']
bIII9753	['E-', 'G', 'B-', 'D-', 'F-']	['C-', 'E-', 'G-', 'B-', 'D-']
bIII+9753	['E-', 'G', 'B', 'D-', 'F-']	['C-', 'E-', 'G', 'B-', 'D-']
bivo9753	['F-', 'A--', 'C--', 'E---', 'G-']	['D-', 'F-', 'A--', 'C--', 'E-']
biv9753	['F-', 'A--', 'C-', 'E-', 'G-']	['D-', 'F-', 'A-', 'C-', 'E-']
bIV9753	['F-', 'A-', 'C-', 'E-', 'G-']	['D-', 'F', 'A-', 'C-', 'E-']
bIV+9753	['F-', 'A-', 'C', 'E-', 'G-']	['D-', 'F', 'A', 'C-', 'E-']
bvo9753	['G-', 'B--', 'D--', 'F--', 'A-']	['E-', 'G-', 'B--', 'D--', 'F-']
bv9753	['G-', 'B--', 'D-', 'F-', 'A-']	['E-', 'G-', 'B-', 'D-', 'F-']
bV9753	['G-', 'B-', 'D-', 'F-', 'A-']	['E-', 'G', 'B-', 'D-', 'F-']
bV+9753	['G-', 'B-', 'D', 'F-', 'A-']	['E-', 'G', 'B', 'D-', 'F-']
bvio9753	['A-', 'C-', 'E--', 'G--', 'B-']	['F', 'A-', 'C-', 'E--', 'G']
bvi9753	['A-', 'C-', 'E-', 'G-', 'B-']	['F', 'A-', 'C', 'E', 'G']
bVI9753	['A-', 'C', 'E-', 'G-', 'B-']	['F-', 'A-', 'C-', 'E-', 'G-']
bVI+9753	['A-', 'C', 'E', 'G-', 'B-']	['F-', 'A-', 'C', 'E-', 'G-']
bviio9753	['B-', 'D-', 'F-', 'A--', 'C-']	['G', 'B-', 'D-', 'F-', 'A']
bvii9753	['B-', 'D-', 'F', 'A-', 'C-']	['G', 'B-', 'D', 'F', 'A']
bVII9753	['B-', 'D', 'F', 'A-', 'C-']	['G-', 'B-', 'D-', 'F-', 'A-']
bVII+9753	['B-', 'D', 'F#', 'A-', 'C-']	['G-', 'B-', 'D', 'F-', 'A-']
io9753	['C', 'E-', 'G-', 'B--', 'D']	['A', 'C', 'E-', 'G-', 'B']
i9753	['C', 'E-', 'G', 'B', 'D']	['A', 'C', 'E', 'G', 'B']
I9753	['C', 'E', 'G', 'B', 'D']	['A', 'C#', 'E', 'G', 'B']
I+9753	['C', 'E', 'G#', 'B', 'D']	['A', 'C#', 'E#', 'G', 'B']
iio9753	['D', 'F', 'A-', 'C-', 'E']	['B', 'D', 'F', 'A-', 'C']
ii9753	['D', 'F', 'A', 'C', 'E']	['B', 'D', 'F#', 'A', 'C']
