Figure	MajorContext	MinorContext
bio32	['C-', 'D-', 'E--']	['A-', 'B-', 'C-']
bi32	['C-', 'D-', 'E--']	['A-', 'B-', 'C-']
bI32	['C-', 'D-', 'E-']	['A-', 'B-', 'C']
bI+32	['C-', 'D-', 'E-']	['A-', 'B-', 'C']
biio32	['D-', 'E-', 'F-']	['B-', 'C-', 'D-']
bii32	['D-', 'E-', 'F-']	['B-', 'C-', 'D-']
bII32	['D-', 'E-', 'F']	['B-', 'C-', 'D']
bII+32	['D-', 'E-', 'F']	['B-', 'C-', 'D']
biiio32	['E-', 'F-', 'G-']	['C-', 'D-', 'E--']
biii32	['E-', 'F-', 'G-']	['C-', 'D-', 'E--']
bIII32	['E-', 'F-', 'G']	['C-', 'D-', 'E-']
bIII+32	['E-', 'F-', 'G']	['C-', 'D-', 'E-']
bivo32	['F-', 'G-', 'A--']	['D-', 'E-', 'F-']
biv32	['F-', 'G-', 'A--']	['D-', 'E-', 'F-']
bIV32	['F-', 'G-', 'A-']	['D-', 'E-', 'F']
bIV+32	['F-', 'G-', 'A-']	['D-', 'E-', 'F']
bvo32	['G-', 'A-', 'B--']	['E-', 'F-', 'G-']
bv32	['G-', 'A-', 'B--']	['E-', 'F-', 'G-']
bV32	['G-', 'A-', 'B-']	['E-', 'F-', 'G']
bV+32	['G-', 'A-', 'B-']	['E-', 'F-', 'G']
bvio32	['A-', 'B-', 'C-']	['F', 'G', 'A-']
bvi32	['A-', 'B-', 'C-']	['F', 'G', 'A-']
bVI32	['A-', 'B-', 'C']	['F-', 'G-', 'A-']
bVI+32	['A-', 'B-', 'C']	['F-', 'G-', 'A-']
bviio32	['B-', 'C-', 'D-']	['G', 'A', 'B-']
bvii32	['B-', 'C-', 'D-']	['G', 'A', 'B-']
bVII32	['B-', 'C-', 'D']	['G-', 'A-', 'B-']
bVII+32	['B-', 'C-', 'D']	['G-', 'A-', 'B-']
io32	['C', 'D', 'E-']	['A', 'B', 'C']
i32	['C', 'D', 'E-']	['A', 'B', 'C']
I32	['C', 'D', 'E']	['A', 'B', 'C#']
I+32	['C', 'D', 'E']	['A', 'B', 'C#']
iio32	['D', 'E', 'F']	['B', 'C', 'D']
ii32	['D', 'E', 'F']	['B', 'C', 'D']
II32	['D', 'E', 'F#']	['B', 'C', 'D#']
II+32	['D', 'E', 'F#']	['B', 'C', 'D#']
iiio32	['E', 'F', 'G']	['C', 'D', 'E-']
iii32	['E', 'F', 'G']	['C', 'D', 'E-']
III32	['E', 'F', 'G#']	['C', 'D', 'E']
III+32	['E', 'F', 'G#']	['C', 'D', 'E']
ivo32	['F', 'G', 'A-']	['D', 'E', 'F']
iv32	['F', 'G', 'A-']	['D', 'E', 'F']
IV32	['F', 'G', 'A']	['D', 'E', 'F#']
IV+32	['F', 'G', 'A']	['D', 'E', 'F#']
vo32	['G', 'A', 'B-']	['E', 'F', 'G']
v32	['G', 'A', 'B-']	['E', 'F', 'G']
V32	['G', 'A', 'B']	['E', 'F', 'G#']
V+32	['G', 'A', 'B']	['E', 'F', 'G#']
vio32	['A', 'B', 'C']	['F#', 'G#', 'A']
vi32	['A', 'B', 'C']	['F#', 'G#', 'A']
VI32	['A', 'B', 'C#']	['F', 'G', 'A']
VI+32	['A', 'B', 'C#']	['F', 'G', 'A']
viio32	['B', 'C', 'D']	['G#', 'A#', 'B']
vii32	['B', 'C', 'D']	['G#', 'A#', 'B']
VII32	['B', 'C', 'D#']	['G', 'A', 'B']
VII+32	['B', 'C', 'D#']	['G', 'A', 'B']
#io32	['C#', 'D#', 'E']	['A#', 'B#', 'C#']
#i32	['C#', 'D#', 'E']	['A#', 'B#', 'C#']
#I32	['C#', 'D#', 'E#']	['A#', 'B#', 'C##']
#I+32	['C#', 'D#', 'E#']	['A#', 'B#', 'C##']
#iio32	['D#', 'E#', 'F#']	['B#', 'C#', 'D#']
#ii32	['D#', 'E#', 'F#']	['B#', 'C#', 'D#']
#II32	['D#', 'E#', 'F##']	['B#', 'C#', 'D##']
#II+32	['D#', 'E#', 'F##']	['B#', 'C#', 'D##']
#iiio32	['E#', 'F#', 'G#']	['C#', 'D#', 'E']
#iii32	['E#', 'F#', 'G#']	['C#', 'D#', 'E']
#III32	['E#', 'F#', 'G##']	['C#', 'D#', 'E#']
#III+32	['E#', 'F#', 'G##']	['C#', 'D#', 'E#']
#ivo32	['F#', 'G#', 'A']	['D#', 'E#', 'F#']
#iv32	['F#', 'G#', 'A']	['D#', 'E#', 'F#']
#IV32	['F#', 'G#', 'A#']	['D#', 'E#', 'F##']
#IV+32	['F#', 'G#', 'A#']	['D#', 'E#', 'F##']
#vo32	['G#', 'A#', 'B']	['E#', 'F#', 'G#']
#v32	['G#', 'A#', 'B']	['E#', 'F#', 'G#']
#V32	['G#', 'A#', 'B#']	['E#', 'F#', 'G##']
#V+32	['G#', 'A#', 'B#']	['E#', 'F#', 'G##']
#vio32	['A#', 'B#', 'C#']	['F##', 'G##', 'A#']
#vi32	['A#', 'B#', 'C#']	['F##', 'G##', 'A#']
#VI32	['A#', 'B#', 'C##']	['F#', 'G#', 'A#']
#VI+32	['A#', 'B#', 'C##']	['F#', 'G#', 'A#']
#viio32	['B#', 'C#', 'D#']	['G##', 'A##', 'B#']
#vii32	['B#', 'C#', 'D#']	['G##', 'A##', 'B#']
#VII32	['B#', 'C#', 'D##']	['G#', 'A#', 'B#']
#VII+32	['B#', 'C#', 'D##']	['G#', 'A#', 'B#']
