Figure	MajorContext	MinorContext
bio76432	['D-', 'E--', 'F-', 'G--', 'B---', 'C-']	['B-', 'C-', 'D-', 'E--', 'G--', 'A-']
bi76432	['D-', 'E--', 'F-', 'G-', 'B-', 'C-']	['B-', 'C-', 'D-', 'E-', 'G-', 'A-']
bI76432	['D-', 'E-', 'F-', 'G-', 'B-', 'C-']	['B-', 'C', 'D-', 'E-', 'G-', 'A-']
bI+76432	['D-', 'E-', 'F-', 'G', 'B-', 'C-']	['B-', 'C', 'D-', 'E', 'G-', 'A-']
biio76432	['E-', 'F-', 'G-', 'A--', 'C--', 'D-']	['C-', 'D-', 'E-', 'F-', 'A--', 'B-']
bii76432	['E-', 'F-', 'G-', 'A-', 'C-', 'D-']	['C-', 'D-', 'E-', 'F', 'A-', 'B-']
bII76432	['E-', 'F', 'G-', 'A-', 'C-', 'D-']	['C-', 'D', 'E-', 'F', 'A-', 'B-']
bII+76432	['E-', 'F', 'G-', 'A', 'C-', 'D-']	['C-', 'D', 'E-', 'F#', 'A-', 'B-']
biiio76432	['F-', 'G-', 'A-', 'B--', 'D--', 'E-']	['D-', 'E--', 'F-', 'G--', 'B---', 'C-']
biii76432	['F-', 'G-', 'A-', 'B-', 'D-', 'E-']	['D-', 'E--', 'F-', 'G-', 'B-', 'C-']
bIII76432	['F-', 'G', 'A-', 'B-', 'D-', 'E-']	['D-', 'E-', 'F-', 'G-', 'B-', 'C-']
bIII+76432	['F-', 'G', 'A-', 'B', 'D-', 'E-']	['D-', 'E-', 'F-', 'G', 'B-', 'C-']
bivo76432	['G-', 'A--', 'B-', 'C--', 'E---', 'F-']	['E-', 'F-', 'G-', 'A--', 'C--', 'D-']
biv76432	['G-', 'A--', 'B-', 'C-', 'E-', 'F-']	['E-', 'F-', 'G-', 'A-', 'C-', 'D-']
bIV76432	['G-', 'A-', 'B-', 'C-', 'E-', 'F-']	['E-', 'F', 'G-', 'A-', 'C-', 'D-']
bIV+76432	['G-', 'A-', 'B-', 'C', 'E-', 'F-']	['E-', 'F', 'G-', 'A', 'C-', 'D-']
bvo76432	['A-', 'B--', 'C-', 'D--', 'F--', 'G-']	['F-', 'G-', 'A-', 'B--', 'D--', 'E-']
bv76432	['A-', 'B--', 'C-', 'D-', 'F-', 'G-']	['F-', 'G-', 'A-', 'B-', 'D-', 'E-']
bV76432	['A-', 'B-', 'C-', 'D-', 'F-', 'G-']	['F-', 'G', 'A-', 'B-', 'D-', 'E-']
bV+76432	['A-', 'B-', 'C-', 'D', 'F-', 'G-']	['F-', 'G', 'A-', 'B', 'D-', 'E-']
bvio76432	['B-', 'C-', 'D-', 'E--', 'G--', 'A-']	['G', 'A-', 'B', 'C-', 'E--', 'F']
bvi76432	['B-', 'C-', 'D-', 'E-', 'G-', 'A-']	['G', 'A-', 'B', 'C', 'E', 'F']
bVI76432	['B-', 'C', 'D-', 'E-', 'G-', 'A-']	['G-', 'A-', 'B-', 'C-', 'E-', 'F-']
bVI+76432	['B-', 'C', 'D-', 'E', 'G-', 'A-']	['G-', 'A-', 'B-', 'C', 'E-', 'F-']
bviio76432	['C-', 'D-', 'E-', 'F-', 'A--', 'B-']	['A', 'B-', 'C', 'D-', 'F-', 'G']
bvii76432	['C-', 'D-', 'E-', 'F', 'A-', 'B-']	['A', 'B-', 'C', 'D', 'F', 'G']
bVII76432	['C-', 'D', 'E-', 'F', 'A-', 'B-']	['A-', 'B-', 'C-', 'D-', 'F-', 'G-']
bVII+76432	['C-', 'D', 'E-', 'F#', 'A-', 'B-']	['A-', 'B-', 'C-', 'D', 'F-', 'G-']
io76432	['D', 'E-', 'F', 'G-', 'B--', 'C']	['B', 'C', 'D', 'E-', 'G-', 'A']
i76432	['D', 'E-', 'F', 'G', 'B', 'C']	['B', 'C', 'D', 'E', 'G', 'A']
I76432	['D', 'E', 'F', 'G', 'B', 'C']	['B', 'C#', 'D', 'E', 'G', 'A']
I+76432	['D', 'E', 'F', 'G#', 'B', 'C']	['B', 'C#', 'D', 'E#', 'G', 'A']
iio76432	['E', 'F', 'G', 'A-', 'C-', 'D']	['C', 'D', 'E', 'F', 'A-', 'B']
ii76432	['E', 'F', 'G', 'A', 'C', 'D']	['C', 'D', 'E', 'F#', 'A', 'B']
II76432	['E', 'F#', 'G', 'A', 'C', 'D']	['C', 'D#', 'E', 'F#', 'A', 'B']
II+76432	['E', 'F#', 'G', 'A#', 'C', 'D']	['C', 'D#', 'E', 'F##', 'A', 'B']
iiio76432	['F', 'G', 'A', 'B-', 'D-', 'E']	['D', 'E-', 'F', 'G-', 'B--', 'C']
iii76432	['F', 'G', 'A', 'B', 'D', 'E']	['D', 'E-', 'F', 'G', 'B', 'C']
III76432	['F', 'G#', 'A', 'B', 'D', 'E']	['D', 'E', 'F', 'G', 'B', 'C']
III+76432	['F', 'G#', 'A', 'B#', 'D', 'E']	['D', 'E', 'F', 'G#', 'B', 'C']
ivo76432	['G', 'A-', 'B', 'C-', 'E--', 'F']	['E', 'F', 'G', 'A-', 'C-', 'D']
iv76432	['G', 'A-', 'B', 'C', 'E', 'F']	['E', 'F', 'G', 'A', 'C', 'D']
IV76432	['G', 'A', 'B', 'C', 'E', 'F']	['E', 'F#', 'G', 'A', 'C', 'D']
IV+76432	['G', 'A', 'B', 'C#', 'E', 'F']	['E', 'F#', 'G', 'A#', 'C', 'D']
vo76432	['A', 'B-', 'C', 'D-', 'F-', 'G']	['F', 'G', 'A', 'B-', 'D-', 'E']
v76432	['A', 'B-', 'C', 'D', 'F', 'G']	['F', 'G', 'A', 'B', 'D', 'E']
V76432	['A', 'B', 'C', 'D', 'F', 'G']	['F', 'G#', 'A', 'B', 'D', 'E']
V+76432	['A', 'B', 'C', 'D#', 'F', 'G']	['F', 'G#', 'A', 'B#', 'D', 'E']
vio76432	['B', 'C', 'D', 'E-', 'G-', 'A']	['G#', 'A', 'B#', 'C', 'E-', 'F#']
vi76432	['B', 'C', 'D', 'E', 'G', 'A']	['G#', 'A', 'B#', 'C#', 'E#', 'F#']
VI76432	['B', 'C#', 'D', 'E', 'G', 'A']	['G', 'A', 'B', 'C', 'E', 'F']
VI+76432	['B', 'C#', 'D', 'E#', 'G', 'A']	['G', 'A', 'B', 'C#', 'E', 'F']
viio76432	['C', 'D', 'E', 'F', 'A-', 'B']	['A#', 'B', 'C#', 'D', 'F', 'G#']
vii76432	['C', 'D', 'E', 'F#', 'A', 'B']	['A#', 'B', 'C#', 'D#', 'F#', 'G#']
VII76432	['C', 'D#', 'E', 'F#', 'A', 'B']	['A', 'B', 'C', 'D', 'F', 'G']
VII+76432	['C', 'D#', 'E', 'F##', 'A', 'B']	['A', 'B', 'C', 'D#', 'F', 'G']
#io76432	['D#', 'E', 'F#', 'G', 'B-', 'C#']	['B#', 'C#', 'D#', 'E', 'G', 'A#']
#i76432	['D#', 'E', 'F#', 'G#', 'B#', 'C#']	['B#', 'C#', 'D#', 'E#', 'G#', 'A#']
#I76432	['D#', 'E#', 'F#', 'G#', 'B#', 'C#']	['B#', 'C##', 'D#', 'E#', 'G#', 'A#']
#I+76432	['D#', 'E#', 'F#', 'G##', 'B#', 'C#']	['B#', 'C##', 'D#', 'E##', 'G#', 'A#']
#iio76432	['E#', 'F#', 'G#', 'A', 'C', 'D#']	['C#', 'D#', 'E#', 'F#', 'A', 'B#']
#ii76432	['E#', 'F#', 'G#', 'A#', 'C#', 'D#']	['C#', 'D#', 'E#', 'F##', 'A#', 'B#']
#II76432	['E#', 'F##', 'G#', 'A#', 'C#', 'D#']	['C#', 'D##', 'E#', 'F##', 'A#', 'B#']
#II+76432	['E#', 'F##', 'G#', 'A##', 'C#', 'D#']	['C#', 'D##', 'E#', 'F###', 'A#', 'B#']
#iiio76432	['F#', 'G#', 'A#', 'B', 'D', 'E#']	['D#', 'E', 'F#', 'G', 'B-', 'C#']
#iii76432	['F#', 'G#', 'A#', 'B#', 'D#', 'E#']	['D#', 'E', 'F#', 'G#', 'B#', 'C#']
#III76432	['F#', 'G##', 'A#', 'B#', 'D#', 'E#']	['D#', 'E#', 'F#', 'G#', 'B#', 'C#']
#III+76432	['F#', 'G##', 'A#', 'B##', 'D#', 'E#']	['D#', 'E#', 'F#', 'G##', 'B#', 'C#']
#ivo76432	['G#', 'A', 'B#', 'C', 'E-', 'F#']	['E#', 'F#', 'G#', 'A', 'C', 'D#']
#iv76432	['G#', 'A', 'B#', 'C#', 'E#', 'F#']	['E#', 'F#', 'G#', 'A#', 'C#', 'D#']
#IV76432	['G#', 'A#', 'B#', 'C#', 'E#', 'F#']	['E#', 'F##', 'G#', 'A#', 'C#', 'D#']
#IV+76432	['G#', 'A#', 'B#', 'C##', 'E#', 'F#']	['E#', 'F##', 'G#', 'A##', 'C#', 'D#']
#vo76432	['A#', 'B', 'C#', 'D', 'F', 'G#']	['F#', 'G#', 'A#', 'B', 'D', 'E#']
#v76432	['A#', 'B', 'C#', 'D#', 'F#', 'G#']	['F#', 'G#', 'A#', 'B#', 'D#', 'E#']
#V76432	['A#', 'B#', 'C#', 'D#', 'F#', 'G#']	['F#', 'G##', 'A#', 'B#', 'D#', 'E#']
