Figure	MajorContext	MinorContext
bio7642	['D-', 'E--', 'G--', 'B---', 'C-']	['B-', 'C-', 'E--', 'G--', 'A-']
bi7642	['D-', 'E--', 'G-', 'B-', 'C-']	['B-', 'C-', 'E-', 'G-', 'A-']
bI7642	['D-', 'E-', 'G-', 'B-', 'C-']	['B-', 'C', 'E-', 'G-', 'A-']
bI+7642	['D-', 'E-', 'G', 'B-', 'C-']	['B-', 'C', 'E', 'G-', 'A-']
biio7642	['E-', 'F-', 'A--', 'C--', 'D-']	['C-', 'D-', 'F-', 'A--', 'B-']
bii7642	['E-', 'F-', 'A-', 'C-', 'D-']	['C-', 'D-', 'F', 'A-', 'B-']
bII7642	['E-', 'F', 'A-', 'C-', 'D-']	['C-', 'D', 'F', 'A-', 'B-']
bII+7642	['E-', 'F', 'A', 'C-', 'D-']	['C-', 'D', 'F#', 'A-', 'B-']
biiio7642	['F-', 'G-', 'B--', 'D--', 'E-']	['D-', 'E--', 'G--', 'B---', 'C-']
biii7642	['F-', 'G-', 'B-', 'D-', 'E-']	['D-', 'E--', 'G-', 'B-', 'C-']
bIII7642	['F-', 'G', 'B-', 'D-', 'E-']	['D-', 'E-', 'G-', 'B-', 'C-']
bIII+7642	['F-', 'G', 'B', 'D-', 'E-']	['D-', 'E-', 'G', 'B-', 'C-']
bivo7642	['G-', 'A--', 'C--', 'E---', 'F-']	['E-', 'F-', 'A--', 'C--', 'D-']
biv7642	['G-', 'A--', 'C-', 'E-', 'F-']	['E-', 'F-', 'A-', 'C-', 'D-']
bIV7642	['G-', 'A-', 'C-', 'E-', 'F-']	['E-', 'F', 'A-', 'C-', 'D-']
bIV+7642	['G-', 'A-', 'C', 'E-', 'F-']	['E-', 'F', 'A', 'C-', 'D-']
bvo7642	['A-', 'B--', 'D--', 'F--', 'G-']	['F-', 'G-', 'B--', 'D--', 'E-']
bv7642	['A-', 'B--', 'D-', 'F-', 'G-']	['F-', 'G-', 'B-', 'D-', 'E-']
bV7642	['A-', 'B-', 'D-', 'F-', 'G-']	['F-', 'G', 'B-', 'D-', 'E-']
bV+7642	['A-', 'B-', 'D', 'F-', 'G-']	['F-', 'G', 'B', 'D-', 'E-']
bvio7642	['B-', 'C-', 'E--', 'G--', 'A-']	['G', 'A-', 'C-', 'E--', 'F']
bvi7642	['B-', 'C-', 'E-', 'G-', 'A-']	['G', 'A-', 'C', 'E', 'F']
bVI7642	['B-', 'C', 'E-', 'G-', 'A-']	['G-', 'A-', 'C-', 'E-', 'F-']
bVI+7642	['B-', 'C', 'E', 'G-', 'A-']	['G-', 'A-', 'C', 'E-', 'F-']
bviio7642	['C-', 'D-', 'F-', 'A--', 'B-']	['A', 'B-', 'D-', 'F-', 'G']
bvii7642	['C-', 'D-', 'F', 'A-', 'B-']	['A', 'B-', 'D', 'F', 'G']
bVII7642	['C-', 'D', 'F', 'A-', 'B-']	['A-', 'B-', 'D-', 'F-', 'G-']
bVII+7642	['C-', 'D', 'F#', 'A-', 'B-']	['A-', 'B-', 'D', 'F-', 'G-']
io7642	['D', 'E-', 'G-', 'B--', 'C']	['B', 'C', 'E-', 'G-', 'A']
i7642	['D', 'E-', 'G', 'B', 'C']	['B', 'C', 'E', 'G', 'A']
