Figure	MajorContext	MinorContext
bio6543	['G--', 'B---', 'C-', 'D-', 'E--']	['E--', 'G--', 'A-', 'B-', 'C-']
bi6543	['G-', 'B-', 'C-', 'D-', 'E--']	['E-', 'G-', 'A-', 'B-', 'C-']
bI6543	['G-', 'B-', 'C-', 'D-', 'E-']	['E-', 'G-', 'A-', 'B-', 'C']
bI+6543	['G', 'B-', 'C-', 'D-', 'E-']	['E', 'G-', 'A-', 'B-', 'C']
biio6543	['A--', 'C--', 'D-', 'E-', 'F-']	['F-', 'A--', 'B-', 'C-', 'D-']
bii6543	['A-', 'C-', 'D-', 'E-', 'F-']	['F', 'A-', 'B-', 'C-', 'D-']
bII6543	['A-', 'C-', 'D-', 'E-', 'F']	['F', 'A-', 'B-', 'C-', 'D']
bII+6543	['A', 'C-', 'D-', 'E-', 'F']	['F#', 'A-', 'B-', 'C-', 'D']
biiio6543	['B--', 'D--', 'E-', 'F-', 'G-']	['G--', 'B---', 'C-', 'D-', 'E--']
biii6543	['B-', 'D-', 'E-', 'F-', 'G-']	['G-', 'B-', 'C-', 'D-', 'E--']
bIII6543	['B-', 'D-', 'E-', 'F-', 'G']	['G-', 'B-', 'C-', 'D-', 'E-']
bIII+6543	['B', 'D-', 'E-', 'F-', 'G']	['G', 'B-', 'C-', 'D-', 'E-']
bivo6543	['C--', 'E---', 'F-', 'G-', 'A--']	['A--', 'C--', 'D-', 'E-', 'F-']
biv6543	['C-', 'E-', 'F-', 'G-', 'A--']	['A-', 'C-', 'D-', 'E-', 'F-']
bIV6543	['C-', 'E-', 'F-', 'G-', 'A-']	['A-', 'C-', 'D-', 'E-', 'F']
bIV+6543	['C', 'E-', 'F-', 'G-', 'A-']	['A', 'C-', 'D-', 'E-', 'F']
bvo6543	['D--', 'F--', 'G-', 'A-', 'B--']	['B--', 'D--', 'E-', 'F-', 'G-']
bv6543	['D-', 'F-', 'G-', 'A-', 'B--']	['B-', 'D-', 'E-', 'F-', 'G-']
bV6543	['D-', 'F-', 'G-', 'A-', 'B-']	['B-', 'D-', 'E-', 'F-', 'G']
bV+6543	['D', 'F-', 'G-', 'A-', 'B-']	['B', 'D-', 'E-', 'F-', 'G']
bvio6543	['E--', 'G--', 'A-', 'B-', 'C-']	['C-', 'E--', 'F', 'G', 'A-']
bvi6543	['E-', 'G-', 'A-', 'B-', 'C-']	['C', 'E', 'F', 'G', 'A-']
bVI6543	['E-', 'G-', 'A-', 'B-', 'C']	['C-', 'E-', 'F-', 'G-', 'A-']
bVI+6543	['E', 'G-', 'A-', 'B-', 'C']	['C', 'E-', 'F-', 'G-', 'A-']
bviio6543	['F-', 'A--', 'B-', 'C-', 'D-']	['D-', 'F-', 'G', 'A', 'B-']
bvii6543	['F', 'A-', 'B-', 'C-', 'D-']	['D', 'F', 'G', 'A', 'B-']
bVII6543	['F', 'A-', 'B-', 'C-', 'D']	['D-', 'F-', 'G-', 'A-', 'B-']
bVII+6543	['F#', 'A-', 'B-', 'C-', 'D']	['D', 'F-', 'G-', 'A-', 'B-']
io6543	['G-', 'B--', 'C', 'D', 'E-']	['E-', 'G-', 'A', 'B', 'C']
i6543	['G', 'B', 'C', 'D', 'E-']	['E', 'G', 'A', 'B', 'C']
I6543	['G', 'B', 'C', 'D', 'E']	['E', 'G', 'A', 'B', 'C#']
I+6543	['G#', 'B', 'C', 'D', 'E']	['E#', 'G', 'A', 'B', 'C#']
iio6543	['A-', 'C-', 'D', 'E', 'F']	['F', 'A-', 'B', 'C', 'D']
ii6543	['A', 'C', 'D', 'E', 'F']	['F#', 'A', 'B', 'C', 'D']
II6543	['A', 'C', 'D', 'E', 'F#']	['F#', 'A', 'B', 'C', 'D#']
II+6543	['A#', 'C', 'D', 'E', 'F#']	['F##', 'A', 'B', 'C', 'D#']
iiio6543	['B-', 'D-', 'E', 'F', 'G']	['G-', 'B--', 'C', 'D', 'E-']
iii6543	['B', 'D', 'E', 'F', 'G']	['G', 'B', 'C', 'D', 'E-']
III6543	['B', 'D', 'E', 'F', 'G#']	['G', 'B', 'C', 'D', 'E']
III+6543	['B#', 'D', 'E', 'F', 'G#']	['G#', 'B', 'C', 'D', 'E']
ivo6543	['C-', 'E--', 'F', 'G', 'A-']	['A-', 'C-', 'D', 'E', 'F']
iv6543	['C', 'E', 'F', 'G', 'A-']	['A', 'C', 'D', 'E', 'F']
IV6543	['C', 'E', 'F', 'G', 'A']	['A', 'C', 'D', 'E', 'F#']
IV+6543	['C#', 'E', 'F', 'G', 'A']	['A#', 'C', 'D', 'E', 'F#']
vo6543	['D-', 'F-', 'G', 'A', 'B-']	['B-', 'D-', 'E', 'F', 'G']
v6543	['D', 'F', 'G', 'A', 'B-']	['B', 'D', 'E', 'F', 'G']
V6543	['D', 'F', 'G', 'A', 'B']	['B', 'D', 'E', 'F', 'G#']
V+6543	['D#', 'F', 'G', 'A', 'B']	['B#', 'D', 'E', 'F', 'G#']
vio6543	['E-', 'G-', 'A', 'B', 'C']	['C', 'E-', 'F#', 'G#', 'A']
vi6543	['E', 'G', 'A', 'B', 'C']	['C#', 'E#', 'F#', 'G#', 'A']
VI6543	['E', 'G', 'A', 'B', 'C#']	['C', 'E', 'F', 'G', 'A']
VI+6543	['E#', 'G', 'A', 'B', 'C#']	['C#', 'E', 'F', 'G', 'A']
viio6543	['F', 'A-', 'B', 'C', 'D']	['D', 'F', 'G#', 'A#', 'B']
vii6543	['F#', 'A', 'B', 'C', 'D']	['D#', 'F#', 'G#', 'A#', 'B']
VII6543	['F#', 'A', 'B', 'C', 'D#']	['D', 'F', 'G', 'A', 'B']
VII+6543	['F##', 'A', 'B', 'C', 'D#']	['D#', 'F', 'G', 'A', 'B']
#io6543	['G', 'B-', 'C#', 'D#', 'E']	['E', 'G', 'A#', 'B#', 'C#']
#i6543	['G#', 'B#', 'C#', 'D#', 'E']	['E#', 'G#', 'A#', 'B#', 'C#']
#I6543	['G#', 'B#', 'C#', 'D#', 'E#']	['E#', 'G#', 'A#', 'B#', 'C##']
#I+6543	['G##', 'B#', 'C#', 'D#', 'E#']	['E##', 'G#', 'A#', 'B#', 'C##']
#iio6543	['A', 'C', 'D#', 'E#', 'F#']	['F#', 'A', 'B#', 'C#', 'D#']
#ii6543	['A#', 'C#', 'D#', 'E#', 'F#']	['F##', 'A#', 'B#', 'C#', 'D#']
#II6543	['A#', 'C#', 'D#', 'E#', 'F##']	['F##', 'A#', 'B#', 'C#', 'D##']
#II+6543	['A##', 'C#', 'D#', 'E#', 'F##']	['F###', 'A#', 'B#', 'C#', 'D##']
#iiio6543	['B', 'D', 'E#', 'F#', 'G#']	['G', 'B-', 'C#', 'D#', 'E']
#iii6543	['B#', 'D#', 'E#', 'F#', 'G#']	['G#', 'B#', 'C#', 'D#', 'E']
#III6543	['B#', 'D#', 'E#', 'F#', 'G##']	['G#', 'B#', 'C#', 'D#', 'E#']
#III+6543	['B##', 'D#', 'E#', 'F#', 'G##']	['G##', 'B#', 'C#', 'D#', 'E#']
#ivo6543	['C', 'E-', 'F#', 'G#', 'A']	['A', 'C', 'D#', 'E#', 'F#']
#iv6543	['C#', 'E#', 'F#', 'G#', 'A']	['A#', 'C#', 'D#', 'E#', 'F#']
#IV6543	['C#', 'E#', 'F#', 'G#', 'A#']	['A#', 'C#', 'D#', 'E#', 'F##']
