Figure	MajorContext	MinorContext
bio6532	['E--', 'F-', 'G--', 'B---', 'C-']	['C-', 'D-', 'E--', 'G--', 'A-']
bi6532	['E--', 'F-', 'G-', 'B-', 'C-']	['C-', 'D-', 'E-', 'G-', 'A-']
bI6532	['E-', 'F-', 'G-', 'B-', 'C-']	['C', 'D-', 'E-', 'G-', 'A-']
bI+6532	['E-', 'F-', 'G', 'B-', 'C-']	['C', 'D-', 'E', 'G-', 'A-']
biio6532	['F-', 'G-', 'A--', 'C--', 'D-']	['D-', 'E-', 'F-', 'A--', 'B-']
bii6532	['F-', 'G-', 'A-', 'C-', 'D-']	['D-', 'E-', 'F', 'A-', 'B-']
bII6532	['F', 'G-', 'A-', 'C-', 'D-']	['D', 'E-', 'F', 'A-', 'B-']
bII+6532	['F', 'G-', 'A', 'C-', 'D-']	['D', 'E-', 'F#', 'A-', 'B-']
biiio6532	['G-', 'A-', 'B--', 'D--', 'E-']	['E--', 'F-', 'G--', 'B---', 'C-']
biii6532	['G-', 'A-', 'B-', 'D-', 'E-']	['E--', 'F-', 'G-', 'B-', 'C-']
bIII6532	['G', 'A-', 'B-', 'D-', 'E-']	['E-', 'F-', 'G-', 'B-', 'C-']
bIII+6532	['G', 'A-', 'B', 'D-', 'E-']	['E-', 'F-', 'G', 'B-', 'C-']
bivo6532	['A--', 'B-', 'C--', 'E---', 'F-']	['F-', 'G-', 'A--', 'C--', 'D-']
biv6532	['A--', 'B-', 'C-', 'E-', 'F-']	['F-', 'G-', 'A-', 'C-', 'D-']
bIV6532	['A-', 'B-', 'C-', 'E-', 'F-']	['F', 'G-', 'A-', 'C-', 'D-']
bIV+6532	['A-', 'B-', 'C', 'E-', 'F-']	['F', 'G-', 'A', 'C-', 'D-']
bvo6532	['B--', 'C-', 'D--', 'F--', 'G-']	['G-', 'A-', 'B--', 'D--', 'E-']
bv6532	['B--', 'C-', 'D-', 'F-', 'G-']	['G-', 'A-', 'B-', 'D-', 'E-']
bV6532	['B-', 'C-', 'D-', 'F-', 'G-']	['G', 'A-', 'B-', 'D-', 'E-']
bV+6532	['B-', 'C-', 'D', 'F-', 'G-']	['G', 'A-', 'B', 'D-', 'E-']
bvio6532	['C-', 'D-', 'E--', 'G--', 'A-']	['A-', 'B', 'C-', 'E--', 'F']
bvi6532	['C-', 'D-', 'E-', 'G-', 'A-']	['A-', 'B', 'C', 'E', 'F']
bVI6532	['C', 'D-', 'E-', 'G-', 'A-']	['A-', 'B-', 'C-', 'E-', 'F-']
bVI+6532	['C', 'D-', 'E', 'G-', 'A-']	['A-', 'B-', 'C', 'E-', 'F-']
bviio6532	['D-', 'E-', 'F-', 'A--', 'B-']	['B-', 'C', 'D-', 'F-', 'G']
bvii6532	['D-', 'E-', 'F', 'A-', 'B-']	['B-', 'C', 'D', 'F', 'G']
bVII6532	['D', 'E-', 'F', 'A-', 'B-']	['B-', 'C-', 'D-', 'F-', 'G-']
bVII+6532	['D', 'E-', 'F#', 'A-', 'B-']	['B-', 'C-', 'D', 'F-', 'G-']
io6532	['E-', 'F', 'G-', 'B--', 'C']	['C', 'D', 'E-', 'G-', 'A']
i6532	['E-', 'F', 'G', 'B', 'C']	['C', 'D', 'E', 'G', 'A']
I6532	['E', 'F', 'G', 'B', 'C']	['C#', 'D', 'E', 'G', 'A']
I+6532	['E', 'F', 'G#', 'B', 'C']	['C#', 'D', 'E#', 'G', 'A']
iio6532	['F', 'G', 'A-', 'C-', 'D']	['D', 'E', 'F', 'A-', 'B']
ii6532	['F', 'G', 'A', 'C', 'D']	['D', 'E', 'F#', 'A', 'B']
II6532	['F#', 'G', 'A', 'C', 'D']	['D#', 'E', 'F#', 'A', 'B']
II+6532	['F#', 'G', 'A#', 'C', 'D']	['D#', 'E', 'F##', 'A', 'B']
iiio6532	['G', 'A', 'B-', 'D-', 'E']	['E-', 'F', 'G-', 'B--', 'C']
iii6532	['G', 'A', 'B', 'D', 'E']	['E-', 'F', 'G', 'B', 'C']
III6532	['G#', 'A', 'B', 'D', 'E']	['E', 'F', 'G', 'B', 'C']
III+6532	['G#', 'A', 'B#', 'D', 'E']	['E', 'F', 'G#', 'B', 'C']
ivo6532	['A-', 'B', 'C-', 'E--', 'F']	['F', 'G', 'A-', 'C-', 'D']
iv6532	['A-', 'B', 'C', 'E', 'F']	['F', 'G', 'A', 'C', 'D']
IV6532	['A', 'B', 'C', 'E', 'F']	['F#', 'G', 'A', 'C', 'D']
IV+6532	['A', 'B', 'C#', 'E', 'F']	['F#', 'G', 'A#', 'C', 'D']
vo6532	['B-', 'C', 'D-', 'F-', 'G']	['G', 'A', 'B-', 'D-', 'E']
v6532	['B-', 'C', 'D', 'F', 'G']	['G', 'A', 'B', 'D', 'E']
V6532	['B', 'C', 'D', 'F', 'G']	['G#', 'A', 'B', 'D', 'E']
V+6532	['B', 'C', 'D#', 'F', 'G']	['G#', 'A', 'B#', 'D', 'E']
vio6532	['C', 'D', 'E-', 'G-', 'A']	['A', 'B#', 'C', 'E-', 'F#']
vi6532	['C', 'D', 'E', 'G', 'A']	['A', 'B#', 'C#', 'E#', 'F#']
VI6532	['C#', 'D', 'E', 'G', 'A']	['A', 'B', 'C', 'E', 'F']
VI+6532	['C#', 'D', 'E#', 'G', 'A']	['A', 'B', 'C#', 'E', 'F']
viio6532	['D', 'E', 'F', 'A-', 'B']	['B', 'C#', 'D', 'F', 'G#']
vii6532	['D', 'E', 'F#', 'A', 'B']	['B', 'C#', 'D#', 'F#', 'G#']
VII6532	['D#', 'E', 'F#', 'A', 'B']	['B', 'C', 'D', 'F', 'G']
VII+6532	['D#', 'E', 'F##', 'A', 'B']	['B', 'C', 'D#', 'F', 'G']
#io6532	['E', 'F#', 'G', 'B-', 'C#']	['C#', 'D#', 'E', 'G', 'A#']
#i6532	['E', 'F#', 'G#', 'B#', 'C#']	['C#', 'D#', 'E#', 'G#', 'A#']
#I6532	['E#', 'F#', 'G#', 'B#', 'C#']	['C##', 'D#', 'E#', 'G#', 'A#']
#I+6532	['E#', 'F#', 'G##', 'B#', 'C#']	['C##', 'D#', 'E##', 'G#', 'A#']
#iio6532	['F#', 'G#', 'A', 'C', 'D#']	['D#', 'E#', 'F#', 'A', 'B#']
#ii6532	['F#', 'G#', 'A#', 'C#', 'D#']	['D#', 'E#', 'F##', 'A#', 'B#']
#II6532	['F##', 'G#', 'A#', 'C#', 'D#']	['D##', 'E#', 'F##', 'A#', 'B#']
#II+6532	['F##', 'G#', 'A##', 'C#', 'D#']	['D##', 'E#', 'F###', 'A#', 'B#']
#iiio6532	['G#', 'A#', 'B', 'D', 'E#']	['E', 'F#', 'G', 'B-', 'C#']
#iii6532	['G#', 'A#', 'B#', 'D#', 'E#']	['E', 'F#', 'G#', 'B#', 'C#']
#III6532	['G##', 'A#', 'B#', 'D#', 'E#']	['E#', 'F#', 'G#', 'B#', 'C#']
#III+6532	['G##', 'A#', 'B##', 'D#', 'E#']	['E#', 'F#', 'G##', 'B#', 'C#']
#ivo6532	['A', 'B#', 'C', 'E-', 'F#']	['F#', 'G#', 'A', 'C', 'D#']
#iv6532	['A', 'B#', 'C#', 'E#', 'F#']	['F#', 'G#', 'A#', 'C#', 'D#']
#IV6532	['A#', 'B#', 'C#', 'E#', 'F#']	['F##', 'G#', 'A#', 'C#', 'D#']
#IV+6532	['A#', 'B#', 'C##', 'E#', 'F#']	['F##', 'G#', 'A##', 'C#', 'D#']
#vo6532	['B', 'C#', 'D', 'F', 'G#']	['G#', 'A#', 'B', 'D', 'E#']
#v6532	['B', 'C#', 'D#', 'F#', 'G#']	['G#', 'A#', 'B#', 'D#', 'E#']
#V6532	['B#', 'C#', 'D#', 'F#', 'G#']	['G##', 'A#', 'B#', 'D#', 'E#']
#V+6532	['B#', 'C#', 'D##', 'F#', 'G#']	['G##', 'A#', 'B##', 'D#', 'E#']
#vio6532	['C#', 'D#', 'E', 'G', 'A#']	['A#', 'B##', 'C#', 'E', 'F##']
#vi6532	['C#', 'D#', 'E#', 'G#', 'A#']	['A#', 'B##', 'C##', 'E##', 'F##']
#VI6532	['C##', 'D#', 'E#', 'G#', 'A#']	['A#', 'B#', 'C#', 'E#', 'F#']
#VI+6532	['C##', 'D#', 'E##', 'G#', 'A#']	['A#', 'B#', 'C##', 'E#', 'F#']
#viio6532	['D#', 'E#', 'F#', 'A', 'B#']	['B#', 'C##', 'D#', 'F#', 'G##']
#vii6532	['D#', 'E#', 'F##', 'A#', 'B#']	['B#', 'C##', 'D##', 'F##', 'G##']
#VII6532	['D##', 'E#', 'F##', 'A#', 'B#']	['B#', 'C#', 'D#', 'F#', 'G#']
#VII+6532	['D##', 'E#', 'F###', 'A#', 'B#']	['B#', 'C#', 'D##', 'F#', 'G#']
