Figure	MajorContext	MinorContext
bio87652	['F-', 'G--', 'C-', 'D-', 'E--', 'F-']	['D-', 'E--', 'A-', 'B-', 'C-', 'D-']
bi87652	['F-', 'G-', 'C-', 'D-', 'E--', 'F-']	['D-', 'E-', 'A-', 'B-', 'C-', 'D-']
bI87652	['F-', 'G-', 'C-', 'D-', 'E-', 'F-']	['D-', 'E-', 'A-', 'B-', 'C', 'D-']
bI+87652	['F-', 'G', 'C-', 'D-', 'E-', 'F-']	['D-', 'E', 'A-', 'B-', 'C', 'D-']
biio87652	['G-', 'A--', 'D-', 'E-', 'F-', 'G-']	['E-', 'F-', 'B-', 'C-', 'D-', 'E-']
bii87652	['G-', 'A-', 'D-', 'E-', 'F-', 'G-']	['E-', 'F', 'B-', 'C-', 'D-', 'E-']
bII87652	['G-', 'A-', 'D-', 'E-', 'F', 'G-']	['E-', 'F', 'B-', 'C-', 'D', 'E-']
bII+87652	['G-', 'A', 'D-', 'E-', 'F', 'G-']	['E-', 'F#', 'B-', 'C-', 'D', 'E-']
biiio87652	['A-', 'B--', 'E-', 'F-', 'G-', 'A-']	['F-', 'G--', 'C-', 'D-', 'E--', 'F-']
biii87652	['A-', 'B-', 'E-', 'F-', 'G-', 'A-']	['F-', 'G-', 'C-', 'D-', 'E--', 'F-']
bIII87652	['A-', 'B-', 'E-', 'F-', 'G', 'A-']	['F-', 'G-', 'C-', 'D-', 'E-', 'F-']
bIII+87652	['A-', 'B', 'E-', 'F-', 'G', 'A-']	['F-', 'G', 'C-', 'D-', 'E-', 'F-']
bivo87652	['B-', 'C--', 'F-', 'G-', 'A--', 'B-']	['G-', 'A--', 'D-', 'E-', 'F-', 'G-']
biv87652	['B-', 'C-', 'F-', 'G-', 'A--', 'B-']	['G-', 'A-', 'D-', 'E-', 'F-', 'G-']
bIV87652	['B-', 'C-', 'F-', 'G-', 'A-', 'B-']	['G-', 'A-', 'D-', 'E-', 'F', 'G-']
bIV+87652	['B-', 'C', 'F-', 'G-', 'A-', 'B-']	['G-', 'A', 'D-', 'E-', 'F', 'G-']
bvo87652	['C-', 'D--', 'G-', 'A-', 'B--', 'C-']	['A-', 'B--', 'E-', 'F-', 'G-', 'A-']
