Figure	MajorContext	MinorContext
bio9763	['E--', 'G--', 'C-', 'D-', 'F-']	['C-', 'E--', 'A-', 'B-', 'D-']
bi9763	['E--', 'G-', 'C-', 'D-', 'F-']	['C-', 'E-', 'A-', 'B-', 'D-']
bI9763	['E-', 'G-', 'C-', 'D-', 'F-']	['C', 'E-', 'A-', 'B-', 'D-']
bI+9763	['E-', 'G', 'C-', 'D-', 'F-']	['C', 'E', 'A-', 'B-', 'D-']
biio9763	['F-', 'A--', 'D-', 'E-', 'G-']	['D-', 'F-', 'B-', 'C-', 'E-']
bii9763	['F-', 'A-', 'D-', 'E-', 'G-']	['D-', 'F', 'B-', 'C-', 'E-']
bII9763	['F', 'A-', 'D-', 'E-', 'G-']	['D', 'F', 'B-', 'C-', 'E-']
bII+9763	['F', 'A', 'D-', 'E-', 'G-']	['D', 'F#', 'B-', 'C-', 'E-']
biiio9763	['G-', 'B--', 'E-', 'F-', 'A-']	['E--', 'G--', 'C-', 'D-', 'F-']
biii9763	['G-', 'B-', 'E-', 'F-', 'A-']	['E--', 'G-', 'C-', 'D-', 'F-']
bIII9763	['G', 'B-', 'E-', 'F-', 'A-']	['E-', 'G-', 'C-', 'D-', 'F-']
bIII+9763	['G', 'B', 'E-', 'F-', 'A-']	['E-', 'G', 'C-', 'D-', 'F-']
bivo9763	['A--', 'C--', 'F-', 'G-', 'B-']	['F-', 'A--', 'D-', 'E-', 'G-']
biv9763	['A--', 'C-', 'F-', 'G-', 'B-']	['F-', 'A-', 'D-', 'E-', 'G-']
bIV9763	['A-', 'C-', 'F-', 'G-', 'B-']	['F', 'A-', 'D-', 'E-', 'G-']
bIV+9763	['A-', 'C', 'F-', 'G-', 'B-']	['F', 'A', 'D-', 'E-', 'G-']
bvo9763	['B--', 'D--', 'G-', 'A-', 'C-']	['G-', 'B--', 'E-', 'F-', 'A-']
bv9763	['B--', 'D-', 'G-', 'A-', 'C-']	['G-', 'B-', 'E-', 'F-', 'A-']
bV9763	['B-', 'D-', 'G-', 'A-', 'C-']	['G', 'B-', 'E-', 'F-', 'A-']
bV+9763	['B-', 'D', 'G-', 'A-', 'C-']	['G', 'B', 'E-', 'F-', 'A-']
bvio9763	['C-', 'E--', 'A-', 'B-', 'D-']	['A-', 'C-', 'F', 'G', 'B']
bvi9763	['C-', 'E-', 'A-', 'B-', 'D-']	['A-', 'C', 'F', 'G', 'B']
bVI9763	['C', 'E-', 'A-', 'B-', 'D-']	['A-', 'C-', 'F-', 'G-', 'B-']
bVI+9763	['C', 'E', 'A-', 'B-', 'D-']	['A-', 'C', 'F-', 'G-', 'B-']
bviio9763	['D-', 'F-', 'B-', 'C-', 'E-']	['B-', 'D-', 'G', 'A', 'C']
bvii9763	['D-', 'F', 'B-', 'C-', 'E-']	['B-', 'D', 'G', 'A', 'C']
bVII9763	['D', 'F', 'B-', 'C-', 'E-']	['B-', 'D-', 'G-', 'A-', 'C-']
bVII+9763	['D', 'F#', 'B-', 'C-', 'E-']	['B-', 'D', 'G-', 'A-', 'C-']
io9763	['E-', 'G-', 'C', 'D', 'F']	['C', 'E-', 'A', 'B', 'D']
i9763	['E-', 'G', 'C', 'D', 'F']	['C', 'E', 'A', 'B', 'D']
I9763	['E', 'G', 'C', 'D', 'F']	['C#', 'E', 'A', 'B', 'D']
I+9763	['E', 'G#', 'C', 'D', 'F']	['C#', 'E#', 'A', 'B', 'D']
iio9763	['F', 'A-', 'D', 'E', 'G']	['D', 'F', 'B', 'C', 'E']
ii9763	['F', 'A', 'D', 'E', 'G']	['D', 'F#', 'B', 'C', 'E']
II9763	['F#', 'A', 'D', 'E', 'G']	['D#', 'F#', 'B', 'C', 'E']
II+9763	['F#', 'A#', 'D', 'E', 'G']	['D#', 'F##', 'B', 'C', 'E']
iiio9763	['G', 'B-', 'E', 'F', 'A']	['E-', 'G-', 'C', 'D', 'F']
iii9763	['G', 'B', 'E', 'F', 'A']	['E-', 'G', 'C', 'D', 'F']
III9763	['G#', 'B', 'E', 'F', 'A']	['E', 'G', 'C', 'D', 'F']
III+9763	['G#', 'B#', 'E', 'F', 'A']	['E', 'G#', 'C', 'D', 'F']
ivo9763	['A-', 'C-', 'F', 'G', 'B']	['F', 'A-', 'D', 'E', 'G']
iv9763	['A-', 'C', 'F', 'G', 'B']	['F', 'A', 'D', 'E', 'G']
IV9763	['A', 'C', 'F', 'G', 'B']	['F#', 'A', 'D', 'E', 'G']
IV+9763	['A', 'C#', 'F', 'G', 'B']	['F#', 'A#', 'D', 'E', 'G']
vo9763	['B-', 'D-', 'G', 'A', 'C']	['G', 'B-', 'E', 'F', 'A']
v9763	['B-', 'D', 'G', 'A', 'C']	['G', 'B', 'E', 'F', 'A']
V9763	['B', 'D', 'G', 'A', 'C']	['G#', 'B', 'E', 'F', 'A']
V+9763	['B', 'D#', 'G', 'A', 'C']	['G#', 'B#', 'E', 'F', 'A']
vio9763	['C', 'E-', 'A', 'B', 'D']	['A', 'C', 'F#', 'G#', 'B#']
vi9763	['C', 'E', 'A', 'B', 'D']	['A', 'C#', 'F#', 'G#', 'B#']
VI9763	['C#', 'E', 'A', 'B', 'D']	['A', 'C', 'F', 'G', 'B']
VI+9763	['C#', 'E#', 'A', 'B', 'D']	['A', 'C#', 'F', 'G', 'B']
viio9763	['D', 'F', 'B', 'C', 'E']	['B', 'D', 'G#', 'A#', 'C#']
vii9763	['D', 'F#', 'B', 'C', 'E']	['B', 'D#', 'G#', 'A#', 'C#']
VII9763	['D#', 'F#', 'B', 'C', 'E']	['B', 'D', 'G', 'A', 'C']
VII+9763	['D#', 'F##', 'B', 'C', 'E']	['B', 'D#', 'G', 'A', 'C']
#io9763	['E', 'G', 'C#', 'D#', 'F#']	['C#', 'E', 'A#', 'B#', 'D#']
#i9763	['E', 'G#', 'C#', 'D#', 'F#']	['C#', 'E#', 'A#', 'B#', 'D#']
#I9763	['E#', 'G#', 'C#', 'D#', 'F#']	['C##', 'E#', 'A#', 'B#', 'D#']
#I+9763	['E#', 'G##', 'C#', 'D#', 'F#']	['C##', 'E##', 'A#', 'B#', 'D#']
#iio9763	['F#', 'A', 'D#', 'E#', 'G#']	['D#', 'F#', 'B#', 'C#', 'E#']
#ii9763	['F#', 'A#', 'D#', 'E#', 'G#']	['D#', 'F##', 'B#', 'C#', 'E#']
#II9763	['F##', 'A#', 'D#', 'E#', 'G#']	['D##', 'F##', 'B#', 'C#', 'E#']
#II+9763	['F##', 'A##', 'D#', 'E#', 'G#']	['D##', 'F###', 'B#', 'C#', 'E#']
#iiio9763	['G#', 'B', 'E#', 'F#', 'A#']	['E', 'G', 'C#', 'D#', 'F#']
#iii9763	['G#', 'B#', 'E#', 'F#', 'A#']	['E', 'G#', 'C#', 'D#', 'F#']
#III9763	['G##', 'B#', 'E#', 'F#', 'A#']	['E#', 'G#', 'C#', 'D#', 'F#']
#III+9763	['G##', 'B##', 'E#', 'F#', 'A#']	['E#', 'G##', 'C#', 'D#', 'F#']
#ivo9763	['A', 'C', 'F#', 'G#', 'B#']	['F#', 'A', 'D#', 'E#', 'G#']
#iv9763	['A', 'C#', 'F#', 'G#', 'B#']	['F#', 'A#', 'D#', 'E#', 'G#']
#IV9763	['A#', 'C#', 'F#', 'G#', 'B#']	['F##', 'A#', 'D#', 'E#', 'G#']
#IV+9763	['A#', 'C##', 'F#', 'G#', 'B#']	['F##', 'A##', 'D#', 'E#', 'G#']
#vo9763	['B', 'D', 'G#', 'A#', 'C#']	['G#', 'B', 'E#', 'F#', 'A#']
#v9763	['B', 'D#', 'G#', 'A#', 'C#']	['G#', 'B#', 'E#', 'F#', 'A#']
#V9763	['B#', 'D#', 'G#', 'A#', 'C#']	['G##', 'B#', 'E#', 'F#', 'A#']
#V+9763	['B#', 'D##', 'G#', 'A#', 'C#']	['G##', 'B##', 'E#', 'F#', 'A#']
#vio9763	['C#', 'E', 'A#', 'B#', 'D#']	['A#', 'C#', 'F##', 'G##', 'B##']
#vi9763	['C#', 'E#', 'A#', 'B#', 'D#']	['A#', 'C##', 'F##', 'G##', 'B##']
#VI9763	['C##', 'E#', 'A#', 'B#', 'D#']	['A#', 'C#', 'F#', 'G#', 'B#']
#VI+9763	['C##', 'E##', 'A#', 'B#', 'D#']	['A#', 'C##', 'F#', 'G#', 'B#']
#viio9763	['D#', 'F#', 'B#', 'C#', 'E#']	['B#', 'D#', 'G##', 'A##', 'C##']
#vii9763	['D#', 'F##', 'B#', 'C#', 'E#']	['B#', 'D##', 'G##', 'A##', 'C##']
#VII9763	['D##', 'F##', 'B#', 'C#', 'E#']	['B#', 'D#', 'G#', 'A#', 'C#']
#VII+9763	['D##', 'F###', 'B#', 'C#', 'E#']	['B#', 'D##', 'G#', 'A#', 'C#']
