Figure	MajorContext	MinorContext
bio952	['C-', 'D-', 'G--', 'D-']	['A-', 'B-', 'E--', 'B-']
bi952	['C-', 'D-', 'G-', 'D-']	['A-', 'B-', 'E-', 'B-']
bI952	['C-', 'D-', 'G-', 'D-']	['A-', 'B-', 'E-', 'B-']
bI+952	['C-', 'D-', 'G', 'D-']	['A-', 'B-', 'E', 'B-']
biio952	['D-', 'E-', 'A--', 'E-']	['B-', 'C-', 'F-', 'C-']
bii952	['D-', 'E-', 'A-', 'E-']	['B-', 'C-', 'F', 'C-']
bII952	['D-', 'E-', 'A-', 'E-']	['B-', 'C-', 'F', 'C-']
bII+952	['D-', 'E-', 'A', 'E-']	['B-', 'C-', 'F#', 'C-']
biiio952	['E-', 'F-', 'B--', 'F-']	['C-', 'D-', 'G--', 'D-']
biii952	['E-', 'F-', 'B-', 'F-']	['C-', 'D-', 'G-', 'D-']
bIII952	['E-', 'F-', 'B-', 'F-']	['C-', 'D-', 'G-', 'D-']
bIII+952	['E-', 'F-', 'B', 'F-']	['C-', 'D-', 'G', 'D-']
bivo952	['F-', 'G-', 'C--', 'G-']	['D-', 'E-', 'A--', 'E-']
biv952	['F-', 'G-', 'C-', 'G-']	['D-', 'E-', 'A-', 'E-']
bIV952	['F-', 'G-', 'C-', 'G-']	['D-', 'E-', 'A-', 'E-']
bIV+952	['F-', 'G-', 'C', 'G-']	['D-', 'E-', 'A', 'E-']
bvo952	['G-', 'A-', 'D--', 'A-']	['E-', 'F-', 'B--', 'F-']
bv952	['G-', 'A-', 'D-', 'A-']	['E-', 'F-', 'B-', 'F-']
bV952	['G-', 'A-', 'D-', 'A-']	['E-', 'F-', 'B-', 'F-']
bV+952	['G-', 'A-', 'D', 'A-']	['E-', 'F-', 'B', 'F-']
bvio952	['A-', 'B-', 'E--', 'B-']	['F', 'G', 'C-', 'G']
bvi952	['A-', 'B-', 'E-', 'B-']	['F', 'G', 'C', 'G']
bVI952	['A-', 'B-', 'E-', 'B-']	['F-', 'G-', 'C-', 'G-']
bVI+952	['A-', 'B-', 'E', 'B-']	['F-', 'G-', 'C', 'G-']
bviio952	['B-', 'C-', 'F-', 'C-']	['G', 'A', 'D-', 'A']
bvii952	['B-', 'C-', 'F', 'C-']	['G', 'A', 'D', 'A']
bVII952	['B-', 'C-', 'F', 'C-']	['G-', 'A-', 'D-', 'A-']
bVII+952	['B-', 'C-', 'F#', 'C-']	['G-', 'A-', 'D', 'A-']
io952	['C', 'D', 'G-', 'D']	['A', 'B', 'E-', 'B']
i952	['C', 'D', 'G', 'D']	['A', 'B', 'E', 'B']
I952	['C', 'D', 'G', 'D']	['A', 'B', 'E', 'B']
I+952	['C', 'D', 'G#', 'D']	['A', 'B', 'E#', 'B']
iio952	['D', 'E', 'A-', 'E']	['B', 'C', 'F', 'C']
ii952	['D', 'E', 'A', 'E']	['B', 'C', 'F#', 'C']
II952	['D', 'E', 'A', 'E']	['B', 'C', 'F#', 'C']
II+952	['D', 'E', 'A#', 'E']	['B', 'C', 'F##', 'C']
iiio952	['E', 'F', 'B-', 'F']	['C', 'D', 'G-', 'D']
iii952	['E', 'F', 'B', 'F']	['C', 'D', 'G', 'D']
III952	['E', 'F', 'B', 'F']	['C', 'D', 'G', 'D']
III+952	['E', 'F', 'B#', 'F']	['C', 'D', 'G#', 'D']
ivo952	['F', 'G', 'C-', 'G']	['D', 'E', 'A-', 'E']
iv952	['F', 'G', 'C', 'G']	['D', 'E', 'A', 'E']
IV952	['F', 'G', 'C', 'G']	['D', 'E', 'A', 'E']
IV+952	['F', 'G', 'C#', 'G']	['D', 'E', 'A#', 'E']
vo952	['G', 'A', 'D-', 'A']	['E', 'F', 'B-', 'F']
v952	['G', 'A', 'D', 'A']	['E', 'F', 'B', 'F']
V952	['G', 'A', 'D', 'A']	['E', 'F', 'B', 'F']
V+952	['G', 'A', 'D#', 'A']	['E', 'F', 'B#', 'F']
vio952	['A', 'B', 'E-', 'B']	['F#', 'G#', 'C', 'G#']
vi952	['A', 'B', 'E', 'B']	['F#', 'G#', 'C#', 'G#']
VI952	['A', 'B', 'E', 'B']	['F', 'G', 'C', 'G']
VI+952	['A', 'B', 'E#', 'B']	['F', 'G', 'C#', 'G']
viio952	['B', 'C', 'F', 'C']	['G#', 'A#', 'D', 'A#']
vii952	['B', 'C', 'F#', 'C']	['G#', 'A#', 'D#', 'A#']
VII952	['B', 'C', 'F#', 'C']	['G', 'A', 'D', 'A']
VII+952	['B', 'C', 'F##', 'C']	['G', 'A', 'D#', 'A']
#io952	['C#', 'D#', 'G', 'D#']	['A#', 'B#', 'E', 'B#']
#i952	['C#', 'D#', 'G#', 'D#']	['A#', 'B#', 'E#', 'B#']
#I952	['C#', 'D#', 'G#', 'D#']	['A#', 'B#', 'E#', 'B#']
#I+952	['C#', 'D#', 'G##', 'D#']	['A#', 'B#', 'E##', 'B#']
#iio952	['D#', 'E#', 'A', 'E#']	['B#', 'C#', 'F#', 'C#']
#ii952	['D#', 'E#', 'A#', 'E#']	['B#', 'C#', 'F##', 'C#']
#II952	['D#', 'E#', 'A#', 'E#']	['B#', 'C#', 'F##', 'C#']
#II+952	['D#', 'E#', 'A##', 'E#']	['B#', 'C#', 'F###', 'C#']
#iiio952	['E#', 'F#', 'B', 'F#']	['C#', 'D#', 'G', 'D#']
#iii952	['E#', 'F#', 'B#', 'F#']	['C#', 'D#', 'G#', 'D#']
#III952	['E#', 'F#', 'B#', 'F#']	['C#', 'D#', 'G#', 'D#']
#III+952	['E#', 'F#', 'B##', 'F#']	['C#', 'D#', 'G##', 'D#']
#ivo952	['F#', 'G#', 'C', 'G#']	['D#', 'E#', 'A', 'E#']
#iv952	['F#', 'G#', 'C#', 'G#']	['D#', 'E#', 'A#', 'E#']
#IV952	['F#', 'G#', 'C#', 'G#']	['D#', 'E#', 'A#', 'E#']
#IV+952	['F#', 'G#', 'C##', 'G#']	['D#', 'E#', 'A##', 'E#']
#vo952	['G#', 'A#', 'D', 'A#']	['E#', 'F#', 'B', 'F#']
#v952	['G#', 'A#', 'D#', 'A#']	['E#', 'F#', 'B#', 'F#']
#V952	['G#', 'A#', 'D#', 'A#']	['E#', 'F#', 'B#', 'F#']
#V+952	['G#', 'A#', 'D##', 'A#']	['E#', 'F#', 'B##', 'F#']
#vio952	['A#', 'B#', 'E', 'B#']	['F##', 'G##', 'C#', 'G##']
#vi952	['A#', 'B#', 'E#', 'B#']	['F##', 'G##', 'C##', 'G##']
#VI952	['A#', 'B#', 'E#', 'B#']	['F#', 'G#', 'C#', 'G#']
#VI+952	['A#', 'B#', 'E##', 'B#']	['F#', 'G#', 'C##', 'G#']
