Figure	MajorContext	MinorContext
bio8653	['E--', 'G--', 'B---', 'C-', 'E-']	['C-', 'E--', 'G--', 'A-', 'C-']
bi8653	['E--', 'G-', 'B-', 'C-', 'E-']	['C-', 'E-', 'G-', 'A-', 'C-']
bI8653	['E-', 'G-', 'B-', 'C-', 'E-']	['C', 'E-', 'G-', 'A-', 'C-']
bI+8653	['E-', 'G', 'B-', 'C-', 'E-']	['C', 'E', 'G-', 'A-', 'C-']
biio8653	['F-', 'A--', 'C--', 'D-', 'F-']	['D-', 'F-', 'A--', 'B-', 'D-']
bii8653	['F-', 'A-', 'C-', 'D-', 'F-']	['D-', 'F', 'A-', 'B-', 'D-']
bII8653	['F', 'A-', 'C-', 'D-', 'F-']	['D', 'F', 'A-', 'B-', 'D-']
bII+8653	['F', 'A', 'C-', 'D-', 'F-']	['D', 'F#', 'A-', 'B-', 'D-']
biiio8653	['G-', 'B--', 'D--', 'E-', 'G-']	['E--', 'G--', 'B---', 'C-', 'E-']
biii8653	['G-', 'B-', 'D-', 'E-', 'G-']	['E--', 'G-', 'B-', 'C-', 'E-']
bIII8653	['G', 'B-', 'D-', 'E-', 'G-']	['E-', 'G-', 'B-', 'C-', 'E-']
bIII+8653	['G', 'B', 'D-', 'E-', 'G-']	['E-', 'G', 'B-', 'C-', 'E-']
bivo8653	['A--', 'C--', 'E---', 'F-', 'A-']	['F-', 'A--', 'C--', 'D-', 'F-']
biv8653	['A--', 'C-', 'E-', 'F-', 'A-']	['F-', 'A-', 'C-', 'D-', 'F-']
bIV8653	['A-', 'C-', 'E-', 'F-', 'A-']	['F', 'A-', 'C-', 'D-', 'F-']
bIV+8653	['A-', 'C', 'E-', 'F-', 'A-']	['F', 'A', 'C-', 'D-', 'F-']
bvo8653	['B--', 'D--', 'F--', 'G-', 'B-']	['G-', 'B--', 'D--', 'E-', 'G-']
bv8653	['B--', 'D-', 'F-', 'G-', 'B-']	['G-', 'B-', 'D-', 'E-', 'G-']
bV8653	['B-', 'D-', 'F-', 'G-', 'B-']	['G', 'B-', 'D-', 'E-', 'G-']
bV+8653	['B-', 'D', 'F-', 'G-', 'B-']	['G', 'B', 'D-', 'E-', 'G-']
bvio8653	['C-', 'E--', 'G--', 'A-', 'C-']	['A-', 'C-', 'E--', 'F', 'A']
bvi8653	['C-', 'E-', 'G-', 'A-', 'C-']	['A-', 'C', 'E', 'F', 'A']
bVI8653	['C', 'E-', 'G-', 'A-', 'C-']	['A-', 'C-', 'E-', 'F-', 'A-']
bVI+8653	['C', 'E', 'G-', 'A-', 'C-']	['A-', 'C', 'E-', 'F-', 'A-']
bviio8653	['D-', 'F-', 'A--', 'B-', 'D-']	['B-', 'D-', 'F-', 'G', 'B']
bvii8653	['D-', 'F', 'A-', 'B-', 'D-']	['B-', 'D', 'F', 'G', 'B']
bVII8653	['D', 'F', 'A-', 'B-', 'D-']	['B-', 'D-', 'F-', 'G-', 'B-']
bVII+8653	['D', 'F#', 'A-', 'B-', 'D-']	['B-', 'D', 'F-', 'G-', 'B-']
io8653	['E-', 'G-', 'B--', 'C', 'E']	['C', 'E-', 'G-', 'A', 'C']
i8653	['E-', 'G', 'B', 'C', 'E']	['C', 'E', 'G', 'A', 'C']
I8653	['E', 'G', 'B', 'C', 'E']	['C#', 'E', 'G', 'A', 'C']
I+8653	['E', 'G#', 'B', 'C', 'E']	['C#', 'E#', 'G', 'A', 'C']
iio8653	['F', 'A-', 'C-', 'D', 'F']	['D', 'F', 'A-', 'B', 'D']
ii8653	['F', 'A', 'C', 'D', 'F']	['D', 'F#', 'A', 'B', 'D']
II8653	['F#', 'A', 'C', 'D', 'F']	['D#', 'F#', 'A', 'B', 'D']
II+8653	['F#', 'A#', 'C', 'D', 'F']	['D#', 'F##', 'A', 'B', 'D']
iiio8653	['G', 'B-', 'D-', 'E', 'G']	['E-', 'G-', 'B--', 'C', 'E']
iii8653	['G', 'B', 'D', 'E', 'G']	['E-', 'G', 'B', 'C', 'E']
III8653	['G#', 'B', 'D', 'E', 'G']	['E', 'G', 'B', 'C', 'E']
III+8653	['G#', 'B#', 'D', 'E', 'G']	['E', 'G#', 'B', 'C', 'E']
ivo8653	['A-', 'C-', 'E--', 'F', 'A']	['F', 'A-', 'C-', 'D', 'F']
iv8653	['A-', 'C', 'E', 'F', 'A']	['F', 'A', 'C', 'D', 'F']
IV8653	['A', 'C', 'E', 'F', 'A']	['F#', 'A', 'C', 'D', 'F']
IV+8653	['A', 'C#', 'E', 'F', 'A']	['F#', 'A#', 'C', 'D', 'F']
vo8653	['B-', 'D-', 'F-', 'G', 'B']	['G', 'B-', 'D-', 'E', 'G']
v8653	['B-', 'D', 'F', 'G', 'B']	['G', 'B', 'D', 'E', 'G']
V8653	['B', 'D', 'F', 'G', 'B']	['G#', 'B', 'D', 'E', 'G']
V+8653	['B', 'D#', 'F', 'G', 'B']	['G#', 'B#', 'D', 'E', 'G']
vio8653	['C', 'E-', 'G-', 'A', 'C']	['A', 'C', 'E-', 'F#', 'A#']
vi8653	['C', 'E', 'G', 'A', 'C']	['A', 'C#', 'E#', 'F#', 'A#']
