Figure	MajorContext	MinorContext
bio9	['C-', 'E--', 'G--', 'B---', 'D-']	['A-', 'C-', 'E--', 'G--', 'B-']
bi9	['C-', 'E--', 'G-', 'B-', 'D-']	['A-', 'C-', 'E-', 'G-', 'B-']
bI9	['C-', 'E-', 'G-', 'B-', 'D-']	['A-', 'C', 'E-', 'G-', 'B-']
bI+9	['C-', 'E-', 'G', 'B-', 'D-']	['A-', 'C', 'E', 'G-', 'B-']
biio9	['D-', 'F-', 'A--', 'C--', 'E-']	['B-', 'D-', 'F-', 'A--', 'C-']
bii9	['D-', 'F-', 'A-', 'C-', 'E-']	['B-', 'D-', 'F', 'A-', 'C-']
bII9	['D-', 'F', 'A-', 'C-', 'E-']	['B-', 'D', 'F', 'A-', 'C-']
bII+9	['D-', 'F', 'A', 'C-', 'E-']	['B-', 'D', 'F#', 'A-', 'C-']
biiio9	['E-', 'G-', 'B--', 'D--', 'F-']	['C-', 'E--', 'G--', 'B---', 'D-']
biii9	['E-', 'G-', 'B-', 'D-', 'F-']	['C-', 'E--', 'G-', 'B-', 'D-']
bIII9	['E-', 'G', 'B-', 'D-', 'F-']	['C-', 'E-', 'G-', 'B-', 'D-']
bIII+9	['E-', 'G', 'B', 'D-', 'F-']	['C-', 'E-', 'G', 'B-', 'D-']
bivo9	['F-', 'A--', 'C--', 'E---', 'G-']	['D-', 'F-', 'A--', 'C--', 'E-']
biv9	['F-', 'A--', 'C-', 'E-', 'G-']	['D-', 'F-', 'A-', 'C-', 'E-']
bIV9	['F-', 'A-', 'C-', 'E-', 'G-']	['D-', 'F', 'A-', 'C-', 'E-']
bIV+9	['F-', 'A-', 'C', 'E-', 'G-']	['D-', 'F', 'A', 'C-', 'E-']
bvo9	['G-', 'B--', 'D--', 'F--', 'A-']	['E-', 'G-', 'B--', 'D--', 'F-']
bv9	['G-', 'B--', 'D-', 'F-', 'A-']	['E-', 'G-', 'B-', 'D-', 'F-']
bV9	['G-', 'B-', 'D-', 'F-', 'A-']	['E-', 'G', 'B-', 'D-', 'F-']
bV+9	['G-', 'B-', 'D', 'F-', 'A-']	['E-', 'G', 'B', 'D-', 'F-']
bvio9	['A-', 'C-', 'E--', 'G--', 'B-']	['F', 'A-', 'C-', 'E--', 'G']
bvi9	['A-', 'C-', 'E-', 'G-', 'B-']	['F', 'A-', 'C', 'E', 'G']
bVI9	['A-', 'C', 'E-', 'G-', 'B-']	['F-', 'A-', 'C-', 'E-', 'G-']
bVI+9	['A-', 'C', 'E', 'G-', 'B-']	['F-', 'A-', 'C', 'E-', 'G-']
bviio9	['B-', 'D-', 'F-', 'A--', 'C-']	['G', 'B-', 'D-', 'F-', 'A']
bvii9	['B-', 'D-', 'F', 'A-', 'C-']	['G', 'B-', 'D', 'F', 'A']
bVII9	['B-', 'D', 'F', 'A-', 'C-']	['G-', 'B-', 'D-', 'F-', 'A-']
bVII+9	['B-', 'D', 'F#', 'A-', 'C-']	['G-', 'B-', 'D', 'F-', 'A-']
io9	['C', 'E-', 'G-', 'B--', 'D']	['A', 'C', 'E-', 'G-', 'B']
i9	['C', 'E-', 'G', 'B', 'D']	['A', 'C', 'E', 'G', 'B']
I9	['C', 'E', 'G', 'B', 'D']	['A', 'C#', 'E', 'G', 'B']
I+9	['C', 'E', 'G#', 'B', 'D']	['A', 'C#', 'E#', 'G', 'B']
iio9	['D', 'F', 'A-', 'C-', 'E']	['B', 'D', 'F', 'A-', 'C']
ii9	['D', 'F', 'A', 'C', 'E']	['B', 'D', 'F#', 'A', 'C']
II9	['D', 'F#', 'A', 'C', 'E']	['B', 'D#', 'F#', 'A', 'C']
II+9	['D', 'F#', 'A#', 'C', 'E']	['B', 'D#', 'F##', 'A', 'C']
iiio9	['E', 'G', 'B-', 'D-', 'F']	['C', 'E-', 'G-', 'B--', 'D']
iii9	['E', 'G', 'B', 'D', 'F']	['C', 'E-', 'G', 'B', 'D']
III9	['E', 'G#', 'B', 'D', 'F']	['C', 'E', 'G', 'B', 'D']
III+9	['E', 'G#', 'B#', 'D', 'F']	['C', 'E', 'G#', 'B', 'D']
