Figure	MajorContext	MinorContext
bio763	['E--', 'G--', 'C-', 'D-']	['C-', 'E--', 'A-', 'B-']
bi763	['E--', 'G-', 'C-', 'D-']	['C-', 'E-', 'A-', 'B-']
bI763	['E-', 'G-', 'C-', 'D-']	['C', 'E-', 'A-', 'B-']
bI+763	['E-', 'G', 'C-', 'D-']	['C', 'E', 'A-', 'B-']
biio763	['F-', 'A--', 'D-', 'E-']	['D-', 'F-', 'B-', 'C-']
bii763	['F-', 'A-', 'D-', 'E-']	['D-', 'F', 'B-', 'C-']
bII763	['F', 'A-', 'D-', 'E-']	['D', 'F', 'B-', 'C-']
bII+763	['F', 'A', 'D-', 'E-']	['D', 'F#', 'B-', 'C-']
biiio763	['G-', 'B--', 'E-', 'F-']	['E--', 'G--', 'C-', 'D-']
biii763	['G-', 'B-', 'E-', 'F-']	['E--', 'G-', 'C-', 'D-']
bIII763	['G', 'B-', 'E-', 'F-']	['E-', 'G-', 'C-', 'D-']
bIII+763	['G', 'B', 'E-', 'F-']	['E-', 'G', 'C-', 'D-']
bivo763	['A--', 'C--', 'F-', 'G-']	['F-', 'A--', 'D-', 'E-']
biv763	['A--', 'C-', 'F-', 'G-']	['F-', 'A-', 'D-', 'E-']
bIV763	['A-', 'C-', 'F-', 'G-']	['F', 'A-', 'D-', 'E-']
bIV+763	['A-', 'C', 'F-', 'G-']	['F', 'A', 'D-', 'E-']
bvo763	['B--', 'D--', 'G-', 'A-']	['G-', 'B--', 'E-', 'F-']
bv763	['B--', 'D-', 'G-', 'A-']	['G-', 'B-', 'E-', 'F-']
bV763	['B-', 'D-', 'G-', 'A-']	['G', 'B-', 'E-', 'F-']
bV+763	['B-', 'D', 'G-', 'A-']	['G', 'B', 'E-', 'F-']
bvio763	['C-', 'E--', 'A-', 'B-']	['A-', 'C-', 'F', 'G']
bvi763	['C-', 'E-', 'A-', 'B-']	['A-', 'C', 'F', 'G']
bVI763	['C', 'E-', 'A-', 'B-']	['A-', 'C-', 'F-', 'G-']
bVI+763	['C', 'E', 'A-', 'B-']	['A-', 'C', 'F-', 'G-']
bviio763	['D-', 'F-', 'B-', 'C-']	['B-', 'D-', 'G', 'A']
bvii763	['D-', 'F', 'B-', 'C-']	['B-', 'D', 'G', 'A']
bVII763	['D', 'F', 'B-', 'C-']	['B-', 'D-', 'G-', 'A-']
bVII+763	['D', 'F#', 'B-', 'C-']	['B-', 'D', 'G-', 'A-']
io763	['E-', 'G-', 'C', 'D']	['C', 'E-', 'A', 'B']
i763	['E-', 'G', 'C', 'D']	['C', 'E', 'A', 'B']
I763	['E', 'G', 'C', 'D']	['C#', 'E', 'A', 'B']
I+763	['E', 'G#', 'C', 'D']	['C#', 'E#', 'A', 'B']
iio763	['F', 'A-', 'D', 'E']	['D', 'F', 'B', 'C']
ii763	['F', 'A', 'D', 'E']	['D', 'F#', 'B', 'C']
II763	['F#', 'A', 'D', 'E']	['D#', 'F#', 'B', 'C']
II+763	['F#', 'A#', 'D', 'E']	['D#', 'F##', 'B', 'C']
iiio763	['G', 'B-', 'E', 'F']	['E-', 'G-', 'C', 'D']
iii763	['G', 'B', 'E', 'F']	['E-', 'G', 'C', 'D']
III763	['G#', 'B', 'E', 'F']	['E', 'G', 'C', 'D']
III+763	['G#', 'B#', 'E', 'F']	['E', 'G#', 'C', 'D']
ivo763	['A-', 'C-', 'F', 'G']	['F', 'A-', 'D', 'E']
iv763	['A-', 'C', 'F', 'G']	['F', 'A', 'D', 'E']
IV763	['A', 'C', 'F', 'G']	['F#', 'A', 'D', 'E']
IV+763	['A', 'C#', 'F', 'G']	['F#', 'A#', 'D', 'E']
vo763	['B-', 'D-', 'G', 'A']	['G', 'B-', 'E', 'F']
v763	['B-', 'D', 'G', 'A']	['G', 'B', 'E', 'F']
V763	['B', 'D', 'G', 'A']	['G#', 'B', 'E', 'F']
V+763	['B', 'D#', 'G', 'A']	['G#', 'B#', 'E', 'F']
vio763	['C', 'E-', 'A', 'B']	['A', 'C', 'F#', 'G#']
vi763	['C', 'E', 'A', 'B']	['A', 'C#', 'F#', 'G#']
VI763	['C#', 'E', 'A', 'B']	['A', 'C', 'F', 'G']
VI+763	['C#', 'E#', 'A', 'B']	['A', 'C#', 'F', 'G']
viio763	['D', 'F', 'B', 'C']	['B', 'D', 'G#', 'A#']
vii763	['D', 'F#', 'B', 'C']	['B', 'D#', 'G#', 'A#']
VII763	['D#', 'F#', 'B', 'C']	['B', 'D', 'G', 'A']
VII+763	['D#', 'F##', 'B', 'C']	['B', 'D#', 'G', 'A']
#io763	['E', 'G', 'C#', 'D#']	['C#', 'E', 'A#', 'B#']
#i763	['E', 'G#', 'C#', 'D#']	['C#', 'E#', 'A#', 'B#']
#I763	['E#', 'G#', 'C#', 'D#']	['C##', 'E#', 'A#', 'B#']
#I+763	['E#', 'G##', 'C#', 'D#']	['C##', 'E##', 'A#', 'B#']
#iio763	['F#', 'A', 'D#', 'E#']	['D#', 'F#', 'B#', 'C#']
#ii763	['F#', 'A#', 'D#', 'E#']	['D#', 'F##', 'B#', 'C#']
#II763	['F##', 'A#', 'D#', 'E#']	['D##', 'F##', 'B#', 'C#']
#II+763	['F##', 'A##', 'D#', 'E#']	['D##', 'F###', 'B#', 'C#']
#iiio763	['G#', 'B', 'E#', 'F#']	['E', 'G', 'C#', 'D#']
#iii763	['G#', 'B#', 'E#', 'F#']	['E', 'G#', 'C#', 'D#']
#III763	['G##', 'B#', 'E#', 'F#']	['E#', 'G#', 'C#', 'D#']
#III+763	['G##', 'B##', 'E#', 'F#']	['E#', 'G##', 'C#', 'D#']
#ivo763	['A', 'C', 'F#', 'G#']	['F#', 'A', 'D#', 'E#']
#iv763	['A', 'C#', 'F#', 'G#']	['F#', 'A#', 'D#', 'E#']
#IV763	['A#', 'C#', 'F#', 'G#']	['F##', 'A#', 'D#', 'E#']
#IV+763	['A#', 'C##', 'F#', 'G#']	['F##', 'A##', 'D#', 'E#']
#vo763	['B', 'D', 'G#', 'A#']	['G#', 'B', 'E#', 'F#']
#v763	['B', 'D#', 'G#', 'A#']	['G#', 'B#', 'E#', 'F#']
#V763	['B#', 'D#', 'G#', 'A#']	['G##', 'B#', 'E#', 'F#']
#V+763	['B#', 'D##', 'G#', 'A#']	['G##', 'B##', 'E#', 'F#']
#vio763	['C#', 'E', 'A#', 'B#']	['A#', 'C#', 'F##', 'G##']
#vi763	['C#', 'E#', 'A#', 'B#']	['A#', 'C##', 'F##', 'G##']
#VI763	['C##', 'E#', 'A#', 'B#']	['A#', 'C#', 'F#', 'G#']
#VI+763	['C##', 'E##', 'A#', 'B#']	['A#', 'C##', 'F#', 'G#']
#viio763	['D#', 'F#', 'B#', 'C#']	['B#', 'D#', 'G##', 'A##']
#vii763	['D#', 'F##', 'B#', 'C#']	['B#', 'D##', 'G##', 'A##']
#VII763	['D##', 'F##', 'B#', 'C#']	['B#', 'D#', 'G#', 'A#']
#VII+763	['D##', 'F###', 'B#', 'C#']	['B#', 'D##', 'G#', 'A#']
