Figure	MajorContext	MinorContext
bio98532	['C-', 'D-', 'E--', 'G--', 'C-', 'D-']	['A-', 'B-', 'C-', 'E--', 'A-', 'B-']
bi98532	['C-', 'D-', 'E--', 'G-', 'C-', 'D-']	['A-', 'B-', 'C-', 'E-', 'A-', 'B-']
bI98532	['C-', 'D-', 'E-', 'G-', 'C-', 'D-']	['A-', 'B-', 'C', 'E-', 'A-', 'B-']
bI+98532	['C-', 'D-', 'E-', 'G', 'C-', 'D-']	['A-', 'B-', 'C', 'E', 'A-', 'B-']
biio98532	['D-', 'E-', 'F-', 'A--', 'D-', 'E-']	['B-', 'C-', 'D-', 'F-', 'B-', 'C-']
bii98532	['D-', 'E-', 'F-', 'A-', 'D-', 'E-']	['B-', 'C-', 'D-', 'F', 'B-', 'C-']
bII98532	['D-', 'E-', 'F', 'A-', 'D-', 'E-']	['B-', 'C-', 'D', 'F', 'B-', 'C-']
bII+98532	['D-', 'E-', 'F', 'A', 'D-', 'E-']	['B-', 'C-', 'D', 'F#', 'B-', 'C-']
biiio98532	['E-', 'F-', 'G-', 'B--', 'E-', 'F-']	['C-', 'D-', 'E--', 'G--', 'C-', 'D-']
biii98532	['E-', 'F-', 'G-', 'B-', 'E-', 'F-']	['C-', 'D-', 'E--', 'G-', 'C-', 'D-']
bIII98532	['E-', 'F-', 'G', 'B-', 'E-', 'F-']	['C-', 'D-', 'E-', 'G-', 'C-', 'D-']
bIII+98532	['E-', 'F-', 'G', 'B', 'E-', 'F-']	['C-', 'D-', 'E-', 'G', 'C-', 'D-']
bivo98532	['F-', 'G-', 'A--', 'C--', 'F-', 'G-']	['D-', 'E-', 'F-', 'A--', 'D-', 'E-']
biv98532	['F-', 'G-', 'A--', 'C-', 'F-', 'G-']	['D-', 'E-', 'F-', 'A-', 'D-', 'E-']
bIV98532	['F-', 'G-', 'A-', 'C-', 'F-', 'G-']	['D-', 'E-', 'F', 'A-', 'D-', 'E-']
bIV+98532	['F-', 'G-', 'A-', 'C', 'F-', 'G-']	['D-', 'E-', 'F', 'A', 'D-', 'E-']
bvo98532	['G-', 'A-', 'B--', 'D--', 'G-', 'A-']	['E-', 'F-', 'G-', 'B--', 'E-', 'F-']
bv98532	['G-', 'A-', 'B--', 'D-', 'G-', 'A-']	['E-', 'F-', 'G-', 'B-', 'E-', 'F-']
bV98532	['G-', 'A-', 'B-', 'D-', 'G-', 'A-']	['E-', 'F-', 'G', 'B-', 'E-', 'F-']
bV+98532	['G-', 'A-', 'B-', 'D', 'G-', 'A-']	['E-', 'F-', 'G', 'B', 'E-', 'F-']
bvio98532	['A-', 'B-', 'C-', 'E--', 'A-', 'B-']	['F', 'G', 'A-', 'C-', 'F', 'G']
bvi98532	['A-', 'B-', 'C-', 'E-', 'A-', 'B-']	['F', 'G', 'A-', 'C', 'F', 'G']
bVI98532	['A-', 'B-', 'C', 'E-', 'A-', 'B-']	['F-', 'G-', 'A-', 'C-', 'F-', 'G-']
bVI+98532	['A-', 'B-', 'C', 'E', 'A-', 'B-']	['F-', 'G-', 'A-', 'C', 'F-', 'G-']
bviio98532	['B-', 'C-', 'D-', 'F-', 'B-', 'C-']	['G', 'A', 'B-', 'D-', 'G', 'A']
bvii98532	['B-', 'C-', 'D-', 'F', 'B-', 'C-']	['G', 'A', 'B-', 'D', 'G', 'A']
bVII98532	['B-', 'C-', 'D', 'F', 'B-', 'C-']	['G-', 'A-', 'B-', 'D-', 'G-', 'A-']
bVII+98532	['B-', 'C-', 'D', 'F#', 'B-', 'C-']	['G-', 'A-', 'B-', 'D', 'G-', 'A-']
io98532	['C', 'D', 'E-', 'G-', 'C', 'D']	['A', 'B', 'C', 'E-', 'A', 'B']
i98532	['C', 'D', 'E-', 'G', 'C', 'D']	['A', 'B', 'C', 'E', 'A', 'B']
I98532	['C', 'D', 'E', 'G', 'C', 'D']	['A', 'B', 'C#', 'E', 'A', 'B']
I+98532	['C', 'D', 'E', 'G#', 'C', 'D']	['A', 'B', 'C#', 'E#', 'A', 'B']
iio98532	['D', 'E', 'F', 'A-', 'D', 'E']	['B', 'C', 'D', 'F', 'B', 'C']
ii98532	['D', 'E', 'F', 'A', 'D', 'E']	['B', 'C', 'D', 'F#', 'B', 'C']
II98532	['D', 'E', 'F#', 'A', 'D', 'E']	['B', 'C', 'D#', 'F#', 'B', 'C']
II+98532	['D', 'E', 'F#', 'A#', 'D', 'E']	['B', 'C', 'D#', 'F##', 'B', 'C']
iiio98532	['E', 'F', 'G', 'B-', 'E', 'F']	['C', 'D', 'E-', 'G-', 'C', 'D']
iii98532	['E', 'F', 'G', 'B', 'E', 'F']	['C', 'D', 'E-', 'G', 'C', 'D']
III98532	['E', 'F', 'G#', 'B', 'E', 'F']	['C', 'D', 'E', 'G', 'C', 'D']
III+98532	['E', 'F', 'G#', 'B#', 'E', 'F']	['C', 'D', 'E', 'G#', 'C', 'D']
ivo98532	['F', 'G', 'A-', 'C-', 'F', 'G']	['D', 'E', 'F', 'A-', 'D', 'E']
iv98532	['F', 'G', 'A-', 'C', 'F', 'G']	['D', 'E', 'F', 'A', 'D', 'E']
IV98532	['F', 'G', 'A', 'C', 'F', 'G']	['D', 'E', 'F#', 'A', 'D', 'E']
IV+98532	['F', 'G', 'A', 'C#', 'F', 'G']	['D', 'E', 'F#', 'A#', 'D', 'E']
vo98532	['G', 'A', 'B-', 'D-', 'G', 'A']	['E', 'F', 'G', 'B-', 'E', 'F']
v98532	['G', 'A', 'B-', 'D', 'G', 'A']	['E', 'F', 'G', 'B', 'E', 'F']
V98532	['G', 'A', 'B', 'D', 'G', 'A']	['E', 'F', 'G#', 'B', 'E', 'F']
V+98532	['G', 'A', 'B', 'D#', 'G', 'A']	['E', 'F', 'G#', 'B#', 'E', 'F']
vio98532	['A', 'B', 'C', 'E-', 'A', 'B']	['F#', 'G#', 'A', 'C', 'F#', 'G#']
vi98532	['A', 'B', 'C', 'E', 'A', 'B']	['F#', 'G#', 'A', 'C#', 'F#', 'G#']
VI98532	['A', 'B', 'C#', 'E', 'A', 'B']	['F', 'G', 'A', 'C', 'F', 'G']
VI+98532	['A', 'B', 'C#', 'E#', 'A', 'B']	['F', 'G', 'A', 'C#', 'F', 'G']
viio98532	['B', 'C', 'D', 'F', 'B', 'C']	['G#', 'A#', 'B', 'D', 'G#', 'A#']
vii98532	['B', 'C', 'D', 'F#', 'B', 'C']	['G#', 'A#', 'B', 'D#', 'G#', 'A#']
VII98532	['B', 'C', 'D#', 'F#', 'B', 'C']	['G', 'A', 'B', 'D', 'G', 'A']
VII+98532	['B', 'C', 'D#', 'F##', 'B', 'C']	['G', 'A', 'B', 'D#', 'G', 'A']
#io98532	['C#', 'D#', 'E', 'G', 'C#', 'D#']	['A#', 'B#', 'C#', 'E', 'A#', 'B#']
#i98532	['C#', 'D#', 'E', 'G#', 'C#', 'D#']	['A#', 'B#', 'C#', 'E#', 'A#', 'B#']
#I98532	['C#', 'D#', 'E#', 'G#', 'C#', 'D#']	['A#', 'B#', 'C##', 'E#', 'A#', 'B#']
#I+98532	['C#', 'D#', 'E#', 'G##', 'C#', 'D#']	['A#', 'B#', 'C##', 'E##', 'A#', 'B#']
#iio98532	['D#', 'E#', 'F#', 'A', 'D#', 'E#']	['B#', 'C#', 'D#', 'F#', 'B#', 'C#']
#ii98532	['D#', 'E#', 'F#', 'A#', 'D#', 'E#']	['B#', 'C#', 'D#', 'F##', 'B#', 'C#']
#II98532	['D#', 'E#', 'F##', 'A#', 'D#', 'E#']	['B#', 'C#', 'D##', 'F##', 'B#', 'C#']
#II+98532	['D#', 'E#', 'F##', 'A##', 'D#', 'E#']	['B#', 'C#', 'D##', 'F###', 'B#', 'C#']
#iiio98532	['E#', 'F#', 'G#', 'B', 'E#', 'F#']	['C#', 'D#', 'E', 'G', 'C#', 'D#']
#iii98532	['E#', 'F#', 'G#', 'B#', 'E#', 'F#']	['C#', 'D#', 'E', 'G#', 'C#', 'D#']
#III98532	['E#', 'F#', 'G##', 'B#', 'E#', 'F#']	['C#', 'D#', 'E#', 'G#', 'C#', 'D#']
#III+98532	['E#', 'F#', 'G##', 'B##', 'E#', 'F#']	['C#', 'D#', 'E#', 'G##', 'C#', 'D#']
#ivo98532	['F#', 'G#', 'A', 'C', 'F#', 'G#']	['D#', 'E#', 'F#', 'A', 'D#', 'E#']
#iv98532	['F#', 'G#', 'A', 'C#', 'F#', 'G#']	['D#', 'E#', 'F#', 'A#', 'D#', 'E#']
#IV98532	['F#', 'G#', 'A#', 'C#', 'F#', 'G#']	['D#', 'E#', 'F##', 'A#', 'D#', 'E#']
#IV+98532	['F#', 'G#', 'A#', 'C##', 'F#', 'G#']	['D#', 'E#', 'F##', 'A##', 'D#', 'E#']
#vo98532	['G#', 'A#', 'B', 'D', 'G#', 'A#']	['E#', 'F#', 'G#', 'B', 'E#', 'F#']
#v98532	['G#', 'A#', 'B', 'D#', 'G#', 'A#']	['E#', 'F#', 'G#', 'B#', 'E#', 'F#']
#V98532	['G#', 'A#', 'B#', 'D#', 'G#', 'A#']	['E#', 'F#', 'G##', 'B#', 'E#', 'F#']
#V+98532	['G#', 'A#', 'B#', 'D##', 'G#', 'A#']	['E#', 'F#', 'G##', 'B##', 'E#', 'F#']
#vio98532	['A#', 'B#', 'C#', 'E', 'A#', 'B#']	['F##', 'G##', 'A#', 'C#', 'F##', 'G##']
#vi98532	['A#', 'B#', 'C#', 'E#', 'A#', 'B#']	['F##', 'G##', 'A#', 'C##', 'F##', 'G##']
#VI98532	['A#', 'B#', 'C##', 'E#', 'A#', 'B#']	['F#', 'G#', 'A#', 'C#', 'F#', 'G#']
#VI+98532	['A#', 'B#', 'C##', 'E##', 'A#', 'B#']	['F#', 'G#', 'A#', 'C##', 'F#', 'G#']
#viio98532	['B#', 'C#', 'D#', 'F#', 'B#', 'C#']	['G##', 'A##', 'B#', 'D#', 'G##', 'A##']
#vii98532	['B#', 'C#', 'D#', 'F##', 'B#', 'C#']	['G##', 'A##', 'B#', 'D##', 'G##', 'A##']
#VII98532	['B#', 'C#', 'D##', 'F##', 'B#', 'C#']	['G#', 'A#', 'B#', 'D#', 'G#', 'A#']
#VII+98532	['B#', 'C#', 'D##', 'F###', 'B#', 'C#']	['G#', 'A#', 'B#', 'D##', 'G#', 'A#']
