Figure	MajorContext	MinorContext
bio9862	['B---', 'C-', 'G--', 'B-', 'C-']	['G--', 'A-', 'E--', 'G-', 'A-']
bi9862	['B-', 'C-', 'G-', 'B-', 'C-']	['G-', 'A-', 'E-', 'G-', 'A-']
bI9862	['B-', 'C-', 'G-', 'B-', 'C-']	['G-', 'A-', 'E-', 'G-', 'A-']
bI+9862	['B-', 'C-', 'G', 'B-', 'C-']	['G-', 'A-', 'E', 'G-', 'A-']
biio9862	['C--', 'D-', 'A--', 'C-', 'D-']	['A--', 'B-', 'F-', 'A-', 'B-']
bii9862	['C-', 'D-', 'A-', 'C-', 'D-']	['A-', 'B-', 'F', 'A-', 'B-']
bII9862	['C-', 'D-', 'A-', 'C-', 'D-']	['A-', 'B-', 'F', 'A-', 'B-']
bII+9862	['C-', 'D-', 'A', 'C-', 'D-']	['A-', 'B-', 'F#', 'A-', 'B-']
biiio9862	['D--', 'E-', 'B--', 'D-', 'E-']	['B---', 'C-', 'G--', 'B-', 'C-']
biii9862	['D-', 'E-', 'B-', 'D-', 'E-']	['B-', 'C-', 'G-', 'B-', 'C-']
bIII9862	['D-', 'E-', 'B-', 'D-', 'E-']	['B-', 'C-', 'G-', 'B-', 'C-']
bIII+9862	['D-', 'E-', 'B', 'D-', 'E-']	['B-', 'C-', 'G', 'B-', 'C-']
bivo9862	['E---', 'F-', 'C--', 'E-', 'F-']	['C--', 'D-', 'A--', 'C-', 'D-']
biv9862	['E-', 'F-', 'C-', 'E-', 'F-']	['C-', 'D-', 'A-', 'C-', 'D-']
bIV9862	['E-', 'F-', 'C-', 'E-', 'F-']	['C-', 'D-', 'A-', 'C-', 'D-']
bIV+9862	['E-', 'F-', 'C', 'E-', 'F-']	['C-', 'D-', 'A', 'C-', 'D-']
bvo9862	['F--', 'G-', 'D--', 'F-', 'G-']	['D--', 'E-', 'B--', 'D-', 'E-']
bv9862	['F-', 'G-', 'D-', 'F-', 'G-']	['D-', 'E-', 'B-', 'D-', 'E-']
bV9862	['F-', 'G-', 'D-', 'F-', 'G-']	['D-', 'E-', 'B-', 'D-', 'E-']
bV+9862	['F-', 'G-', 'D', 'F-', 'G-']	['D-', 'E-', 'B', 'D-', 'E-']
bvio9862	['G--', 'A-', 'E--', 'G-', 'A-']	['E--', 'F', 'C-', 'E', 'F']
bvi9862	['G-', 'A-', 'E-', 'G-', 'A-']	['E', 'F', 'C', 'E', 'F']
bVI9862	['G-', 'A-', 'E-', 'G-', 'A-']	['E-', 'F-', 'C-', 'E-', 'F-']
bVI+9862	['G-', 'A-', 'E', 'G-', 'A-']	['E-', 'F-', 'C', 'E-', 'F-']
bviio9862	['A--', 'B-', 'F-', 'A-', 'B-']	['F-', 'G', 'D-', 'F', 'G']
bvii9862	['A-', 'B-', 'F', 'A-', 'B-']	['F', 'G', 'D', 'F', 'G']
bVII9862	['A-', 'B-', 'F', 'A-', 'B-']	['F-', 'G-', 'D-', 'F-', 'G-']
bVII+9862	['A-', 'B-', 'F#', 'A-', 'B-']	['F-', 'G-', 'D', 'F-', 'G-']
io9862	['B--', 'C', 'G-', 'B', 'C']	['G-', 'A', 'E-', 'G', 'A']
i9862	['B', 'C', 'G', 'B', 'C']	['G', 'A', 'E', 'G', 'A']
I9862	['B', 'C', 'G', 'B', 'C']	['G', 'A', 'E', 'G', 'A']
I+9862	['B', 'C', 'G#', 'B', 'C']	['G', 'A', 'E#', 'G', 'A']
iio9862	['C-', 'D', 'A-', 'C', 'D']	['A-', 'B', 'F', 'A', 'B']
ii9862	['C', 'D', 'A', 'C', 'D']	['A', 'B', 'F#', 'A', 'B']
II9862	['C', 'D', 'A', 'C', 'D']	['A', 'B', 'F#', 'A', 'B']
II+9862	['C', 'D', 'A#', 'C', 'D']	['A', 'B', 'F##', 'A', 'B']
iiio9862	['D-', 'E', 'B-', 'D', 'E']	['B--', 'C', 'G-', 'B', 'C']
iii9862	['D', 'E', 'B', 'D', 'E']	['B', 'C', 'G', 'B', 'C']
III9862	['D', 'E', 'B', 'D', 'E']	['B', 'C', 'G', 'B', 'C']
III+9862	['D', 'E', 'B#', 'D', 'E']	['B', 'C', 'G#', 'B', 'C']
ivo9862	['E--', 'F', 'C-', 'E', 'F']	['C-', 'D', 'A-', 'C', 'D']
iv9862	['E', 'F', 'C', 'E', 'F']	['C', 'D', 'A', 'C', 'D']
IV9862	['E', 'F', 'C', 'E', 'F']	['C', 'D', 'A', 'C', 'D']
IV+9862	['E', 'F', 'C#', 'E', 'F']	['C', 'D', 'A#', 'C', 'D']
vo9862	['F-', 'G', 'D-', 'F', 'G']	['D-', 'E', 'B-', 'D', 'E']
v9862	['F', 'G', 'D', 'F', 'G']	['D', 'E', 'B', 'D', 'E']
V9862	['F', 'G', 'D', 'F', 'G']	['D', 'E', 'B', 'D', 'E']
V+9862	['F', 'G', 'D#', 'F', 'G']	['D', 'E', 'B#', 'D', 'E']
vio9862	['G-', 'A', 'E-', 'G', 'A']	['E-', 'F#', 'C', 'E#', 'F#']
vi9862	['G', 'A', 'E', 'G', 'A']	['E#', 'F#', 'C#', 'E#', 'F#']
VI9862	['G', 'A', 'E', 'G', 'A']	['E', 'F', 'C', 'E', 'F']
VI+9862	['G', 'A', 'E#', 'G', 'A']	['E', 'F', 'C#', 'E', 'F']
viio9862	['A-', 'B', 'F', 'A', 'B']	['F', 'G#', 'D', 'F#', 'G#']
vii9862	['A', 'B', 'F#', 'A', 'B']	['F#', 'G#', 'D#', 'F#', 'G#']
VII9862	['A', 'B', 'F#', 'A', 'B']	['F', 'G', 'D', 'F', 'G']
VII+9862	['A', 'B', 'F##', 'A', 'B']	['F', 'G', 'D#', 'F', 'G']
#io9862	['B-', 'C#', 'G', 'B#', 'C#']	['G', 'A#', 'E', 'G#', 'A#']
#i9862	['B#', 'C#', 'G#', 'B#', 'C#']	['G#', 'A#', 'E#', 'G#', 'A#']
#I9862	['B#', 'C#', 'G#', 'B#', 'C#']	['G#', 'A#', 'E#', 'G#', 'A#']
#I+9862	['B#', 'C#', 'G##', 'B#', 'C#']	['G#', 'A#', 'E##', 'G#', 'A#']
#iio9862	['C', 'D#', 'A', 'C#', 'D#']	['A', 'B#', 'F#', 'A#', 'B#']
#ii9862	['C#', 'D#', 'A#', 'C#', 'D#']	['A#', 'B#', 'F##', 'A#', 'B#']
#II9862	['C#', 'D#', 'A#', 'C#', 'D#']	['A#', 'B#', 'F##', 'A#', 'B#']
#II+9862	['C#', 'D#', 'A##', 'C#', 'D#']	['A#', 'B#', 'F###', 'A#', 'B#']
#iiio9862	['D', 'E#', 'B', 'D#', 'E#']	['B-', 'C#', 'G', 'B#', 'C#']
#iii9862	['D#', 'E#', 'B#', 'D#', 'E#']	['B#', 'C#', 'G#', 'B#', 'C#']
#III9862	['D#', 'E#', 'B#', 'D#', 'E#']	['B#', 'C#', 'G#', 'B#', 'C#']
#III+9862	['D#', 'E#', 'B##', 'D#', 'E#']	['B#', 'C#', 'G##', 'B#', 'C#']
#ivo9862	['E-', 'F#', 'C', 'E#', 'F#']	['C', 'D#', 'A', 'C#', 'D#']
#iv9862	['E#', 'F#', 'C#', 'E#', 'F#']	['C#', 'D#', 'A#', 'C#', 'D#']
#IV9862	['E#', 'F#', 'C#', 'E#', 'F#']	['C#', 'D#', 'A#', 'C#', 'D#']
#IV+9862	['E#', 'F#', 'C##', 'E#', 'F#']	['C#', 'D#', 'A##', 'C#', 'D#']
#vo9862	['F', 'G#', 'D', 'F#', 'G#']	['D', 'E#', 'B', 'D#', 'E#']
#v9862	['F#', 'G#', 'D#', 'F#', 'G#']	['D#', 'E#', 'B#', 'D#', 'E#']
#V9862	['F#', 'G#', 'D#', 'F#', 'G#']	['D#', 'E#', 'B#', 'D#', 'E#']
#V+9862	['F#', 'G#', 'D##', 'F#', 'G#']	['D#', 'E#', 'B##', 'D#', 'E#']
#vio9862	['G', 'A#', 'E', 'G#', 'A#']	['E', 'F##', 'C#', 'E##', 'F##']
#vi9862	['G#', 'A#', 'E#', 'G#', 'A#']	['E##', 'F##', 'C##', 'E##', 'F##']
#VI9862	['G#', 'A#', 'E#', 'G#', 'A#']	['E#', 'F#', 'C#', 'E#', 'F#']
#VI+9862	['G#', 'A#', 'E##', 'G#', 'A#']	['E#', 'F#', 'C##', 'E#', 'F#']
#viio9862	['A', 'B#', 'F#', 'A#', 'B#']	['F#', 'G##', 'D#', 'F##', 'G##']
#vii9862	['A#', 'B#', 'F##', 'A#', 'B#']	['F##', 'G##', 'D##', 'F##', 'G##']
#VII9862	['A#', 'B#', 'F##', 'A#', 'B#']	['F#', 'G#', 'D#', 'F#', 'G#']
#VII+9862	['A#', 'B#', 'F###', 'A#', 'B#']	['F#', 'G#', 'D##', 'F#', 'G#']
