Figure	MajorContext	MinorContext
bio876542	['F-', 'G--', 'B---', 'C-', 'D-', 'E--', 'F-']	['D-', 'E--', 'G--', 'A-', 'B-', 'C-', 'D-']
bi876542	['F-', 'G-', 'B-', 'C-', 'D-', 'E--', 'F-']	['D-', 'E-', 'G-', 'A-', 'B-', 'C-', 'D-']
bI876542	['F-', 'G-', 'B-', 'C-', 'D-', 'E-', 'F-']	['D-', 'E-', 'G-', 'A-', 'B-', 'C', 'D-']
bI+876542	['F-', 'G', 'B-', 'C-', 'D-', 'E-', 'F-']	['D-', 'E', 'G-', 'A-', 'B-', 'C', 'D-']
biio876542	['G-', 'A--', 'C--', 'D-', 'E-', 'F-', 'G-']	['E-', 'F-', 'A--', 'B-', 'C-', 'D-', 'E-']
bii876542	['G-', 'A-', 'C-', 'D-', 'E-', 'F-', 'G-']	['E-', 'F', 'A-', 'B-', 'C-', 'D-', 'E-']
bII876542	['G-', 'A-', 'C-', 'D-', 'E-', 'F', 'G-']	['E-', 'F', 'A-', 'B-', 'C-', 'D', 'E-']
bII+876542	['G-', 'A', 'C-', 'D-', 'E-', 'F', 'G-']	['E-', 'F#', 'A-', 'B-', 'C-', 'D', 'E-']
biiio876542	['A-', 'B--', 'D--', 'E-', 'F-', 'G-', 'A-']	['F-', 'G--', 'B---', 'C-', 'D-', 'E--', 'F-']
biii876542	['A-', 'B-', 'D-', 'E-', 'F-', 'G-', 'A-']	['F-', 'G-', 'B-', 'C-', 'D-', 'E--', 'F-']
bIII876542	['A-', 'B-', 'D-', 'E-', 'F-', 'G', 'A-']	['F-', 'G-', 'B-', 'C-', 'D-', 'E-', 'F-']
bIII+876542	['A-', 'B', 'D-', 'E-', 'F-', 'G', 'A-']	['F-', 'G', 'B-', 'C-', 'D-', 'E-', 'F-']
bivo876542	['B-', 'C--', 'E---', 'F-', 'G-', 'A--', 'B-']	['G-', 'A--', 'C--', 'D-', 'E-', 'F-', 'G-']
biv876542	['B-', 'C-', 'E-', 'F-', 'G-', 'A--', 'B-']	['G-', 'A-', 'C-', 'D-', 'E-', 'F-', 'G-']
bIV876542	['B-', 'C-', 'E-', 'F-', 'G-', 'A-', 'B-']	['G-', 'A-', 'C-', 'D-', 'E-', 'F', 'G-']
bIV+876542	['B-', 'C', 'E-', 'F-', 'G-', 'A-', 'B-']	['G-', 'A', 'C-', 'D-', 'E-', 'F', 'G-']
bvo876542	['C-', 'D--', 'F--', 'G-', 'A-', 'B--', 'C-']	['A-', 'B--', 'D--', 'E-', 'F-', 'G-', 'A-']
bv876542	['C-', 'D-', 'F-', 'G-', 'A-', 'B--', 'C-']	['A-', 'B-', 'D-', 'E-', 'F-', 'G-', 'A-']
bV876542	['C-', 'D-', 'F-', 'G-', 'A-', 'B-', 'C-']	['A-', 'B-', 'D-', 'E-', 'F-', 'G', 'A-']
bV+876542	['C-', 'D', 'F-', 'G-', 'A-', 'B-', 'C-']	['A-', 'B', 'D-', 'E-', 'F-', 'G', 'A-']
bvio876542	['D-', 'E--', 'G--', 'A-', 'B-', 'C-', 'D-']	['B', 'C-', 'E--', 'F', 'G', 'A-', 'B']
bvi876542	['D-', 'E-', 'G-', 'A-', 'B-', 'C-', 'D-']	['B', 'C', 'E', 'F', 'G', 'A-', 'B']
bVI876542	['D-', 'E-', 'G-', 'A-', 'B-', 'C', 'D-']	['B-', 'C-', 'E-', 'F-', 'G-', 'A-', 'B-']
bVI+876542	['D-', 'E', 'G-', 'A-', 'B-', 'C', 'D-']	['B-', 'C', 'E-', 'F-', 'G-', 'A-', 'B-']
bviio876542	['E-', 'F-', 'A--', 'B-', 'C-', 'D-', 'E-']	['C', 'D-', 'F-', 'G', 'A', 'B-', 'C']
bvii876542	['E-', 'F', 'A-', 'B-', 'C-', 'D-', 'E-']	['C', 'D', 'F', 'G', 'A', 'B-', 'C']
bVII876542	['E-', 'F', 'A-', 'B-', 'C-', 'D', 'E-']	['C-', 'D-', 'F-', 'G-', 'A-', 'B-', 'C-']
