Figure	MajorContext	MinorContext
bio762	['D-', 'E--', 'B---', 'C-']	['B-', 'C-', 'G--', 'A-']
bi762	['D-', 'E--', 'B-', 'C-']	['B-', 'C-', 'G-', 'A-']
bI762	['D-', 'E-', 'B-', 'C-']	['B-', 'C', 'G-', 'A-']
bI+762	['D-', 'E-', 'B-', 'C-']	['B-', 'C', 'G-', 'A-']
biio762	['E-', 'F-', 'C--', 'D-']	['C-', 'D-', 'A--', 'B-']
bii762	['E-', 'F-', 'C-', 'D-']	['C-', 'D-', 'A-', 'B-']
bII762	['E-', 'F', 'C-', 'D-']	['C-', 'D', 'A-', 'B-']
bII+762	['E-', 'F', 'C-', 'D-']	['C-', 'D', 'A-', 'B-']
biiio762	['F-', 'G-', 'D--', 'E-']	['D-', 'E--', 'B---', 'C-']
biii762	['F-', 'G-', 'D-', 'E-']	['D-', 'E--', 'B-', 'C-']
bIII762	['F-', 'G', 'D-', 'E-']	['D-', 'E-', 'B-', 'C-']
bIII+762	['F-', 'G', 'D-', 'E-']	['D-', 'E-', 'B-', 'C-']
bivo762	['G-', 'A--', 'E---', 'F-']	['E-', 'F-', 'C--', 'D-']
biv762	['G-', 'A--', 'E-', 'F-']	['E-', 'F-', 'C-', 'D-']
bIV762	['G-', 'A-', 'E-', 'F-']	['E-', 'F', 'C-', 'D-']
bIV+762	['G-', 'A-', 'E-', 'F-']	['E-', 'F', 'C-', 'D-']
bvo762	['A-', 'B--', 'F--', 'G-']	['F-', 'G-', 'D--', 'E-']
bv762	['A-', 'B--', 'F-', 'G-']	['F-', 'G-', 'D-', 'E-']
bV762	['A-', 'B-', 'F-', 'G-']	['F-', 'G', 'D-', 'E-']
bV+762	['A-', 'B-', 'F-', 'G-']	['F-', 'G', 'D-', 'E-']
bvio762	['B-', 'C-', 'G--', 'A-']	['G', 'A-', 'E--', 'F']
bvi762	['B-', 'C-', 'G-', 'A-']	['G', 'A-', 'E', 'F']
bVI762	['B-', 'C', 'G-', 'A-']	['G-', 'A-', 'E-', 'F-']
bVI+762	['B-', 'C', 'G-', 'A-']	['G-', 'A-', 'E-', 'F-']
bviio762	['C-', 'D-', 'A--', 'B-']	['A', 'B-', 'F-', 'G']
bvii762	['C-', 'D-', 'A-', 'B-']	['A', 'B-', 'F', 'G']
bVII762	['C-', 'D', 'A-', 'B-']	['A-', 'B-', 'F-', 'G-']
bVII+762	['C-', 'D', 'A-', 'B-']	['A-', 'B-', 'F-', 'G-']
io762	['D', 'E-', 'B--', 'C']	['B', 'C', 'G-', 'A']
i762	['D', 'E-', 'B', 'C']	['B', 'C', 'G', 'A']
I762	['D', 'E', 'B', 'C']	['B', 'C#', 'G', 'A']
I+762	['D', 'E', 'B', 'C']	['B', 'C#', 'G', 'A']
iio762	['E', 'F', 'C-', 'D']	['C', 'D', 'A-', 'B']
ii762	['E', 'F', 'C', 'D']	['C', 'D', 'A', 'B']
II762	['E', 'F#', 'C', 'D']	['C', 'D#', 'A', 'B']
II+762	['E', 'F#', 'C', 'D']	['C', 'D#', 'A', 'B']
iiio762	['F', 'G', 'D-', 'E']	['D', 'E-', 'B--', 'C']
iii762	['F', 'G', 'D', 'E']	['D', 'E-', 'B', 'C']
III762	['F', 'G#', 'D', 'E']	['D', 'E', 'B', 'C']
III+762	['F', 'G#', 'D', 'E']	['D', 'E', 'B', 'C']
ivo762	['G', 'A-', 'E--', 'F']	['E', 'F', 'C-', 'D']
iv762	['G', 'A-', 'E', 'F']	['E', 'F', 'C', 'D']
IV762	['G', 'A', 'E', 'F']	['E', 'F#', 'C', 'D']
IV+762	['G', 'A', 'E', 'F']	['E', 'F#', 'C', 'D']
vo762	['A', 'B-', 'F-', 'G']	['F', 'G', 'D-', 'E']
v762	['A', 'B-', 'F', 'G']	['F', 'G', 'D', 'E']
V762	['A', 'B', 'F', 'G']	['F', 'G#', 'D', 'E']
V+762	['A', 'B', 'F', 'G']	['F', 'G#', 'D', 'E']
vio762	['B', 'C', 'G-', 'A']	['G#', 'A', 'E-', 'F#']
vi762	['B', 'C', 'G', 'A']	['G#', 'A', 'E#', 'F#']
VI762	['B', 'C#', 'G', 'A']	['G', 'A', 'E', 'F']
VI+762	['B', 'C#', 'G', 'A']	['G', 'A', 'E', 'F']
viio762	['C', 'D', 'A-', 'B']	['A#', 'B', 'F', 'G#']
vii762	['C', 'D', 'A', 'B']	['A#', 'B', 'F#', 'G#']
VII762	['C', 'D#', 'A', 'B']	['A', 'B', 'F', 'G']
VII+762	['C', 'D#', 'A', 'B']	['A', 'B', 'F', 'G']
#io762	['D#', 'E', 'B-', 'C#']	['B#', 'C#', 'G', 'A#']
#i762	['D#', 'E', 'B#', 'C#']	['B#', 'C#', 'G#', 'A#']
#I762	['D#', 'E#', 'B#', 'C#']	['B#', 'C##', 'G#', 'A#']
